<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DTCENT,20260508,0.89,0.89,0.88,0.89,31200
DUSIT,20260508,10.3,10.3,10.2,10.2,30300
DV8,20260508,5.2,5.65,5,5.3,1522700
EA,20260508,2.7,2.72,2.66,2.66,15079800
EASON,20260508,1.06,1.07,1.06,1.07,105400
EAST,20260508,0.64,0.65,0.6,0.65,1208400
EASTW,20260508,3.44,3.52,3.3,3.36,3295100
EFORL,20260508,0.13,0.14,0.12,0.13,1288100
EGATIF,20260508,6.2,6.25,6.2,6.25,658600
EGCO,20260508,116.5,117,115.5,116.5,662500
EKH,20260508,4.96,4.96,4.9,4.96,602000
EMC,20260508,0.02,0.02,0.02,0.02,42358200
EMPIRE,20260508,0.41,0.41,0.36,0.39,4678800
EP,20260508,1.04,1.04,1,1.03,203600
EPG,20260508,3.54,3.64,3.52,3.62,3636500
ERW,20260508,2.5,2.84,2.48,2.8,152317000
ESTAR,20260508,0.23,0.23,0.22,0.23,97700
ETC,20260508,0.73,0.75,0.72,0.73,23305600
ETE,20260508,0.58,0.59,0.55,0.58,286100
ETL,20260508,0.49,0.49,0.49,0.49,16900
EURO,20260508,4.34,4.34,4.28,4.28,200
EVER,20260508,0.04,0.05,0.04,0.04,6438000
FANCY,20260508,0.28,0.29,0.27,0.27,34500
FE,20260508,164,164,164,164,100
FLOYD,20260508,1.04,1.04,1.03,1.04,382300
FM,20260508,4.02,4.08,4,4.04,1207700
FMT,20260508,17.8,17.8,17.8,17.8,600
FN,20260508,0.49,0.5,0.49,0.49,34100
FNS,20260508,0.52,0.52,0.52,0.52,3000
FORTH,20260508,11.6,13.8,11.3,13.2,32855600
FPI,20260508,1.6,1.6,1.56,1.56,158700
FPT,20260508,6.4,6.45,6.4,6.4,42800
FSMART,20260508,7,7.45,6.95,7.2,10214800
FSX,20260508,1.23,1.29,1.23,1.29,10500
FTE,20260508,1.99,2,1.99,2,31000
FTI,20260508,1.73,1.73,1.7,1.7,5000
FTREIT,20260508,11.9,11.9,11.7,11.8,1588700
FUTURERT,20260508,8.75,8.8,8.75,8.8,24200
FVC,20260508,0.33,0.33,0.31,0.32,635700
GABLE,20260508,3.72,3.76,3.7,3.72,196800
GAHREIT,20260508,4.2,4.2,4.18,4.2,9600
GBX,20260508,0.54,0.55,0.54,0.55,310000
GC,20260508,4.46,4.48,4.44,4.46,100900
GCAP,20260508,0.25,0.26,0.24,0.26,295100
GEL,20260508,0.03,0.03,0.02,0.03,354600
GENCO,20260508,0.33,0.33,0.31,0.31,819300
GFC,20260508,2.78,2.78,2.78,2.78,3500
GFPT,20260508,9.05,9.05,8.9,8.95,2608500
GGC,20260508,4.06,4.06,3.88,3.94,45100
GJS,20260508,0.13,0.14,0.13,0.13,3101800
GLOBAL,20260508,6.2,6.35,6.15,6.35,12912200
GLORY,20260508,1.25,1.31,1.23,1.29,709700
GPI,20260508,1.73,1.74,1.7,1.74,1247700
GPSC,20260508,38,39.25,37.5,38.75,17035200
GRAMMY,20260508,3.48,3.48,3.46,3.46,500
GRAND,20260508,0.02,0.03,0.02,0.03,1065600
GREEN,20260508,0.71,0.71,0.69,0.71,187400
GROREIT,20260508,7.85,7.85,7.8,7.85,91000
GTB,20260508,0.7,0.71,0.69,0.71,578300
GTV,20260508,0.03,0.03,0.02,0.03,3091000
GULF,20260508,61.5,61.75,60,60,63528300
GUNKUL,20260508,3.24,3.32,3.22,3.26,64103100
GVREIT,20260508,6.7,6.8,6.7,6.8,200700
GYT,20260508,179,179,179,179,100
HANA,20260508,35.25,35.75,34.25,34.5,20320300
HANN,20260508,0.93,0.94,0.92,0.92,335600
HARN,20260508,1.96,1.96,1.95,1.96,198700
HEALTH,20260508,0.37,0.38,0.37,0.37,13300
HENG,20260508,0.89,0.9,0.86,0.86,2339700
HFT,20260508,4.16,4.16,4.08,4.08,1305900
HL,20260508,5.9,6,5.85,5.85,60000
HMPRO,20260508,6.05,6.1,6,6.05,21966500
HPF,20260508,5.6,5.6,5.6,5.6,3000
HTC,20260508,15.1,15.1,14.9,15,472800
HTECH,20260508,3.2,3.5,3.2,3.32,1658600
HUMAN,20260508,4.28,4.28,4.1,4.12,3018300
HYDRO,20260508,2.64,2.64,2.56,2.62,31000
I2,20260508,0.64,0.64,0.63,0.63,284000
ICC,20260508,24.3,24.4,24.3,24.4,600
ICHI,20260508,12.5,12.9,12.4,12.7,8201500
ICN,20260508,1.92,1.92,1.9,1.92,276400
IDG,20260508,1.38,1.39,1.37,1.39,49300
IFS,20260508,1.84,1.84,1.8,1.81,436500
IHL,20260508,1.47,1.48,1.45,1.47,16900
IIG,20260508,1.58,1.6,1.49,1.54,1606900
III,20260508,3.9,3.9,3.88,3.9,91700
ILINK,20260508,4.56,4.56,4.52,4.54,283100
ILM,20260508,13.9,13.9,13.6,13.9,1038900
IMH,20260508,2.98,3,2.98,3,4300
IMPACT,20260508,11.8,11.9,11.7,11.8,484600
IND,20260508,1.11,1.12,1.07,1.08,242300
INET,20260508,3.92,4.02,3.86,4.02,2533500
INETREIT,20260508,12.3,12.4,12.3,12.3,1595700
INOX,20260508,0.45,0.53,0.44,0.51,66950500
INSET,20260508,3.16,3.32,3.16,3.28,17001500
IP,20260508,4.14,4.28,4.14,4.2,582500
IRC,20260508,11.4,11.5,11.4,11.5,27000
IRCP,20260508,0.25,0.26,0.25,0.26,616800
IROYAL,20260508,4.46,4.46,4.36,4.42,131500
IRPC,20260508,2.08,2.08,1.96,1.98,189849800
ISSARA,20260508,6.95,6.95,6.95,6.95,400
IT,20260508,5.15,5.3,5.1,5.15,265200
ITC,20260508,16.4,16.4,16.2,16.2,4449400
ITD,20260508,0.26,0.32,0.26,0.31,89284000
ITEL,20260508,1.32,1.33,1.27,1.3,4741700
ITNS,20260508,1.98,1.99,1.95,1.98,332000
ITTHI,20260508,1.18,1.18,1.17,1.18,7700
IVF,20260508,0.63,0.64,0.62,0.63,340100
IVL,20260508,24.1,24.4,24,24,17611700
J,20260508,0.61,0.61,0.6,0.61,314500
JAK,20260508,0.7,0.7,0.65,0.67,31200
JAS,20260508,1.11,1.13,1.11,1.11,15035700
JCK,20260508,0.13,0.13,0.12,0.12,240100
JCT,20260508,79.5,79.5,79.5,79.5,300
JDF,20260508,1.62,1.62,1.58,1.62,121200
JMART,20260508,7.35,7.5,7.25,7.3,9041100
JMT,20260508,10.1,10.4,9.9,10,15748900
JPARK,20260508,3.14,3.22,3.14,3.22,1579500
JR,20260508,1.74,1.76,1.74,1.74,43600
JSP,20260508,1.9,1.92,1.9,1.9,22300
JTS,20260508,41,41.5,41,41.25,148600
JUBILE,20260508,7.15,7.2,7.05,7.15,15100
K,20260508,0.98,1,0.97,1,128500
KAMART,20260508,7.65,7.65,7.55,7.65,1338600
KASET,20260508,0.85,0.85,0.81,0.83,1341200
KBANK,20260508,194,195.5,194,195,10868100
KBS,20260508,5.45,5.45,5.4,5.45,80900
KBSPIF,20260508,9.1,9.1,9.05,9.1,189000
KC,20260508,0.02,0.03,0.02,0.03,1527500
KCAR,20260508,4.7,4.72,4.7,4.7,26200
KCC,20260508,1.9,2,1.9,1.97,201100
KCE,20260508,32.75,33,31.75,32,12306300
KCG,20260508,9.8,9.8,9.5,9.5,380300
KCM,20260508,0.2,0.21,0.19,0.2,943500
KDH,20260508,84,84,84,84,100
KGEN,20260508,1.49,1.55,1.49,1.5,4300300
KGI,20260508,4.22,4.28,4.2,4.28,2744200
KIAT,20260508,0.3,0.31,0.3,0.31,490300
KISS,20260508,2.86,2.9,2.84,2.88,385500
KJL,20260508,5.85,5.95,5.75,5.8,60700
KK,20260508,1.02,1.02,1,1,49800
KKP,20260508,81.5,82.5,81.5,82.5,2468000
KLINIQ,20260508,27,28,26,27.25,532000
KOOL,20260508,0.29,0.29,0.28,0.29,602700
KPNREIT,20260508,2,2,2,2,9700
KSL,20260508,1.54,1.57,1.53,1.57,1533300
KTB,20260508,32.5,33,32.5,32.75,160131800
KTBSTMR,20260508,5.65,5.75,5.65,5.7,244200
KTC,20260508,30,30.25,29.5,29.75,10902500
KTIS,20260508,1.94,1.94,1.92,1.93,48600
KTMS,20260508,1.39,1.39,1.37,1.37,166700
KUMWEL,20260508,1.09,1.09,1.07,1.08,36200
KUN,20260508,0.61,0.61,0.6,0.6,53200
KWM,20260508,0.82,0.87,0.8,0.81,1202500
KYE,20260508,305,307,305,306,3500
L&E,20260508,1.24,1.24,1.23,1.24,1100
LALIN,20260508,4.44,4.44,4.4,4.4,202800
LANNA,20260508,14.5,14.6,14.4,14.5,533100
LDC,20260508,0.26,0.26,0.24,0.25,118100
LEE,20260508,2.44,2.46,2.44,2.44,52700
LEO,20260508,1.72,1.74,1.71,1.73,46900
LH,20260508,3.62,3.64,3.6,3.62,17241500
LHFG,20260508,1.15,1.15,1.13,1.13,4546800
LHHOTEL,20260508,13.1,13.2,13,13.2,739200
LHK,20260508,3.4,3.42,3.34,3.4,108200
LHRREIT,20260508,4.42,4.44,4.36,4.36,55100
LHSC,20260508,14.4,14.5,14.4,14.5,18100
LIT,20260508,0.62,0.62,0.6,0.6,157700
LOXLEY,20260508,1.47,1.47,1.41,1.41,931600
LPH,20260508,3.7,3.72,3.68,3.72,132800
LPN,20260508,1.54,1.56,1.54,1.56,329200
LST,20260508,4.68,4.68,4.66,4.68,41600
LTMH,20260508,4.32,4.36,4.28,4.34,17800
LTS,20260508,2.58,2.72,2.14,2.3,17870500
LUXF,20260508,8.9,8.95,8.9,8.95,44400
M,20260508,19.4,19.8,19.2,19.3,4127200
M-CHAI,20260508,19.1,19.5,19.1,19.3,2300
M-PAT,20260508,1.3,1.3,1.3,1.3,200
MADAME,20260508,0.56,0.56,0.54,0.54,91700
MAGURO,20260508,17.6,17.7,17.3,17.6,994400
MAJOR,20260508,6.7,7.05,6.65,6.9,1597500
MALEE,20260508,4.12,4.16,4.06,4.1,1062700
MASTEC,20260508,1.2,1.22,1.19,1.2,663400
MASTER,20260508,8.2,8.25,8.1,8.1,276300
MATCH,20260508,0.93,0.93,0.9,0.93,2900
MBAX,20260508,1.78,1.79,1.73,1.74,94900
MBK,20260508,17.2,17.3,17.1,17.2,1138600
MC,20260508,11.2,11.2,11.1,11.2,364600
MCA,20260508,1.15,1.17,1.15,1.16,44700
MCOT,20260508,6.25,6.35,6.2,6.2,122200
MCS,20260508,8.2,8.25,8.15,8.25,662200
MDX,20260508,2.4,2.42,2.36,2.4,54300
MEB,20260508,12,12.2,11.9,12.1,128100
MEDEZE,20260508,6.1,6.15,6.1,6.15,173200
MEGA,20260508,36.5,36.5,35.5,35.75,489700
MENA,20260508,0.64,0.65,0.63,0.64,41600
METCO,20260508,271,272,270,272,4400
MFC,20260508,18.9,18.9,18.7,18.7,92700
MFEC,20260508,5.7,5.75,5.65,5.65,150400
MGC,20260508,4.88,5,4.78,4.94,347000
MGI,20260508,5.05,5.15,5,5.05,86200
MGT,20260508,1.93,1.93,1.92,1.93,11400
MICRO,20260508,0.87,0.87,0.85,0.86,22700
MIDA,20260508,0.29,0.3,0.27,0.27,637300
MII,20260508,5.35,5.4,5.35,5.4,31200
MINT,20260508,20.7,21.4,20.6,21.2,26958400
MITSIB,20260508,0.53,0.54,0.52,0.54,185000
MJD,20260508,0.33,0.33,0.33,0.33,100
MJLF,20260508,5.3,5.3,5.3,5.3,53100
MK,20260508,0.51,0.54,0.51,0.51,44700
ML,20260508,0.43,0.44,0.43,0.43,219400
MMM,20260508,2.72,2.82,2.72,2.78,1465900
MNIT,20260508,1.92,1.92,1.9,1.92,6000
MNRF,20260508,2.06,2.06,2.06,2.06,7600
MODERN,20260508,2.02,2.04,2.02,2.02,33900
MONO,20260508,0.83,0.83,0.79,0.81,8597100
MOONG,20260508,2.14,2.16,2.14,2.16,66300
MORE,20260508,0.03,0.04,0.03,0.04,2244300
MOSHI,20260508,34,35.25,34,35.25,608200
MOTHER,20260508,1.13,1.13,1.11,1.11,102400
MPJ,20260508,3.6,3.64,3.58,3.64,16500
MRDIYT,20260508,8.9,9,8.7,8.7,12057281
MSC,20260508,5.55,5.65,5.55,5.65,25000
MST,20260508,6.9,6.9,6.8,6.9,39800
MTC,20260508,30.75,31.25,29.75,30,18266900
MTI,20260508,15.4,15.4,15.2,15.3,29300
MTW,20260508,0.8,0.8,0.79,0.79,215400
MUD,20260508,0.73,0.73,0.71,0.73,22000
NAM,20260508,3.7,3.74,3.7,3.74,11500
NAT,20260508,1.95,1.97,1.94,1.97,18100
NATION,20260508,0.05,0.05,0.04,0.04,527600
NC,20260508,1.82,1.86,1.82,1.85,4300
NCAP,20260508,2.24,2.42,2.24,2.4,14433700
NCH,20260508,0.41,0.42,0.4,0.4,119400
NCL,20260508,0.2,0.21,0.19,0.19,780600
NCP,20260508,1.07,1.07,1.05,1.07,115700
NDR,20260508,1.2,1.22,1.2,1.21,9000
NEO,20260508,16.6,16.6,16.5,16.5,318400
NEP,20260508,0.19,0.2,0.19,0.2,1200
NER,20260508,4.38,4.42,4.3,4.32,22072600
NETBAY,20260508,15.1,15.2,15,15.2,388200
NEX,20260508,1.02,1.02,1,1.01,10418300
NKI,20260508,14.8,14.8,14.7,14.7,700
NKT,20260508,4.04,4.06,4.02,4.04,79800
NL,20260508,0.64,0.65,0.63,0.64,85800
NNCL,20260508,1.53,1.55,1.52,1.55,100700
NOBLE,20260508,1.86,1.87,1.86,1.87,305600
NPK,20260508,13.3,13.3,13.3,13.3,200
NRF,20260508,0.27,0.27,0.25,0.25,1036200
NSL,20260508,21.5,21.5,21.2,21.5,246100
NTF,20260508,15.9,16.2,15.6,15.7,1070700
NTSC,20260508,6.25,6.35,6.25,6.25,19000
NTV,20260508,21.9,22,21.8,21.8,14900
NUT,20260508,4.02,4.06,4.02,4.06,9800
NV,20260508,0.52,0.53,0.52,0.53,25200
NVD,20260508,0.7,0.7,0.69,0.7,31600
NYT,20260508,3.9,3.92,3.84,3.86,2905900
OKJ,20260508,3.24,3.24,3.18,3.2,1159500
ONEE,20260508,2.6,2.64,2.6,2.64,320600
ONSENS,20260508,1.14,1.14,1.13,1.14,173800
OR,20260508,12.4,12.4,12.2,12.3,17400300
ORI,20260508,1.81,1.82,1.78,1.79,3927600
ORN,20260508,0.77,0.78,0.77,0.78,534000
OSP,20260508,14.5,14.7,14.4,14.5,7352200
PACO,20260508,1.28,1.29,1.28,1.29,38600
PAF,20260508,0.89,0.98,0.87,0.92,4219800
PANEL,20260508,1.19,1.21,1.19,1.21,116500
PAP,20260508,2.6,2.64,2.56,2.62,292000
PATO,20260508,6,6.1,6,6.1,37100
PB,20260508,48,48,47.75,47.75,8000
PCC,20260508,2.74,2.76,2.72,2.72,167300
PCE,20260508,2.44,2.44,2.38,2.42,2589300
