<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSGIF,20260113,2.56,2.58,2.54,2.56,6499400
BTW,20260113,0.11,0.11,0.11,0.11,1000
BUI,20260113,12.2,12.3,12.1,12.2,48900
BVG,20260113,1.7,1.73,1.67,1.71,120600
BWG,20260113,0.28,0.28,0.27,0.27,4323000
BYD,20260113,0.53,0.53,0.5,0.51,2782800
CAZ,20260113,1.62,1.72,1.58,1.68,36900
CBG,20260113,41.75,42.75,39,39.25,6096000
CCET,20260113,4.54,4.6,4.5,4.54,19632000
CCP,20260113,0.24,0.24,0.23,0.23,269400
CEN,20260113,0.9,0.92,0.86,0.86,141300
CENTEL,20260113,32.5,34,32.5,34,6219300
CEYE,20260113,1.79,1.79,1.79,1.79,2400
CFARM,20260113,0.68,0.68,0.65,0.65,672400
CFRESH,20260113,0.68,0.68,0.65,0.66,978900
CGD,20260113,0.1,0.11,0.1,0.1,1011400
CGH,20260113,0.47,0.5,0.47,0.49,1027200
CH,20260113,1.62,1.68,1.62,1.67,137100
CHAO,20260113,4.48,4.48,4.42,4.48,227000
CHARAN,20260113,19,19,19,19,11200
CHASE,20260113,0.48,0.51,0.48,0.48,961900
CHAYO,20260113,1.21,1.22,1.17,1.18,1396700
CHEWA,20260113,0.25,0.26,0.25,0.25,67500
CHG,20260113,1.47,1.48,1.43,1.43,15907700
CHIC,20260113,0.24,0.24,0.23,0.23,42400
CHO,20260113,0.07,0.07,0.06,0.06,114000
CHOTI,20260113,59.75,59.75,59.75,59.75,500
CHOW,20260113,1.07,1.08,1.04,1.04,65900
CI,20260113,0.34,0.35,0.32,0.34,532300
CIG,20260113,0.03,0.03,0.02,0.03,55600
CITY,20260113,1.57,1.57,1.57,1.57,100
CIVIL,20260113,0.61,0.61,0.6,0.6,6300
CK,20260113,11.5,11.6,11.1,11.2,4339400
CKP,20260113,2.36,2.36,2.22,2.26,7691100
CM,20260113,1.62,1.62,1.61,1.61,56000
CMAN,20260113,2.32,2.36,2.3,2.3,502500
CMC,20260113,0.48,0.48,0.48,0.48,4300
CMO,20260113,0.35,0.35,0.34,0.35,35500
CMR,20260113,1.36,1.38,1.35,1.38,175100
CNT,20260113,1,1.02,1,1.02,114900
COCOCO,20260113,4.98,5,4.94,4.94,555600
COM7,20260113,18.6,18.8,18.3,18.4,10215700
COMAN,20260113,0.37,0.39,0.36,0.37,23400
CPALL,20260113,42,42,40.5,41,38009400
CPANEL,20260113,2.16,2.16,2.08,2.16,12300
CPAXT,20260113,14.1,14.3,14,14.1,17022700
CPF,20260113,21.4,21.5,21.1,21.2,10689900
CPH,20260113,8.1,8.15,8,8.1,7700
CPI,20260113,3.36,3.4,3.36,3.4,308100
CPL,20260113,0.67,0.67,0.61,0.64,163800
CPN,20260113,55.5,55.5,54,54.25,9900200
CPNCG,20260113,6.4,6.45,6.4,6.4,388900
CPNREIT,20260113,11.3,11.3,11.2,11.2,1682200
CPR,20260113,2.76,2.78,2.7,2.74,41600
CPT,20260113,0.97,0.98,0.97,0.98,3100
CPTREIT,20260113,5.4,5.45,5.3,5.45,304500
CPW,20260113,1.98,1.99,1.98,1.99,12800
CRANE,20260113,0.38,0.4,0.38,0.38,224300
CRC,20260113,17,17,16.5,16.8,9415200
CRD,20260113,0.32,0.34,0.32,0.34,14600
CREDIT,20260113,15.5,15.5,15.1,15.2,55600
CSC,20260113,44.75,44.75,44.75,44.75,400
CSP,20260113,0.46,0.46,0.43,0.45,84400
CSR,20260113,69,69,69,69,100
CSS,20260113,0.76,0.77,0.74,0.77,768400
CTARAF,20260113,4.58,4.58,4.56,4.56,174300
CTW,20260113,2.9,2.94,2.9,2.94,25100
CWT,20260113,0.85,0.87,0.83,0.84,772200
D,20260113,2.44,2.44,2.42,2.42,73400
DCC,20260113,1.21,1.23,1.2,1.2,485400
DCON,20260113,0.23,0.24,0.23,0.23,1567100
DDD,20260113,5.35,5.45,5.35,5.45,4500
DELTA,20260113,165,165,158,159.5,14391600
DEMCO,20260113,2.2,2.54,2.2,2.24,1726200
DEXON,20260113,1.13,1.18,1.12,1.18,13300
DHOUSE,20260113,0.4,0.4,0.3,0.37,31200
DIF,20260113,9.5,9.5,9.45,9.5,8313800
DIMET,20260113,0.06,0.06,0.05,0.05,295900
DITTO,20260113,10.2,10.3,10.1,10.1,360900
DMT,20260113,10.5,10.6,10.5,10.6,127900
DOD,20260113,1.48,1.52,1.47,1.52,201300
DOHOME,20260113,3.48,3.5,3.38,3.38,18885600
DPAINT,20260113,0.6,0.61,0.58,0.58,990600
DREIT,20260113,4.88,4.88,4.84,4.88,38000
DRT,20260113,5,5.05,4.9,4.98,276000
DTCENT,20260113,0.89,0.89,0.87,0.88,113400
DUSIT,20260113,11.4,11.6,11.2,11.4,269000
DV8,20260113,4.48,4.48,4.2,4.34,167700
EA,20260113,2.64,2.68,2.62,2.64,13577000
EASON,20260113,1.07,1.09,1.07,1.07,87800
EAST,20260113,0.67,0.67,0.57,0.66,489300
EASTW,20260113,1.9,1.9,1.81,1.83,322400
ECF,20260113,0.07,0.08,0.06,0.07,6269900
EFORL,20260113,0.15,0.15,0.13,0.14,2664800
EGATIF,20260113,6.15,6.2,6.15,6.15,133100
EGCO,20260113,113.5,113.5,110.5,111,1316600
EKH,20260113,4.94,4.94,4.92,4.94,158200
EMC,20260113,0.02,0.03,0.02,0.03,833500
EMPIRE,20260113,1.14,1.17,1.11,1.11,1351100
EP,20260113,1.18,1.19,1.16,1.19,120500
EPG,20260113,2.88,2.92,2.82,2.82,699300
ERW,20260113,2.18,2.2,2.08,2.08,12954500
ESTAR,20260113,0.21,0.22,0.2,0.21,2220300
ETC,20260113,0.57,0.57,0.54,0.55,3417900
ETE,20260113,0.56,0.58,0.55,0.57,322800
ETL,20260113,0.54,0.56,0.54,0.56,23400
EURO,20260113,4.02,4.02,3.92,3.92,29600
EVER,20260113,0.04,0.05,0.04,0.05,561700
FANCY,20260113,0.29,0.32,0.29,0.3,1000
FLOYD,20260113,1.16,1.17,1.15,1.17,99100
FM,20260113,3.7,3.7,3.6,3.66,633000
FMT,20260113,24,24,23.8,23.8,700
FN,20260113,0.46,0.47,0.42,0.45,20700
FNS,20260113,0.84,0.86,0.81,0.86,109800
FORTH,20260113,5.6,5.65,5.45,5.45,553600
FPI,20260113,1.67,1.67,1.65,1.65,25200
FPT,20260113,6.1,6.1,5.5,6.05,36400
FSMART,20260113,5.75,5.85,5.5,5.55,1092400
FSX,20260113,0.71,0.71,0.68,0.69,43900
FTE,20260113,1.9,1.94,1.87,1.89,235800
FTI,20260113,1.97,1.99,1.9,1.96,11500
FTREIT,20260113,11.3,11.5,11.1,11.3,2015800
FUTURERT,20260113,9.15,9.15,9.1,9.15,179900
FVC,20260113,0.48,0.48,0.46,0.47,133300
GABLE,20260113,3.4,3.44,3.36,3.38,147000
GAHREIT,20260113,4.28,4.34,4.24,4.3,79500
GBX,20260113,0.48,0.49,0.45,0.47,479300
GC,20260113,4,4,3.96,3.98,243600
GCAP,20260113,0.28,0.29,0.27,0.28,190800
GEL,20260113,0.03,0.03,0.02,0.03,1664500
GENCO,20260113,0.26,0.26,0.25,0.26,485300
GFC,20260113,2.84,2.86,2.68,2.82,144400
GFPT,20260113,10.4,10.5,10,10,2118600
GGC,20260113,3.3,3.4,3.28,3.3,21900
GJS,20260113,0.11,0.12,0.1,0.1,3190400
GLOBAL,20260113,6.2,6.2,5.9,5.95,9643300
GLORY,20260113,0.72,0.72,0.67,0.67,21000
GPI,20260113,1.58,1.58,1.56,1.58,474100
GPSC,20260113,37.25,37.25,35.5,35.75,5743300
GRAMMY,20260113,4.06,4.1,4,4.04,64800
GRAND,20260113,0.04,0.04,0.03,0.03,28200
GREEN,20260113,0.65,0.65,0.62,0.65,167900
GROREIT,20260113,7.45,7.45,7.4,7.45,34200
GTB,20260113,0.67,0.67,0.64,0.67,188000
GTV,20260113,0.03,0.04,0.03,0.03,5950600
GULF,20260113,43,43.25,42.5,43,18997000
GUNKUL,20260113,1.79,1.8,1.76,1.77,9698200
GVREIT,20260113,6.6,6.6,6.5,6.55,208700
HANA,20260113,15.7,15.7,15.1,15.1,7048100
HANN,20260113,0.89,0.9,0.85,0.85,1996900
HARN,20260113,1.95,1.96,1.91,1.95,115100
HEALTH,20260113,0.45,0.48,0.45,0.48,1200
HENG,20260113,0.93,0.94,0.9,0.91,808000
HFT,20260113,4.16,4.24,4.16,4.22,84200
HL,20260113,7,7.05,6.9,6.95,225900
HMPRO,20260113,6.5,6.55,6.1,6.15,47711200
HPF,20260113,5.15,5.2,5.15,5.15,35900
HPT,20260113,0.33,0.33,0.32,0.33,1871800
HTC,20260113,14.9,15.1,14.9,15,396500
HTECH,20260113,2.86,2.88,2.78,2.78,323900
HUMAN,20260113,4.86,4.88,4.8,4.82,372200
HYDRO,20260113,3.54,4.26,3.42,4.26,4669200
I2,20260113,0.7,0.7,0.69,0.69,396700
ICC,20260113,24.7,24.7,24.7,24.7,100
ICHI,20260113,13.4,13.5,13.1,13.2,6279000
ICN,20260113,1.67,1.67,1.6,1.62,597500
IDG,20260113,1.66,1.7,1.62,1.62,1197900
IFS,20260113,2.08,2.12,2.08,2.12,20800
IHL,20260113,1.56,1.61,1.56,1.6,2400
IIG,20260113,1.4,1.75,1.39,1.66,20617100
III,20260113,3.94,3.94,3.88,3.92,245100
ILINK,20260113,4.64,4.66,4.62,4.62,102800
ILM,20260113,13.3,13.4,13.1,13.2,84100
IMH,20260113,3.06,3.06,3.04,3.06,3600
IMPACT,20260113,10.2,10.3,10.2,10.2,297300
IND,20260113,1.34,1.35,1.33,1.35,413900
INET,20260113,3.62,3.68,3.6,3.6,288300
INETREIT,20260113,11.6,11.6,11.4,11.5,1429800
INGRS,20260113,0.25,0.25,0.24,0.25,1055400
INOX,20260113,0.44,0.44,0.39,0.4,4294500
INSET,20260113,1.6,1.6,1.59,1.59,559200
IP,20260113,4.4,4.48,4.4,4.4,289900
IRC,20260113,11.8,11.9,11.6,11.8,8400
IRCP,20260113,0.28,0.29,0.27,0.28,473000
IROYAL,20260113,4.96,5,4.78,4.82,196400
IRPC,20260113,1.11,1.11,1.07,1.09,26899600
IT,20260113,3.4,3.4,3.2,3.36,38700
ITC,20260113,16.1,16.2,15.5,15.6,6024600
ITD,20260113,0.26,0.26,0.25,0.26,3188000
ITEL,20260113,1.23,1.25,1.19,1.2,1581800
ITNS,20260113,1.5,1.55,1.48,1.53,76100
ITTHI,20260113,1.31,1.35,1.3,1.3,46100
IVF,20260113,0.8,0.85,0.8,0.83,1567900
IVL,20260113,16.6,17,16.6,16.7,23892700
J,20260113,0.66,0.69,0.65,0.68,112300
JAK,20260113,0.67,0.69,0.67,0.69,200
JAS,20260113,1.29,1.31,1.28,1.29,8285700
JCK,20260113,0.12,0.14,0.12,0.14,3824300
JCT,20260113,84.25,84.25,84,84,200
JDF,20260113,1.41,1.41,1.38,1.39,30200
JMART,20260113,6.35,6.4,6,6.05,6797900
JMT,20260113,8.35,8.45,7.7,7.8,15413800
JPARK,20260113,2.54,2.56,2.46,2.46,277300
JR,20260113,1.68,1.69,1.67,1.69,144800
JSP,20260113,1.92,1.97,1.91,1.96,642600
JTS,20260113,58.25,62.5,56.25,60,818000
JUBILE,20260113,6.95,7,6.85,6.95,6900
K,20260113,1.09,1.09,1.06,1.07,4800
KAMART,20260113,8.85,8.9,8.7,8.7,2244800
KASET,20260113,0.54,0.54,0.53,0.53,80300
KBANK,20260113,192,192,191,191.5,12563800
KBS,20260113,5.8,5.8,5.75,5.8,210800
KBSPIF,20260113,8.1,8.2,8.1,8.1,19400
KC,20260113,0.04,0.04,0.03,0.03,1020200
KCAR,20260113,5.4,5.4,5.35,5.35,28600
KCC,20260113,2.3,2.34,2.26,2.28,37900
KCE,20260113,17.6,17.7,17,17.1,9573600
KCG,20260113,8.2,8.25,8.1,8.2,629700
KCM,20260113,0.17,0.17,0.16,0.16,280100
KDH,20260113,81,81,81,81,500
KGEN,20260113,1.24,1.24,1.15,1.15,2727600
KGI,20260113,4,4,3.96,3.98,855900
KIAT,20260113,0.32,0.34,0.32,0.33,436100
KISS,20260113,2.86,2.92,2.8,2.84,331600
KJL,20260113,6,6,5.8,5.9,82500
KK,20260113,0.86,0.87,0.78,0.78,110300
KKP,20260113,66.5,66.5,65.25,65.5,2269700
KLINIQ,20260113,21.1,21.1,20.8,21.1,155800
KOOL,20260113,0.28,0.29,0.27,0.29,149500
KPNREIT,20260113,1.89,1.89,1.89,1.89,19400
KSL,20260113,1.23,1.23,1.2,1.21,416800
KTB,20260113,29,29,28.75,29,21310300
KTBSTMR,20260113,5.5,5.55,5.5,5.55,37200
KTC,20260113,25,25.25,24.6,24.8,16540300
KTIS,20260113,1.95,1.96,1.93,1.96,35100
KTMS,20260113,1.95,1.97,1.91,1.91,247100
KUMWEL,20260113,1.02,1.02,1,1,34500
KUN,20260113,0.84,0.84,0.84,0.84,400
KWM,20260113,0.9,0.9,0.88,0.89,65800
KYE,20260113,291,291,290,290,1100
LALIN,20260113,4.78,4.78,4.74,4.76,67300
LANNA,20260113,15.4,15.5,15.3,15.4,114000
LDC,20260113,0.3,0.31,0.29,0.29,183300
LEE,20260113,2.62,2.62,2.6,2.62,86400
LEO,20260113,1.93,1.98,1.91,1.98,61500
LH,20260113,3.78,3.8,3.7,3.72,14644600
LHFG,20260113,0.91,0.91,0.88,0.88,3712600
LHHOTEL,20260113,13.1,13.2,13.1,13.2,394100
LHK,20260113,3.36,3.36,3.34,3.36,31400
LHRREIT,20260113,4.42,4.42,4.4,4.4,13600
LHSC,20260113,12.9,13,12.7,12.8,1053200
LIT,20260113,0.65,0.65,0.64,0.65,16600
LOXLEY,20260113,1.23,1.23,1.21,1.22,207500
LPH,20260113,3.76,3.76,3.72,3.74,101500
LPN,20260113,1.52,1.52,1.47,1.51,1942500
LST,20260113,4.7,4.7,4.7,4.7,4500
LTMH,20260113,4.44,4.48,4.44,4.46,11000
LTS,20260113,2.46,2.46,2.4,2.4,436300
LUXF,20260113,9,9,8.8,9,81200
M,20260113,17.8,17.8,17,17.1,2678800
M-CHAI,20260113,21.8,22.1,21.8,22.1,600
M-PAT,20260113,1.8,1.8,1.79,1.8,400
MADAME,20260113,0.12,0.13,0.12,0.13,1349400
MAGURO,20260113,19.1,19.3,17.2,17.5,1241200
MAJOR,20260113,6.9,7,6.8,6.95,2835400
MALEE,20260113,3.82,3.92,3.8,3.8,903300
MANRIN,20260113,23.1,23.1,23,23,10500
MASTEC,20260113,1,1,0.96,0.98,500900
MASTER,20260113,7.9,8.05,7.55,7.6,2322600
MATCH,20260113,0.71,0.71,0.71,0.71,100
MBAX,20260113,1.41,1.42,1.4,1.4,2700
MBK,20260113,17.7,17.7,17.3,17.4,2728300
MC,20260113,11.3,11.3,11.1,11.1,1355200
MCA,20260113,0.93,0.95,0.91,0.93,177300
MCOT,20260113,3.04,3.06,2.98,3,36900
MCS,20260113,8.15,8.25,8.15,8.2,116100
MDX,20260113,2.44,2.44,2.38,2.38,50600
MEB,20260113,14.4,14.4,14.1,14.1,220700
MEDEZE,20260113,6.25,6.25,6.2,6.2,211400
MEGA,20260113,36,36,34.5,35.25,817400
MENA,20260113,0.72,0.73,0.7,0.7,886300
META,20260113,0.06,0.07,0.05,0.06,310000
METCO,20260113,288,290,288,289,8900
MFC,20260113,24.3,24.4,24.2,24.2,700
MFEC,20260113,5.25,5.25,5.2,5.2,32100
MGC,20260113,4.24,4.26,4.2,4.24,4300
MGI,20260113,5.25,5.25,4.96,5.1,383400
MGT,20260113,1.56,1.57,1.55,1.56,117300
MICRO,20260113,0.82,0.84,0.8,0.81,518400
MIDA,20260113,0.19,0.2,0.18,0.19,193200
MII,20260113,4.48,4.5,4.48,4.5,12300
MILL,20260113,0.06,0.07,0.06,0.07,685800
MINT,20260113,23.6,23.8,23.1,23.3,16164200
MIPF,20260113,9.9,9.9,9.9,9.9,100
MITSIB,20260113,0.6,0.6,0.59,0.59,170500
MJD,20260113,0.32,0.33,0.32,0.33,8300
MJLF,20260113,4.92,4.94,4.9,4.94,84000
MK,20260113,0.55,0.58,0.39,0.41,1134300
ML,20260113,0.49,0.49,0.48,0.49,108000
MMM,20260113,3.24,3.24,3.06,3.06,980600
MNIT,20260113,1.91,1.91,1.91,1.91,2500
MODERN,20260113,2.04,2.1,2,2.1,174400
MONO,20260113,1.28,1.28,1.22,1.23,7617000
MOONG,20260113,1.98,2,1.96,2,28400
MORE,20260113,0.03,0.04,0.03,0.03,414800
MOSHI,20260113,34.25,34.25,33.25,33.5,269400
MOTHER,20260113,1.12,1.2,1.12,1.13,2106700
MPJ,20260113,3.54,3.56,3.52,3.52,59500
MRDIYT,20260113,8.4,8.4,8.1,8.15,1985700
MSC,20260113,7.7,7.75,7.5,7.75,6000
MST,20260113,6.7,6.7,6.55,6.65,18200
MTC,20260113,29,29.25,27,27.5,18977500
MTI,20260113,15.6,15.7,15.6,15.7,4600
MTW,20260113,0.82,0.85,0.79,0.79,52200
MUD,20260113,0.46,0.52,0.45,0.52,32900
MVP,20260113,0.19,0.2,0.18,0.2,289100
NAM,20260113,3.34,3.58,3.2,3.58,38000
NAT,20260113,2.5,2.52,2.48,2.48,7500
NATION,20260113,0.04,0.04,0.03,0.04,122000
NC,20260113,2.02,2.06,1.99,1.99,60300
NCAP,20260113,2.76,2.76,2.46,2.5,4758600
NCH,20260113,0.41,0.42,0.39,0.42,120600
NCL,20260113,0.23,0.23,0.21,0.23,153500
NCP,20260113,0.93,0.94,0.93,0.94,1600
NDR,20260113,1.33,1.35,1.3,1.3,181500
NEO,20260113,20,20.2,19.7,20.2,321300
NEP,20260113,0.19,0.2,0.19,0.2,700
NER,20260113,4.78,4.78,4.62,4.64,7234700
NETBAY,20260113,21.5,21.5,21.2,21.2,92600
NEWS,20260113,0.01,0.01,0.01,0.01,25938800
NEX,20260113,1.1,1.12,1.08,1.1,11382700
NKT,20260113,3.96,3.98,3.94,3.96,269700
NL,20260113,0.66,0.67,0.65,0.66,63100
NNCL,20260113,1.48,1.51,1.47,1.51,55100
NOBLE,20260113,2.18,2.18,2.14,2.14,980500
NPK,20260113,12.2,12.2,12.2,12.2,200
NRF,20260113,0.34,0.34,0.31,0.32,693800
NSL,20260113,22.8,22.9,21.9,22.4,783200
NTF,20260113,4.84,4.88,4.72,4.78,920900
NTSC,20260113,6.25,6.3,6.2,6.25,41400
NTV,20260113,22.5,22.6,22.4,22.5,9000
NUT,20260113,3.76,3.76,3.66,3.7,70000
NV,20260113,0.57,0.57,0.5,0.53,354100
NVD,20260113,0.8,0.81,0.79,0.81,4900
NYT,20260113,3.04,3.04,2.96,3,1589900
OCC,20260113,8.75,8.95,8.4,8.95,800
OGC,20260113,10.3,12,10,10,43100
OHTL,20260113,297,297,297,297,100
OKJ,20260113,4.04,4.06,3.96,3.96,1059500
ONEE,20260113,2.08,2.1,2.06,2.1,162900
ONSENS,20260113,1.04,1.06,1.01,1.02,1114300
OR,20260113,13.8,14,13.5,13.7,16962000
ORI,20260113,1.68,1.7,1.65,1.66,1755700
ORN,20260113,0.7,0.71,0.69,0.7,1208300
OSP,20260113,17,17.4,16.5,16.7,20218400
PACO,20260113,1.28,1.29,1.26,1.26,53700
PAF,20260113,0.7,0.71,0.67,0.67,64800
PANEL,20260113,1.39,1.4,1.36,1.37,32500
PAP,20260113,1.97,2.04,1.97,1.99,2000
PATO,20260113,7,7.05,6.95,7.05,3800
PB,20260113,49.75,50,48,50,13900
