<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260522,29,29.5,29,29.5,3267
AAPL03,20260522,3.28,3.36,3.28,3.32,16038
AAPL19,20260522,6.6,6.7,6.6,6.7,144943
AAPL80,20260522,9.85,10.1,9.8,10,393262
ABBV19,20260522,6.95,7.05,6.9,7,164163
ABNB06,20260522,4.38,4.42,4.28,4.42,16431
ADBE03,20260522,1.81,1.81,1.77,1.78,17632
ADBE06,20260522,2.04,2.04,1.99,2.02,339378
ADVANT19,20260522,5.6,5.6,5.5,5.6,794754
ADVANT23,20260522,3.76,3.78,3.7,3.76,104060
AFRM03,20260522,2.74,2.8,2.66,2.8,10911
AIA06,20260522,3.64,3.64,3.6,3.62,6817
AIA19,20260522,3.64,3.64,3.6,3.62,2209
AIA23,20260522,2.78,2.8,2.76,2.78,8130
AMD03,20260522,7.25,7.6,7.1,7.55,372165
AMD23,20260522,6,6.35,5.9,6.25,245686
AMD80,20260522,2.88,3.04,2.82,3.02,29281428
AMGN06,20260522,2.72,2.84,2.72,2.78,2740
AMZN01,20260522,25.5,26,25,26,50753
AMZN03,20260522,4.36,4.42,4.3,4.4,5722
AMZN06,20260522,2.18,2.2,2.14,2.2,185517
AMZN23,20260522,2.88,2.94,2.86,2.92,77614
AMZN80,20260522,2.18,2.2,2.14,2.18,3329255
ANET23,20260522,2.54,2.76,2.5,2.74,1531862
ANTA13,20260522,1.94,1.95,1.93,1.94,33603
ANTA23,20260522,1.98,2,1.95,1.97,513535
APLD03,20260522,4.78,5.4,4.64,5.3,3114801
APPL03,20260522,2.64,2.72,2.6,2.66,506665
ASEMI24,20260522,3.56,3.6,3.54,3.6,569057
ASICS23,20260522,2.74,2.76,2.72,2.76,20040
ASML01,20260522,42.25,44,42,43.5,346951
ASTS03,20260522,2.98,3.22,2.92,3.22,3811474
AVGO23,20260522,3.1,3.14,3.06,3.1,454451
AVGO80,20260522,2.74,2.76,2.68,2.74,8540824
AXP06,20260522,2.52,2.56,2.52,2.52,98086
BABA01,20260522,12,12.2,12,12.1,24362
BABA06,20260522,5.3,5.4,5.2,5.2,146328
BABA13,20260522,2.22,2.28,2.18,2.28,9447
