<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260520,28.75,29,28.5,28.75,34720
AAPL03,20260520,3.24,3.28,3.24,3.26,23265
AAPL19,20260520,6.5,6.55,6.5,6.55,39981
AAPL80,20260520,9.65,9.8,9.65,9.8,585263
ABBV19,20260520,6.85,7.05,6.85,7.05,250485
ABNB06,20260520,4.38,4.38,4.28,4.32,60263
ADBE03,20260520,1.88,1.93,1.84,1.85,86328
ADBE06,20260520,2.14,2.16,2.06,2.06,4266917
ADVANT19,20260520,5.35,5.35,5.25,5.35,84230
ADVANT23,20260520,3.54,3.6,3.54,3.6,270742
AFRM03,20260520,2.64,2.68,2.58,2.68,139090
AIA06,20260520,3.56,3.56,3.52,3.56,864
AIA23,20260520,2.7,2.74,2.7,2.74,51251
AMD03,20260520,6.75,7,6.5,6.9,16603
AMD23,20260520,5.65,5.75,5.35,5.75,150456
AMD80,20260520,2.68,2.8,2.56,2.76,34268669
AMGN06,20260520,2.64,2.72,2.64,2.7,31715
AMZN01,20260520,25,25,24.7,25,48836
AMZN03,20260520,4.32,4.32,4.2,4.28,1813
AMZN06,20260520,2.16,2.16,2.08,2.1,69115
AMZN23,20260520,2.86,2.86,2.8,2.84,587130
AMZN80,20260520,2.16,2.16,2.08,2.12,6372800
ANET23,20260520,2.56,2.6,2.5,2.6,1031794
ANTA13,20260520,1.95,1.95,1.95,1.95,1
ANTA23,20260520,2.02,2.04,2,2.02,47196
APLD03,20260520,4.14,4.22,3.92,4.14,376195
APPL03,20260520,2.7,2.76,2.58,2.58,811958
ASEMI24,20260520,3.34,3.38,3.32,3.38,322726
ASICS23,20260520,2.66,2.68,2.66,2.68,200
ASML01,20260520,39.75,41,39.5,41,109275
ASTS03,20260520,2.8,2.94,2.58,2.9,7791143
AVGO23,20260520,3.1,3.1,3.04,3.08,126695
AVGO80,20260520,2.7,2.74,2.66,2.72,1607508
AXP06,20260520,2.54,2.56,2.52,2.52,51805
BABA01,20260520,12.4,12.8,12.4,12.5,49123
BABA06,20260520,5.55,5.6,5.5,5.5,2754
BABA13,20260520,2.3,2.3,2.28,2.28,5113
BABA23,20260520,3.68,3.76,3.6,3.6,4869367
BABA80,20260520,5.5,5.65,5.5,5.55,3947912
BAC03,20260520,3.32,3.36,3.32,3.34,25881
BDX06,20260520,1.57,1.62,1.56,1.58,673307
BIDU01,20260520,12.6,12.8,12.6,12.6,65286
BIDU06,20260520,5.55,5.7,5.55,5.55,4739
BIDU23,20260520,2.66,2.7,2.62,2.62,549172
BIDU80,20260520,5.55,5.65,5.55,5.55,28085675
BILIBILI01,20260520,2.98,3,2.94,3,250816
BIREN23,20260520,8.4,8.55,8.3,8.5,403929
BKNG03,20260520,2.1,2.2,2.1,2.14,7396
BKNG80,20260520,2.54,2.62,2.52,2.56,236944
BLK06,20260520,3.52,3.52,3.38,3.38,32313
BONDAS19,20260520,6.45,6.45,6.4,6.45,1100
BRKB80,20260520,1.61,1.61,1.57,1.58,1415373
BYDCOM01,20260520,0.87,0.88,0.86,0.87,2012921
BYDCOM80,20260520,0.38,0.39,0.37,0.38,28781550
CAMBRI80,20260520,6.6,6.65,6.4,6.6,2515013
CATL01,20260520,6.2,6.35,6.15,6.35,804223
CATL23,20260520,11,11.3,11,11.3,37164
CATL80,20260520,27.25,27.75,27.25,27.5,60933
CCJ23,20260520,2.14,2.16,2.08,2.12,177222
CEG23,20260520,2.16,2.18,2.1,2.18,677927
CHHONGQ19,20260520,13,13.3,13,13.3,22890
CHMOBILE19,20260520,3.62,3.64,3.6,3.62,81298
CHMOBILE23,20260520,2.82,2.82,2.74,2.74,740
CHNXT5023,20260520,8.8,8.95,8.75,8.85,34128
CMBANK23,20260520,2.16,2.18,2.14,2.18,146440
CME03,20260520,3.36,3.36,3.3,3.3,5487
CN01,20260520,24.1,24.2,24,24.2,21857
CN23,20260520,6.1,6.2,6,6.2,605494
CNBIO24,20260520,1.36,1.38,1.36,1.38,5641
CNEV24,20260520,2.44,2.48,2.44,2.44,1884
CNROBOAI23,20260520,2.82,2.84,2.78,2.8,92919
CNSEMI23,20260520,3.82,3.94,3.78,3.94,292582
CNSTAR5023,20260520,9.1,9.45,9.05,9.4,15922
CNTECH01,20260520,25.5,26,25.5,26,14219
COSTCO19,20260520,35.25,36,35.25,35.75,48200
CRM01,20260520,3.32,3.42,3.24,3.24,651234
CRM06,20260520,2.38,2.46,2.34,2.34,87473
CRM80,20260520,6,6.15,5.85,5.85,1976264
CRSP03,20260520,3.14,3.16,3.1,3.14,8518
CRWD06,20260520,4.04,4.14,3.98,3.98,127146
CRWD80,20260520,20.1,20.7,19.9,19.9,354535
CRWV03,20260520,3.26,3.36,3.12,3.34,1115888
CSCO06,20260520,4.82,4.86,4.68,4.74,405382
CYPC80,20260520,13,13.2,13,13,1667
