<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GFPT,20260209,9.9,9.95,9.75,9.8,4611500
GGC,20260209,3.22,3.22,3.12,3.18,159900
GJS,20260209,0.09,0.1,0.09,0.1,59500
GLOBAL,20260209,7.75,7.9,7.6,7.7,15916000
GLORY,20260209,0.59,0.6,0.58,0.6,1900
GPI,20260209,1.66,1.66,1.64,1.65,816200
GPSC,20260209,38.75,39.25,38.25,38.75,13731600
GRAMMY,20260209,4.26,4.28,4.16,4.16,8100
GRAND,20260209,0.04,0.04,0.03,0.03,1621800
GREEN,20260209,0.62,0.63,0.62,0.62,139100
GROREIT,20260209,7.5,7.5,7.45,7.5,20300
GTB,20260209,0.67,0.68,0.67,0.67,58400
GTV,20260209,0.04,0.04,0.03,0.03,3627900
GULF,20260209,53.75,53.75,52.5,53.25,107801300
GUNKUL,20260209,1.88,1.98,1.88,1.96,40629400
GVREIT,20260209,6.65,6.7,6.6,6.7,573400
GYT,20260209,204,204,202,204,3000
HANA,20260209,17.5,17.8,17.5,17.6,15817800
HANN,20260209,0.92,0.92,0.91,0.91,1404300
HARN,20260209,1.96,1.96,1.94,1.96,47600
HEALTH,20260209,0.41,0.49,0.4,0.43,63100
HENG,20260209,0.97,0.98,0.97,0.98,1260200
HFT,20260209,4.2,4.32,4.2,4.3,384000
HL,20260209,7.35,7.35,7.1,7.15,41200
HMPRO,20260209,7.05,7.05,6.85,6.85,129279600
HPF,20260209,5.45,5.45,5.4,5.45,32400
HPT,20260209,0.33,0.34,0.33,0.34,65500
HTC,20260209,15.1,15.2,15.1,15.2,309900
HTECH,20260209,3.3,3.38,3.26,3.34,1801100
HUMAN,20260209,4.94,5.05,4.94,4.98,661000
HYDRO,20260209,2.6,2.6,2.36,2.42,80300
HYDROGEN,20260209,8,8,8,8,5000
I2,20260209,0.75,0.79,0.75,0.78,670700
ICC,20260209,24.8,24.8,24.8,24.8,100
ICHI,20260209,14,14.3,13.9,14.2,12217900
ICN,20260209,1.6,1.66,1.6,1.66,1310700
IDG,20260209,1.64,1.66,1.63,1.63,485600
IFS,20260209,2.12,2.12,2.12,2.12,22900
IHL,20260209,1.57,1.62,1.56,1.59,36100
IIG,20260209,1.76,1.76,1.69,1.71,962500
III,20260209,3.88,3.9,3.8,3.88,2682800
ILINK,20260209,4.76,4.88,4.76,4.82,521400
ILM,20260209,13.3,13.8,13.3,13.6,232600
IMH,20260209,3,3.02,2.98,3,8500
IMPACT,20260209,10.6,10.6,10.4,10.4,658700
IND,20260209,1.42,1.43,1.4,1.42,346600
INET,20260209,3.84,3.86,3.74,3.8,2384600
INETREIT,20260209,11.9,12,11.8,12,1291200
INGRS,20260209,0.26,0.27,0.26,0.27,225500
INOX,20260209,0.43,0.47,0.42,0.46,5835200
INSET,20260209,1.98,2.04,1.98,2.02,2825200
INSURE,20260209,63,64.75,63,64.75,600
IP,20260209,4.3,4.4,4.3,4.32,125900
IRC,20260209,12.5,12.6,12.4,12.6,197600
IRCP,20260209,0.26,0.26,0.25,0.25,108700
IROYAL,20260209,5.5,5.5,5,5.5,497200
IRPC,20260209,1.22,1.23,1.2,1.22,64052600
ISSARA,20260209,6.8,6.8,6.7,6.7,3200
IT,20260209,3.4,3.54,3.4,3.54,63100
ITC,20260209,16.7,17,16.7,16.8,7749800
ITD,20260209,0.23,0.24,0.22,0.23,8820000
ITEL,20260209,1.29,1.34,1.29,1.33,3717400
ITNS,20260209,1.52,1.57,1.51,1.57,279400
ITTHI,20260209,1.19,1.22,1.19,1.19,209900
IVF,20260209,0.81,0.81,0.79,0.81,188600
IVL,20260209,22,22.3,21.5,21.7,46547400
J,20260209,0.61,0.63,0.6,0.63,615100
JAS,20260209,1.31,1.33,1.31,1.32,18740300
JCK,20260209,0.14,0.14,0.13,0.14,1734300
JCT,20260209,84.25,84.25,84.25,84.25,1700
JDF,20260209,1.44,1.45,1.36,1.4,626200
JMART,20260209,7.25,7.8,7.2,7.7,21498900
JMT,20260209,8.6,9.05,8.6,8.85,39377200
JPARK,20260209,2.52,2.6,2.5,2.56,4208400
JR,20260209,1.74,1.74,1.71,1.74,64000
JSP,20260209,1.93,1.99,1.93,1.99,52000
JTS,20260209,54,55.5,53.75,54.25,500000
JUBILE,20260209,6.6,7,6.6,6.9,72300
K,20260209,1.05,1.15,1.05,1.13,11100
KAMART,20260209,9.05,9.15,9,9.1,2312600
KASET,20260209,0.62,0.63,0.61,0.61,238800
KBANK,20260209,190,194,189,194,26289900
KBS,20260209,6.1,6.15,6.1,6.15,68200
KBSPIF,20260209,8.25,8.25,8.2,8.25,206400
KC,20260209,0.02,0.03,0.02,0.03,346400
KCAR,20260209,5.45,5.5,5.45,5.45,27800
KCC,20260209,2.18,2.18,2.14,2.18,147500
KCE,20260209,19.2,19.7,19.1,19.6,13612600
KCG,20260209,8.65,8.8,8.6,8.7,306400
KCM,20260209,0.17,0.17,0.16,0.16,19500
KGEN,20260209,1.18,1.24,1.15,1.18,684100
KGI,20260209,4.16,4.2,4.14,4.18,3567600
KIAT,20260209,0.34,0.35,0.33,0.34,1405000
KISS,20260209,3.04,3.08,3.02,3.06,820100
KJL,20260209,6.05,6.05,5.9,6.05,46500
KK,20260209,0.8,0.83,0.8,0.83,339100
KKP,20260209,73.25,73.5,72.25,72.5,7502700
KLINIQ,20260209,23.3,23.5,23.1,23.4,156400
KOOL,20260209,0.29,0.29,0.28,0.29,545800
KPNREIT,20260209,1.87,1.88,1.87,1.88,300
KSL,20260209,1.22,1.24,1.22,1.24,777500
KTB,20260209,29.25,30.5,29,30.25,120822700
KTBSTMR,20260209,5.45,5.45,5.4,5.45,44700
KTC,20260209,29.5,30.5,29.25,30.25,34188600
KTIS,20260209,1.95,1.97,1.95,1.97,5700
KTMS,20260209,1.9,1.94,1.9,1.94,84300
KUMWEL,20260209,1.04,1.08,1.04,1.05,26400
KUN,20260209,0.77,0.79,0.77,0.79,30900
KWM,20260209,0.89,0.91,0.89,0.9,219900
KYE,20260209,290,294,290,291,3000
L&E,20260209,1.03,1.03,1,1.02,43200
LALIN,20260209,4.72,4.76,4.7,4.72,91400
LANNA,20260209,15.5,15.6,15.3,15.5,731700
LDC,20260209,0.29,0.3,0.28,0.28,916400
LEE,20260209,2.66,2.66,2.64,2.66,176000
LEO,20260209,1.87,1.91,1.85,1.87,252700
LH,20260209,4.06,4.12,4,4.1,69239400
LHFG,20260209,0.93,0.95,0.92,0.95,5354000
LHHOTEL,20260209,13.2,13.3,13.1,13.3,918000
LHK,20260209,3.38,3.38,3.34,3.38,108500
LHRREIT,20260209,4.34,4.38,4.3,4.38,70800
LHSC,20260209,12.9,13,12.8,13,200700
LIT,20260209,0.63,0.63,0.61,0.62,106500
LOXLEY,20260209,1.24,1.26,1.24,1.25,102800
LPH,20260209,3.68,3.68,3.64,3.66,254700
LPN,20260209,1.53,1.55,1.53,1.54,853500
LST,20260209,4.72,4.74,4.72,4.74,71500
LTMH,20260209,4.38,4.4,4.36,4.36,22700
LTS,20260209,2.46,2.5,2.4,2.44,1488800
LUXF,20260209,8.95,9,8.7,9,14600
M,20260209,20.9,21,20.5,20.6,3887400
M-CHAI,20260209,22,22,20,21.6,87100
M-PAT,20260209,1.66,1.66,1.5,1.6,112400
M-STOR,20260209,7.25,7.25,7,7,28500
MADAME,20260209,0.13,0.13,0.12,0.13,1692300
MAGURO,20260209,22.2,22.4,21.8,22.1,534800
MAJOR,20260209,7,7.25,7,7.1,2218700
MALEE,20260209,3.88,4.02,3.88,3.98,4239700
MASTEC,20260209,0.97,0.98,0.97,0.98,241800
MASTER,20260209,8.95,9.45,8.9,9.35,5197500
MATCH,20260209,0.78,0.78,0.78,0.78,1100
MATI,20260209,3.22,3.26,3.22,3.26,200
MBAX,20260209,1.31,1.36,1.31,1.35,29600
MBK,20260209,18.5,18.8,18.3,18.4,4051100
MC,20260209,11.7,11.9,11.7,11.8,1518000
MCA,20260209,1.02,1.04,1.01,1.04,234300
MCOT,20260209,4.1,4.16,3.94,3.94,1555000
MCS,20260209,8.55,8.55,8.45,8.5,1027900
MDX,20260209,2.48,2.48,2.46,2.48,263200
MEB,20260209,14.2,14.7,13.9,14.6,182900
MEDEZE,20260209,6.2,6.4,6.2,6.3,572700
MEGA,20260209,38.5,39.5,38.25,39,3107800
MENA,20260209,0.72,0.74,0.72,0.73,606200
META,20260209,0.05,0.05,0.04,0.05,144700
METCO,20260209,254,254,252,253,34100
MFC,20260209,23.9,24,23.9,23.9,4400
MFEC,20260209,5.35,5.4,5.3,5.35,219000
MGC,20260209,4.04,4.18,4.02,4.14,44000
MGI,20260209,5.8,5.9,5.8,5.9,411400
MGT,20260209,1.61,1.64,1.59,1.61,46400
MICRO,20260209,0.81,0.82,0.8,0.81,305800
MIDA,20260209,0.24,0.25,0.22,0.22,589800
MII,20260209,4.56,4.6,4.56,4.56,18000
MILL,20260209,0.05,0.06,0.05,0.06,1422300
MINT,20260209,25.75,26,25.25,25.75,22088100
MIPF,20260209,12.7,12.7,11.7,11.7,1400
MITSIB,20260209,0.59,0.61,0.58,0.6,357700
MJD,20260209,0.35,0.36,0.34,0.36,44300
MJLF,20260209,5.1,5.15,5.05,5.1,28400
MK,20260209,0.5,0.52,0.5,0.51,15900
ML,20260209,0.49,0.51,0.48,0.48,48200
MMM,20260209,3.52,3.54,3.4,3.42,7596800
MNIT,20260209,2,2,1.87,1.87,143800
MNIT2,20260209,5.95,5.95,5.1,5.1,2100
MNRF,20260209,2.08,2.1,2.08,2.08,6900
MODERN,20260209,2,2,1.98,2,50400
MONO,20260209,1.13,1.15,1.11,1.12,8941300
MOONG,20260209,2.04,2.1,2.04,2.1,55700
MORE,20260209,0.03,0.04,0.03,0.04,236000
MOSHI,20260209,35,35.75,35,35.25,707300
MOTHER,20260209,1.17,1.19,1.16,1.16,1403700
MPJ,20260209,3.9,3.9,3.84,3.86,186000
MRDIYT,20260209,9.2,9.5,9.15,9.3,13997600
MSC,20260209,7.55,7.6,7.55,7.55,12900
MST,20260209,6.7,6.75,6.65,6.7,134200
MTC,20260209,38,38.5,37.5,37.75,27282200
MTI,20260209,15.8,15.9,15.6,15.8,36800
MTW,20260209,0.83,0.9,0.83,0.86,187900
MUD,20260209,0.67,0.87,0.54,0.7,90600
MVP,20260209,0.11,0.12,0.11,0.12,601600
NAM,20260209,3.82,3.82,3.72,3.8,30900
NAT,20260209,2.42,2.52,2.42,2.5,103500
NATION,20260209,0.04,0.04,0.03,0.04,5759200
NC,20260209,2.06,2.1,2.06,2.1,5500
NCAP,20260209,2.92,2.98,2.9,2.96,4738900
NCH,20260209,0.39,0.4,0.39,0.4,104200
NCL,20260209,0.21,0.22,0.2,0.21,116700
NCP,20260209,0.92,0.93,0.9,0.93,124200
NDR,20260209,1.36,1.38,1.32,1.38,749100
NEO,20260209,20.8,20.8,20,20.5,282900
NEP,20260209,0.2,0.21,0.2,0.2,153700
NER,20260209,4.76,4.84,4.76,4.82,9910200
NETBAY,20260209,21.7,21.9,21.7,21.8,221400
NEX,20260209,1.13,1.16,1.12,1.15,32973000
NKI,20260209,19.2,19.7,19,19.7,11900
NKT,20260209,4.06,4.06,4.02,4.06,191700
NL,20260209,0.6,0.62,0.59,0.61,451700
NNCL,20260209,1.51,1.54,1.51,1.54,118900
NOBLE,20260209,2.14,2.22,2.14,2.2,1780600
NOVA,20260209,8.4,8.4,8.4,8.4,200
NPK,20260209,12.2,12.2,12.2,12.2,100
NRF,20260209,0.23,0.25,0.17,0.19,4212300
NSL,20260209,22.8,23.1,22.7,23.1,880500
NTF,20260209,6,6.05,5.8,5.95,1170200
NTSC,20260209,6.25,6.35,6.2,6.3,142500
NTV,20260209,22.8,23.1,22.8,23,6600
NUT,20260209,3.74,3.74,3.66,3.74,66000
NV,20260209,0.49,0.51,0.49,0.51,254900
NVD,20260209,0.81,0.81,0.81,0.81,1500
