<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BBGI,20260430,4.08,4.24,4.06,4.16,4809900
BBIK,20260430,18.3,18.7,18,18.5,1135600
BBL,20260430,163.5,164,162.5,162.5,7604300
BC,20260430,0.83,0.86,0.74,0.74,2187000
BCH,20260430,9.4,9.45,9.3,9.3,9563900
BCP,20260430,36.25,36.25,35,35.75,6169900
BCPG,20260430,7.05,7.05,6.95,7.05,7890900
BCT,20260430,46.25,48,46.25,48,600
BDMS,20260430,18.3,18.4,18.2,18.3,39341500
BE8,20260430,5.4,5.4,5.25,5.25,545800
BEAUTY,20260430,0.36,0.37,0.35,0.37,1896800
BEC,20260430,1.89,1.9,1.87,1.9,1327800
BEM,20260430,5.25,5.3,5.2,5.3,19662100
BEYOND,20260430,8.6,8.6,8.5,8.5,11100
BGC,20260430,5.75,5.8,5.75,5.8,196200
BGRIM,20260430,13,13.1,12.9,12.9,10289100
BGT,20260430,0.37,0.38,0.36,0.37,41200
BH,20260430,177.5,183,176.5,180.5,7637600
BIG,20260430,0.29,0.29,0.28,0.28,104600
BIOTEC,20260430,0.27,0.28,0.26,0.27,6910600
BIS,20260430,2.1,2.12,2.06,2.08,10600
BIZ,20260430,4.7,4.7,4.68,4.7,305900
BJC,20260430,14,14.1,13.9,14.1,3954000
BJCHI,20260430,0.71,0.71,0.69,0.7,380600
BKA,20260430,0.71,0.81,0.7,0.76,7056700
BKD,20260430,1.08,1.08,1.05,1.05,59800
BKGI,20260430,1.46,1.46,1.43,1.43,439900
BKIH,20260430,325,326,324,325,6600
BLA,20260430,20.4,20.4,19.6,19.9,2111400
BLAND,20260430,0.44,0.44,0.43,0.43,1273800
BLC,20260430,3.92,4,3.88,4,633700
BLESS,20260430,0.26,0.26,0.25,0.26,308400
BM,20260430,0.99,1,0.99,0.99,1001000
BOFFICE,20260430,5.7,5.7,5.5,5.65,257400
BOL,20260430,4.98,5,4.98,4.98,23900
BPP,20260430,11.7,12,11.7,11.9,194900
BPS,20260430,0.52,0.52,0.49,0.49,152200
BR,20260430,1.65,1.66,1.64,1.66,44000
BRI,20260430,1.28,1.3,1.28,1.3,66700
BRR,20260430,3.74,3.76,3.72,3.76,103300
BRRGIF,20260430,3.78,3.78,3.76,3.78,33700
BSBM,20260430,0.59,0.6,0.58,0.58,28600
BSM,20260430,0.35,0.35,0.33,0.34,1400
BTC,20260430,0.18,0.18,0.17,0.17,1209500
BTG,20260430,22.7,22.8,22.2,22.5,4620300
BTNC,20260430,15.3,15.5,14.3,15.5,3400
BTS,20260430,2.08,2.1,2.06,2.08,17501700
BTSGIF,20260430,2.58,2.62,2.58,2.62,1329400
BTW,20260430,0.08,0.09,0.08,0.08,162000
BUI,20260430,11.1,11.1,11,11,1400
BVG,20260430,1.6,1.62,1.58,1.58,140600
BWG,20260430,0.29,0.3,0.28,0.29,50868300
BYD,20260430,0.5,0.51,0.49,0.49,2841200
CAZ,20260430,1.46,1.52,1.46,1.5,132000
CBG,20260430,36,36.5,35.75,36.25,1366000
CCET,20260430,6.05,6.15,5.95,6.1,61257600
CCP,20260430,0.26,0.27,0.26,0.27,264000
CEN,20260430,0.66,0.67,0.63,0.64,802800
CENTEL,20260430,31,31.25,30.75,31,2872200
CEYE,20260430,1.19,1.19,1.15,1.16,23900
CFARM,20260430,0.81,0.82,0.77,0.77,1900600
CFRESH,20260430,0.78,0.85,0.78,0.83,2302600
CGD,20260430,0.11,0.12,0.11,0.12,4400
CGH,20260430,0.46,0.47,0.45,0.46,2949300
CH,20260430,1.58,1.58,1.55,1.57,41400
CHAO,20260430,4.36,4.36,4.32,4.32,1300
CHASE,20260430,0.47,0.47,0.45,0.46,539900
CHAYO,20260430,1.02,1.02,1.01,1.01,983500
CHEWA,20260430,0.18,0.18,0.17,0.17,12000
CHG,20260430,1.43,1.45,1.43,1.43,13507600
CHIC,20260430,0.29,0.29,0.27,0.29,256100
CHOW,20260430,1.35,1.36,1.35,1.36,40900
CI,20260430,0.32,0.33,0.31,0.31,216100
CIG,20260430,0.03,0.03,0.02,0.02,28200
CITY,20260430,1.24,1.24,1.16,1.21,22700
CIVIL,20260430,0.8,0.83,0.8,0.81,30500
CK,20260430,16.8,17.2,16.6,17,13866200
CKP,20260430,2.32,2.34,2.3,2.32,5344400
CM,20260430,1.6,1.63,1.59,1.6,56500
CMAN,20260430,2.52,2.56,2.52,2.56,10900
CMC,20260430,0.35,0.37,0.35,0.37,29300
CMO,20260430,0.74,0.74,0.71,0.71,318900
CMR,20260430,1.29,1.31,1.29,1.29,151800
CNT,20260430,1.02,1.04,1.02,1.02,1500
COCOCO,20260430,5.7,5.8,5.7,5.75,1893200
COM7,20260430,22.5,23,22.1,22.8,22397600
CPALL,20260430,44.25,44.5,43.5,43.5,37621100
CPANEL,20260430,1.55,1.57,1.53,1.56,1900
CPAXT,20260430,14.7,14.8,14.6,14.7,3055700
CPF,20260430,19.6,19.7,19.2,19.3,34115000
CPH,20260430,8.35,8.35,8.35,8.35,1000
CPI,20260430,3.4,3.42,3.36,3.4,273700
CPL,20260430,0.7,0.7,0.68,0.7,228400
CPN,20260430,61.5,62.25,61.25,62,6237800
CPNCG,20260430,6.15,6.15,6.1,6.15,233000
CPNREIT,20260430,12.2,12.3,12.1,12.2,1424500
CPR,20260430,2.72,2.76,2.68,2.7,54300
CPT,20260430,1.22,1.25,1.16,1.16,121600
CPTREIT,20260430,6,6,5.9,6,168000
CPW,20260430,2.14,2.14,2.1,2.14,44400
CRANE,20260430,0.42,0.43,0.42,0.42,103700
CRC,20260430,18.2,18.3,18,18.3,10404600
CRD,20260430,0.31,0.32,0.3,0.31,52200
CREDIT,20260430,18.8,19.2,18.8,18.9,591500
CSC,20260430,42.25,42.5,42.25,42.25,1600
CSP,20260430,0.51,0.51,0.48,0.49,23400
CSS,20260430,0.78,0.78,0.77,0.77,16600
CTW,20260430,3.62,3.62,3.56,3.6,201100
CWT,20260430,0.77,0.82,0.76,0.78,2770200
D,20260430,2.86,2.86,2.82,2.82,198600
DCC,20260430,1.24,1.25,1.23,1.24,1743500
DCON,20260430,0.21,0.21,0.2,0.21,283400
DDD,20260430,5.25,5.3,5.25,5.3,400
DELTA,20260430,310,316,306,316,9731700
DEMCO,20260430,2.26,2.26,2.18,2.18,23000
DEXON,20260430,0.95,0.96,0.93,0.96,72700
DHOUSE,20260430,0.4,0.4,0.39,0.39,3300
DIF,20260430,10,10.1,9.95,10.1,9668200
DIMET,20260430,0.06,0.06,0.05,0.06,56500
DITTO,20260430,11,11,10.7,10.8,1312300
DMT,20260430,11.1,11.1,11,11.1,352100
DOD,20260430,1.62,1.65,1.61,1.64,178700
DOHOME,20260430,3.36,3.38,3.34,3.36,6618900
DPAINT,20260430,0.67,0.71,0.67,0.67,153100
DREIT,20260430,4.7,4.7,4.7,4.7,22700
DRT,20260430,4.68,4.68,4.66,4.68,79300
DTCENT,20260430,0.88,0.89,0.88,0.89,29900
DUSIT,20260430,10.1,10.2,10,10.1,102600
DV8,20260430,5.05,5.1,4.98,4.98,215600
EA,20260430,2.66,2.66,2.62,2.64,17761600
EASON,20260430,1.08,1.08,1.06,1.08,73800
EAST,20260430,0.63,0.64,0.63,0.64,134800
EASTW,20260430,2.9,3.16,2.76,3.06,5441400
EFORL,20260430,0.14,0.14,0.13,0.13,314200
EGATIF,20260430,6.2,6.2,6.15,6.2,253700
EGCO,20260430,112,112.5,111,112.5,980400
EKH,20260430,5.15,5.15,5.1,5.15,1323000
EMC,20260430,0.03,0.03,0.02,0.03,1309600
EMPIRE,20260430,0.44,0.51,0.43,0.47,21348800
EP,20260430,1.03,1.05,1.01,1.05,116900
EPG,20260430,3.6,3.64,3.52,3.54,5460900
ERW,20260430,2.42,2.42,2.36,2.36,24690800
ESTAR,20260430,0.23,0.25,0.23,0.24,6395700
ETC,20260430,0.7,0.77,0.7,0.75,76129000
ETE,20260430,0.6,0.6,0.59,0.6,1900
ETL,20260430,0.48,0.5,0.48,0.5,18700
EURO,20260430,4.3,4.5,4.3,4.5,400
EVER,20260430,0.04,0.05,0.04,0.04,351700
FANCY,20260430,0.31,0.33,0.31,0.31,18600
FLOYD,20260430,1.12,1.14,1.12,1.13,686600
FM,20260430,4.28,4.28,4.2,4.24,715500
FMT,20260430,17.8,17.8,17.6,17.6,1700
FN,20260430,0.49,0.5,0.49,0.5,65400
FNS,20260430,0.5,0.51,0.49,0.49,29500
FORTH,20260430,9.5,9.75,9.2,9.25,19311000
FPI,20260430,1.66,1.66,1.63,1.65,115200
FPT,20260430,6.3,6.3,6.25,6.3,25400
FSMART,20260430,6.9,7.1,6.7,6.7,6777000
FSX,20260430,1.18,1.18,1.15,1.17,13500
FTE,20260430,2,2.04,2,2.04,693400
FTI,20260430,1.74,1.74,1.72,1.74,43400
FTREIT,20260430,11.8,12,11.8,12,856000
FUTURERT,20260430,8.75,8.8,8.7,8.75,66500
FVC,20260430,0.35,0.35,0.34,0.35,404100
GABLE,20260430,3.7,3.74,3.68,3.7,1298000
GAHREIT,20260430,4.2,4.22,4.2,4.2,11700
GBX,20260430,0.54,0.54,0.53,0.54,433300
GC,20260430,4.4,4.44,4.38,4.42,121200
GCAP,20260430,0.24,0.25,0.23,0.24,631400
GEL,20260430,0.03,0.04,0.02,0.03,1742500
GENCO,20260430,0.35,0.35,0.33,0.35,392400
GFC,20260430,2.8,2.8,2.76,2.8,113800
GFPT,20260430,9.1,9.15,9,9.15,880100
GGC,20260430,4,4,3.94,3.94,3400
GJS,20260430,0.13,0.13,0.13,0.13,2746500
GLOBAL,20260430,6.5,6.65,6.3,6.65,10244600
GLORY,20260430,1.36,1.36,1.3,1.31,650700
GPI,20260430,1.69,1.71,1.68,1.71,468200
GPSC,20260430,34.5,35,34.5,34.75,5437800
GRAMMY,20260430,3.5,3.5,3.5,3.5,400
GRAND,20260430,0.03,0.03,0.02,0.02,12800
GREEN,20260430,0.69,0.72,0.69,0.71,1089600
GROREIT,20260430,7.85,7.85,7.8,7.85,56100
GTB,20260430,0.75,0.76,0.75,0.76,362400
GTV,20260430,0.02,0.03,0.02,0.03,2308000
GULF,20260430,57.25,57.5,56.75,57.5,27858100
GUNKUL,20260430,2.88,2.96,2.84,2.92,108087600
GVREIT,20260430,6.7,6.75,6.7,6.75,71100
GYT,20260430,183,183,181,182.5,300
HANA,20260430,32,33.25,32,33,26522300
HANN,20260430,0.92,0.95,0.92,0.93,405900
HARN,20260430,2.02,2.02,2,2.02,46200
HEALTH,20260430,0.37,0.39,0.34,0.38,25900
HENG,20260430,0.86,0.88,0.86,0.86,574900
HFT,20260430,4.14,4.16,4.14,4.16,123900
HL,20260430,6.3,6.35,6.2,6.25,152000
HMPRO,20260430,6.05,6.1,6,6.05,16500500
HPF,20260430,5.45,5.5,5.45,5.5,29000
HTC,20260430,15.1,15.1,14.9,15.1,341100
HTECH,20260430,3.18,3.32,3.18,3.24,2038800
HUMAN,20260430,4.38,4.38,4.3,4.38,940800
HYDRO,20260430,2.7,2.82,2.64,2.74,40400
I2,20260430,0.63,0.64,0.63,0.63,28100
ICC,20260430,24.9,24.9,24.4,24.4,8300
ICHI,20260430,12.4,12.5,12.3,12.5,4117500
ICN,20260430,1.84,1.85,1.83,1.85,253000
IDG,20260430,1.37,1.37,1.36,1.36,58100
IFS,20260430,1.84,1.84,1.83,1.84,20300
IHL,20260430,1.43,1.45,1.42,1.45,177800
IIG,20260430,1.32,1.36,1.32,1.32,54700
III,20260430,3.9,3.96,3.9,3.96,215800
ILINK,20260430,4.7,4.76,4.7,4.74,532400
ILM,20260430,13.4,13.5,13.3,13.5,232600
IMH,20260430,2.98,3,2.96,3,6200
IMPACT,20260430,11.6,11.8,11.6,11.6,311500
IND,20260430,1.16,1.18,1.15,1.15,615000
INET,20260430,3.54,3.6,3.5,3.6,1106100
INETREIT,20260430,12.2,12.2,12.1,12.2,975000
INOX,20260430,0.43,0.44,0.42,0.43,1723400
INSET,20260430,3.02,3.08,2.98,3.02,6707100
INSURE,20260430,59.5,60,59.5,60,400
IP,20260430,4.04,4.1,4,4.04,190000
IRC,20260430,11.3,11.4,11.3,11.4,400
IRCP,20260430,0.26,0.26,0.25,0.26,222900
IROYAL,20260430,4.54,4.72,4.54,4.7,391500
IRPC,20260430,2.02,2.18,2.02,2.12,374691300
ISSARA,20260430,6.75,6.8,6.75,6.8,11000
IT,20260430,3.98,4.3,3.98,4.2,70400
ITC,20260430,16.3,17,16,17,21434100
ITD,20260430,0.25,0.26,0.25,0.25,5870200
ITEL,20260430,1.2,1.22,1.18,1.18,1133700
ITNS,20260430,1.87,2.02,1.87,2,131300
ITTHI,20260430,1.19,1.2,1.18,1.18,30600
IVF,20260430,0.69,0.72,0.67,0.67,3808900
IVL,20260430,25.75,26,25.5,25.75,20485700
J,20260430,0.61,0.61,0.59,0.6,56900
JAK,20260430,0.67,0.67,0.67,0.67,13200
JAS,20260430,1.14,1.14,1.12,1.13,9874200
JCK,20260430,0.13,0.13,0.12,0.13,518100
JDF,20260430,1.59,1.61,1.58,1.6,41900
JMART,20260430,7.1,7.2,7.05,7.05,7087100
JMT,20260430,9.6,9.9,9.6,9.8,14152100
JPARK,20260430,2.94,2.96,2.9,2.94,103300
JR,20260430,1.75,1.76,1.74,1.76,79600
JSP,20260430,1.89,1.9,1.87,1.9,58800
JTS,20260430,43.75,44,41.5,41.75,503100
JUBILE,20260430,7.3,7.3,7.15,7.25,5200
K,20260430,0.92,1,0.92,1,42900
KAMART,20260430,7.55,7.65,7.5,7.6,611800
KASET,20260430,0.8,0.85,0.8,0.83,7237400
KBANK,20260430,194.5,196,192.5,194,19924300
KBS,20260430,5.35,5.4,5.3,5.4,209700
KBSPIF,20260430,8.6,8.7,8.6,8.65,206100
KC,20260430,0.02,0.03,0.02,0.03,931900
KCAR,20260430,4.72,4.72,4.7,4.7,52700
KCC,20260430,1.95,1.97,1.92,1.95,29100
KCE,20260430,30.25,31.5,30,31.25,17439700
KCG,20260430,9.7,10,9.7,9.8,827700
KCM,20260430,0.17,0.18,0.17,0.18,2200
KGEN,20260430,1.67,1.7,1.62,1.63,8953700
KGI,20260430,4.02,4.04,4,4.02,2641900
KIAT,20260430,0.31,0.31,0.3,0.31,232100
KISS,20260430,2.78,2.8,2.74,2.76,389300
KJL,20260430,5.9,5.9,5.65,5.7,74400
KK,20260430,1.02,1.03,1.02,1.02,13700
KKP,20260430,80.25,80.5,78.75,79,5207800
KLINIQ,20260430,25.5,26.5,25.25,26.25,186700
KOOL,20260430,0.28,0.29,0.28,0.28,69300
KPNREIT,20260430,1.95,2,1.95,2,4500
KSL,20260430,1.53,1.61,1.53,1.6,8663800
KTB,20260430,33.25,33.25,32.75,33,43467100
KTBSTMR,20260430,5.4,5.45,5.4,5.45,190400
KTC,20260430,29.5,29.5,29,29.25,7443500
KTIS,20260430,1.91,1.94,1.91,1.93,41600
KTMS,20260430,1.39,1.4,1.38,1.39,192000
KUMWEL,20260430,1.1,1.12,1.1,1.12,26000
KUN,20260430,0.65,0.79,0.62,0.62,591800
KWC,20260430,265,265,265,265,100
KWM,20260430,0.82,0.83,0.82,0.83,129300
KYE,20260430,293,297,293,297,8100
L&E,20260430,1.26,1.27,1.26,1.27,200
LALIN,20260430,4.44,4.46,4.42,4.42,10800
LANNA,20260430,14.7,14.7,14.5,14.6,562100
LDC,20260430,0.26,0.26,0.25,0.25,112400
LEE,20260430,2.46,2.46,2.42,2.44,67700
LEO,20260430,1.72,1.74,1.71,1.73,63300
LH,20260430,3.64,3.64,3.58,3.6,34076200
LHFG,20260430,1.14,1.15,1.13,1.13,6092200
LHHOTEL,20260430,12.9,12.9,12.8,12.9,775900
LHK,20260430,3.38,3.4,3.36,3.36,51600
LHRREIT,20260430,4.52,4.56,4.52,4.56,500
LHSC,20260430,14.4,14.5,14.4,14.5,200400
LIT,20260430,0.6,0.6,0.6,0.6,7400
LOXLEY,20260430,1.31,1.31,1.3,1.3,130600
LPH,20260430,3.66,3.68,3.66,3.68,18200
LPN,20260430,1.54,1.55,1.53,1.55,213100
LST,20260430,4.68,4.68,4.64,4.64,182200
LTMH,20260430,4.66,4.68,4.66,4.68,500
LTS,20260430,1.99,2.02,1.95,1.96,502700
LUXF,20260430,8.95,8.95,8.8,8.95,29400
M,20260430,19.1,19.1,18.9,19,602500
M-CHAI,20260430,19.2,19.2,19,19.1,2600
M-PAT,20260430,1.2,1.2,1.2,1.2,500
MADAME,20260430,0.55,0.58,0.54,0.56,631100
MAGURO,20260430,18.5,18.5,18.1,18.2,355500
MAJOR,20260430,6.8,6.8,6.65,6.7,1119100
MALEE,20260430,4.12,4.12,4.06,4.1,426100
MANRIN,20260430,23.2,23.2,23.2,23.2,100
MASTEC,20260430,1.15,1.19,1.15,1.18,238500
MASTER,20260430,8.35,8.35,8.2,8.2,143700
MBAX,20260430,1.73,1.8,1.7,1.72,345600
MBK,20260430,17.1,17.1,16.9,17,1244200
MC,20260430,11.1,11.1,10.9,11.1,586300
MCA,20260430,1.16,1.16,1.14,1.14,58600
MCOT,20260430,6.3,6.3,6,6.15,540000
MCS,20260430,8.15,8.2,8.05,8.1,477800
MDX,20260430,2.38,2.38,2.38,2.38,20500
MEB,20260430,12.1,12.2,12,12.1,208800
MEDEZE,20260430,6.1,6.2,6.05,6.05,191400
MEGA,20260430,35.5,36,34.75,35.75,802500
MENA,20260430,0.63,0.65,0.63,0.63,730800
METCO,20260430,269,270,269,269,1800
MFC,20260430,20.1,20.2,20,20.1,462400
MFEC,20260430,6.05,6.15,6.05,6.1,285400
MGC,20260430,4.62,4.8,4.58,4.72,2241600
MGI,20260430,4.74,4.94,4.72,4.92,619000
MGT,20260430,1.98,2,1.94,1.96,121200
MICRO,20260430,0.85,0.85,0.84,0.85,89300
MIDA,20260430,0.29,0.29,0.28,0.28,100100
MII,20260430,5.2,5.3,5.15,5.3,11000
MINT,20260430,20.5,20.7,20.3,20.7,25711300
MITSIB,20260430,0.53,0.53,0.51,0.52,36400
MJD,20260430,0.32,0.32,0.32,0.32,2300
MJLF,20260430,5.2,5.25,5.2,5.2,162400
MK,20260430,0.52,0.52,0.51,0.52,4800
ML,20260430,0.47,0.47,0.47,0.47,40100
MMM,20260430,2.68,2.72,2.66,2.7,432900
MNIT,20260430,1.91,1.91,1.88,1.91,10800
MNIT2,20260430,4.96,4.96,4.96,4.96,100
MNRF,20260430,2.06,2.06,2.06,2.06,4100
MODERN,20260430,2,2.02,1.99,2.02,23600
MONO,20260430,0.79,0.82,0.75,0.81,11302600
MOONG,20260430,2.12,2.16,2.1,2.12,197900
MORE,20260430,0.03,0.04,0.03,0.03,4192200
MOSHI,20260430,35.75,36,35,35.75,376800
MOTHER,20260430,1.12,1.13,1.11,1.13,262700
MPJ,20260430,3.58,3.62,3.58,3.58,53700
MRDIYT,20260430,8.7,8.7,8.55,8.65,1823200
MSC,20260430,5.8,5.8,5.7,5.7,15500
MST,20260430,6.85,6.9,6.7,6.8,185700
MTC,20260430,29.75,30,29,29.5,9038200
MTI,20260430,15.2,15.2,15,15,2200
MTW,20260430,0.78,0.79,0.78,0.78,109000
MUD,20260430,0.75,0.85,0.74,0.75,15200
NAM,20260430,3.76,3.76,3.68,3.72,6300
NAT,20260430,2.02,2.06,2,2.06,57500
NATION,20260430,0.04,0.05,0.03,0.04,1059800
NC,20260430,1.91,1.95,1.9,1.91,21300
NCAP,20260430,2.26,2.28,2.22,2.24,2159600
NCH,20260430,0.4,0.41,0.4,0.41,24300
NCL,20260430,0.2,0.21,0.19,0.2,648400
NCP,20260430,1.04,1.05,1.03,1.05,3800
NDR,20260430,1.23,1.24,1.22,1.24,8300
NEO,20260430,17.6,17.9,17.5,17.8,1727000
NEP,20260430,0.19,0.2,0.19,0.2,800
NER,20260430,4.72,4.74,4.68,4.68,4969300
NETBAY,20260430,16.1,16.5,15.9,16.4,763200
NEX,20260430,1.02,1.02,1,1.01,6703100
NKI,20260430,13.4,13.7,13.4,13.7,200
NKT,20260430,4.06,4.12,4.06,4.12,101700
NL,20260430,0.63,0.64,0.63,0.64,52400
NNCL,20260430,1.56,1.57,1.55,1.57,84100
NOBLE,20260430,1.89,1.9,1.88,1.9,424300
NPK,20260430,13.1,13.1,13.1,13.1,100
NRF,20260430,0.25,0.26,0.25,0.26,337300
NSL,20260430,21.7,21.7,21.5,21.7,116400
NTF,20260430,15.5,15.5,15.1,15.5,918900
NTSC,20260430,6,6.1,6,6.05,81100
NTV,20260430,22,22.1,22,22.1,3000
NUT,20260430,3.98,3.98,3.94,3.94,7200
NV,20260430,0.5,0.52,0.49,0.52,22900
NVD,20260430,0.69,0.73,0.69,0.73,17800
NYT,20260430,4.24,4.3,4.24,4.28,10098000
OCC,20260430,8.5,9.5,8.5,9.5,300
OGC,20260430,8.85,8.85,8.85,8.85,100
OKJ,20260430,3.32,3.34,3.28,3.3,657200
ONEE,20260430,2.68,2.7,2.62,2.66,681900
ONSENS,20260430,1.17,1.17,1.14,1.14,409800
OR,20260430,12.1,12.4,12.1,12.3,21112700
ORI,20260430,1.83,1.84,1.8,1.81,1862800
ORN,20260430,0.78,0.79,0.78,0.79,461900
OSP,20260430,15,15.1,14.8,14.9,10278600
PACO,20260430,1.3,1.3,1.27,1.29,715800
PAF,20260430,1,1.07,0.98,0.98,4570100
PANEL,20260430,1.2,1.24,1.2,1.23,14400
PAP,20260430,2.4,2.4,2.38,2.38,71400
PATO,20260430,6.4,6.4,6.35,6.35,14600
PB,20260430,49.5,49.5,48.25,48.5,1400
PCC,20260430,2.8,2.84,2.78,2.82,416600
PCE,20260430,2.5,2.52,2.46,2.52,1665400
PCSGH,20260430,3.04,3.08,3.04,3.06,82600
PDG,20260430,3.04,3.06,3.02,3.06,30500
PDJ,20260430,0.92,0.94,0.92,0.92,600
PEACE,20260430,1.66,1.7,1.66,1.7,3100
PEER,20260430,0.09,0.09,0.08,0.09,122600
PERM,20260430,0.22,0.23,0.21,0.23,119800
PF,20260430,0.03,0.04,0.03,0.04,1855100
