<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AMATA,20260107,15.9,16,15.7,15.7,12866400
AMATAR,20260107,6.8,6.8,6.75,6.8,6800
AMATAV,20260107,1.82,1.83,1.82,1.83,61900
AMC,20260107,2,2,1.93,1.93,900
AMR,20260107,0.42,0.43,0.41,0.43,22100
ANAN,20260107,0.41,0.42,0.41,0.41,217000
ANI,20260107,2.84,2.92,2.84,2.9,5300
AOT,20260107,51.5,51.75,50.75,51.25,27778000
AP,20260107,8.8,8.9,8.8,8.85,4591800
APCO,20260107,2.84,2.84,2.8,2.82,26200
APCS,20260107,1.49,1.49,1.49,1.49,100
APO,20260107,1.81,1.81,1.78,1.8,154400
APP,20260107,2.48,2.5,2.46,2.5,261200
APURE,20260107,2.14,2.16,2.14,2.16,38100
AQUA,20260107,0.16,0.16,0.15,0.15,1715000
ARIN,20260107,0.6,0.6,0.58,0.59,3279600
ARIP,20260107,0.43,0.44,0.42,0.43,254400
ARROW,20260107,5.1,5.15,5.1,5.1,14000
AS,20260107,3.52,3.6,3.48,3.5,3854600
ASAP,20260107,1.2,1.21,1.2,1.21,13000
ASEFA,20260107,3.46,3.48,3.44,3.48,6300
ASIA,20260107,5.3,5.3,5.3,5.3,100
ASIAN,20260107,7.2,7.25,7.15,7.25,320300
ASIMAR,20260107,1.54,1.54,1.54,1.54,100
ASK,20260107,7.1,7.2,7.1,7.15,103800
ASN,20260107,0.83,0.83,0.83,0.83,35600
ASP,20260107,2.04,2.04,2,2.02,361100
ASW,20260107,6,6.05,6,6,175700
ATLAS,20260107,1.84,1.89,1.83,1.86,7456300
ATP30,20260107,0.86,0.87,0.85,0.85,762800
AU,20260107,4.62,4.84,4.62,4.8,933200
AUCT,20260107,5.45,5.55,5.35,5.4,759100
AURA,20260107,14.1,14.3,14,14.1,518600
AWC,20260107,2.12,2.14,2.08,2.1,27982000
AXTRART,20260107,13.3,13.5,13.2,13.4,512600
AYUD,20260107,35,35.25,35,35,22300
B,20260107,0.04,0.05,0.03,0.04,1321600
B-WORK,20260107,5.2,5.2,5.1,5.1,29200
B52,20260107,0.4,0.42,0.39,0.42,256000
BA,20260107,15.2,15.6,15.2,15.6,8855600
BAFS,20260107,8.7,8.9,8.6,8.65,119300
BAM,20260107,7.9,8.05,7.85,8,9538600
BANPU,20260107,4.92,5.05,4.88,5.05,97760300
BAREIT,20260107,10.3,10.4,10.3,10.3,330800
BAY,20260107,26.25,26.25,26,26,199800
BBGI,20260107,2.84,2.84,2.78,2.8,283500
BBIK,20260107,15.2,15.5,15,15.5,338400
BBL,20260107,173,174,169.5,170,6797400
BC,20260107,0.78,0.78,0.78,0.78,10300
BCH,20260107,10.4,11,10.4,10.9,27705800
BCP,20260107,28,28,27.5,28,4577400
BCPG,20260107,6.8,6.95,6.8,6.9,5515800
BCT,20260107,53,53,48.75,52,300
BDMS,20260107,19.3,19.7,19.2,19.5,58310500
BE8,20260107,4.7,4.98,4.7,4.94,945300
BEAUTY,20260107,0.51,0.51,0.49,0.5,7452500
BEC,20260107,1.9,1.91,1.89,1.9,292300
BEM,20260107,5.3,5.3,5.25,5.25,4554500
BEYOND,20260107,8.9,8.9,8.75,8.8,344100
BGC,20260107,3.92,3.92,3.88,3.9,389000
BGRIM,20260107,14.5,14.8,14.3,14.7,9406000
BGT,20260107,0.38,0.4,0.37,0.38,106800
BH,20260107,154,155.5,152.5,155,7254100
BIG,20260107,0.3,0.3,0.29,0.3,47700
BIOTEC,20260107,0.18,0.19,0.18,0.19,65000
BIS,20260107,1.98,1.98,1.95,1.96,67400
BIZ,20260107,4.02,4.02,3.96,4,206600
BJC,20260107,14.4,14.7,14.3,14.4,6823600
BJCHI,20260107,0.6,0.6,0.58,0.58,138900
BKA,20260107,0.8,0.81,0.78,0.79,1241200
BKD,20260107,1.04,1.06,1.04,1.04,79700
BKGI,20260107,1.24,1.26,1.24,1.24,202400
BKIH,20260107,299,300,298,299,18500
BLA,20260107,20.7,21.1,20.6,21,2579100
BLAND,20260107,0.43,0.44,0.43,0.43,1690500
BLC,20260107,3.96,4.02,3.94,3.98,614000
BLESS,20260107,0.22,0.23,0.22,0.22,14700
BM,20260107,1.17,1.18,1.13,1.13,552800
BOFFICE,20260107,5,5.05,5,5,145000
BOL,20260107,5.25,5.3,5.25,5.3,54000
BPP,20260107,11.4,11.4,11.1,11.1,174900
BPS,20260107,0.43,0.44,0.42,0.42,10000
BR,20260107,1.65,1.65,1.64,1.65,8200
BRI,20260107,1.5,1.52,1.5,1.52,174400
BROCK,20260107,1.27,1.29,1.27,1.28,17000
BRR,20260107,3.64,3.66,3.6,3.66,79700
BRRGIF,20260107,3.74,3.78,3.74,3.78,269200
BSBM,20260107,0.66,0.68,0.65,0.66,613100
BSM,20260107,0.38,0.38,0.38,0.38,3900
BTC,20260107,0.27,0.28,0.26,0.27,6322400
BTG,20260107,18.5,18.7,18.4,18.6,2975800
BTS,20260107,2.28,2.34,2.28,2.3,22284500
BTSGIF,20260107,2.6,2.6,2.58,2.58,595000
BTW,20260107,0.1,0.11,0.1,0.11,52300
BUI,20260107,12.3,12.3,12.2,12.3,17000
BVG,20260107,1.72,1.72,1.7,1.71,116700
BWG,20260107,0.28,0.29,0.27,0.28,29933300
BYD,20260107,0.53,0.55,0.52,0.55,12109200
CAZ,20260107,1.69,1.73,1.68,1.73,41300
CBG,20260107,42.75,44.25,42.5,43.75,4075000
CCET,20260107,4.52,4.56,4.5,4.54,14174600
CCP,20260107,0.24,0.25,0.24,0.25,630900
CEN,20260107,0.92,1.06,0.91,0.94,1906300
CENTEL,20260107,32.5,33.25,32,33.25,3722900
CEYE,20260107,1.77,1.8,1.77,1.8,6100
CFARM,20260107,0.73,0.73,0.68,0.72,1229900
CFRESH,20260107,0.71,0.71,0.66,0.69,1752900
CGD,20260107,0.11,0.11,0.1,0.11,1624400
CGH,20260107,0.5,0.5,0.5,0.5,608500
CH,20260107,1.57,1.57,1.56,1.57,4800
CHAO,20260107,4.46,4.52,4.46,4.52,89000
CHARAN,20260107,16,16.5,16,16.5,9700
CHASE,20260107,0.5,0.52,0.5,0.52,478900
CHAYO,20260107,1.32,1.36,1.32,1.34,2390900
CHEWA,20260107,0.26,0.27,0.25,0.27,16700
CHG,20260107,1.46,1.57,1.46,1.55,40115400
CHIC,20260107,0.25,0.26,0.24,0.25,202000
CHO,20260107,0.07,0.07,0.06,0.07,136000
CHOW,20260107,1.08,1.13,1.08,1.13,22800
CI,20260107,0.35,0.35,0.34,0.34,1000
CIG,20260107,0.03,0.03,0.03,0.03,74400
CITY,20260107,1.58,1.58,1.58,1.58,100
CIVIL,20260107,0.61,0.62,0.6,0.62,29400
CK,20260107,12.1,12.4,12.1,12.4,5714100
CKP,20260107,2.36,2.46,2.36,2.42,6765000
CM,20260107,1.7,1.7,1.68,1.68,53600
CMAN,20260107,2.36,2.36,2.32,2.34,70500
CMC,20260107,0.48,0.5,0.48,0.5,45000
CMO,20260107,0.37,0.37,0.35,0.36,133700
CMR,20260107,1.4,1.42,1.38,1.4,186400
CNT,20260107,1,1,1,1,22900
COCOCO,20260107,4.98,5.05,4.96,4.98,896200
COLOR,20260107,1.04,1.04,1.04,1.04,20100
COM7,20260107,20.1,20.3,19.9,20,10669500
COMAN,20260107,0.44,0.45,0.42,0.44,5200
CPALL,20260107,43.5,43.75,43.25,43.5,14090800
CPANEL,20260107,2.16,2.2,2.16,2.2,208100
CPAXT,20260107,15.7,15.8,15.7,15.8,6284500
CPF,20260107,21.4,21.7,21.2,21.6,16737000
CPH,20260107,8.1,8.3,8.1,8.3,7700
CPI,20260107,3.26,3.3,3.26,3.28,158400
CPL,20260107,0.68,0.69,0.66,0.67,49500
CPN,20260107,55.5,56.25,55,56.25,3322500
CPNCG,20260107,6.35,6.4,6.35,6.35,687600
CPNREIT,20260107,11.5,11.5,11.4,11.5,1463100
CPR,20260107,2.78,2.82,2.76,2.78,32800
CPT,20260107,1,1,0.94,1,400
CPTREIT,20260107,5.45,5.5,5.4,5.5,173700
CPW,20260107,1.99,2,1.99,2,424400
CRANE,20260107,0.42,0.42,0.39,0.42,18700
CRC,20260107,17.9,18.3,17.8,18.1,11568100
CRD,20260107,0.34,0.35,0.34,0.34,90200
CREDIT,20260107,15.5,15.8,15.5,15.5,42800
CSC,20260107,45,45,44.5,44.5,400
CSP,20260107,0.46,0.47,0.44,0.45,489700
CSR,20260107,68.5,68.5,68.5,68.5,200
CSS,20260107,0.77,0.78,0.76,0.77,129900
CTARAF,20260107,4.58,4.58,4.54,4.58,157600
CTW,20260107,2.98,3,2.98,2.98,12300
CWT,20260107,0.94,0.95,0.92,0.93,729100
D,20260107,2.46,2.48,2.46,2.48,61200
DCC,20260107,1.22,1.24,1.21,1.23,407700
DCON,20260107,0.24,0.24,0.23,0.24,168400
DDD,20260107,5.75,5.75,5.2,5.4,262300
DELTA,20260107,182,186,180.5,186,13937100
DEMCO,20260107,2.86,2.86,2.22,2.22,1144800
DEXON,20260107,1.15,1.17,1.03,1.09,83500
DHOUSE,20260107,0.4,0.4,0.38,0.39,73600
DIF,20260107,9.5,9.5,9.45,9.45,7985500
DIMET,20260107,0.05,0.06,0.04,0.05,12824800
DITTO,20260107,10.9,11.4,10.9,11.2,1651600
DMT,20260107,10.4,10.5,10.3,10.5,361700
DOD,20260107,1.58,1.64,1.56,1.57,313600
DOHOME,20260107,3.5,3.64,3.5,3.6,31558700
DPAINT,20260107,0.66,0.67,0.65,0.66,258700
DREIT,20260107,4.9,4.9,4.9,4.9,40000
DRT,20260107,5.05,5.15,5.05,5.1,130700
DTCENT,20260107,0.89,0.89,0.88,0.88,95100
DUSIT,20260107,11.6,12.3,11.6,12.3,954300
DV8,20260107,4.6,4.92,4.6,4.78,1013200
EA,20260107,2.7,2.82,2.7,2.82,31987100
EASON,20260107,1.09,1.1,1.09,1.09,71400
EAST,20260107,0.67,0.68,0.67,0.68,375100
EASTW,20260107,1.95,1.95,1.93,1.94,203500
ECF,20260107,0.1,0.1,0.09,0.1,1135700
EFORL,20260107,0.14,0.15,0.14,0.14,7989700
EGATIF,20260107,6.15,6.2,6.1,6.15,541800
EGCO,20260107,115.5,118,115,118,2819400
EKH,20260107,4.94,4.96,4.94,4.94,213500
EMC,20260107,0.02,0.03,0.02,0.03,127900
EMPIRE,20260107,1.14,1.22,1.14,1.19,5681900
EP,20260107,1.2,1.2,1.18,1.19,14700
EPG,20260107,2.88,3,2.86,2.96,1493000
ERW,20260107,2.3,2.36,2.3,2.34,12057600
ESTAR,20260107,0.19,0.2,0.19,0.2,103500
ETC,20260107,0.58,0.59,0.57,0.58,2601600
ETE,20260107,0.58,0.58,0.56,0.58,10000
ETL,20260107,0.58,0.58,0.56,0.57,18200
EURO,20260107,3.98,3.98,3.88,3.88,671500
EVER,20260107,0.05,0.05,0.04,0.05,557500
FANCY,20260107,0.33,0.33,0.33,0.33,200
FLOYD,20260107,1.18,1.19,1.16,1.17,324700
FM,20260107,3.62,3.64,3.6,3.62,244800
FMT,20260107,24.1,24.1,23.9,23.9,3500
FN,20260107,0.48,0.5,0.36,0.43,582200
FNS,20260107,0.86,0.86,0.84,0.85,31500
FORTH,20260107,5.9,6,5.85,6,333700
FPI,20260107,1.65,1.65,1.65,1.65,17200
FPT,20260107,6,6.1,5.95,6.1,1300
FSMART,20260107,5.9,6.15,5.85,6.15,1525700
FSX,20260107,0.71,0.73,0.71,0.73,25400
FTE,20260107,1.92,1.92,1.91,1.92,130500
FTI,20260107,1.92,1.95,1.9,1.93,57500
FTREIT,20260107,11.9,11.9,11.7,11.8,2283600
FUTURERT,20260107,9.1,9.15,9.1,9.15,34000
FVC,20260107,0.49,0.49,0.48,0.48,659400
GABLE,20260107,3.38,3.46,3.38,3.42,102700
GAHREIT,20260107,4.38,4.4,4.38,4.4,33700
GBX,20260107,0.49,0.49,0.48,0.48,196200
GC,20260107,3.98,4,3.96,4,348700
GCAP,20260107,0.29,0.3,0.29,0.3,305200
GEL,20260107,0.03,0.03,0.02,0.03,86600
GENCO,20260107,0.25,0.26,0.25,0.26,320200
GFC,20260107,2.92,2.92,2.9,2.9,29100
GFPT,20260107,10.6,10.7,10.3,10.5,3532000
GGC,20260107,3.36,3.58,3.36,3.52,31500
GJS,20260107,0.11,0.12,0.1,0.12,7911500
GLOBAL,20260107,6.55,6.9,6.55,6.8,15424100
GLORY,20260107,0.76,0.78,0.75,0.76,27100
GPI,20260107,1.58,1.58,1.57,1.58,218600
GPSC,20260107,36.75,37.75,36.75,37.25,4229800
GRAMMY,20260107,4.42,4.42,4.4,4.4,900
GRAND,20260107,0.03,0.04,0.03,0.03,4046200
GREEN,20260107,0.65,0.65,0.63,0.64,28400
GROREIT,20260107,7.5,7.55,7.45,7.5,62900
GTB,20260107,0.67,0.67,0.67,0.67,62000
GTV,20260107,0.04,0.04,0.03,0.04,1008300
GULF,20260107,42.5,43.5,42.25,43.25,28544200
GUNKUL,20260107,1.87,1.89,1.85,1.87,15971800
GVREIT,20260107,6.55,6.6,6.55,6.6,422500
HANA,20260107,16.2,16.5,16.1,16.4,7346700
HANN,20260107,0.93,0.94,0.92,0.93,1226100
HARN,20260107,1.94,1.95,1.93,1.95,36200
HEALTH,20260107,0.47,0.49,0.46,0.49,31200
HENG,20260107,0.96,0.97,0.95,0.95,490000
HFT,20260107,4.12,4.16,4.12,4.16,282100
HL,20260107,7.1,7.15,7.1,7.1,21800
HMPRO,20260107,6.65,6.75,6.65,6.65,16474900
HPF,20260107,5.15,5.2,5.15,5.2,12500
HPT,20260107,0.34,0.34,0.33,0.34,147200
HTC,20260107,15,15.2,15,15.1,193200
HTECH,20260107,2.94,2.96,2.9,2.92,368800
HUMAN,20260107,5,5,4.9,4.92,1695700
HYDRO,20260107,3.2,4,2.9,3.36,16895900
I2,20260107,0.72,0.73,0.71,0.72,981700
ICHI,20260107,13.4,13.7,13.4,13.7,6309400
ICN,20260107,1.7,1.71,1.69,1.7,197700
IDG,20260107,1.72,1.78,1.72,1.76,3014800
IFS,20260107,2.1,2.1,2.1,2.1,33000
IHL,20260107,1.62,1.62,1.62,1.62,300
IIG,20260107,1.41,1.64,1.41,1.51,14286500
III,20260107,4,4.02,3.96,3.98,421900
ILINK,20260107,4.72,4.72,4.68,4.7,39700
ILM,20260107,13.5,13.7,13.4,13.7,104400
IMH,20260107,3.08,3.1,3.04,3.06,9600
IMPACT,20260107,10.3,10.4,10.3,10.4,509700
IND,20260107,1.4,1.44,1.38,1.4,1442800
INET,20260107,3.64,3.66,3.54,3.64,1381800
INETREIT,20260107,11.4,11.4,11.3,11.4,1522800
INGRS,20260107,0.25,0.26,0.24,0.25,821200
INOX,20260107,0.38,0.48,0.38,0.48,22048000
INSET,20260107,1.7,1.71,1.7,1.71,437100
INSURE,20260107,65,65,65,65,100
IP,20260107,4.4,4.44,4.34,4.4,416200
IRC,20260107,11.9,11.9,11.7,11.9,14500
IRCP,20260107,0.29,0.29,0.27,0.28,523500
IROYAL,20260107,5,5,4.88,4.9,44800
IRPC,20260107,1.05,1.09,1.05,1.08,66361800
ISSARA,20260107,6.8,6.8,6.75,6.8,800
IT,20260107,3.46,3.48,3.44,3.46,24800
ITC,20260107,16.4,16.9,16.3,16.9,6920400
ITD,20260107,0.25,0.27,0.25,0.27,2329500
ITEL,20260107,1.32,1.35,1.31,1.33,2064000
ITNS,20260107,1.52,1.53,1.51,1.53,40600
ITTHI,20260107,1.31,1.33,1.31,1.32,38700
IVF,20260107,0.83,0.83,0.82,0.83,16700
IVL,20260107,16,17.4,16,17.1,72745200
J,20260107,0.68,0.7,0.68,0.7,246800
JAK,20260107,0.71,0.71,0.69,0.7,31500
JAS,20260107,1.33,1.35,1.32,1.33,13119500
JCK,20260107,0.13,0.14,0.13,0.14,5239400
JDF,20260107,1.4,1.42,1.4,1.4,87100
JMART,20260107,7,7.35,7,7.25,9829000
JMT,20260107,8.8,9.45,8.75,9.3,17918100
JPARK,20260107,2.68,2.72,2.64,2.68,361500
JR,20260107,1.69,1.69,1.68,1.69,27200
JSP,20260107,1.87,1.92,1.87,1.89,217400
JTS,20260107,61,62.5,57.25,59,1046900
JUBILE,20260107,7.05,7.1,6.9,7.1,8400
K,20260107,1.12,1.15,1.1,1.11,321500
KAMART,20260107,9,9.25,8.95,9.1,4095400
KASET,20260107,0.58,0.58,0.55,0.56,568900
KBANK,20260107,194.5,195,191.5,191.5,9613200
KBS,20260107,5.75,5.8,5.7,5.8,187400
KBSPIF,20260107,8.1,8.15,8.05,8.1,65600
KC,20260107,0.03,0.04,0.03,0.04,1674300
KCAR,20260107,5.4,5.4,5.4,5.4,18700
KCC,20260107,2.52,2.52,2.38,2.48,22800
KCE,20260107,18.1,18.6,18.1,18.6,13996100
KCG,20260107,8.2,8.35,8.15,8.25,254600
KCM,20260107,0.17,0.18,0.16,0.18,77300
KDH,20260107,82,82,82,82,300
KGEN,20260107,1.39,1.41,1.31,1.38,4782300
KGI,20260107,4,4,3.98,3.98,456200
KIAT,20260107,0.32,0.33,0.32,0.32,382000
KISS,20260107,3,3.02,2.96,3.02,237900
KJL,20260107,6.05,6.1,6,6.1,104800
KK,20260107,0.88,0.89,0.85,0.85,141000
KKP,20260107,67.75,68.25,66.25,66.25,3773500
KLINIQ,20260107,21.1,21.4,20.9,21.2,350500
KOOL,20260107,0.28,0.29,0.28,0.29,570100
KPNREIT,20260107,2.02,2.02,1.87,2,132800
KSL,20260107,1.26,1.28,1.26,1.27,348000
KTB,20260107,28.5,28.75,28,28.25,43724600
KTBSTMR,20260107,5.5,5.5,5.5,5.5,29300
KTC,20260107,26.5,26.5,26.25,26.5,8191700
KTIS,20260107,1.97,1.97,1.95,1.95,5000
KTMS,20260107,1.98,1.99,1.96,1.99,65000
KUMWEL,20260107,1.02,1.03,1.02,1.02,23900
KUN,20260107,0.81,0.84,0.8,0.84,2600
KWM,20260107,0.9,0.9,0.89,0.89,81000
KYE,20260107,287,290,287,288,3300
L&E,20260107,1.12,1.19,1.11,1.11,22800
LALIN,20260107,4.76,4.8,4.76,4.76,38300
LANNA,20260107,15.1,15.3,15.1,15.3,154400
LDC,20260107,0.31,0.31,0.3,0.3,38500
LEE,20260107,2.64,2.64,2.62,2.62,31000
LEO,20260107,1.96,1.96,1.94,1.95,4500
LH,20260107,3.9,3.98,3.86,3.94,32763200
LHFG,20260107,0.91,0.92,0.9,0.9,2728600
LHHOTEL,20260107,13.3,13.4,13.2,13.4,675300
LHK,20260107,3.34,3.36,3.34,3.36,48200
LHRREIT,20260107,4.46,4.5,4.2,4.46,35900
LHSC,20260107,12.9,13.1,12.9,13.1,566100
LIT,20260107,0.65,0.67,0.64,0.65,44700
LOXLEY,20260107,1.29,1.29,1.28,1.28,75700
LPH,20260107,3.74,3.76,3.72,3.76,44100
LPN,20260107,1.55,1.56,1.53,1.53,570500
LST,20260107,4.7,4.72,4.7,4.72,5000
LTMH,20260107,4.5,4.5,4.42,4.44,2500
LTS,20260107,2.54,2.62,2.54,2.56,166000
LUXF,20260107,9.05,9.05,9.05,9.05,10400
M,20260107,18.2,18.9,18.2,18.6,3997700
M-CHAI,20260107,22,22.5,22,22.2,35900
MADAME,20260107,0.13,0.14,0.12,0.13,8065500
MAGURO,20260107,20.9,20.9,20.4,20.4,360300
MAJOR,20260107,7.05,7.15,7,7.1,2076500
MALEE,20260107,4.04,4.2,4.02,4.12,1540600
MASTEC,20260107,1.04,1.08,1.03,1.04,3804300
MASTER,20260107,8.3,9.1,8.3,8.8,7931400
MATCH,20260107,0.7,0.85,0.7,0.73,9900
MBAX,20260107,1.43,1.43,1.42,1.42,6300
MBK,20260107,17.7,18.1,17.6,18,2311700
MC,20260107,11.4,11.4,11.3,11.4,711900
MCA,20260107,0.98,0.98,0.96,0.96,715200
MCOT,20260107,3.08,3.14,3.06,3.08,10900
MCS,20260107,8.3,8.35,8.25,8.3,249500
MDX,20260107,2.48,2.48,2.44,2.46,28300
MEB,20260107,15.4,15.7,15.4,15.6,35600
MEDEZE,20260107,6.3,6.35,6.3,6.3,146000
MEGA,20260107,36,37.25,36,36.5,2225500
MENA,20260107,0.75,0.76,0.75,0.75,339100
META,20260107,0.06,0.06,0.06,0.06,29300
METCO,20260107,283,289,283,288,13400
MFC,20260107,24.3,25.5,24.2,24.3,8500
MFEC,20260107,5.25,5.3,5.25,5.25,36500
MGC,20260107,4.4,4.4,4.28,4.3,8800
MGI,20260107,5.6,5.7,5.5,5.7,92800
MGT,20260107,1.64,1.65,1.62,1.64,26500
MICRO,20260107,0.84,0.86,0.84,0.85,53800
MIDA,20260107,0.2,0.2,0.19,0.19,10100
MII,20260107,4.48,4.48,4.46,4.46,20000
MILL,20260107,0.07,0.07,0.07,0.07,625700
MINT,20260107,24.1,24.2,23.7,23.9,16454100
MITSIB,20260107,0.6,0.61,0.6,0.61,301600
MJD,20260107,0.33,0.34,0.33,0.34,30100
MJLF,20260107,4.88,4.9,4.88,4.9,77200
MK,20260107,0.59,0.61,0.55,0.59,419700
ML,20260107,0.45,0.48,0.45,0.47,36600
MMM,20260107,3.32,3.36,3.3,3.36,295600
MNIT,20260107,1.87,1.89,1.86,1.89,4400
MNRF,20260107,2.12,2.12,2.12,2.12,300
MODERN,20260107,2.2,2.2,2.16,2.16,14200
MONO,20260107,1.1,1.2,1.1,1.19,20003700
MOONG,20260107,2.02,2.04,2,2.04,32300
MORE,20260107,0.04,0.05,0.03,0.04,1132100
MOSHI,20260107,34.5,35.5,34.5,35,218400
MOTHER,20260107,1.2,1.21,1.17,1.19,1279400
MPJ,20260107,3.5,3.54,3.5,3.54,105300
MRDIYT,20260107,8.7,8.7,8.5,8.65,3016600
MSC,20260107,7.6,7.65,7.6,7.6,2000
MST,20260107,6.75,6.75,6.65,6.7,13100
MTC,20260107,31.25,32,31,31.5,8890600
MTI,20260107,15.6,15.7,15.4,15.4,49100
MTW,20260107,0.85,0.88,0.82,0.83,271100
MUD,20260107,0.47,0.56,0.47,0.54,20300
MVP,20260107,0.26,0.26,0.23,0.24,1929500
NAM,20260107,3.58,3.58,3.5,3.5,3000
NAT,20260107,2.64,2.66,2.62,2.66,3700
NATION,20260107,0.04,0.04,0.03,0.04,2703900
NC,20260107,2.1,2.14,2.1,2.14,5200
NCAP,20260107,2.98,3.04,2.98,3,1250100
NCH,20260107,0.42,0.42,0.4,0.4,163500
NCL,20260107,0.23,0.24,0.21,0.23,1329200
NCP,20260107,0.96,0.97,0.95,0.95,14400
NDR,20260107,1.31,1.32,1.31,1.31,18100
NEO,20260107,19.5,20.2,19.4,20.2,319300
NEP,20260107,0.2,0.21,0.2,0.2,21400
NER,20260107,4.62,4.66,4.6,4.62,4773200
NETBAY,20260107,21.2,22.1,21.2,22,693900
NEWS,20260107,0.01,0.02,0.01,0.01,191147900
NEX,20260107,1.15,1.2,1.15,1.2,27890800
NKT,20260107,3.98,4,3.96,3.98,292300
NL,20260107,0.68,0.68,0.66,0.67,53800
NNCL,20260107,1.49,1.5,1.48,1.49,42300
NOBLE,20260107,2.18,2.2,2.16,2.18,657400
NRF,20260107,0.33,0.33,0.3,0.31,1062600
NSL,20260107,23.4,24.4,23.1,24,1537900
NTF,20260107,5.7,5.75,5.45,5.55,2809700
NTSC,20260107,6.3,6.35,6.25,6.3,33500
NTV,20260107,22.9,23,22.9,23,4500
NUT,20260107,3.76,4.1,3.72,3.88,95600
NV,20260107,0.6,0.6,0.58,0.58,73800
NVD,20260107,0.8,0.8,0.8,0.8,18100
NYT,20260107,3.04,3.04,3.02,3.02,204800
OKJ,20260107,4.1,4.24,4.1,4.22,1771300
ONEE,20260107,2.14,2.16,2.12,2.16,97300
ONSENS,20260107,1.12,1.13,1.1,1.11,578000
OR,20260107,13.1,13.7,13.1,13.7,23123600
ORI,20260107,1.77,1.8,1.77,1.78,5034500
ORN,20260107,0.69,0.7,0.69,0.7,665900
OSP,20260107,16,16.5,16,16.5,10501400
PACO,20260107,1.3,1.32,1.3,1.3,141500
PAF,20260107,0.7,0.7,0.69,0.7,7200
PANEL,20260107,1.4,1.4,1.4,1.4,4000
PAP,20260107,2.06,2.06,2.02,2.02,113500
PATO,20260107,7.05,7.05,7,7.05,16900
PB,20260107,48.75,49,48.5,49,1400
PCC,20260107,2.64,2.64,2.64,2.64,191800
