<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LOXLEY,20260130,1.24,1.25,1.24,1.25,39400
LPH,20260130,3.68,3.7,3.66,3.7,3900
LPN,20260130,1.57,1.57,1.56,1.57,57800
LST,20260130,4.7,4.72,4.7,4.72,32700
LTMH,20260130,4.36,4.38,4.34,4.38,16800
LTS,20260130,2.32,2.66,2.32,2.56,5269400
LUXF,20260130,9.05,9.05,9,9,11300
M,20260130,18.8,19.1,18.6,18.8,1867000
M-CHAI,20260130,22,22,21.7,21.8,8900
M-STOR,20260130,7.35,7.35,7.35,7.35,100
MADAME,20260130,0.12,0.13,0.12,0.13,585100
MAGURO,20260130,20.9,21.1,20.8,21.1,279000
MAJOR,20260130,6.6,6.65,6.5,6.6,1637100
MALEE,20260130,4.02,4.02,3.92,3.98,1313100
MASTEC,20260130,1,1.02,0.99,0.99,277400
MASTER,20260130,8.6,8.95,8.55,8.85,2323700
MATCH,20260130,0.8,0.8,0.8,0.8,100
MBAX,20260130,1.39,1.41,1.37,1.37,91600
MBK,20260130,18,18,17.9,18,543500
MC,20260130,11.6,11.6,11.5,11.6,306300
MCA,20260130,1.05,1.1,1.04,1.05,558000
MCOT,20260130,3.12,3.22,3.06,3.12,1884000
MCS,20260130,8.55,8.6,8.5,8.55,222700
MDX,20260130,2.44,2.48,2.44,2.44,124300
MEB,20260130,13.9,14,13.8,14,74500
MEDEZE,20260130,6.15,6.2,6.1,6.15,132700
MEGA,20260130,36,36,35.75,36,390300
MENA,20260130,0.73,0.73,0.72,0.73,219100
META,20260130,0.05,0.06,0.05,0.05,2990300
METCO,20260130,297,300,296,297,65200
MFC,20260130,24.1,24.1,24,24.1,3300
MFEC,20260130,5.3,5.3,5.25,5.3,129500
MGC,20260130,4.1,4.12,3.98,4.1,39700
MGI,20260130,5.65,5.7,5.55,5.55,69600
MGT,20260130,1.59,1.59,1.56,1.57,21400
MICRO,20260130,0.82,0.82,0.77,0.8,533600
MIDA,20260130,0.19,0.2,0.18,0.2,353300
MII,20260130,4.48,4.48,4.48,4.48,100
MILL,20260130,0.06,0.07,0.06,0.06,67600
MINT,20260130,22.9,23.2,22.6,22.9,16301300
MIPF,20260130,9.05,9.05,9.05,9.05,100
MITSIB,20260130,0.58,0.58,0.57,0.58,34300
MJD,20260130,0.33,0.33,0.33,0.33,20000
MJLF,20260130,5.05,5.1,5,5.1,115400
MK,20260130,0.5,0.52,0.5,0.52,18500
ML,20260130,0.48,0.5,0.46,0.5,55800
MMM,20260130,3.2,3.26,3.2,3.22,152200
MNIT,20260130,1.85,1.89,1.85,1.86,6000
MNIT2,20260130,5.35,5.35,5.35,5.35,300
MODERN,20260130,1.99,2,1.99,1.99,3500
MONO,20260130,1.14,1.14,1.12,1.14,3719000
MOONG,20260130,2.02,2.02,2,2,76500
MORE,20260130,0.04,0.04,0.03,0.04,145700
MOSHI,20260130,35.5,36,34.75,34.75,738200
MOTHER,20260130,1.13,1.13,1.1,1.11,283600
MPJ,20260130,3.72,3.76,3.72,3.74,273500
MRDIYT,20260130,8.65,8.7,8.6,8.6,1044900
MSC,20260130,7.7,7.8,7.7,7.7,1200
MST,20260130,6.75,6.75,6.65,6.65,5600
MTC,20260130,33.75,34,33,33.75,8343700
MTI,20260130,15.6,15.8,15.6,15.8,16700
MTW,20260130,0.82,0.82,0.78,0.8,94000
MUD,20260130,0.57,0.74,0.57,0.63,29800
MVP,20260130,0.12,0.13,0.12,0.13,111800
NAM,20260130,3.74,3.74,3.7,3.72,7300
NAT,20260130,2.42,2.48,2.4,2.42,38100
NATION,20260130,0.04,0.05,0.04,0.05,733700
NC,20260130,2.02,2.14,2.02,2.02,87900
NCAP,20260130,2.74,2.8,2.74,2.78,1526900
NCH,20260130,0.41,0.41,0.4,0.4,8200
NCL,20260130,0.22,0.23,0.22,0.22,48400
NCP,20260130,0.97,1,0.97,1,2400
NDR,20260130,1.36,1.4,1.36,1.4,60300
NEO,20260130,20.2,20.5,20.2,20.5,139800
NEP,20260130,0.2,0.2,0.2,0.2,200
NER,20260130,4.78,4.8,4.76,4.78,2508000
NETBAY,20260130,21.8,21.8,21.7,21.7,95800
NEX,20260130,1.11,1.14,1.11,1.11,12913300
NKI,20260130,19.1,19.6,19,19.6,1500
NKT,20260130,4.06,4.06,4.02,4.04,104200
NL,20260130,0.61,0.61,0.57,0.61,208000
NNCL,20260130,1.51,1.52,1.5,1.51,19500
NOBLE,20260130,2.18,2.18,2.16,2.18,516800
NOVA,20260130,8.45,8.65,8.45,8.65,200
NPK,20260130,12.4,12.4,12.3,12.3,200
NRF,20260130,0.25,0.26,0.23,0.24,1059200
NSL,20260130,23.4,23.5,22.9,23.1,655900
NTF,20260130,5.25,5.65,5.25,5.5,2218600
NTSC,20260130,6.2,6.2,6.2,6.2,21000
NTV,20260130,22.8,22.9,22.6,22.6,7400
NUT,20260130,3.72,3.72,3.66,3.68,20000
NV,20260130,0.5,0.56,0.5,0.53,1294800
NVD,20260130,0.77,0.78,0.77,0.78,2900
NYT,20260130,3.16,3.18,3.14,3.16,983100
OCC,20260130,9,9.55,8.95,9.3,3800
OKJ,20260130,4.16,4.22,4.16,4.2,338300
ONEE,20260130,2.3,2.34,2.3,2.34,729800
ONSENS,20260130,1.04,1.05,1.03,1.03,262200
OR,20260130,13.3,13.6,13.3,13.6,25393900
ORI,20260130,1.7,1.73,1.69,1.72,1421000
ORN,20260130,0.69,0.69,0.68,0.69,362900
OSP,20260130,17.5,17.8,17.4,17.7,15587200
