<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260629,27,28.25,27,28,55643
AAPL03,20260629,3.1,3.2,3.08,3.16,73355
AAPL19,20260629,6.2,6.35,6.15,6.35,17550
AAPL80,20260629,9.2,9.55,9.2,9.45,1352963
ABBV19,20260629,8.2,8.55,8.2,8.45,372751
ABBV80,20260629,8.25,8.55,8.2,8.45,170349
ABNB06,20260629,4.78,4.9,4.78,4.88,22268
ADBE03,20260629,1.46,1.52,1.46,1.51,468519
ADBE06,20260629,1.64,1.71,1.63,1.69,358174
ADVANT19,20260629,6.4,6.65,6.4,6.6,495887
ADVANT23,20260629,4.42,4.54,4.34,4.54,350483
AFRM03,20260629,3.22,3.4,3.22,3.4,153596
AIA06,20260629,3.06,3.12,3.04,3.12,7127
AIA19,20260629,3.06,3.1,3.06,3.06,30011
AIA23,20260629,2.38,2.4,2.36,2.38,43352
ALAB01,20260629,5.6,5.85,5.4,5.85,617843
AMAT01,20260629,6,6.1,5.8,6.05,399285
AMAT23,20260629,8.85,8.85,8.4,8.8,353368
AMD03,20260629,8.55,8.9,8.45,8.85,45207
AMD23,20260629,7.15,7.4,7.05,7.4,235923
AMD80,20260629,3.42,3.54,3.38,3.52,21714416
AMGN06,20260629,3,3.04,2.98,2.98,357535
AMZN01,20260629,22.3,23.2,22.3,23.1,7900
AMZN03,20260629,3.86,3.88,3.84,3.84,204
AMZN06,20260629,1.9,1.97,1.89,1.96,240047052
AMZN23,20260629,2.54,2.62,2.52,2.6,391635
AMZN80,20260629,1.89,1.97,1.89,1.96,4283387
ANET23,20260629,3.02,3.02,2.88,2.96,181117
ANET80,20260629,5.4,5.4,5.2,5.3,227874
ANTA23,20260629,1.87,1.92,1.87,1.89,547475
APLD03,20260629,4.44,4.48,4.26,4.48,889481
APPL03,20260629,2.48,2.7,2.48,2.68,261426
ASEMI23,20260629,8.6,8.8,8.45,8.8,144941
ASEMI24,20260629,4.3,4.4,4.24,4.4,933938
ASICS23,20260629,2.74,2.76,2.66,2.66,790
ASML01,20260629,50,50.5,49.25,50.25,219596
ASTS01,20260629,2.86,3.36,2.82,3.36,740032
ASTS03,20260629,2.14,2.52,2.14,2.52,15842898
AVGO23,20260629,2.84,2.84,2.78,2.82,283215
AVGO80,20260629,2.48,2.5,2.44,2.48,3447282
AXP06,20260629,2.84,2.88,2.84,2.84,13017
BABA01,20260629,9.2,9.25,9,9.05,639116
BABA06,20260629,4,4.06,3.94,3.98,10348
BABA13,20260629,1.63,1.7,1.63,1.67,56725
BABA23,20260629,2.68,2.72,2.64,2.7,174246
BABA80,20260629,4.02,4.06,3.94,3.98,29252312
BAC03,20260629,3.9,3.9,3.84,3.88,29080
BDX06,20260629,1.67,1.74,1.67,1.72,560696
BIDU01,20260629,10.3,10.4,10.1,10.2,94828
BIDU06,20260629,4.48,4.52,4.46,4.46,21940
BIDU23,20260629,2.14,2.18,2.12,2.18,262974
