<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AF,20260326,0.35,0.37,0.35,0.35,117000
AFC,20260326,3.04,3.04,2.96,2.96,6000
AGE,20260326,1.34,1.36,1.32,1.32,6796900
AH,20260326,13,13,12.8,13,34900
AHC,20260326,13,13,13,13,400
AI,20260326,2.9,2.94,2.88,2.9,190500
AIE,20260326,1.2,1.27,1.2,1.25,8556400
AIMCG,20260326,1.3,1.31,1.29,1.3,27900
AIMIRT,20260326,10.8,10.9,10.8,10.8,118100
AIT,20260326,4.84,4.86,4.8,4.82,464500
AJ,20260326,2.58,2.62,2.5,2.56,9565700
AJA,20260326,0.16,0.18,0.15,0.17,11428400
AKP,20260326,0.68,0.68,0.65,0.65,1983800
AKR,20260326,0.91,0.93,0.9,0.93,4816600
ALLA,20260326,1.24,1.25,1.23,1.24,815600
ALLY,20260326,4.32,4.34,4.3,4.32,266700
ALPHAX,20260326,0.45,0.46,0.44,0.45,4853700
ALT,20260326,1.07,1.07,1,1,117200
ALUCON,20260326,218,218,218,218,200
AMA,20260326,3.86,3.86,3.82,3.84,294700
AMANAH,20260326,0.64,0.64,0.63,0.63,1016500
AMARC,20260326,3.44,3.44,3.24,3.24,2451000
AMATA,20260326,18.8,19.3,18.8,19,10817000
AMATAR,20260326,6.7,6.7,6.6,6.65,22500
AMATAV,20260326,2.04,2.06,2,2.06,267200
AMC,20260326,2.18,2.26,2.18,2.22,40100
AMR,20260326,0.34,0.34,0.32,0.33,220000
ANAN,20260326,0.36,0.37,0.36,0.36,1154000
ANI,20260326,2.6,2.68,2.58,2.68,17800
AOT,20260326,50,50.75,49.5,50.75,28161700
AP,20260326,8.45,8.45,8.2,8.2,8925800
APCO,20260326,2.78,2.78,2.74,2.76,8400
APCS,20260326,1.15,1.17,1.15,1.17,25200
APO,20260326,2.3,2.38,2.3,2.34,2163100
APP,20260326,2.64,2.68,2.62,2.66,258300
APURE,20260326,2.28,2.28,2.22,2.24,96800
AQUA,20260326,0.13,0.13,0.12,0.12,1108600
ARIN,20260326,0.49,0.49,0.46,0.49,721400
ARIP,20260326,0.44,0.45,0.44,0.44,37500
ARROW,20260326,5.25,5.45,5.25,5.45,20500
AS,20260326,2.68,2.74,2.66,2.7,472900
ASAP,20260326,1.15,1.17,1.12,1.17,16300
ASEFA,20260326,4,4,3.98,4,100400
ASIAN,20260326,6.95,6.95,6.85,6.9,634800
ASIMAR,20260326,1.48,1.48,1.46,1.47,5400
ASK,20260326,8.1,8.1,7.75,7.85,641500
ASN,20260326,0.67,0.67,0.67,0.67,9600
ASP,20260326,2.04,2.06,2.04,2.04,195500
ASW,20260326,7.1,7.15,7.05,7.05,180400
ATLAS,20260326,1.79,1.93,1.78,1.88,40431300
ATP30,20260326,0.83,0.85,0.83,0.83,715500
AU,20260326,4.86,4.86,4.78,4.78,290500
AUCT,20260326,4.98,5,4.9,4.94,928100
AURA,20260326,12.9,13.4,12.7,13.4,1777900
AWC,20260326,2.02,2.06,2.02,2.06,47817500
AXTRART,20260326,12.4,12.5,12.4,12.4,777200
AYUD,20260326,36.5,37,36.5,36.75,3000
B,20260326,0.04,0.04,0.03,0.04,442000
B-WORK,20260326,5.35,5.45,5.35,5.45,139900
BA,20260326,13.3,13.4,13,13,7414600
BAFS,20260326,8.4,8.4,8.3,8.3,149200
BAM,20260326,6.85,6.85,6.75,6.8,9741100
BANPU,20260326,5.95,6.05,5.9,5.95,63560200
BAREIT,20260326,10.3,10.4,10.3,10.3,221100
BAY,20260326,25.5,25.75,25.25,25.5,333400
BBGI,20260326,4.02,4.2,4.02,4.16,5235800
BBIK,20260326,19,19,18.2,18.3,1440000
BBL,20260326,167,169.5,167,169.5,7516200
BC,20260326,0.68,0.68,0.67,0.68,150200
BCH,20260326,9.35,9.4,9.3,9.4,13784300
BCP,20260326,39.5,40.25,39,39.5,8383000
BCPG,20260326,6.4,6.5,6.25,6.45,13618000
BCT,20260326,44,44,43.75,43.75,3700
BDMS,20260326,18.4,18.5,18.3,18.3,37477300
BE8,20260326,5.75,5.75,5.55,5.75,304000
BEAUTY,20260326,0.35,0.35,0.34,0.34,2133400
BEC,20260326,1.93,1.95,1.91,1.93,663700
BEM,20260326,5.15,5.15,5.05,5.1,19377200
BEYOND,20260326,8.5,8.55,8.35,8.55,66200
BGC,20260326,5,5.3,5,5.3,1747300
BGRIM,20260326,11.1,11.3,11,11.2,12714600
BGT,20260326,0.39,0.39,0.36,0.36,9700
BH,20260326,166,166,162.5,163,5571200
BIG,20260326,0.28,0.29,0.28,0.29,130900
BIOTEC,20260326,0.3,0.32,0.29,0.3,66961600
BIS,20260326,2.06,2.06,1.96,2.06,30500
BIZ,20260326,4.56,4.7,4.54,4.64,113600
BJC,20260326,13.5,13.7,13.4,13.7,5409900
BJCHI,20260326,0.61,0.64,0.59,0.61,549900
BKA,20260326,0.83,0.85,0.8,0.83,621000
BKD,20260326,1.1,1.1,1.07,1.07,345200
BKGI,20260326,1.4,1.4,1.36,1.36,232900
BKIH,20260326,316,318,315,318,33600
BLA,20260326,19.6,19.6,19.3,19.3,391900
BLAND,20260326,0.41,0.41,0.4,0.4,7243400
BLC,20260326,3.88,3.88,3.82,3.84,913900
BLESS,20260326,0.23,0.24,0.23,0.24,185100
BM,20260326,0.99,1,0.99,0.99,459800
BOFFICE,20260326,5.25,5.25,5.2,5.25,115500
BOL,20260326,5,5,4.92,4.98,29500
BPP,20260326,12.3,12.3,12,12.1,277600
BPS,20260326,0.42,0.42,0.41,0.42,284400
BR,20260326,1.59,1.59,1.57,1.59,168400
BRI,20260326,1.32,1.34,1.32,1.33,121200
BROCK,20260326,1.41,1.41,1.27,1.27,67600
BRR,20260326,3.9,3.9,3.76,3.82,468300
BRRGIF,20260326,3.7,3.72,3.68,3.72,616200
BSBM,20260326,0.56,0.59,0.56,0.57,307500
BSM,20260326,0.39,0.4,0.39,0.39,4100
BTC,20260326,0.18,0.19,0.18,0.18,2577300
BTG,20260326,20.9,21.6,20.9,21.4,7161800
BTNC,20260326,19.9,19.9,19.8,19.9,3300
BTS,20260326,2.06,2.06,2,2.02,29841500
BTSGIF,20260326,2.52,2.54,2.52,2.54,943400
BTW,20260326,0.08,0.1,0.08,0.09,28100
BUI,20260326,10.9,10.9,10.8,10.9,2200
BVG,20260326,1.6,1.62,1.6,1.6,31000
BWG,20260326,0.31,0.31,0.29,0.3,110592000
BYD,20260326,0.5,0.51,0.48,0.49,4138100
CAZ,20260326,1.44,1.44,1.43,1.43,2000
CBG,20260326,35.25,35.5,34.5,35.25,2648700
CCET,20260326,4.82,4.86,4.74,4.8,38760800
CCP,20260326,0.26,0.26,0.25,0.25,2143900
CEN,20260326,0.54,0.6,0.54,0.54,1645100
CENTEL,20260326,33,34,32.75,33.75,4781900
CEYE,20260326,1.49,1.49,1.39,1.39,40600
CFARM,20260326,0.83,0.91,0.81,0.89,44120200
CFRESH,20260326,0.86,0.97,0.85,0.93,5881100
CGD,20260326,0.12,0.12,0.11,0.11,116700
CGH,20260326,0.44,0.44,0.43,0.43,632200
CH,20260326,1.58,1.61,1.57,1.6,3600
CHAO,20260326,4.36,4.38,4.36,4.38,111100
CHASE,20260326,0.47,0.48,0.46,0.47,890100
CHAYO,20260326,1.01,1.01,1,1.01,984800
CHEWA,20260326,0.19,0.19,0.18,0.18,167600
CHG,20260326,1.41,1.41,1.39,1.4,10134400
CHIC,20260326,0.25,0.26,0.24,0.25,59800
CHOTI,20260326,63.75,63.75,63.75,63.75,200
CHOW,20260326,1.2,1.23,1.2,1.23,15400
CI,20260326,0.31,0.31,0.31,0.31,1900
CIG,20260326,0.02,0.03,0.02,0.03,5200
CIVIL,20260326,0.82,0.82,0.81,0.81,38600
CK,20260326,15.1,15.1,14.5,14.5,7608000
CKP,20260326,2.26,2.28,2.24,2.24,3321900
CM,20260326,1.65,1.68,1.64,1.65,42900
CMAN,20260326,2.64,2.64,2.58,2.62,59600
CMC,20260326,0.38,0.39,0.36,0.38,7800
CMO,20260326,0.72,0.77,0.69,0.7,2084000
CMR,20260326,1.35,1.36,1.33,1.34,145000
CNT,20260326,1,1.02,1,1.02,3000
COCOCO,20260326,5.55,5.6,5.5,5.5,566000
COLOR,20260326,1.03,1.03,1.01,1.03,16800
COM7,20260326,21.8,21.8,21.3,21.6,16286600
COMAN,20260326,0.62,0.62,0.59,0.61,15100
CPALL,20260326,43.75,44.75,43,44.25,74848500
CPANEL,20260326,1.99,1.99,1.9,1.96,78800
CPAXT,20260326,15,15.2,14.9,15.1,9141300
CPF,20260326,19.4,20.2,19.3,20,37750600
CPH,20260326,8.1,8.15,8,8,23400
CPI,20260326,3.5,3.56,3.5,3.52,729300
CPL,20260326,0.61,0.63,0.6,0.61,44500
CPN,20260326,63,63.5,62.5,63,5973600
CPNCG,20260326,6.15,6.15,6.1,6.1,105800
CPNREIT,20260326,11.3,11.4,11.1,11.4,2618100
CPR,20260326,2.78,2.78,2.62,2.66,18700
CPT,20260326,1,1.03,1,1.01,437900
CPTREIT,20260326,5.5,5.5,5.45,5.5,81500
CPW,20260326,2.12,2.12,2.08,2.12,47600
CRANE,20260326,0.39,0.39,0.39,0.39,4600
CRC,20260326,18.1,18.3,17.9,18.3,22094300
CRD,20260326,0.33,0.35,0.33,0.34,141500
CREDIT,20260326,16.9,17,16.7,16.9,269500
CSC,20260326,43.25,43.25,43,43,1300
CSP,20260326,0.42,0.43,0.41,0.42,296000
CSR,20260326,70.75,70.75,69.75,69.75,200
CSS,20260326,0.77,0.78,0.76,0.77,378300
CTARAF,20260326,4.54,4.56,4.54,4.56,65100
CTW,20260326,3.76,3.92,3.76,3.86,124200
CWT,20260326,0.82,0.83,0.81,0.82,157500
D,20260326,2.74,2.76,2.72,2.72,123100
DCC,20260326,1.21,1.21,1.2,1.21,934600
DCON,20260326,0.21,0.21,0.2,0.21,241900
DDD,20260326,5.4,5.5,5.1,5.25,150600
DELTA,20260326,285,287,278,278,16046600
DEMCO,20260326,2.24,2.24,2.16,2.16,593400
DHOUSE,20260326,0.38,0.38,0.37,0.38,5000
DIF,20260326,9.45,9.5,9.4,9.45,4684200
DIMET,20260326,0.05,0.05,0.05,0.05,2183200
DITTO,20260326,10.6,10.6,10.3,10.4,416700
DMT,20260326,11.1,11.2,11,11.1,331000
DOD,20260326,1.75,1.75,1.71,1.74,295200
DOHOME,20260326,3.16,3.18,3.08,3.1,9865100
DPAINT,20260326,0.66,0.71,0.66,0.67,163800
DREIT,20260326,4.74,4.74,4.68,4.68,55800
DRT,20260326,4.68,4.68,4.64,4.64,102200
DTCENT,20260326,0.87,0.89,0.87,0.89,188100
DUSIT,20260326,10.1,10.2,9.95,10.1,158600
DV8,20260326,4.84,5.55,4.8,5.25,1729300
EA,20260326,2.66,2.66,2.56,2.6,47244300
EASON,20260326,1.09,1.1,1.08,1.1,126100
EAST,20260326,0.63,0.63,0.6,0.62,700300
EASTW,20260326,2.8,2.84,2.72,2.72,1605700
EFORL,20260326,0.13,0.14,0.12,0.13,5019500
EGATIF,20260326,6.1,6.15,6.1,6.1,228200
EGCO,20260326,109,112,108,111.5,1455000
EKH,20260326,5,5,4.96,4.96,246500
EMC,20260326,0.02,0.03,0.02,0.03,1095000
EMPIRE,20260326,0.53,0.53,0.52,0.53,1503900
EP,20260326,1.14,1.17,1.14,1.16,78500
EPG,20260326,3.14,3.14,3.08,3.08,1369900
ERW,20260326,2.54,2.54,2.42,2.44,34997400
ESTAR,20260326,0.22,0.22,0.21,0.22,784800
ETC,20260326,0.69,0.7,0.66,0.67,23419400
ETE,20260326,0.6,0.6,0.59,0.6,32700
ETL,20260326,0.5,0.5,0.49,0.49,194800
EURO,20260326,4.2,4.2,4.2,4.2,8300
EVER,20260326,0.05,0.05,0.04,0.05,565100
FANCY,20260326,0.3,0.31,0.27,0.3,60300
FLOYD,20260326,1.12,1.12,1.11,1.11,148700
FM,20260326,3.98,4,3.9,3.94,1189400
FMT,20260326,16.4,16.7,16.3,16.3,14000
FN,20260326,0.44,0.44,0.42,0.44,73800
FNS,20260326,0.52,0.53,0.52,0.53,8300
FORTH,20260326,6.65,6.65,6.4,6.45,759900
FPI,20260326,1.69,1.7,1.65,1.68,7500
FPT,20260326,6,6,5.9,5.9,5000
FSMART,20260326,6.25,6.3,6.15,6.25,357100
FSX,20260326,1.22,1.28,1.2,1.26,232000
FTE,20260326,2.02,2.02,1.99,2,60500
FTI,20260326,1.87,1.87,1.79,1.84,2500
FTREIT,20260326,10.7,10.7,10.6,10.7,627300
FUTURERT,20260326,8.9,8.9,8.8,8.9,139800
FVC,20260326,0.35,0.36,0.33,0.34,1275300
GABLE,20260326,3.9,3.9,3.84,3.86,262500
GAHREIT,20260326,4.28,4.28,4.18,4.18,14300
GBX,20260326,0.54,0.55,0.54,0.54,150100
GC,20260326,4.48,4.48,4.46,4.48,155000
GCAP,20260326,0.26,0.27,0.25,0.25,560700
GEL,20260326,0.04,0.04,0.03,0.03,490200
GENCO,20260326,0.3,0.31,0.3,0.31,20300
GFPT,20260326,9.3,9.4,9.2,9.25,2257100
GGC,20260326,3.88,4.06,3.86,4.04,73000
GJS,20260326,0.13,0.14,0.12,0.13,2484400
GLOBAL,20260326,5.5,5.6,5.45,5.5,21476800
GLORY,20260326,0.55,0.55,0.54,0.55,11500
GPI,20260326,1.64,1.65,1.64,1.65,353600
GPSC,20260326,32.5,33,32,32,10858700
GRAMMY,20260326,3.7,3.78,3.44,3.78,1600
GREEN,20260326,0.6,0.61,0.6,0.61,4900
GROREIT,20260326,8,8,7.85,7.85,80100
GTB,20260326,0.75,0.75,0.74,0.74,27300
GTV,20260326,0.03,0.04,0.03,0.03,1453300
GULF,20260326,56.75,57.75,56.25,56.75,45052200
GUNKUL,20260326,2.34,2.46,2.3,2.4,82505600
GVREIT,20260326,6.4,6.45,6.4,6.4,139100
GYT,20260326,184.5,184.5,184,184,700
HANA,20260326,27,29.5,27,28.5,44045900
HANN,20260326,0.95,0.96,0.94,0.95,411400
HARN,20260326,2,2,2,2,1000
HENG,20260326,0.89,0.89,0.86,0.87,1551300
HFT,20260326,4.52,4.6,4.44,4.46,1341700
HL,20260326,6.2,6.25,6.1,6.1,74700
HMPRO,20260326,6.1,6.1,5.95,6.1,25332100
HPF,20260326,5.35,5.4,5.35,5.35,7000
HTC,20260326,15.4,15.5,15.3,15.5,139300
HTECH,20260326,2.8,2.8,2.74,2.8,379500
HUMAN,20260326,4.04,4.06,3.84,3.88,4748600
HYDRO,20260326,2.6,2.6,2.56,2.56,2300
HYDROGEN,20260326,8.15,8.2,8.15,8.2,30200
I2,20260326,0.64,0.64,0.61,0.61,24700
ICHI,20260326,12.1,12.2,11.9,12,8974900
ICN,20260326,1.64,1.68,1.64,1.65,149200
IDG,20260326,1.45,1.47,1.45,1.46,24100
IFS,20260326,1.96,1.96,1.87,1.9,12600
IHL,20260326,1.41,1.43,1.41,1.41,32600
IIG,20260326,1.39,1.39,1.36,1.37,166600
III,20260326,3.82,3.86,3.78,3.84,286400
ILINK,20260326,4.52,4.52,4.44,4.52,91000
ILM,20260326,13.1,13.2,12.9,13.1,246300
IMH,20260326,3.06,3.08,3.06,3.08,10300
IMPACT,20260326,10.8,10.9,10.7,10.7,389600
IND,20260326,1.14,1.14,1.13,1.14,533400
INET,20260326,3.52,3.54,3.44,3.52,557900
INETREIT,20260326,12.2,12.3,12.1,12.1,1224300
INGRS,20260326,0.37,0.37,0.35,0.37,984200
INOX,20260326,0.4,0.44,0.39,0.41,7406300
INSET,20260326,2.6,2.62,2.54,2.56,3307800
IP,20260326,4,4,3.94,3.94,183800
IRC,20260326,11.3,11.6,11.3,11.5,6400
IRCP,20260326,0.25,0.26,0.24,0.25,168200
IROYAL,20260326,5.65,5.7,5.55,5.6,213800
IRPC,20260326,1.85,1.97,1.84,1.9,599864000
ISSARA,20260326,7.4,7.4,6.8,7.15,14000
IT,20260326,3.98,4,3.96,3.96,188300
ITC,20260326,14.4,14.6,14.3,14.4,3293200
ITD,20260326,0.24,0.24,0.23,0.24,2319900
ITEL,20260326,1.15,1.15,1.13,1.14,1777200
ITNS,20260326,1.72,1.73,1.69,1.72,94100
ITTHI,20260326,1.15,1.16,1.15,1.16,84800
IVF,20260326,0.63,0.64,0.58,0.59,3204700
IVL,20260326,23.2,23.3,22.6,22.7,51224200
J,20260326,0.62,0.62,0.61,0.62,61700
JAK,20260326,0.79,0.8,0.77,0.8,447500
JAS,20260326,1.15,1.16,1.12,1.13,10259900
JCK,20260326,0.12,0.13,0.12,0.12,487100
JCT,20260326,80,80,79.75,79.75,400
JDF,20260326,1.62,1.62,1.58,1.58,419400
JMART,20260326,6.6,6.6,6.45,6.45,3419500
JMT,20260326,8.55,8.55,8.35,8.4,10277800
JPARK,20260326,2.96,2.96,2.84,2.88,274300
JR,20260326,1.73,1.74,1.72,1.74,82500
JSP,20260326,1.96,1.97,1.94,1.97,43800
JTS,20260326,53.75,55.75,52.75,54.25,1010300
JUBILE,20260326,7.25,7.25,7.2,7.25,13100
K,20260326,0.99,1.02,0.99,1.02,1200
KAMART,20260326,8.2,8.2,8.05,8.05,712100
KASET,20260326,0.8,0.88,0.78,0.78,6216300
KBANK,20260326,190,192.5,190,192,13214900
KBS,20260326,5.9,5.9,5.8,5.8,339600
KBSPIF,20260326,8.3,8.4,8.3,8.35,36100
KC,20260326,0.02,0.03,0.02,0.02,2021100
KCAR,20260326,4.68,4.7,4.68,4.68,9300
KCC,20260326,2,2,1.94,1.95,79900
KCE,20260326,22.8,23.1,22.5,22.5,37894300
KCG,20260326,9.35,9.35,9.25,9.3,236900
KCM,20260326,0.17,0.18,0.17,0.17,18400
KGEN,20260326,1.24,1.26,1.1,1.13,3712000
KGI,20260326,4.3,4.32,4.28,4.3,756200
KIAT,20260326,0.33,0.33,0.32,0.32,921500
KISS,20260326,3.24,3.24,3.2,3.22,130700
KJL,20260326,5.75,5.75,5.65,5.65,77900
KK,20260326,1.03,1.03,1.02,1.02,10800
KKP,20260326,74,76,74,76,6485600
KLINIQ,20260326,23.9,23.9,23.3,23.3,172700
KOOL,20260326,0.28,0.28,0.27,0.28,119900
KPNREIT,20260326,1.9,1.92,1.9,1.92,2100
KSL,20260326,1.67,1.71,1.64,1.67,6189400
KTB,20260326,34.75,35.5,34.5,35,54821500
KTBSTMR,20260326,5.35,5.4,5.35,5.4,37800
KTC,20260326,29,29,28.25,28.5,19533500
KTIS,20260326,2.06,2.06,1.95,1.98,436900
KTMS,20260326,1.41,1.41,1.35,1.35,891800
KUMWEL,20260326,1.06,1.06,1.04,1.04,68400
KUN,20260326,0.71,0.71,0.68,0.7,23300
KWM,20260326,0.85,0.86,0.85,0.85,36800
KYE,20260326,286,289,285,287,1100
L&E,20260326,1.17,1.2,1.17,1.2,5900
LALIN,20260326,4.58,4.58,4.54,4.54,25600
LANNA,20260326,15.4,15.5,15.2,15.4,671000
LDC,20260326,0.25,0.25,0.25,0.25,141900
LEE,20260326,2.48,2.5,2.42,2.48,592000
LEO,20260326,1.79,1.79,1.75,1.79,38200
LH,20260326,3.66,3.7,3.64,3.66,28677300
LHFG,20260326,1.01,1.02,1,1.01,2551400
LHHOTEL,20260326,12.9,12.9,12.5,12.5,790000
LHK,20260326,3.4,3.4,3.38,3.38,57400
LHRREIT,20260326,4.2,4.28,4.2,4.28,1000
LHSC,20260326,14,14,13.8,13.9,164600
LIT,20260326,0.61,0.61,0.6,0.6,99200
LOXLEY,20260326,1.32,1.34,1.31,1.31,309500
LPH,20260326,3.7,3.7,3.7,3.7,12800
LPN,20260326,1.56,1.57,1.55,1.57,260800
LST,20260326,4.66,4.72,4.62,4.62,47300
LTMH,20260326,4.72,4.72,4.6,4.6,26800
LTS,20260326,2.2,2.2,2.12,2.14,392700
LUXF,20260326,8.85,8.85,8.8,8.85,2800
M,20260326,18.7,18.7,18.5,18.5,1697500
M-CHAI,20260326,18.4,18.4,18.3,18.3,700
M-PAT,20260326,1.23,1.23,1.11,1.23,1500
MADAME,20260326,0.6,0.6,0.57,0.59,552400
MAGURO,20260326,20.2,20.2,19.4,19.5,714600
MAJOR,20260326,7.4,7.45,7.15,7.35,2623800
MALEE,20260326,4.1,4.1,4.02,4.02,539600
MASTEC,20260326,1.24,1.24,1.21,1.22,1262500
MASTER,20260326,8.6,8.6,8.4,8.45,490800
MATCH,20260326,0.9,0.9,0.9,0.9,100
MATI,20260326,3.02,3.02,2.88,3.02,14800
MBAX,20260326,1.93,1.96,1.9,1.94,127400
MBK,20260326,17.2,17.2,16.9,16.9,982400
MC,20260326,10.6,10.7,10.6,10.7,1123100
MCA,20260326,1.15,1.16,1.15,1.16,17300
MCOT,20260326,6.3,6.3,6.05,6.1,496700
MCS,20260326,9.3,9.35,9.3,9.35,327200
MDX,20260326,2.3,2.32,2.26,2.26,60200
MEB,20260326,14.1,14.1,13.6,13.6,241300
MEDEZE,20260326,6.2,6.2,6.1,6.1,156300
MEGA,20260326,33.5,34.25,33.5,33.75,829300
MENA,20260326,0.63,0.64,0.63,0.63,723800
METCO,20260326,263,263,256,261,5900
MFC,20260326,22.3,22.5,22.1,22.1,96700
MFEC,20260326,5.9,6,5.85,5.9,348500
MGC,20260326,4.4,4.44,4.3,4.3,251000
MGI,20260326,5.3,5.35,5.2,5.2,31500
MGT,20260326,1.87,1.89,1.81,1.87,74100
MICRO,20260326,0.84,0.84,0.81,0.81,59300
MIDA,20260326,0.25,0.25,0.24,0.24,17800
MII,20260326,4.78,4.8,4.78,4.8,20400
MINT,20260326,22.2,22.2,21.4,21.5,27621000
MITSIB,20260326,0.55,0.55,0.52,0.54,542800
MJD,20260326,0.33,0.34,0.33,0.34,137100
MJLF,20260326,5.05,5.05,5,5.05,32900
MK,20260326,0.49,0.51,0.49,0.5,53100
ML,20260326,0.43,0.44,0.42,0.43,100400
MMM,20260326,2.84,2.86,2.82,2.82,186100
MNIT,20260326,1.88,1.93,1.88,1.93,16000
MNRF,20260326,2.48,2.62,2.48,2.62,500
MODERN,20260326,2.04,2.06,2.04,2.04,22300
MONO,20260326,0.97,0.99,0.96,0.99,1723900
MOONG,20260326,2.22,2.26,2.22,2.24,40400
MORE,20260326,0.03,0.04,0.03,0.04,1279800
MOSHI,20260326,35,35.25,34.25,35,778300
MOTHER,20260326,1.1,1.11,1.08,1.1,213200
MPJ,20260326,3.92,3.92,3.84,3.92,291300
MRDIYT,20260326,8.35,8.35,8.25,8.25,967200
MSC,20260326,6.6,6.6,6.6,6.6,3800
MST,20260326,6.8,6.85,6.75,6.85,25400
MTC,20260326,28.25,28.25,27,27.75,28674000
MTI,20260326,15.3,15.4,15.3,15.4,35300
MTW,20260326,0.83,0.95,0.82,0.84,2169100
MUD,20260326,0.73,0.75,0.73,0.75,6100
NAM,20260326,3.68,3.78,3.66,3.78,6900
NATION,20260326,0.04,0.05,0.04,0.04,913900
NC,20260326,1.98,1.98,1.86,1.86,300
NCAP,20260326,2.54,2.56,2.5,2.54,488100
NCH,20260326,0.39,0.39,0.38,0.39,78600
NCL,20260326,0.23,0.23,0.22,0.23,505200
NCP,20260326,1.05,1.05,1.04,1.05,13600
NEO,20260326,18.7,18.8,18.3,18.8,222000
NEP,20260326,0.21,0.21,0.2,0.21,237000
NER,20260326,4.78,4.78,4.74,4.76,6443700
NETBAY,20260326,18,18,17.6,17.7,381800
NEX,20260326,1.05,1.05,1.01,1.01,18576000
NKI,20260326,12.6,12.6,12.5,12.5,5700
NKT,20260326,4.08,4.1,4.06,4.1,131600
NL,20260326,0.65,0.65,0.62,0.62,39800
NNCL,20260326,1.55,1.55,1.53,1.53,15500
NOBLE,20260326,2.04,2.04,2,2,371600
NOVA,20260326,7.45,9,7.45,8.05,23700
NRF,20260326,0.23,0.24,0.22,0.24,716400
NSL,20260326,22,22,21.8,22,153100
NTF,20260326,11.6,11.7,11.1,11.2,3669100
NTSC,20260326,6,6.05,6,6.05,12300
NTV,20260326,21.8,21.9,21.8,21.8,7000
NUT,20260326,4.22,4.22,4.1,4.1,16300
NV,20260326,0.51,0.52,0.5,0.51,198500
NVD,20260326,0.77,0.78,0.76,0.76,8500
NYT,20260326,4.08,4.1,4.04,4.08,3185700
OCC,20260326,9.8,9.8,9.8,9.8,100
OGC,20260326,9,9,9,9,700
OHTL,20260326,265,265,265,265,400
OKJ,20260326,3.5,3.52,3.46,3.48,385200
ONEE,20260326,2.56,2.62,2.56,2.62,556200
ONSENS,20260326,1.23,1.24,1.16,1.19,1086200
OR,20260326,11.8,12.4,11.5,12.3,161305000
ORI,20260326,1.77,1.8,1.75,1.77,1167900
ORN,20260326,0.77,0.78,0.77,0.78,241900
OSP,20260326,14.4,14.4,14.1,14.3,10193500
PACO,20260326,1.28,1.29,1.27,1.28,63000
PAF,20260326,0.63,0.65,0.63,0.64,6100
PANEL,20260326,1.21,1.25,1.1,1.25,342300
PAP,20260326,2.14,2.24,2.14,2.2,329900
PATO,20260326,6.45,6.5,6.45,6.5,15700
PB,20260326,47.5,48,47.25,48,300
PCC,20260326,2.68,2.7,2.66,2.68,157700
PCE,20260326,2.6,2.68,2.6,2.64,8863200
PCSGH,20260326,3.06,3.08,3.04,3.06,70800
PDG,20260326,3.02,3.02,3,3,1200
PDJ,20260326,0.94,0.95,0.94,0.94,57000
PEACE,20260326,1.7,1.76,1.68,1.75,19800
PEER,20260326,0.09,0.1,0.09,0.09,987900
PERM,20260326,0.22,0.22,0.2,0.22,307600
PHG,20260326,12.6,12.6,12.2,12.4,345700
PHOL,20260326,2.8,2.82,2.8,2.82,3100
PICO,20260326,4.04,4.1,4.04,4.1,1300
PIMO,20260326,1.01,1.02,1,1.01,270500
PIN,20260326,4.32,4.32,4.26,4.28,176600
