<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260121,11.76,11.76,11.61,11.61,67
2I01BSET50-O,20260121,4.19,4.19,4.19,4.19,5
2X01BSET50-O,20260121,5.53,5.59,5.53,5.59,68
BMSCITH-O,20260121,10.2,10.32,10.2,10.3,51
BSET100-O,20260121,9.44,9.44,9.44,9.44,129
CHINA-O,20260121,6.68,6.89,6.68,6.89,30
GLD-O,20260121,5.9,6.01,5.9,5.99,1293
TDEX-O,20260121,8.6,8.71,8.6,8.71,328
UHERO-O,20260121,9.59,9.59,9.59,9.59,4
1DIV,20260121,11.6,11.67,11.58,11.6,522900
1I01BSET50,20260121,4.58,4.58,4.58,4.58,500
2I01BSET50,20260121,4.24,4.26,4.14,4.14,4505700
2X01BSET50,20260121,5.49,5.62,5.48,5.6,229300
ABFTH,20260121,1373,1373,1373,1373,500
BMSCG,20260121,7.41,7.51,7.41,7.51,1100
BMSCITH,20260121,10.19,10.33,10.19,10.31,379000
BSET100,20260121,9.4,9.51,9.4,9.5,232200
CHINA,20260121,6.88,6.94,6.88,6.93,59000
GLD,20260121,5.93,6,5.92,5.99,5575000
TDEX,20260121,8.62,8.72,8.61,8.67,2566600
UHERO,20260121,9.53,9.53,9.5,9.5,200
2S,20260121,2.44,2.52,2.44,2.52,50600
3BBIF,20260121,6.45,6.45,6.35,6.4,12738100
88TH,20260121,4.22,4.22,4.16,4.22,861100
A,20260121,4.86,4.86,4.86,4.86,200
A5,20260121,1.8,1.83,1.8,1.83,3100
AAI,20260121,4.2,4.3,4.18,4.3,3638300
AAV,20260121,1.21,1.27,1.18,1.25,208114900
ABM,20260121,0.61,0.61,0.6,0.61,44400
ACC,20260121,0.4,0.4,0.39,0.39,2858300
ACE,20260121,1.29,1.3,1.29,1.3,1388700
ACG,20260121,0.55,0.62,0.55,0.59,28300
ADB,20260121,0.58,0.59,0.58,0.59,291700
ADD,20260121,3.6,3.72,3.52,3.7,40800
ADVANC,20260121,348,354,347,349,5550800
ADVICE,20260121,5.7,5.75,5.55,5.6,2781700
AE,20260121,0.09,0.1,0.09,0.09,1201400
AEONTS,20260121,98,99.25,97,99.25,995700
AF,20260121,0.29,0.29,0.27,0.28,41700
AFC,20260121,3.5,3.5,3.42,3.42,6500
AGE,20260121,1.3,1.3,1.28,1.3,158200
AH,20260121,12.9,13,12.9,12.9,269000
