<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FTREIT,20260213,12,12,11.8,11.9,1431500
FUTURERT,20260213,9.2,9.2,9.15,9.15,39400
FVC,20260213,0.47,0.47,0.46,0.47,257800
GABLE,20260213,3.58,3.6,3.52,3.56,322900
GAHREIT,20260213,4.22,4.22,4.2,4.22,21200
GBX,20260213,0.51,0.54,0.51,0.54,731000
GC,20260213,4.1,4.18,4.1,4.18,176600
GCAP,20260213,0.3,0.31,0.29,0.29,1128400
GEL,20260213,0.04,0.04,0.03,0.04,232300
GENCO,20260213,0.26,0.26,0.24,0.25,181200
GFC,20260213,2.8,2.84,2.8,2.84,12900
GFPT,20260213,9.85,9.95,9.75,9.8,4107200
GGC,20260213,2.98,2.98,2.88,2.94,163100
GJS,20260213,0.09,0.1,0.09,0.1,266500
GLOBAL,20260213,7.75,7.9,7.4,7.55,23644500
GLORY,20260213,0.64,0.64,0.6,0.61,22300
GPI,20260213,1.68,1.71,1.67,1.71,749300
GPSC,20260213,41.25,43.75,41.25,43,18072800
GRAMMY,20260213,4.16,4.16,4.16,4.16,10000
GRAND,20260213,0.04,0.04,0.03,0.03,823900
GREEN,20260213,0.65,0.66,0.65,0.65,45700
GROREIT,20260213,7.85,7.9,7.8,7.9,63100
GTB,20260213,0.68,0.69,0.68,0.69,66100
GTV,20260213,0.03,0.04,0.03,0.04,4779700
GULF,20260213,58.25,59.5,57.75,59.25,58863100
GUNKUL,20260213,2.2,2.28,2.2,2.22,55840600
GVREIT,20260213,6.75,6.75,6.7,6.7,91600
GYT,20260213,205,205,205,205,100
HANA,20260213,17.1,17.3,17,17.2,10645500
HANN,20260213,0.92,1,0.91,0.99,24229400
HARN,20260213,1.97,1.97,1.96,1.97,18800
HEALTH,20260213,0.42,0.46,0.4,0.41,18500
HENG,20260213,1.01,1.03,0.98,1,8597900
HFT,20260213,4.36,4.36,4.28,4.3,5300
HL,20260213,7.25,7.25,7.2,7.2,27500
HMPRO,20260213,7.05,7.2,7,7.05,90089800
HPF,20260213,5.5,5.5,5.45,5.45,43300
HPT,20260213,0.34,0.35,0.33,0.35,1067100
HTC,20260213,15.4,15.5,15.3,15.5,380500
HTECH,20260213,3.3,3.4,3.28,3.38,1446500
HUMAN,20260213,5.25,5.3,5.05,5.15,828200
HYDRO,20260213,2.56,3,2.52,2.66,186200
I2,20260213,0.78,0.79,0.77,0.77,578000
ICHI,20260213,14.4,14.5,14.3,14.4,5429300
ICN,20260213,1.75,1.78,1.74,1.78,844000
IDG,20260213,1.66,1.75,1.66,1.71,1877300
IFS,20260213,2.18,2.18,2.16,2.18,13600
IHL,20260213,1.58,1.58,1.57,1.58,48900
IIG,20260213,1.76,1.76,1.69,1.71,896700
III,20260213,4.14,4.18,4.08,4.14,950600
ILINK,20260213,5,5,4.94,4.98,231000
ILM,20260213,13.8,14.1,13.7,13.9,324300
IMH,20260213,3,3,3,3,24900
IMPACT,20260213,10.6,10.9,10.6,10.9,1114400
IND,20260213,1.27,1.3,1.17,1.17,23455500
INET,20260213,3.86,3.88,3.84,3.86,745000
INETREIT,20260213,12.2,12.4,12.1,12.2,2139500
INGRS,20260213,0.28,0.33,0.27,0.31,11670400
INOX,20260213,0.46,0.47,0.44,0.44,3078500
INSET,20260213,2.52,2.54,2.46,2.52,12901500
IP,20260213,4.46,4.46,4.4,4.4,260600
IRC,20260213,11.5,11.6,11.4,11.6,31900
IRCP,20260213,0.28,0.29,0.25,0.26,2759000
IROYAL,20260213,5.4,5.45,5.35,5.4,111200
IRPC,20260213,1.29,1.32,1.27,1.31,92123500
ISSARA,20260213,6.7,6.7,6.7,6.7,14500
IT,20260213,4.04,4.04,3.88,3.88,23600
ITC,20260213,17.1,17.4,17,17.1,5095800
ITD,20260213,0.22,0.23,0.21,0.22,4346200
ITEL,20260213,1.41,1.44,1.37,1.37,6269600
ITNS,20260213,1.66,1.7,1.57,1.7,123300
ITTHI,20260213,1.26,1.34,1.25,1.25,1403100
IVF,20260213,0.81,0.84,0.81,0.83,2031000
IVL,20260213,22.8,23,22.5,22.6,17372000
J,20260213,0.62,0.66,0.62,0.66,1840000
JAS,20260213,1.39,1.5,1.38,1.48,113580500
JCK,20260213,0.14,0.15,0.13,0.15,1996500
JCT,20260213,82.75,83,82.75,83,400
JDF,20260213,1.96,1.98,1.85,1.98,10738600
JMART,20260213,8.05,8.35,7.9,8.2,28453700
JMT,20260213,10.5,11,10.3,10.7,35095600
JPARK,20260213,2.84,3.06,2.8,2.98,17432300
JR,20260213,1.71,1.74,1.71,1.72,71400
JSP,20260213,1.97,1.98,1.95,1.97,185600
JTS,20260213,62.25,63.25,61.5,62.5,720600
JUBILE,20260213,6.95,7.1,6.95,7.1,15400
K,20260213,1.07,1.14,1.07,1.07,4000
KAMART,20260213,9.35,9.45,9.35,9.45,2267500
KASET,20260213,0.66,0.66,0.63,0.64,268900
KBANK,20260213,198,199,195.5,195.5,22214300
KBS,20260213,6.05,6.1,6,6.05,591200
KBSPIF,20260213,8.3,8.3,8.25,8.25,8300
KC,20260213,0.02,0.02,0.01,0.01,7495300
KCAR,20260213,5.5,5.55,5.5,5.55,45900
KCC,20260213,2.18,2.18,2.14,2.18,100500
KCE,20260213,19,19,18.7,18.9,16490600
KCG,20260213,9.3,9.4,9.15,9.25,1795400
KCM,20260213,0.17,0.19,0.16,0.18,458900
KDH,20260213,84.5,84.5,84.5,84.5,800
KGEN,20260213,1.23,1.3,1.2,1.29,5244300
KGI,20260213,4.3,4.36,4.28,4.34,2102500
KIAT,20260213,0.35,0.35,0.34,0.34,3501300
KISS,20260213,3.28,3.4,3.28,3.32,988800
KJL,20260213,6.25,6.25,6.15,6.15,153000
KK,20260213,0.95,0.95,0.92,0.95,247100
KKP,20260213,71.5,72.5,71.5,72,2978000
KLINIQ,20260213,24.2,24.2,23.8,24.2,173400
KOOL,20260213,0.3,0.31,0.29,0.3,4578500
KPNREIT,20260213,1.83,1.83,1.82,1.82,22000
KSL,20260213,1.28,1.29,1.26,1.28,702700
KTB,20260213,30.75,31,30.25,30.25,56560200
KTBSTMR,20260213,5.45,5.5,5.45,5.5,8200
KTC,20260213,30.5,30.75,30.25,30.5,15350100
KTIS,20260213,1.91,1.91,1.88,1.9,474800
KTMS,20260213,1.98,1.98,1.95,1.98,80900
KUMWEL,20260213,1.06,1.06,1.04,1.05,29900
KUN,20260213,0.78,0.78,0.76,0.77,13400
KWM,20260213,0.9,0.91,0.89,0.9,122500
KYE,20260213,291,292,289,289,9600
L&E,20260213,1.11,1.11,1.05,1.05,5900
LALIN,20260213,4.8,4.8,4.78,4.78,44300
LANNA,20260213,15.7,15.8,15.6,15.7,267200
LDC,20260213,0.29,0.29,0.28,0.28,182800
LEE,20260213,2.7,2.7,2.66,2.68,89700
LEO,20260213,1.91,1.97,1.9,1.91,263200
LH,20260213,4.5,4.5,4.36,4.38,90869700
LHFG,20260213,0.95,0.97,0.95,0.97,2428700
LHHOTEL,20260213,13.4,13.5,13.3,13.4,669700
LHK,20260213,3.38,3.38,3.36,3.38,382700
LHRREIT,20260213,4.32,4.34,4.3,4.32,114600
LHSC,20260213,13.3,13.4,13.2,13.3,578800
LIT,20260213,0.66,0.69,0.66,0.67,293200
LOXLEY,20260213,1.25,1.29,1.25,1.29,1867100
LPH,20260213,3.66,3.7,3.64,3.68,253000
LPN,20260213,1.61,1.61,1.57,1.59,2238000
LST,20260213,4.76,4.8,4.74,4.78,104000
LTMH,20260213,4.34,4.4,4.34,4.4,46100
LTS,20260213,2.78,3.34,2.74,3.1,23955500
LUXF,20260213,9,9,8.9,9,81900
M,20260213,20.4,20.6,19.9,20.2,5296700
M-CHAI,20260213,22.1,22.2,22,22.1,9400
M-PAT,20260213,1.75,1.75,1.5,1.52,57100
M-STOR,20260213,7.2,7.2,7.05,7.05,30600
MADAME,20260213,0.12,0.14,0.12,0.12,8597200
MAGURO,20260213,23.2,23.5,22.8,22.8,336000
MAJOR,20260213,7.45,7.5,7.35,7.35,1252100
MALEE,20260213,4.18,4.24,4.12,4.16,2750900
MASTEC,20260213,0.99,1.02,0.98,0.99,494200
MASTER,20260213,10.2,10.5,9.95,10.4,3556600
MATCH,20260213,0.95,0.95,0.91,0.91,3400
MBAX,20260213,2.18,2.18,2.02,2.08,719200
MBK,20260213,18.7,18.9,18.6,18.7,1033800
MC,20260213,12.2,12.2,12,12.1,2983400
MCA,20260213,1.09,1.1,1.07,1.09,275800
MCOT,20260213,5,5.2,4.78,4.9,10484400
MCS,20260213,8.7,9,8.7,9,1026200
MDX,20260213,2.52,2.6,2.52,2.52,695000
MEB,20260213,15.3,15.5,15.1,15.5,109900
MEDEZE,20260213,6.9,6.95,6.8,6.85,1627000
MEGA,20260213,39,39.5,38.5,39.5,1855700
MENA,20260213,0.79,0.79,0.76,0.78,1247300
META,20260213,0.04,0.05,0.04,0.04,333900
METCO,20260213,260,272,260,271,59000
MFC,20260213,24.1,24.2,24.1,24.2,45200
MFEC,20260213,5.5,5.5,5.4,5.4,176700
MGC,20260213,4.46,4.56,4.1,4.4,316300
MGI,20260213,6.1,6.1,5.95,5.95,396200
MGT,20260213,1.65,1.69,1.63,1.69,384400
MICRO,20260213,0.85,0.86,0.84,0.86,346600
MIDA,20260213,0.3,0.3,0.26,0.27,1526600
MII,20260213,4.6,4.6,4.56,4.6,34500
MILL,20260213,0.06,0.06,0.05,0.06,6400800
MINT,20260213,26.25,26.75,25.5,26.75,19224400
MIPF,20260213,9.5,9.55,9.5,9.55,1100
MITSIB,20260213,0.6,0.6,0.59,0.59,28200
MJD,20260213,0.39,0.5,0.38,0.48,3104600
MJLF,20260213,5.25,5.3,5.2,5.3,121400
MK,20260213,0.51,0.59,0.51,0.53,760500
ML,20260213,0.49,0.5,0.48,0.5,456500
MMM,20260213,3.44,3.46,3.38,3.38,3277900
MNIT,20260213,1.86,1.86,1.86,1.86,2000
MNIT2,20260213,5,5.05,5,5.05,300
MNRF,20260213,2.1,2.1,2.02,2.08,90700
MODERN,20260213,2,2.02,1.99,2.02,18100
MONO,20260213,1.11,1.2,1.1,1.17,47653800
MOONG,20260213,2.12,2.14,2.12,2.12,117300
MORE,20260213,0.03,0.04,0.03,0.03,350300
MOSHI,20260213,37.25,37.5,36.5,37.25,1173500
MOTHER,20260213,1.24,1.27,1.23,1.25,4582400
MPJ,20260213,4,4,3.9,3.94,65400
MRDIYT,20260213,9.15,9.25,8.95,9,4053900
MSC,20260213,7.7,7.75,7.7,7.75,8000
MST,20260213,6.7,6.75,6.55,6.7,194600
MTC,20260213,38.5,39.25,38.25,39,10151500
MTI,20260213,16.2,16.3,14.9,15.3,327900
MTW,20260213,0.85,0.85,0.84,0.84,121200
MUD,20260213,0.6,0.6,0.59,0.59,21100
MVP,20260213,0.12,0.12,0.11,0.12,72200
NAM,20260213,3.8,3.84,3.8,3.84,68100
NAT,20260213,2.82,2.82,2.78,2.78,41800
NATION,20260213,0.04,0.05,0.03,0.04,1938400
NC,20260213,2.24,2.34,2.2,2.22,289200
NCAP,20260213,3.04,3.08,2.98,3.02,3921600
NCH,20260213,0.4,0.41,0.4,0.4,41100
NCL,20260213,0.22,0.22,0.21,0.21,170600
NCP,20260213,0.98,0.98,0.95,0.98,31900
NDR,20260213,1.41,1.43,1.41,1.43,5400
NEO,20260213,21,21.2,20.7,21.2,309000
NEP,20260213,0.19,0.2,0.19,0.2,60100
NER,20260213,4.96,5.1,4.96,5.05,16234000
NETBAY,20260213,22.8,22.9,22.5,22.7,238400
NEX,20260213,1.34,1.37,1.27,1.36,93528900
NKI,20260213,18.6,18.6,18.1,18.3,11500
NKT,20260213,4.04,4.08,4.02,4.08,1083400
NL,20260213,0.61,0.62,0.61,0.62,544800
NNCL,20260213,1.6,1.62,1.6,1.62,28700
NOBLE,20260213,2.26,2.3,2.26,2.26,695600
NOVA,20260213,8.15,8.15,8.1,8.1,500
NPK,20260213,12.8,12.8,12.8,12.8,200
NRF,20260213,0.22,0.24,0.22,0.23,1272300
NSL,20260213,24,24.3,23.7,23.9,1009200
NTF,20260213,6.15,6.15,6,6.05,774600
NTSC,20260213,7.25,7.5,7.05,7.35,71600
NTV,20260213,23.6,23.6,23.4,23.6,3200
NUT,20260213,4.08,4.1,4.02,4.06,37900
NV,20260213,0.51,0.52,0.49,0.51,490300
NVD,20260213,0.8,0.81,0.8,0.81,26600
NYT,20260213,3.24,3.26,3.22,3.26,785000
OCC,20260213,9.5,9.95,9.5,9.55,2200
OHTL,20260213,304,304,294,294,700
OKJ,20260213,4.12,4.14,4.04,4.04,1871800
ONEE,20260213,2.38,2.38,2.34,2.38,450700
ONSENS,20260213,1.07,1.12,1.06,1.09,6128100
OR,20260213,14.3,14.4,14.1,14.2,33441100
