<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260505,12.48,12.52,12.43,12.43,117
2X01BSET50-O,20260505,7.06,7.06,7.06,7.06,9
BMSCITH-O,20260505,12.34,12.34,12.25,12.25,71
BSET100-O,20260505,10.9,10.9,10.88,10.88,106
CHINA-O,20260505,7.41,7.41,7.41,7.41,27
GLD-O,20260505,5.92,5.96,5.9,5.91,811
TDEX-O,20260505,9.58,9.66,9.54,9.65,462
1DIV,20260505,12.43,12.52,12.4,12.44,20500
2I01BSET50,20260505,2.99,3.03,2.97,3.01,606400
2X01BSET50,20260505,7.08,7.12,7,7.01,161800
ABFTH,20260505,1358,1358,1358,1358,100
BMSCG,20260505,8.22,8.28,8.22,8.28,500
BMSCITH,20260505,12.31,12.35,12.2,12.23,199700
BSET100,20260505,10.9,10.94,10.84,10.87,39800
CHINA,20260505,7.4,7.4,7.38,7.4,118300
GLD,20260505,5.92,5.94,5.88,5.9,2557200
TDEX,20260505,9.55,9.63,9.53,9.56,347700
UBOT,20260505,12.96,14.29,12.85,14.28,1600
UHERO,20260505,8.19,8.19,8.19,8.19,1900
2S,20260505,2.7,2.72,2.7,2.72,103100
3BBIF,20260505,6.85,6.95,6.85,6.9,10069400
88TH,20260505,4.48,4.5,4.36,4.38,993900
A5,20260505,1.85,1.85,1.85,1.85,1000
AAI,20260505,3.74,3.74,3.62,3.66,5317700
AAV,20260505,1.07,1.07,1.05,1.05,39003000
ABM,20260505,0.49,0.5,0.48,0.49,124000
ACC,20260505,0.47,0.54,0.41,0.42,68525300
ACE,20260505,1.27,1.28,1.26,1.28,1785200
ACG,20260505,0.65,0.65,0.56,0.65,15400
ADB,20260505,0.55,0.57,0.55,0.57,421800
ADD,20260505,3.1,3.22,3.1,3.22,52400
ADVANC,20260505,340,342,336,340,12024600
ADVICE,20260505,5.8,5.9,5.7,5.75,3160600
AE,20260505,0.07,0.08,0.07,0.07,394200
AEONTS,20260505,95,95.5,93.5,95.5,488600
AF,20260505,0.36,0.36,0.36,0.36,75500
AFC,20260505,3.16,3.26,3.16,3.2,3600
AGE,20260505,1.24,1.3,1.24,1.27,2468000
AH,20260505,13.3,13.5,13.2,13.4,213000
AHC,20260505,14,14,14,14,200
AI,20260505,2.92,2.92,2.88,2.9,126100
AIE,20260505,1.17,1.26,1.17,1.25,15581300
AIMCG,20260505,1.35,1.38,1.31,1.31,258500
AIMIRT,20260505,11.3,11.5,11.3,11.5,169800
AIRA,20260505,1.06,1.06,1.06,1.06,100
AIT,20260505,4.72,4.74,4.68,4.68,1026600
AJ,20260505,2.84,2.9,2.78,2.88,6437700
AJA,20260505,0.15,0.16,0.15,0.15,4833900
AKP,20260505,0.74,0.8,0.74,0.77,8539300
AKR,20260505,0.93,0.96,0.93,0.94,7678200
ALLA,20260505,1.25,1.26,1.24,1.25,944700
ALLY,20260505,4.6,4.62,4.58,4.6,282600
ALPHAX,20260505,0.37,0.37,0.35,0.36,1446600
ALT,20260505,1.26,1.28,1.24,1.26,1186800
ALUCON,20260505,251,257,251,253,19900
AMA,20260505,3.86,3.88,3.84,3.88,148300
AMANAH,20260505,0.63,0.65,0.63,0.65,482400
AMARC,20260505,4.14,4.36,4.14,4.36,4406900
AMARIN,20260505,2.74,2.98,2.74,2.98,600
AMATA,20260505,20,20,19.7,19.7,14862900
AMATAR,20260505,6.8,6.85,6.8,6.85,53200
AMATAV,20260505,1.94,1.94,1.93,1.94,56500
AMR,20260505,0.3,0.33,0.3,0.31,266800
ANAN,20260505,0.36,0.36,0.35,0.35,2773900
ANI,20260505,2.56,2.64,2.56,2.56,24400
AOT,20260505,51,51.25,50.5,51.25,16932200
AP,20260505,8.6,8.7,8.55,8.6,16989900
APCO,20260505,2.62,2.66,2.6,2.66,41700
APCS,20260505,1.38,1.44,1.38,1.44,300
APO,20260505,2.24,2.34,2.22,2.34,2330300
APP,20260505,2.82,2.84,2.76,2.82,1691400
APURE,20260505,2.1,2.1,2.06,2.08,91400
AQUA,20260505,0.11,0.12,0.1,0.11,5324700
ARIN,20260505,0.51,0.52,0.49,0.5,1145400
ARIP,20260505,0.44,0.45,0.43,0.43,316600
ARROW,20260505,5.3,5.4,5.3,5.3,69100
AS,20260505,2.66,2.84,2.66,2.72,6127200
ASAP,20260505,1.24,1.37,1.21,1.35,188300
ASEFA,20260505,4.22,4.22,4.18,4.2,233500
ASIA,20260505,5.3,5.3,5.2,5.25,12400
ASIAN,20260505,7.1,7.15,7.05,7.05,942500
ASIMAR,20260505,1.44,1.44,1.42,1.43,51900
ASK,20260505,9.05,9.15,9.05,9.1,567700
ASN,20260505,0.73,0.73,0.67,0.67,4700
ASP,20260505,2.04,2.1,2.04,2.08,342400
ASW,20260505,6.95,7,6.85,7,176300
ATLAS,20260505,1.89,1.97,1.88,1.93,14600800
ATP30,20260505,0.81,0.81,0.8,0.81,367300
AU,20260505,4.7,4.72,4.68,4.68,501500
AUCT,20260505,4.92,4.92,4.9,4.92,267200
AURA,20260505,14.1,14.2,13.4,13.7,3386600
AWC,20260505,2.12,2.14,2.08,2.1,30777900
AXTRART,20260505,12.9,13,12.9,13,668900
AYUD,20260505,38.5,38.5,38.25,38.5,81400
B,20260505,0.04,0.04,0.03,0.03,451200
B-WORK,20260505,6,6,5.9,6,229200
B52,20260505,0.22,0.28,0.22,0.26,660000
BA,20260505,13.4,13.5,13.2,13.4,3147500
BAFS,20260505,8.45,8.5,8.45,8.5,212600
BAM,20260505,6.8,6.85,6.75,6.8,25134100
BANPU,20260505,5.9,6.05,5.85,5.95,57860700
BAREIT,20260505,10.8,10.8,10.7,10.8,785300
BAY,20260505,27.5,28,27.25,28,1362400
BBGI,20260505,4.2,4.26,4.14,4.22,5657800
BBIK,20260505,18.5,18.7,18.1,18.2,568100
BBL,20260505,163,164,160.5,161.5,11767400
BC,20260505,0.76,0.78,0.74,0.74,318800
BCH,20260505,9.3,9.4,9.25,9.4,7423100
BCP,20260505,36.25,37.5,36,37.5,8051200
BCPG,20260505,7.1,7.3,7,7.25,13185300
BCT,20260505,46.25,46.25,41.75,41.75,25300
BDMS,20260505,18.3,18.7,18.3,18.5,82786300
BE8,20260505,5.25,5.25,5.1,5.15,291200
BEAUTY,20260505,0.37,0.38,0.36,0.36,2548500
BEC,20260505,1.85,1.88,1.83,1.84,646500
BEM,20260505,5.25,5.3,5.25,5.3,8910700
BEYOND,20260505,8.4,8.55,8.3,8.55,2300
BGC,20260505,5.8,5.85,5.75,5.85,181300
BGRIM,20260505,12.8,13.2,12.7,13.1,18226200
BGT,20260505,0.37,0.38,0.36,0.38,69100
BH,20260505,180.5,180.5,176.5,179,5172200
BIG,20260505,0.28,0.3,0.28,0.29,864700
BIOTEC,20260505,0.27,0.29,0.26,0.28,12960800
BIS,20260505,2.04,2.1,2,2.06,68400
BIZ,20260505,4.7,4.7,4.66,4.68,141600
BJC,20260505,14.2,14.2,13.8,13.9,2115900
BJCHI,20260505,0.7,0.7,0.69,0.7,206000
BKA,20260505,0.77,0.78,0.75,0.78,1183500
BKD,20260505,1.05,1.07,1.05,1.05,26200
BKGI,20260505,1.43,1.45,1.42,1.43,409100
BKIH,20260505,325,325,322,325,3500
BLA,20260505,19.8,20,19.5,19.9,1878800
BLAND,20260505,0.44,0.44,0.43,0.43,6832700
BLC,20260505,3.98,3.98,3.92,3.94,219400
BLESS,20260505,0.26,0.26,0.24,0.24,1625500
BM,20260505,0.99,1,0.99,1,566900
BOFFICE,20260505,5.75,5.75,5.6,5.7,228900
BOL,20260505,4.98,5,4.96,4.98,53600
BPP,20260505,11.8,12,11.8,12,275000
BPS,20260505,0.51,0.56,0.51,0.55,5886200
BR,20260505,1.64,1.65,1.63,1.64,232100
BRI,20260505,1.3,1.3,1.28,1.28,121100
BROCK,20260505,1.19,1.26,1.18,1.26,9900
BRR,20260505,3.76,3.78,3.7,3.7,360300
BRRGIF,20260505,3.78,3.78,3.76,3.78,677600
BSBM,20260505,0.58,0.59,0.58,0.58,20900
BSM,20260505,0.34,0.34,0.34,0.34,1800
BTC,20260505,0.18,0.19,0.18,0.18,9357800
BTG,20260505,22.4,22.4,21.8,22.1,3760700
BTNC,20260505,15.3,15.8,15.2,15.7,2600
BTS,20260505,2.08,2.1,2.04,2.06,28401100
BTSGIF,20260505,2.62,2.62,2.6,2.62,792600
BTW,20260505,0.08,0.09,0.08,0.09,363600
BUI,20260505,11.1,11.1,11,11.1,3800
BVG,20260505,1.6,1.75,1.58,1.61,1094900
BWG,20260505,0.3,0.31,0.29,0.3,102266200
BYD,20260505,0.49,0.5,0.49,0.49,2183600
CAZ,20260505,1.49,1.54,1.49,1.52,48700
CBG,20260505,36.25,36.5,36,36.25,1107200
CCET,20260505,6.2,6.25,5.75,6.15,143004600
CCP,20260505,0.27,0.27,0.26,0.26,199900
CEN,20260505,0.63,0.65,0.63,0.64,530300
CENTEL,20260505,31.25,31.25,30,30.25,8452600
CEYE,20260505,1.19,1.19,1.19,1.19,2000
CFARM,20260505,0.77,0.79,0.77,0.77,1374600
CFRESH,20260505,0.85,0.85,0.82,0.84,547100
CGD,20260505,0.12,0.12,0.11,0.12,2828600
CGH,20260505,0.46,0.48,0.46,0.46,2602800
CH,20260505,1.58,1.59,1.58,1.58,20900
CHAO,20260505,4.32,4.36,4.32,4.34,7800
CHARAN,20260505,16.9,16.9,16.9,16.9,100
CHASE,20260505,0.47,0.48,0.45,0.46,909800
CHAYO,20260505,1.01,1.01,0.99,1,1905100
CHEWA,20260505,0.17,0.18,0.17,0.18,41000
CHG,20260505,1.43,1.44,1.42,1.42,14442700
CHIC,20260505,0.29,0.3,0.28,0.29,16500
CHOTI,20260505,64.25,64.25,60,64.25,4000
CHOW,20260505,1.35,1.35,1.31,1.35,16500
CI,20260505,0.33,0.34,0.32,0.34,284000
CIG,20260505,0.03,0.03,0.02,0.03,3977200
CITY,20260505,1.22,1.22,1.17,1.2,3800
CIVIL,20260505,0.83,0.83,0.8,0.83,54300
