<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CGH,20260123,0.48,0.49,0.48,0.48,1707100
CH,20260123,1.69,1.72,1.69,1.7,85900
CHAO,20260123,4.52,4.52,4.48,4.5,45200
CHARAN,20260123,15.9,15.9,15.9,15.9,100
CHASE,20260123,0.51,0.51,0.5,0.5,303700
CHAYO,20260123,1.23,1.25,1.22,1.23,1706500
CHEWA,20260123,0.23,0.25,0.23,0.24,268900
CHG,20260123,1.59,1.6,1.55,1.56,5422900
CHIC,20260123,0.24,0.25,0.24,0.25,95100
CHO,20260123,0.06,0.07,0.06,0.07,307800
CHOW,20260123,1.08,1.1,1.07,1.08,90000
CI,20260123,0.37,0.37,0.34,0.34,239000
CIG,20260123,0.03,0.03,0.02,0.03,64500
CITY,20260123,1.5,1.53,1.5,1.5,11200
CIVIL,20260123,0.63,0.69,0.63,0.67,1070500
CK,20260123,12.6,12.7,12.5,12.6,4102300
CKP,20260123,2.34,2.34,2.26,2.3,4751500
CM,20260123,1.66,1.66,1.63,1.63,25800
CMAN,20260123,2.4,2.46,2.38,2.44,512100
CMC,20260123,0.48,0.48,0.46,0.46,46700
CMO,20260123,0.52,0.52,0.47,0.48,294700
CMR,20260123,1.41,1.42,1.4,1.41,26500
CNT,20260123,1.03,1.04,1.02,1.02,16400
COCOCO,20260123,5.65,5.9,5.65,5.8,6152100
COLOR,20260123,1.04,1.04,1.04,1.04,55500
COM7,20260123,20.2,20.6,20,20.3,9097300
COMAN,20260123,0.41,0.41,0.37,0.4,46400
CPALL,20260123,42.75,43,42.25,42.75,37383300
CPANEL,20260123,1.92,1.98,1.91,1.93,18500
CPAXT,20260123,14.7,14.9,14.6,14.8,7077100
CPF,20260123,21.5,21.5,20.9,21,21841600
CPH,20260123,8.2,8.3,8.2,8.3,5300
CPI,20260123,3.42,3.44,3.42,3.42,143700
CPL,20260123,0.64,0.66,0.63,0.66,24600
CPN,20260123,58,58,57.25,58,8471500
CPNCG,20260123,6.4,6.45,6.35,6.4,717600
CPNREIT,20260123,11.1,11.2,11,11.1,2566600
CPR,20260123,2.8,2.84,2.8,2.8,40100
CPT,20260123,0.97,0.99,0.96,0.99,70800
CPTREIT,20260123,5.45,5.45,5.35,5.45,10600
CPW,20260123,2.04,2.04,2,2.02,54500
CRANE,20260123,0.43,0.44,0.41,0.44,540800
CRC,20260123,19.7,19.8,18.9,19.1,15316800
CRD,20260123,0.3,0.35,0.3,0.32,1105300
CREDIT,20260123,17,17.3,16.4,17,550400
CSC,20260123,45,45,45,45,500
CSP,20260123,0.41,0.42,0.4,0.42,128000
CSS,20260123,0.79,0.79,0.77,0.77,417800
CTARAF,20260123,4.58,4.62,4.58,4.62,10000
CTW,20260123,2.9,2.96,2.84,2.96,18600
CWT,20260123,0.94,0.96,0.91,0.93,1125300
D,20260123,2.56,2.58,2.54,2.54,195300
DCC,20260123,1.24,1.25,1.23,1.24,543800
DCON,20260123,0.24,0.24,0.23,0.24,259600
DDD,20260123,5.65,5.7,5.55,5.7,7600
DELTA,20260123,193.5,201,192,198,24671100
DEMCO,20260123,2.7,2.76,2.66,2.66,375700
DEXON,20260123,1.07,1.11,1.07,1.07,10800
DHOUSE,20260123,0.41,0.41,0.4,0.41,3100
DIF,20260123,9.45,9.45,9.35,9.35,16375900
DIMET,20260123,0.05,0.05,0.04,0.04,340100
DITTO,20260123,11.2,11.4,11.1,11.1,339400
DMT,20260123,10.6,10.6,10.4,10.6,401600
DOD,20260123,1.55,1.55,1.52,1.52,73200
DOHOME,20260123,3.52,3.56,3.48,3.5,14865800
DPAINT,20260123,0.62,0.63,0.61,0.61,123100
DREIT,20260123,4.86,4.86,4.78,4.82,510000
DRT,20260123,5.05,5.1,5,5,353000
DTCENT,20260123,0.9,0.9,0.89,0.9,335200
DUSIT,20260123,11.3,11.6,11.3,11.5,184200
DV8,20260123,4.56,4.56,4.36,4.42,246200
EA,20260123,2.88,2.88,2.74,2.76,48450200
EASON,20260123,1.07,1.07,1.06,1.06,322000
EAST,20260123,0.68,0.69,0.67,0.67,331500
EASTW,20260123,1.95,1.96,1.92,1.94,314700
ECF,20260123,0.07,0.08,0.06,0.07,1747600
EFORL,20260123,0.14,0.15,0.13,0.14,3023800
EGATIF,20260123,6.15,6.2,6.15,6.15,270400
EGCO,20260123,119,120,116.5,117,1012300
EKH,20260123,4.98,5,4.98,4.98,326700
EMC,20260123,0.02,0.03,0.02,0.03,1167200
EMPIRE,20260123,0.93,0.94,0.89,0.92,19559600
EP,20260123,1.15,1.17,1.15,1.16,3700
EPG,20260123,2.94,3,2.94,2.98,335200
ERW,20260123,2.28,2.32,2.22,2.24,10296500
ESTAR,20260123,0.21,0.22,0.21,0.22,111200
ETC,20260123,0.57,0.57,0.55,0.55,1328200
ETE,20260123,0.53,0.53,0.47,0.51,644000
ETL,20260123,0.54,0.54,0.54,0.54,11900
EURO,20260123,4,4,4,4,13000
EVER,20260123,0.06,0.06,0.05,0.06,136500
FANCY,20260123,0.29,0.31,0.29,0.29,27400
FE,20260123,171,171,170,171,400
FLOYD,20260123,1.19,1.21,1.19,1.21,173500
FM,20260123,3.62,3.64,3.58,3.64,227600
FN,20260123,0.46,0.46,0.44,0.44,119400
FNS,20260123,0.79,0.79,0.77,0.79,82600
FORTH,20260123,6.05,6.1,6,6.05,535600
FPI,20260123,1.67,1.71,1.67,1.68,23900
FPT,20260123,6.1,6.1,6,6,3100
FSMART,20260123,6.35,6.4,6.3,6.35,562600
FSX,20260123,0.74,0.74,0.73,0.74,10700
FTE,20260123,1.91,1.93,1.91,1.93,179300
FTI,20260123,1.97,1.97,1.96,1.96,2100
FTREIT,20260123,11.1,11.3,11.1,11.2,2517700
FUTURERT,20260123,9.15,9.15,9.1,9.15,13400
FVC,20260123,0.48,0.48,0.47,0.48,101700
GABLE,20260123,3.48,3.48,3.46,3.46,130000
GAHREIT,20260123,4.26,4.26,4.22,4.22,268200
GBX,20260123,0.49,0.5,0.48,0.5,510900
GC,20260123,4,4,3.98,3.98,390700
GCAP,20260123,0.28,0.28,0.27,0.28,464600
GEL,20260123,0.03,0.04,0.03,0.04,4901600
GENCO,20260123,0.25,0.26,0.23,0.26,1438400
GFC,20260123,2.82,2.82,2.8,2.8,9400
GFPT,20260123,10,10,9.8,9.8,5137500
GGC,20260123,3.26,3.38,3.26,3.28,57400
GJS,20260123,0.1,0.1,0.09,0.1,2322200
GLOBAL,20260123,6.8,6.85,6.6,6.65,5169500
GLORY,20260123,0.58,0.59,0.58,0.59,36000
GPI,20260123,1.65,1.65,1.6,1.65,178300
GPSC,20260123,38.25,38.5,36.25,36.25,9140100
GRAMMY,20260123,4.18,4.24,4.18,4.24,24200
GRAND,20260123,0.03,0.03,0.02,0.03,6738700
GREEN,20260123,0.62,0.63,0.62,0.63,60200
GROREIT,20260123,7.35,7.4,7.3,7.4,74000
GTB,20260123,0.67,0.68,0.67,0.67,186100
GTV,20260123,0.04,0.04,0.03,0.03,6613200
GULF,20260123,46.5,47.5,46.5,46.75,44379800
GUNKUL,20260123,1.86,1.86,1.83,1.83,8799900
GVREIT,20260123,6.6,6.6,6.5,6.55,355600
GYT,20260123,207,207,207,207,300
HANA,20260123,17.3,17.6,17,17.1,9008400
HANN,20260123,0.89,0.91,0.89,0.89,319700
HARN,20260123,1.95,1.95,1.93,1.94,44500
HEALTH,20260123,0.47,0.47,0.46,0.47,5700
HENG,20260123,0.95,1,0.95,0.99,1237200
HFT,20260123,4.24,4.28,4.22,4.28,136300
HL,20260123,7.1,7.1,7.05,7.1,45900
HMPRO,20260123,6.9,6.9,6.65,6.7,32588000
HPF,20260123,5.2,5.25,5.2,5.25,8700
HPT,20260123,0.33,0.34,0.33,0.34,299200
HTC,20260123,15,15.1,15,15,90500
HTECH,20260123,3.12,3.24,3.12,3.16,1896400
HUMAN,20260123,5,5.05,4.96,4.98,302700
HYDRO,20260123,3.16,3.4,3.06,3.38,610500
I2,20260123,0.73,0.75,0.73,0.75,244400
ICHI,20260123,13.8,13.9,13.7,13.7,2338100
ICN,20260123,1.59,1.63,1.57,1.6,302400
IDG,20260123,1.67,1.68,1.64,1.64,785900
IFS,20260123,2.12,2.12,2.12,2.12,2500
IHL,20260123,1.58,1.6,1.58,1.59,53300
IIG,20260123,1.96,1.97,1.91,1.93,1612900
III,20260123,3.9,3.92,3.88,3.92,454400
ILINK,20260123,4.78,4.82,4.74,4.74,341400
ILM,20260123,13,13,12.8,12.9,222300
IMH,20260123,3.06,3.16,3,3.14,73600
IMPACT,20260123,10.3,10.3,10.2,10.3,319500
IND,20260123,1.45,1.45,1.43,1.45,330800
INET,20260123,3.62,3.64,3.6,3.6,327000
INETREIT,20260123,11.7,11.8,11.7,11.8,1445900
INGRS,20260123,0.24,0.25,0.24,0.24,1231500
INOX,20260123,0.41,0.42,0.4,0.41,747800
INSET,20260123,1.97,2.06,1.94,2.04,7772500
INSURE,20260123,64.5,64.5,64.5,64.5,100
IP,20260123,4.5,4.52,4.4,4.48,244000
IRC,20260123,11.9,11.9,11.7,11.8,17000
IRCP,20260123,0.27,0.28,0.26,0.28,228200
IROYAL,20260123,4.86,4.92,4.84,4.88,120900
IRPC,20260123,1.21,1.25,1.2,1.21,69732500
IT,20260123,3.38,3.4,3.36,3.38,30400
ITC,20260123,16.8,16.9,16.3,16.3,3213600
ITD,20260123,0.22,0.24,0.22,0.23,12084100
ITEL,20260123,1.31,1.39,1.31,1.37,8277300
ITNS,20260123,1.5,1.52,1.5,1.5,47700
ITTHI,20260123,1.31,1.35,1.31,1.33,55600
IVF,20260123,0.81,0.81,0.79,0.79,135500
IVL,20260123,19.5,19.8,19.3,19.4,15479400
J,20260123,0.65,0.66,0.64,0.65,671800
JAK,20260123,0.67,0.68,0.66,0.68,10500
JAS,20260123,1.32,1.34,1.31,1.31,8233700
JCK,20260123,0.14,0.14,0.13,0.14,339600
JDF,20260123,1.41,1.42,1.4,1.4,42800
JMART,20260123,7.6,7.75,7.5,7.5,3485300
JMT,20260123,8.95,9.1,8.75,8.8,8006900
JPARK,20260123,2.34,2.36,2.32,2.34,517500
JR,20260123,1.72,1.73,1.71,1.73,37600
JSP,20260123,1.91,1.96,1.91,1.91,12300
JTS,20260123,53.75,54.5,51.75,52.25,467200
JUBILE,20260123,7.05,7.05,6.9,7,5800
K,20260123,1.07,1.07,1.06,1.06,29700
KAMART,20260123,9,9.05,8.9,8.9,924700
KASET,20260123,0.62,0.65,0.59,0.59,1716000
KBANK,20260123,189,191,189,190,11972600
KBS,20260123,6.05,6.1,6.05,6.05,137400
KBSPIF,20260123,8.2,8.25,8.2,8.2,82800
KC,20260123,0.03,0.03,0.02,0.03,523200
KCAR,20260123,5.45,5.5,5.4,5.5,27400
KCC,20260123,2.32,2.32,2.22,2.3,93200
KCE,20260123,18.6,19,18.3,18.4,11143800
KCG,20260123,8.5,8.65,8.5,8.65,123000
KCM,20260123,0.16,0.17,0.16,0.17,5400
KGEN,20260123,1.19,1.2,1.15,1.18,535700
KGI,20260123,4.12,4.14,4.1,4.1,595500
KIAT,20260123,0.33,0.34,0.33,0.34,1736900
KISS,20260123,3.08,3.08,3.06,3.06,1148600
KJL,20260123,6.05,6.05,6,6.05,23300
KK,20260123,0.8,0.82,0.8,0.81,39900
KKP,20260123,70.25,70.5,69.25,69.5,3675300
KLINIQ,20260123,21.4,22.8,21.3,22.8,518900
KOOL,20260123,0.29,0.3,0.29,0.3,3861200
KSL,20260123,1.21,1.22,1.2,1.22,491400
KTB,20260123,28.75,29,28.5,28.75,21997500
KTBSTMR,20260123,5.35,5.4,5.35,5.35,23500
KTC,20260123,27.75,27.75,27.25,27.25,19339100
KTIS,20260123,1.99,2,1.99,2,56900
KTMS,20260123,1.97,1.98,1.97,1.97,24100
KUMWEL,20260123,1.06,1.07,1.05,1.07,50200
KUN,20260123,0.82,0.85,0.82,0.85,3000
KWM,20260123,0.9,0.91,0.89,0.91,72800
KYE,20260123,292,296,291,294,6900
L&E,20260123,1.03,1.04,1.03,1.04,15600
LALIN,20260123,4.82,4.84,4.76,4.76,51900
LANNA,20260123,15.7,15.8,15.6,15.6,96700
LDC,20260123,0.3,0.31,0.29,0.29,293500
LEE,20260123,2.58,2.62,2.56,2.62,83200
LEO,20260123,1.95,1.95,1.91,1.94,126300
LH,20260123,4.02,4.06,3.94,3.96,42564400
LHFG,20260123,1,1.01,0.99,1,4015000
LHHOTEL,20260123,13.2,13.2,13.1,13.1,147700
LHK,20260123,3.38,3.38,3.36,3.36,68400
LHRREIT,20260123,4.32,4.34,4.32,4.34,21600
LHSC,20260123,12.8,12.8,12.6,12.6,71200
LIT,20260123,0.64,0.65,0.63,0.65,51300
LOXLEY,20260123,1.25,1.26,1.24,1.26,81200
LPH,20260123,3.78,3.78,3.68,3.68,239400
LPN,20260123,1.53,1.54,1.52,1.54,304700
LST,20260123,4.7,4.72,4.68,4.68,18400
LTMH,20260123,4.4,4.5,4.38,4.48,126000
LTS,20260123,2.26,2.28,2.2,2.22,63800
LUXF,20260123,9.1,9.1,9,9,4700
M,20260123,19.5,19.5,18.6,18.8,3626300
M-CHAI,20260123,22.2,22.3,22,22,25600
M-PAT,20260123,1.71,1.86,1.71,1.86,800
M-STOR,20260123,7.4,7.4,7.4,7.4,3500
MADAME,20260123,0.14,0.15,0.13,0.15,897100
MAGURO,20260123,21.2,21.2,20.7,21.2,317700
MAJOR,20260123,6.85,6.85,6.65,6.65,1289900
MALEE,20260123,4.12,4.3,4.1,4.12,5107600
MASTEC,20260123,1,1.02,1,1.01,198000
MASTER,20260123,8.7,9.2,8.65,8.8,4696800
MATCH,20260123,0.73,0.73,0.73,0.73,100
MATI,20260123,3.24,3.24,3.24,3.24,200
MBAX,20260123,1.39,1.39,1.38,1.38,13600
MBK,20260123,18.2,18.3,18.1,18.2,678400
MC,20260123,11.7,11.7,11.6,11.6,411100
MCA,20260123,0.97,1,0.96,1,157900
MCOT,20260123,2.96,2.98,2.86,2.88,301200
MCS,20260123,8.4,8.4,8.35,8.4,87700
MDX,20260123,2.46,2.48,2.44,2.46,240400
MEB,20260123,14,14.3,13.8,13.9,146700
MEDEZE,20260123,6.15,6.2,6.1,6.15,226800
MEGA,20260123,35,36.5,34.5,36.25,2484000
MENA,20260123,0.73,0.75,0.73,0.73,298600
META,20260123,0.05,0.06,0.05,0.06,656600
METCO,20260123,287,289,287,289,22200
MFC,20260123,24.3,24.3,24.1,24.3,900
MFEC,20260123,5.2,5.25,5.2,5.2,113900
MGC,20260123,4.38,4.38,4.26,4.26,7800
MGI,20260123,6.1,6.2,6,6.15,217200
MGT,20260123,1.58,1.6,1.55,1.56,179300
MICRO,20260123,0.82,0.83,0.82,0.83,149100
MIDA,20260123,0.19,0.2,0.18,0.19,109000
MII,20260123,4.52,4.52,4.5,4.5,4100
MILL,20260123,0.06,0.07,0.06,0.07,189000
MINT,20260123,23.3,23.7,22.8,22.9,21519700
MITSIB,20260123,0.61,0.62,0.61,0.62,161500
MJD,20260123,0.32,0.32,0.31,0.32,87000
MJLF,20260123,5.05,5.05,5,5,83100
MK,20260123,0.48,0.52,0.48,0.51,304900
ML,20260123,0.46,0.47,0.45,0.47,346000
MMM,20260123,3.24,3.24,3.18,3.22,145100
MNIT2,20260123,5.95,5.95,5.95,5.95,100
MNRF,20260123,2.08,2.08,2.08,2.08,6500
MODERN,20260123,2.04,2.04,2,2,261200
MONO,20260123,1.31,1.32,1.28,1.28,3903600
MOONG,20260123,2.1,2.14,2.1,2.12,23800
MORE,20260123,0.03,0.04,0.03,0.03,494500
MOSHI,20260123,33.5,33.5,32.5,32.5,625700
MOTHER,20260123,1.13,1.15,1.13,1.13,757500
MPJ,20260123,3.7,3.72,3.66,3.68,68800
MRDIYT,20260123,8.4,8.55,8.4,8.4,3034800
MSC,20260123,7.65,7.65,7.65,7.65,5100
MST,20260123,6.7,6.75,6.65,6.7,14200
MTC,20260123,32.75,33.5,32,32.25,7228100
MTI,20260123,15.7,15.7,15.3,15.5,13000
MTW,20260123,0.76,0.76,0.75,0.76,100900
MUD,20260123,0.4,0.41,0.39,0.39,6300
MVP,20260123,0.14,0.15,0.12,0.13,1790000
NAM,20260123,3.58,3.7,3.58,3.7,21500
NAT,20260123,2.44,2.46,2.4,2.4,12200
NATION,20260123,0.04,0.04,0.03,0.04,208000
NC,20260123,2.08,2.1,2.08,2.1,8600
NCAP,20260123,2.74,2.78,2.72,2.72,952300
NCH,20260123,0.41,0.41,0.39,0.4,5300
NCL,20260123,0.22,0.23,0.22,0.22,201400
NCP,20260123,0.96,1.05,0.96,1.03,3800
NDR,20260123,1.35,1.4,1.35,1.4,113500
NEO,20260123,20.4,20.4,19.9,20,81500
NEP,20260123,0.18,0.2,0.18,0.19,156400
NER,20260123,4.82,4.84,4.7,4.76,7372800
NETBAY,20260123,22,22,21.7,21.8,208600
NEX,20260123,1.13,1.14,1.11,1.12,15679700
NKT,20260123,4.08,4.16,4.06,4.06,265900
NL,20260123,0.59,0.62,0.58,0.62,251100
NNCL,20260123,1.5,1.52,1.5,1.52,27700
NOBLE,20260123,2.26,2.28,2.26,2.26,373600
NRF,20260123,0.27,0.27,0.26,0.26,716500
NSL,20260123,22.8,22.9,22.5,22.6,389600
NTF,20260123,5.05,5.25,5.05,5.15,835200
NTSC,20260123,6.25,6.3,6.15,6.15,183900
NTV,20260123,22.9,22.9,22.6,22.6,10600
NUT,20260123,3.74,3.74,3.7,3.7,3600
NV,20260123,0.51,0.53,0.51,0.52,13800
NVD,20260123,0.81,0.81,0.79,0.8,140700
NYT,20260123,3.06,3.08,3.04,3.06,572100
OCC,20260123,8.95,8.95,8.95,8.95,100
OHTL,20260123,303,303,299,300,800
OKJ,20260123,4.36,4.4,4.3,4.38,1425800
ONEE,20260123,2.24,2.28,2.2,2.22,443700
ONSENS,20260123,1.09,1.11,1.05,1.07,1764000
OR,20260123,15.3,15.5,15.1,15.2,14626200
ORI,20260123,1.77,1.78,1.73,1.73,2922300
ORN,20260123,0.7,0.7,0.69,0.7,269100
OSP,20260123,17.4,17.4,16.7,16.9,12798900
PACO,20260123,1.24,1.25,1.1,1.21,734900
PAF,20260123,0.68,0.72,0.68,0.7,2700
PANEL,20260123,1.4,1.42,1.38,1.38,13100
PAP,20260123,2.02,2.06,1.96,1.96,165800
PATO,20260123,6.9,6.9,6.85,6.9,15400
PB,20260123,50,50,48.75,50,3300
PCC,20260123,2.68,2.7,2.66,2.66,138800
PCE,20260123,2.16,2.18,2.1,2.1,1234400
PCSGH,20260123,3.02,3.04,3,3.02,30500
