<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
APURE,20260306,2.14,2.14,2.1,2.14,12500
AQUA,20260306,0.14,0.14,0.13,0.14,783000
ARIN,20260306,0.48,0.5,0.47,0.5,628000
ARIP,20260306,0.44,0.47,0.44,0.45,666800
ARROW,20260306,5.2,5.45,5.15,5.45,27400
AS,20260306,2.68,2.7,2.64,2.66,656900
ASAP,20260306,1.17,1.17,1.12,1.17,13500
ASEFA,20260306,4.08,4.12,3.98,4.06,293900
ASIAN,20260306,7,7.1,6.9,7.05,1097600
ASIMAR,20260306,1.53,1.55,1.52,1.54,237300
ASK,20260306,8.7,8.8,8.65,8.75,164800
ASN,20260306,0.75,0.76,0.75,0.76,9100
ASP,20260306,2.1,2.14,2.1,2.14,844700
ASW,20260306,7.75,7.8,7.65,7.7,91400
ATLAS,20260306,1.71,1.76,1.71,1.74,2500400
ATP30,20260306,0.88,0.88,0.86,0.87,371900
AU,20260306,4.8,4.8,4.74,4.78,308200
AUCT,20260306,5.1,5.2,5.1,5.15,118200
AURA,20260306,13.7,13.8,13.2,13.3,3661100
AWC,20260306,2.06,2.1,2.06,2.08,58259100
AXTRART,20260306,12.6,12.9,12.5,12.8,805800
AYUD,20260306,36.75,37.5,36.25,37.5,14900
B,20260306,0.04,0.04,0.03,0.04,8976800
B-WORK,20260306,5.4,5.5,5.4,5.5,85700
B52,20260306,0.28,0.29,0.28,0.29,5200
BA,20260306,14.2,14.3,13.8,14,19275100
BAFS,20260306,8.5,8.5,8.2,8.2,766000
BAM,20260306,6.9,7.05,6.9,7,8287600
BANPU,20260306,6.25,6.25,5.9,6,127476000
BAREIT,20260306,11.1,11.1,10.9,11.1,651900
BAY,20260306,25,25.25,24.8,25,383100
BBGI,20260306,3.08,3.66,3.08,3.44,8035000
BBIK,20260306,20.4,20.8,20,20.1,1443000
BBL,20260306,167.5,169,167,167,8973000
BC,20260306,0.74,0.74,0.65,0.66,14400
BCH,20260306,9.55,9.7,9.5,9.55,11459800
BCP,20260306,36,37.25,35.5,37.25,10074900
BCPG,20260306,7.05,7.1,6.95,7.1,5599300
BCT,20260306,47.5,48,45.5,48,400
BDMS,20260306,19.1,19.3,19,19.2,119005000
BE8,20260306,5.5,5.6,5.45,5.55,195900
BEAUTY,20260306,0.32,0.34,0.32,0.33,5156400
BEC,20260306,1.95,2.04,1.9,2,1170600
BEM,20260306,5.6,5.7,5.5,5.65,38414400
BEYOND,20260306,8.55,8.9,8.55,8.85,489600
BGC,20260306,4.3,4.42,4.3,4.42,28500
BGRIM,20260306,11.5,12,11.4,11.9,26794600
BGT,20260306,0.37,0.42,0.37,0.41,26200
BH,20260306,174.5,175.5,170.5,172,6054400
BIG,20260306,0.28,0.3,0.28,0.3,754500
BIOTEC,20260306,0.18,0.19,0.17,0.18,1295900
BIS,20260306,2.12,2.12,1.98,1.98,70700
BIZ,20260306,5.35,5.4,5.3,5.4,2525200
BJC,20260306,13.7,13.9,13.7,13.8,6746400
BJCHI,20260306,0.57,0.57,0.54,0.56,105300
BKA,20260306,0.74,0.88,0.74,0.83,6672200
BKD,20260306,1.09,1.1,1.05,1.06,93500
BKGI,20260306,1.33,1.38,1.32,1.38,379200
BKIH,20260306,314,315,312,315,25900
BLA,20260306,19.5,19.7,19.4,19.4,1108900
BLAND,20260306,0.43,0.43,0.42,0.43,7313700
BLC,20260306,3.98,3.98,3.9,3.92,183700
BLESS,20260306,0.22,0.22,0.21,0.21,2400
BM,20260306,1.03,1.04,1.02,1.03,709600
BOFFICE,20260306,5.3,5.4,5.25,5.4,351200
BOL,20260306,4.96,5,4.96,5,209400
BPP,20260306,12.5,12.6,12.3,12.6,294800
BPS,20260306,0.41,0.42,0.4,0.41,853800
BR,20260306,1.61,1.63,1.6,1.62,211400
BRI,20260306,1.36,1.38,1.36,1.36,419700
BROCK,20260306,1.16,1.38,1.16,1.38,12400
BRR,20260306,3.62,3.7,3.6,3.66,74100
BRRGIF,20260306,3.7,3.7,3.68,3.7,249900
BSBM,20260306,0.56,0.57,0.55,0.56,83700
BSM,20260306,0.34,0.36,0.34,0.36,1100
BTC,20260306,0.2,0.21,0.19,0.2,4872800
BTG,20260306,21.4,21.6,21.1,21.6,5937800
BTNC,20260306,19.8,19.9,19.8,19.9,1600
BTS,20260306,2.08,2.1,2.06,2.08,41685900
BTSGIF,20260306,2.5,2.52,2.5,2.5,742700
BTW,20260306,0.08,0.09,0.08,0.09,17400
BUI,20260306,12.7,12.8,12.7,12.7,107600
BVG,20260306,1.66,1.69,1.66,1.66,197600
BWG,20260306,0.27,0.29,0.27,0.29,24867400
BYD,20260306,0.51,0.52,0.5,0.52,3721500
CAZ,20260306,1.51,1.58,1.5,1.54,162400
CBG,20260306,36.25,36.75,36,36.5,4148800
CCET,20260306,4.54,4.72,4.54,4.64,49329500
CCP,20260306,0.27,0.27,0.25,0.26,2435000
CEN,20260306,0.63,0.66,0.61,0.63,166600
CENTEL,20260306,34.75,35,33.75,34,8287800
CEYE,20260306,1.5,1.5,1.41,1.5,37100
CFARM,20260306,0.71,0.72,0.69,0.72,30600
CFRESH,20260306,0.69,0.7,0.67,0.7,133900
CGD,20260306,0.11,0.11,0.11,0.11,225200
CGH,20260306,0.44,0.44,0.42,0.43,3552000
CH,20260306,1.68,1.68,1.68,1.68,21100
CHAO,20260306,4.34,4.34,4.32,4.32,25000
CHASE,20260306,0.46,0.48,0.46,0.48,647800
CHAYO,20260306,1.06,1.1,1.06,1.1,1556900
CHEWA,20260306,0.18,0.2,0.18,0.19,40600
CHG,20260306,1.47,1.5,1.47,1.48,10393300
CHIC,20260306,0.27,0.27,0.25,0.26,390100
CHOW,20260306,1.18,1.34,1.18,1.29,249900
CI,20260306,0.33,0.33,0.29,0.32,633800
CIG,20260306,0.02,0.03,0.02,0.03,2306300
CITY,20260306,1.4,1.43,1.4,1.42,77900
CIVIL,20260306,0.89,0.93,0.88,0.88,203100
CK,20260306,16.3,16.3,15.6,15.7,10590100
CKP,20260306,2.3,2.34,2.28,2.3,4511300
CM,20260306,1.63,1.63,1.58,1.59,24300
CMAN,20260306,2.64,2.7,2.62,2.7,1327900
CMC,20260306,0.42,0.42,0.4,0.41,9900
CMO,20260306,0.66,0.86,0.65,0.86,9729300
CMR,20260306,1.35,1.38,1.35,1.36,148100
CNT,20260306,1.01,1.06,1,1.06,307200
COCOCO,20260306,5.55,5.9,5.55,5.9,3096300
COLOR,20260306,1.02,1.02,1,1.01,54800
COM7,20260306,22.5,22.7,22.1,22.3,16558400
COMAN,20260306,0.48,0.5,0.47,0.49,463100
CPALL,20260306,48.5,49,48,48.5,30707600
CPANEL,20260306,1.85,2,1.85,2,20800
CPAXT,20260306,14.9,15.2,14.8,15,14686500
CPF,20260306,18.8,19.1,18.8,19.1,25998900
CPH,20260306,9,9.1,8.85,8.9,48800
CPI,20260306,3.5,3.64,3.5,3.6,1086700
CPL,20260306,0.62,0.63,0.62,0.63,3900
CPN,20260306,64.5,66,64.25,65.25,10745200
CPNCG,20260306,6.2,6.2,6.15,6.2,745100
CPNREIT,20260306,11.5,11.7,11.5,11.7,2786600
CPR,20260306,2.78,2.82,2.74,2.8,7700
CPT,20260306,1,1.01,0.98,1,8701000
CPTREIT,20260306,5.45,5.55,5.45,5.55,34600
CPW,20260306,2.22,2.26,2.22,2.26,429600
CRANE,20260306,0.42,0.42,0.41,0.41,92900
CRC,20260306,18.2,18.3,17.9,18.2,19100400
CRD,20260306,0.35,0.36,0.34,0.34,137300
CREDIT,20260306,17.2,17.2,17,17,157800
CSC,20260306,45.25,45.5,45.25,45.25,1000
CSP,20260306,0.41,0.41,0.4,0.41,47600
CSR,20260306,68.25,68.25,68,68,200
CSS,20260306,0.77,0.77,0.76,0.76,353900
CTW,20260306,3.02,3.08,3,3.08,225600
CWT,20260306,0.84,0.85,0.82,0.84,420800
D,20260306,2.8,2.82,2.74,2.76,415200
DCC,20260306,1.17,1.19,1.16,1.18,1317800
DCON,20260306,0.22,0.24,0.22,0.23,621400
DDD,20260306,5.95,6,5.95,6,2900
DELTA,20260306,260,263,254,255,15921000
DEMCO,20260306,2.26,2.32,2.24,2.3,93600
DHOUSE,20260306,0.37,0.38,0.35,0.38,39600
DIF,20260306,9.4,9.5,9.35,9.45,13247800
DIMET,20260306,0.05,0.05,0.05,0.05,2057100
DITTO,20260306,10.9,11,10.6,10.9,1342200
DMT,20260306,10.9,10.9,10.8,10.9,603900
DOD,20260306,1.74,1.76,1.71,1.73,516900
DOHOME,20260306,3.28,3.34,3.24,3.28,19221000
DPAINT,20260306,0.63,0.65,0.61,0.64,369800
DREIT,20260306,4.88,4.9,4.86,4.88,516900
DRT,20260306,4.78,4.84,4.78,4.82,132300
DTCENT,20260306,0.9,0.91,0.89,0.9,403500
DUSIT,20260306,10.2,10.2,10,10.2,133100
DV8,20260306,4.1,4.3,4.1,4.2,155800
EA,20260306,2.62,2.66,2.6,2.62,22393200
EASON,20260306,1.06,1.09,1.06,1.09,993000
EAST,20260306,0.69,0.69,0.68,0.69,578600
EASTW,20260306,2.42,2.44,2.38,2.44,883600
EFORL,20260306,0.13,0.14,0.12,0.14,5569200
EGATIF,20260306,6.1,6.15,6.1,6.15,282500
EGCO,20260306,112.5,113.5,111.5,112.5,704900
EKH,20260306,4.98,5.05,4.96,5,492500
EMC,20260306,0.02,0.03,0.02,0.03,36068800
EMPIRE,20260306,0.62,0.63,0.59,0.6,6398700
EP,20260306,1.2,1.2,1.11,1.19,84700
EPG,20260306,3.3,3.48,3.28,3.48,6748200
ERW,20260306,2.7,2.76,2.68,2.7,20722900
ESTAR,20260306,0.22,0.23,0.22,0.22,2143900
ETC,20260306,0.59,0.61,0.59,0.6,2852200
ETE,20260306,0.6,0.6,0.58,0.6,21800
ETL,20260306,0.51,0.52,0.5,0.5,88600
EVER,20260306,0.05,0.05,0.04,0.05,460800
FANCY,20260306,0.28,0.28,0.28,0.28,15500
FE,20260306,185,185,185,185,300
FLOYD,20260306,1.13,1.14,1.12,1.13,1211900
FM,20260306,3.8,3.82,3.76,3.8,441100
FMT,20260306,23.6,23.6,21.6,23.5,900
FN,20260306,0.42,0.45,0.42,0.44,7100
FNS,20260306,0.61,0.65,0.58,0.61,311800
FORTH,20260306,7.3,7.6,7.3,7.5,1504900
FPI,20260306,1.69,1.69,1.65,1.65,15100
FPT,20260306,6.3,6.3,6.3,6.3,500
FSMART,20260306,6.45,6.6,6.4,6.55,457300
FSX,20260306,1.19,1.24,1.15,1.16,165800
FTE,20260306,1.92,2,1.91,1.96,200000
FTI,20260306,1.81,1.82,1.63,1.72,72100
FTREIT,20260306,10.9,10.9,10.6,10.8,5105200
FUTURERT,20260306,9.2,9.2,9.1,9.1,361400
FVC,20260306,0.32,0.33,0.31,0.32,13728000
GABLE,20260306,3.92,4,3.92,3.98,458100
GAHREIT,20260306,4.42,4.42,4.38,4.42,62200
GBX,20260306,0.57,0.57,0.56,0.57,98400
GC,20260306,4.3,4.34,4.28,4.32,149000
GCAP,20260306,0.28,0.28,0.26,0.27,183300
GEL,20260306,0.03,0.04,0.03,0.04,5383000
GENCO,20260306,0.26,0.26,0.26,0.26,230100
GFC,20260306,2.92,3.02,2.92,3.02,3700
GFPT,20260306,8.9,9.05,8.8,9.05,5756900
GGC,20260306,2.8,2.92,2.78,2.88,49200
GJS,20260306,0.11,0.11,0.1,0.11,8696100
GLOBAL,20260306,6.7,6.75,6.45,6.5,10045500
GLORY,20260306,0.6,0.61,0.57,0.57,107200
GPI,20260306,1.61,1.64,1.61,1.64,221700
GPSC,20260306,33.5,35,33.25,34.75,14354000
GRAMMY,20260306,4.04,4.1,3.86,4.06,6000
GREEN,20260306,0.6,0.61,0.6,0.61,40500
GROREIT,20260306,7.85,7.85,7.75,7.75,74000
GTB,20260306,0.72,0.73,0.71,0.72,275900
GTV,20260306,0.03,0.04,0.03,0.04,5700700
GULF,20260306,56.25,57,55.75,56,52710400
GUNKUL,20260306,2.2,2.24,2.16,2.24,31365200
GVREIT,20260306,6.4,6.45,6.4,6.4,142100
GYT,20260306,189,189.5,185,185,800
HANA,20260306,19.3,21.8,18.8,21.4,80374200
HANN,20260306,0.97,0.99,0.96,0.97,830200
HARN,20260306,2,2.04,2,2.04,78500
HEALTH,20260306,0.42,0.42,0.42,0.42,2000
HENG,20260306,0.88,0.9,0.88,0.88,354200
HFT,20260306,4.1,4.24,4.1,4.22,1655100
HL,20260306,7.05,7.1,7,7.05,305500
HMPRO,20260306,6.55,6.6,6.4,6.55,43785800
HPF,20260306,5.4,5.55,5.35,5.55,54200
HTC,20260306,15.6,15.9,15.4,15.8,147900
HTECH,20260306,2.78,2.78,2.7,2.74,308600
HUMAN,20260306,4.78,4.78,4.66,4.7,801600
HYDRO,20260306,2.8,2.8,2.66,2.68,53300
HYDROGEN,20260306,8.05,8.1,8.05,8.1,77800
I2,20260306,0.67,0.7,0.66,0.69,327400
ICHI,20260306,13.9,14.1,13.9,14.1,9399400
ICN,20260306,1.82,1.82,1.79,1.8,240100
IDG,20260306,1.52,1.56,1.51,1.52,143800
IFS,20260306,1.89,1.92,1.87,1.92,14500
IHL,20260306,1.47,1.5,1.45,1.48,61000
IIG,20260306,1.29,1.31,1.26,1.27,87800
III,20260306,3.9,3.98,3.9,3.96,390000
ILINK,20260306,4.44,4.5,4.42,4.48,333500
ILM,20260306,13.6,13.7,13.5,13.6,329500
IMH,20260306,2.96,2.96,2.9,2.96,9800
IMPACT,20260306,10.5,11,10.4,10.8,898800
IND,20260306,1.1,1.16,1.1,1.15,777500
INET,20260306,3.66,3.68,3.48,3.6,727100
INETREIT,20260306,12,12.3,12,12.3,1633200
INGRS,20260306,0.26,0.29,0.26,0.28,1561000
INOX,20260306,0.4,0.4,0.38,0.39,1013900
INSET,20260306,2.52,2.6,2.5,2.52,7332600
INSURE,20260306,61.5,61.5,61.5,61.5,100
IP,20260306,3.92,3.96,3.8,3.9,184900
IRC,20260306,11.4,11.5,11.3,11.3,20400
IRCP,20260306,0.28,0.28,0.27,0.27,81100
IROYAL,20260306,5.55,5.7,5.4,5.55,337100
IRPC,20260306,1.15,1.2,1.15,1.2,54221800
ISSARA,20260306,7.35,7.45,7.25,7.4,11100
IT,20260306,3.9,3.92,3.86,3.92,87700
ITC,20260306,14.5,14.9,14.3,14.6,6124100
ITD,20260306,0.23,0.24,0.22,0.23,6351500
ITEL,20260306,1.18,1.22,1.17,1.19,1010400
ITNS,20260306,1.72,1.72,1.65,1.66,73700
ITTHI,20260306,1.37,1.42,1.36,1.41,824800
IVF,20260306,0.76,0.78,0.75,0.78,328000
IVL,20260306,18.9,19.8,18.6,19.3,40569900
J,20260306,0.62,0.62,0.6,0.62,56200
JAK,20260306,0.78,0.78,0.77,0.78,26100
JAS,20260306,1.14,1.14,1.1,1.12,33386800
JCK,20260306,0.12,0.13,0.11,0.12,6299500
JDF,20260306,1.97,1.97,1.93,1.96,146500
JMART,20260306,6.35,6.75,6.35,6.5,9830100
JMT,20260306,8.75,9,8.7,8.8,13999300
JPARK,20260306,3,3.04,2.94,3.02,702700
JR,20260306,1.78,1.79,1.76,1.77,70400
JSP,20260306,1.93,1.99,1.9,1.99,127400
JTS,20260306,60.5,62.75,54.25,54.25,2339500
JUBILE,20260306,6.95,7.15,6.95,7.15,7500
K,20260306,1.07,1.07,1.07,1.07,100
KAMART,20260306,9.35,9.45,9.2,9.25,1558000
KASET,20260306,0.54,0.64,0.54,0.59,1994600
KBANK,20260306,188.5,189.5,187.5,188,27380700
KBS,20260306,6.05,6.1,5.9,6.05,244700
KBSPIF,20260306,8.2,8.2,8.15,8.2,26200
KC,20260306,0.02,0.03,0.02,0.03,74300
KCAR,20260306,4.9,4.9,4.86,4.9,33700
KCC,20260306,2.08,2.12,2.08,2.1,86000
KCE,20260306,17.6,18.7,17.4,18.5,29220800
KCG,20260306,9.55,9.7,9.45,9.7,1105600
KCM,20260306,0.17,0.17,0.15,0.17,12100
KGEN,20260306,1.1,1.16,1.1,1.12,1494200
KGI,20260306,4.3,4.36,4.28,4.34,934600
KIAT,20260306,0.34,0.35,0.34,0.35,8870100
KISS,20260306,3.16,3.22,3.16,3.22,116800
KJL,20260306,5.8,5.8,5.65,5.75,42500
KK,20260306,1,1.02,0.99,1.02,188000
KKP,20260306,72.5,73.5,72.25,72.5,3832600
KLINIQ,20260306,26,27,26,26.75,258800
KOOL,20260306,0.29,0.29,0.28,0.29,90800
KPNREIT,20260306,1.8,1.84,1.8,1.84,1500
KSL,20260306,1.25,1.34,1.24,1.26,2157900
KTB,20260306,33.5,34,33.25,33.75,59774100
KTBSTMR,20260306,5.55,5.6,5.55,5.6,165300
KTC,20260306,29.5,30,29.25,29.5,15572800
KTIS,20260306,1.87,1.9,1.87,1.9,76900
KTMS,20260306,1.9,1.97,1.89,1.97,94200
KUMWEL,20260306,1.12,1.12,1.1,1.11,31800
KUN,20260306,0.72,0.72,0.7,0.72,181200
KWM,20260306,0.86,0.87,0.86,0.87,20100
KYE,20260306,284,286,284,286,800
L&E,20260306,0.92,0.92,0.87,0.87,6300
LALIN,20260306,4.72,4.76,4.72,4.72,36100
LANNA,20260306,15.1,15.2,15,15.1,224300
LDC,20260306,0.24,0.26,0.24,0.25,499900
LEE,20260306,2.72,2.74,2.68,2.74,42000
LEO,20260306,1.78,1.83,1.78,1.83,153400
LH,20260306,3.72,3.74,3.66,3.74,60982500
LHFG,20260306,0.98,1.01,0.97,1,9410900
LHHOTEL,20260306,13.1,13.2,13,13.1,771400
LHK,20260306,3.38,3.4,3.38,3.4,44100
LHRREIT,20260306,4.3,4.3,4.3,4.3,1400
LHSC,20260306,13.8,14,13.7,13.9,285300
LIT,20260306,0.68,0.68,0.62,0.66,268400
LOXLEY,20260306,1.42,1.44,1.4,1.43,392600
LPH,20260306,3.74,3.76,3.74,3.74,3400
LPN,20260306,1.58,1.6,1.56,1.6,606100
LST,20260306,4.62,4.8,4.56,4.78,197800
LTMH,20260306,4.64,4.7,4.62,4.7,180300
LTS,20260306,1.97,2.2,1.94,2.1,1666000
LUXF,20260306,8.9,8.9,8.9,8.9,600
M,20260306,18.9,19.3,18.8,19.3,2237200
M-CHAI,20260306,19.4,19.5,19,19.2,64100
M-PAT,20260306,1.3,1.3,1.3,1.3,1000
MADAME,20260306,0.56,0.56,0.53,0.56,76900
MAGURO,20260306,22.2,22.2,21.8,22.1,389400
MAJOR,20260306,7.8,8.1,7.8,8,2079500
MALEE,20260306,4.84,4.96,4.76,4.9,4160900
MASTEC,20260306,1.29,1.31,1.26,1.3,8400900
MASTER,20260306,9.2,9.6,9.2,9.3,1102800
MATI,20260306,3.18,3.18,3.06,3.06,2400
MBAX,20260306,1.68,1.68,1.62,1.66,19600
MBK,20260306,18.6,18.7,18.4,18.6,1167600
MC,20260306,11,11.3,11,11.2,1471900
MCA,20260306,1.14,1.15,1.05,1.14,213700
MCOT,20260306,6.55,7.35,6.45,6.9,6697700
MCS,20260306,9.3,9.35,9.25,9.25,559400
MDX,20260306,2.32,2.38,2.32,2.38,73300
MEB,20260306,13.9,14.2,13.7,14.2,121500
MEDEZE,20260306,6.35,6.4,6.3,6.3,435500
MEGA,20260306,34.5,35.75,33.75,35.75,1172300
MENA,20260306,0.68,0.71,0.68,0.7,413700
METCO,20260306,265,267,263,267,7600
MFC,20260306,23.9,23.9,23.5,23.8,4800
MFEC,20260306,5.65,5.75,5.65,5.65,341200
MGC,20260306,4.16,4.28,4.14,4.28,196600
MGI,20260306,5.4,5.5,5.3,5.3,120800
MGT,20260306,1.76,1.79,1.76,1.78,77600
MICRO,20260306,0.94,0.96,0.92,0.94,807400
MIDA,20260306,0.23,0.25,0.22,0.24,205700
MII,20260306,4.86,4.88,4.84,4.88,8400
MINT,20260306,21.3,21.6,21,21.4,32610400
MITSIB,20260306,0.55,0.55,0.53,0.54,124800
MJD,20260306,0.32,0.35,0.32,0.35,166500
MJLF,20260306,5.3,5.3,5.25,5.3,72900
MK,20260306,0.51,0.53,0.51,0.53,23500
ML,20260306,0.43,0.44,0.4,0.44,248000
MMM,20260306,2.62,2.68,2.6,2.64,296100
MNIT,20260306,1.95,1.95,1.89,1.89,2800
MNIT2,20260306,5.45,5.45,4.96,4.96,900
MNRF,20260306,2.14,2.14,2.12,2.14,3100
MODERN,20260306,2.02,2.06,2,2,127400
MONO,20260306,0.94,1.05,0.93,1.03,16024300
MOONG,20260306,2.14,2.2,2.14,2.18,58500
MORE,20260306,0.03,0.04,0.03,0.03,1814100
MOSHI,20260306,35,35,34.25,34.5,626000
MOTHER,20260306,1.12,1.12,1.09,1.1,507700
MPJ,20260306,3.8,3.9,3.8,3.88,207400
MRDIYT,20260306,8.9,9.05,8.65,9.05,4261500
MSC,20260306,7.4,7.45,7.4,7.45,35200
MST,20260306,6.8,7,6.8,7,45500
MTC,20260306,31.75,32.25,30.75,31.5,25003000
MTI,20260306,15.6,15.7,15.6,15.6,51400
MTW,20260306,0.8,0.85,0.8,0.83,357300
MUD,20260306,0.87,0.87,0.87,0.87,2500
NAM,20260306,3.68,3.7,3.5,3.7,125800
NAT,20260306,2.46,2.46,2.3,2.34,36300
NATION,20260306,0.03,0.04,0.03,0.04,1440700
NC,20260306,1.95,2.06,1.94,1.95,24900
NCAP,20260306,2.48,2.58,2.48,2.54,806700
NCH,20260306,0.41,0.41,0.4,0.4,26400
NCL,20260306,0.21,0.22,0.21,0.22,153400
NCP,20260306,1.05,1.06,1.04,1.04,4700
NDR,20260306,1.44,1.46,1.44,1.45,10700
NEO,20260306,19.9,20,19.7,20,444500
NEP,20260306,0.21,0.21,0.2,0.2,5600
NER,20260306,4.64,4.82,4.62,4.76,28607600
NETBAY,20260306,19.1,19.2,19.1,19.1,127300
NEX,20260306,1,1.02,0.98,1,13972100
NKI,20260306,14.2,14.2,14,14,2200
NKT,20260306,4.16,4.18,4.06,4.18,435000
NL,20260306,0.57,0.59,0.57,0.59,58200
NNCL,20260306,1.49,1.51,1.48,1.51,77600
NOBLE,20260306,2.24,2.26,2.22,2.26,900000
NOVA,20260306,7.85,9,7.4,7.95,3900
NPK,20260306,15.8,15.8,15.8,15.8,200
NSL,20260306,23.3,23.4,23.1,23.1,213300
NTF,20260306,9.8,10.4,9.4,10.2,5544500
NTSC,20260306,6.35,6.5,6.35,6.45,29100
NTV,20260306,23.2,23.2,23.1,23.2,15300
NUT,20260306,4,4.12,4,4.08,40600
NV,20260306,0.54,0.54,0.51,0.53,107000
NVD,20260306,0.77,0.78,0.77,0.78,2600
NYT,20260306,3.66,3.8,3.66,3.76,4794100
OGC,20260306,9.05,9.05,9.05,9.05,700
OKJ,20260306,3.66,3.68,3.6,3.64,594400
ONEE,20260306,2.74,2.8,2.72,2.72,1041300
ONSENS,20260306,1.13,1.15,1.1,1.15,467700
OR,20260306,11.1,11.4,11.1,11.3,50929700
ORI,20260306,1.8,1.84,1.8,1.81,2193400
ORN,20260306,0.79,0.79,0.78,0.79,706300
OSP,20260306,14.7,15,14.7,14.9,15113900
PACO,20260306,1.19,1.32,1.19,1.28,496100
PAF,20260306,0.66,0.68,0.65,0.68,31400
PANEL,20260306,1.32,1.32,1.31,1.31,1100
PAP,20260306,1.98,1.98,1.94,1.97,1800
PATO,20260306,6.9,7.05,6.9,7.05,7300
PB,20260306,49.25,49.25,49.25,49.25,300
PCC,20260306,2.66,2.7,2.66,2.66,155600
PCE,20260306,2.22,2.28,2.18,2.2,1136600
PCSGH,20260306,3.08,3.08,3.02,3.04,15700
PDG,20260306,3.04,3.08,3.02,3.08,48400
PDJ,20260306,1.1,1.14,0.95,0.99,602300
PEACE,20260306,1.78,1.79,1.75,1.79,116400
PEER,20260306,0.08,0.09,0.08,0.09,708300
