<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260223,12.48,15.89,12.34,12.34,240
2I01BSET50-O,20260223,3.15,3.24,3.14,3.24,63
2X01BSET50-O,20260223,7.24,7.25,7.13,7.13,116
BMSCG-O,20260223,8.25,8.25,8.25,8.25,9
BMSCITH-O,20260223,12,12.07,11.8,11.8,175
BSET100-O,20260223,10.82,10.9,10.82,10.87,146
CHINA-O,20260223,6.95,6.95,6.9,6.9,18
GLD-O,20260223,6.31,6.35,6.29,6.29,1107
TDEX-O,20260223,9.61,9.63,9.48,9.5,1078
1DIV,20260223,12.38,12.4,12.27,12.33,43300
1I01BSET50,20260223,3.96,4.03,3.96,4.03,5600
2I01BSET50,20260223,3.15,3.23,3.1,3.2,4179800
2X01BSET50,20260223,7.18,7.28,7,7.06,351400
BMSCG,20260223,8.31,8.35,8.19,8.19,8700
BMSCITH,20260223,11.86,12.03,11.78,11.85,307400
BSET100,20260223,10.78,10.9,10.7,10.77,230700
CHINA,20260223,6.95,6.95,6.89,6.9,256400
GLD,20260223,6.34,6.35,6.28,6.29,4373700
TDEX,20260223,9.51,9.63,9.45,9.51,2786400
UHERO,20260223,8.39,8.39,8.39,8.39,100
2S,20260223,2.62,2.64,2.62,2.62,15900
3BBIF,20260223,6.6,6.6,6.55,6.55,7026300
88TH,20260223,4.82,4.86,4.64,4.68,1696500
A,20260223,4.84,4.84,4.84,4.84,200
A5,20260223,1.85,1.85,1.84,1.84,1400
AAI,20260223,4.48,4.48,4.26,4.3,8349100
AAV,20260223,1.29,1.38,1.26,1.38,450764100
ABM,20260223,0.63,0.67,0.63,0.66,15300
ACC,20260223,0.43,0.46,0.43,0.45,5164700
ACE,20260223,1.29,1.3,1.29,1.3,1055600
ACG,20260223,0.62,0.62,0.59,0.61,23100
ADB,20260223,0.59,0.61,0.59,0.59,319300
ADD,20260223,4.1,4.12,4,4.12,26900
ADVANC,20260223,388,391,387,388,6666500
ADVICE,20260223,6.2,6.25,6.1,6.2,3461800
AE,20260223,0.09,0.1,0.09,0.09,1901500
AEONTS,20260223,99,99,96,96.5,1760300
AF,20260223,0.37,0.37,0.35,0.36,21900
AFC,20260223,3.08,3.1,3,3.1,4700
AGE,20260223,1.4,1.41,1.35,1.37,981600
AH,20260223,15,15,14.7,14.8,321900
AHC,20260223,13.7,13.7,13.2,13.2,3300
AI,20260223,3.18,3.18,3.04,3.08,509900
AIE,20260223,1.1,1.1,1.07,1.07,1255200
AIMCG,20260223,1.59,1.59,1.39,1.41,2064700
AIMIRT,20260223,11,11.1,10.9,11.1,642300
AIRA,20260223,1.11,1.13,1.06,1.06,7000
AIT,20260223,5.05,5.1,4.98,5,3796800
AJ,20260223,1.88,1.92,1.81,1.81,4464500
AJA,20260223,0.18,0.18,0.16,0.17,5762300
AKP,20260223,0.72,0.74,0.72,0.72,2194200
AKR,20260223,0.9,0.9,0.88,0.89,2701900
AKS,20260223,0.02,0.03,0.02,0.02,873900
ALLA,20260223,1.26,1.28,1.24,1.25,650500
ALLY,20260223,4.5,4.52,4.46,4.48,2106600
ALPHAX,20260223,0.48,0.5,0.48,0.48,5726900
ALT,20260223,1.13,1.17,1.1,1.12,1584200
ALUCON,20260223,216,218,216,218,1500
AMA,20260223,4.32,4.38,4.24,4.26,1078500
AMANAH,20260223,0.83,0.83,0.74,0.8,2737900
AMARC,20260223,3.28,3.66,3.26,3.46,13235500
AMARIN,20260223,2.6,2.68,2.6,2.68,11000
AMATA,20260223,19.7,20.4,19,19.3,35493200
AMATAR,20260223,6.65,6.75,6.65,6.7,87400
AMATAV,20260223,2.04,2.04,1.99,2.02,74000
AMC,20260223,2.12,2.12,2.12,2.12,100
AMR,20260223,0.44,0.45,0.43,0.43,95500
ANAN,20260223,0.45,0.46,0.44,0.44,716500
ANI,20260223,2.86,2.9,2.84,2.9,87700
AOT,20260223,56.5,57.25,52.75,53.5,90680700
AP,20260223,9.35,9.5,9.25,9.3,8811200
APCO,20260223,2.8,2.82,2.76,2.82,59600
APCS,20260223,1.27,1.27,1.26,1.26,200
APO,20260223,2.04,2.06,2.02,2.04,382200
APP,20260223,2.68,2.78,2.66,2.74,394300
APURE,20260223,2.6,2.6,2.46,2.5,288300
AQUA,20260223,0.16,0.16,0.15,0.15,4700900
ARIN,20260223,0.64,0.66,0.6,0.62,3225600
ARIP,20260223,0.46,0.5,0.46,0.48,1037400
ARROW,20260223,5.1,5.2,5.1,5.2,52600
AS,20260223,3.2,3.34,3.12,3.24,6066100
ASAP,20260223,1.26,1.28,1.18,1.23,11000
ASEFA,20260223,4,4.26,3.94,4.16,3393800
ASIA,20260223,6.1,6.15,6.1,6.15,300
ASIAN,20260223,7.8,7.85,7.6,7.65,2526800
ASIMAR,20260223,1.68,1.69,1.65,1.69,390400
ASK,20260223,10,10.1,9.75,9.9,1375000
ASN,20260223,0.75,0.77,0.75,0.77,19400
ASP,20260223,2.36,2.4,2.32,2.32,1020800
ASW,20260223,7.15,7.2,7.1,7.15,401200
ATLAS,20260223,1.92,1.93,1.84,1.85,7347600
ATP30,20260223,0.94,0.94,0.92,0.92,968200
AU,20260223,5.75,5.85,5.45,5.45,1128300
AUCT,20260223,5.45,5.55,5.4,5.45,679300
AURA,20260223,14.1,14.4,14,14.3,3379500
AWC,20260223,2.56,2.6,2.44,2.48,118485700
AXTRART,20260223,13.2,13.4,13.1,13.2,1643400
AYUD,20260223,39.75,40.25,39.75,40,37100
B,20260223,0.04,0.05,0.04,0.05,187300
B-WORK,20260223,5.4,5.45,5.35,5.4,316600
B52,20260223,0.31,0.31,0.31,0.31,1300
BA,20260223,18.3,18.6,17.7,18,10343800
BAFS,20260223,9.95,10,9.7,9.8,422700
BAM,20260223,7.75,7.75,7.25,7.35,58773300
BANPU,20260223,6.15,6.2,5.85,5.95,63567100
BAREIT,20260223,11,11.1,11,11.1,362300
BAY,20260223,27.75,28,27,27.25,1588700
BBGI,20260223,3.22,3.22,3.18,3.18,794400
BBIK,20260223,22,22.2,21.3,21.7,4456700
BBL,20260223,177.5,178,174,174.5,19497900
BC,20260223,0.77,0.8,0.77,0.77,16500
BCH,20260223,11.3,11.5,10.8,11.1,21669300
BCP,20260223,36.75,37,36.25,36.75,5871800
BCPG,20260223,8.35,8.5,8.15,8.3,10234400
BCT,20260223,49,49.5,49,49.5,4200
BDMS,20260223,22,22.1,21.2,21.4,98922600
BE8,20260223,6.25,6.35,5.85,6.05,1350500
BEAUTY,20260223,0.41,0.41,0.39,0.4,5482400
BEC,20260223,2.14,2.18,2.06,2.08,4424000
BEM,20260223,6,6,5.8,5.8,58575600
BEYOND,20260223,8.5,8.6,8.4,8.5,5600
BGC,20260223,4.38,4.38,4.28,4.34,87700
BGRIM,20260223,15.4,15.7,14.9,15.3,14801200
BGT,20260223,0.4,0.41,0.39,0.39,94300
BH,20260223,190,190.5,187,188.5,3010000
BIG,20260223,0.3,0.3,0.29,0.3,658500
BIOTEC,20260223,0.2,0.21,0.19,0.19,4213200
BIS,20260223,2.16,2.16,2.08,2.1,34500
BIZ,20260223,4.6,4.7,4.6,4.66,934400
BJC,20260223,16.4,16.5,15.6,15.9,18403800
BJCHI,20260223,0.61,0.63,0.61,0.61,229400
BKA,20260223,0.9,0.92,0.79,0.84,10091100
BKD,20260223,1.21,1.23,1.2,1.21,597100
BKGI,20260223,1.41,1.49,1.41,1.47,1101000
BKIH,20260223,313,315,309,311,12800
BLA,20260223,23.6,24,21.8,21.9,10503500
BLAND,20260223,0.48,0.49,0.46,0.48,29256800
BLC,20260223,4.2,4.2,4.12,4.16,629300
BLESS,20260223,0.25,0.26,0.25,0.25,7800
BM,20260223,1.11,1.12,1.1,1.11,1502600
BOFFICE,20260223,5.25,5.35,5.25,5.3,260000
BOL,20260223,5.25,5.3,5.2,5.25,275400
BPP,20260223,12.5,12.6,12.2,12.4,499500
BPS,20260223,0.45,0.45,0.42,0.42,493000
BR,20260223,1.68,1.69,1.68,1.69,288600
BRI,20260223,1.54,1.56,1.51,1.51,284200
BROCK,20260223,1.39,1.39,1.39,1.39,400
BRR,20260223,4.04,4.08,4.02,4.04,81800
BRRGIF,20260223,3.82,3.82,3.8,3.82,271600
BSBM,20260223,0.57,0.59,0.57,0.58,106800
BSM,20260223,0.4,0.4,0.39,0.4,31400
BTC,20260223,0.23,0.23,0.22,0.22,9539700
BTG,20260223,18.2,18.8,18.2,18.5,10587100
BTNC,20260223,20.4,20.5,20.4,20.4,5400
BTS,20260223,2.5,2.52,2.36,2.4,137535000
BTSGIF,20260223,2.7,2.7,2.68,2.7,2913200
BTW,20260223,0.11,0.11,0.1,0.1,295900
BUI,20260223,12.8,13,12.7,13,16800
BVG,20260223,1.91,1.91,1.82,1.86,339700
BWG,20260223,0.31,0.32,0.3,0.32,69552800
BYD,20260223,0.62,0.65,0.58,0.6,20059800
CAZ,20260223,1.57,1.59,1.55,1.55,119600
CBG,20260223,45.75,46.25,45.25,46,7163500
CCET,20260223,5.2,5.35,5,5.1,57580100
CCP,20260223,0.29,0.3,0.29,0.3,5318200
CEN,20260223,0.76,0.77,0.74,0.74,214600
CENTEL,20260223,36.75,37.25,35.5,36,7111400
CEYE,20260223,1.65,1.65,1.64,1.65,23200
CFARM,20260223,0.83,0.83,0.75,0.75,4013700
CFRESH,20260223,0.83,0.83,0.75,0.77,1458900
CGD,20260223,0.11,0.12,0.11,0.11,1712600
CGH,20260223,0.46,0.47,0.45,0.45,2461300
CH,20260223,1.8,1.8,1.73,1.73,43200
CHAO,20260223,4.68,4.7,4.62,4.66,27700
CHARAN,20260223,17.2,17.2,17.2,17.2,100
CHASE,20260223,0.56,0.57,0.54,0.54,2200200
CHAYO,20260223,1.41,1.44,1.32,1.38,5230400
CHEWA,20260223,0.2,0.2,0.19,0.2,577600
CHG,20260223,1.74,1.75,1.68,1.72,39022400
CHIC,20260223,0.27,0.28,0.26,0.28,81500
CHO,20260223,0.06,0.06,0.05,0.06,289600
CHOW,20260223,1.29,1.3,1.27,1.29,48300
CI,20260223,0.39,0.41,0.34,0.36,1900500
CIG,20260223,0.03,0.03,0.02,0.03,2194200
CITY,20260223,1.46,1.5,1.44,1.45,54800
CIVIL,20260223,0.94,0.95,0.88,0.94,1055600
CK,20260223,16,16,15.1,15.4,7674400
CKP,20260223,2.6,2.64,2.5,2.54,8779300
CM,20260223,1.7,1.7,1.64,1.68,170000
