<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AWC,20260115,1.93,2,1.92,1.98,49106000
AXTRART,20260115,12.4,12.5,12.3,12.3,1110800
AYUD,20260115,36.25,36.25,35.25,35.75,23400
B,20260115,0.04,0.05,0.04,0.04,595800
B-WORK,20260115,5.05,5.1,5.05,5.1,54600
B52,20260115,0.41,0.42,0.39,0.41,73500
BA,20260115,14.5,15.3,14.5,15.2,6071400
BAFS,20260115,8.6,8.65,8.5,8.6,65300
BAM,20260115,7.8,7.9,7.75,7.75,11673100
BANPU,20260115,5.2,5.3,5.15,5.25,40029100
BAREIT,20260115,10.3,10.3,10.2,10.2,470400
BAY,20260115,26,26,25.5,26,116200
BBGI,20260115,2.66,2.7,2.66,2.7,300900
BBIK,20260115,13.7,14,13.4,14,520700
BBL,20260115,170.5,171.5,170,171,6023100
BC,20260115,0.86,0.88,0.85,0.87,8000
BCH,20260115,9.65,9.9,9.55,9.85,7641300
BCP,20260115,28,29.5,28,29.25,9840500
BCPG,20260115,6.7,6.95,6.6,6.95,4254800
BCT,20260115,58,58,58,58,100
BDMS,20260115,18,18.6,17.9,18.5,58983200
BE8,20260115,4.74,4.76,4.68,4.74,79800
BEAUTY,20260115,0.4,0.42,0.4,0.42,13794800
BEC,20260115,1.83,1.85,1.81,1.85,278300
BEM,20260115,5.2,5.3,5.15,5.3,19308400
BEYOND,20260115,8.8,8.8,8.75,8.75,455500
BGC,20260115,3.92,3.94,3.9,3.94,510600
BGRIM,20260115,13.3,13.7,13.3,13.7,5451300
BGT,20260115,0.4,0.4,0.37,0.38,55000
BH,20260115,140,144,140,143,6698600
BIG,20260115,0.29,0.29,0.28,0.29,1727600
BIOTEC,20260115,0.17,0.19,0.17,0.17,2180500
BIS,20260115,1.92,1.93,1.92,1.93,44200
BIZ,20260115,4,4.02,4,4,8200
BJC,20260115,13.2,14,13.2,13.9,8509900
BJCHI,20260115,0.58,0.59,0.56,0.59,32700
BKA,20260115,0.67,0.7,0.67,0.68,1517500
BKD,20260115,1.01,1.02,0.99,0.99,168100
BKGI,20260115,1.23,1.23,1.2,1.23,335000
BKIH,20260115,300,301,300,300,24500
BLA,20260115,19.9,20.6,19.9,20.6,1824100
BLAND,20260115,0.43,0.43,0.42,0.42,1345600
BLC,20260115,3.98,4.02,3.94,4,393500
BLESS,20260115,0.21,0.22,0.21,0.22,76900
BM,20260115,1.14,1.14,1.12,1.13,769000
BOFFICE,20260115,5,5.05,5,5,362100
BOL,20260115,5.4,5.4,5.3,5.3,28000
BPP,20260115,10.6,11,10.6,10.8,330400
BPS,20260115,0.43,0.43,0.41,0.41,287400
BR,20260115,1.65,1.66,1.64,1.66,30300
BRI,20260115,1.35,1.39,1.35,1.37,66600
BROCK,20260115,1.2,1.2,1.2,1.2,1200
BRR,20260115,3.62,3.62,3.56,3.62,49000
BRRGIF,20260115,3.76,3.78,3.76,3.78,105100
BSBM,20260115,0.64,0.66,0.64,0.66,83700
BSM,20260115,0.37,0.37,0.36,0.37,4000
BTC,20260115,0.27,0.27,0.26,0.27,8706500
BTG,20260115,18.5,18.7,18.4,18.7,3988500
BTNC,20260115,11.7,11.7,11.7,11.7,400
BTS,20260115,2.02,2.14,2.02,2.14,52531000
BTSGIF,20260115,2.54,2.56,2.54,2.54,6503800
BTW,20260115,0.11,0.11,0.1,0.11,11600
BUI,20260115,12.1,12.4,12,12.3,7600
BVG,20260115,1.73,1.74,1.71,1.72,76500
BWG,20260115,0.26,0.28,0.26,0.27,16473300
BYD,20260115,0.51,0.52,0.5,0.51,3936300
CAZ,20260115,1.68,1.68,1.61,1.65,6900
CBG,20260115,40.75,41.75,40.25,41.75,1882400
CCET,20260115,4.62,4.96,4.6,4.92,60851800
CCP,20260115,0.22,0.23,0.21,0.23,2641300
CEN,20260115,0.87,0.87,0.85,0.87,11100
CENTEL,20260115,32.5,33,32.5,32.75,3070700
CEYE,20260115,1.8,1.8,1.77,1.8,32300
CFARM,20260115,0.68,0.72,0.68,0.71,812600
CFRESH,20260115,0.67,0.68,0.66,0.67,195000
CGD,20260115,0.1,0.12,0.1,0.12,11598900
CGH,20260115,0.49,0.52,0.48,0.49,1877600
CH,20260115,1.67,1.68,1.65,1.68,84400
CHAO,20260115,4.46,4.5,4.44,4.48,86300
CHARAN,20260115,17.8,17.8,17.8,17.8,100
CHASE,20260115,0.48,0.5,0.48,0.5,624600
CHAYO,20260115,1.19,1.22,1.19,1.2,1843000
CHEWA,20260115,0.25,0.26,0.25,0.26,170700
CHG,20260115,1.46,1.52,1.45,1.52,21332800
CHIC,20260115,0.23,0.25,0.23,0.25,48600
CHO,20260115,0.06,0.07,0.05,0.07,933600
CHOW,20260115,1.1,1.15,1.1,1.14,21200
CI,20260115,0.35,0.35,0.34,0.34,42200
CIG,20260115,0.02,0.03,0.02,0.03,183800
CITY,20260115,1.5,1.57,1.5,1.57,10100
CIVIL,20260115,0.59,0.6,0.58,0.6,21800
CK,20260115,11.5,12.2,11.4,12.1,4157900
CKP,20260115,2.2,2.26,2.2,2.24,7314900
CM,20260115,1.66,1.66,1.66,1.66,100
CMAN,20260115,2.32,2.38,2.32,2.38,49900
CMC,20260115,0.44,0.47,0.44,0.47,49300
CMO,20260115,0.38,0.44,0.38,0.44,449800
CMR,20260115,1.36,1.38,1.36,1.38,119500
CNT,20260115,1.03,1.03,1.03,1.03,24500
COCOCO,20260115,4.94,5.15,4.94,5.05,2112900
COLOR,20260115,1.02,1.03,1.02,1.03,10400
COM7,20260115,18.7,19.5,18.6,19.2,9701700
COMAN,20260115,0.41,0.42,0.39,0.42,8100
CPALL,20260115,41.5,42.5,41.25,42.25,31545100
CPANEL,20260115,2.16,2.16,2.06,2.14,29900
CPAXT,20260115,14.3,14.9,14.2,14.9,19892000
CPF,20260115,21,21.7,21,21.6,20819200
CPH,20260115,8.1,8.15,8.05,8.15,700
CPI,20260115,3.38,3.42,3.36,3.42,131400
CPL,20260115,0.65,0.66,0.64,0.65,52000
CPN,20260115,55,56.75,54.5,56.5,13153400
CPNCG,20260115,6.4,6.45,6.4,6.4,450900
CPNREIT,20260115,11.3,11.3,11.1,11.1,2569300
CPR,20260115,2.74,2.8,2.74,2.76,11100
CPT,20260115,0.99,1,0.99,1,22000
CPTREIT,20260115,5.45,5.45,5.4,5.45,84400
CPW,20260115,1.97,1.99,1.96,1.99,67900
CRANE,20260115,0.4,0.41,0.4,0.4,285000
CRC,20260115,16.7,18.1,16.6,17.7,26609900
CRD,20260115,0.31,0.32,0.3,0.32,117000
CREDIT,20260115,15.2,15.2,14.9,15,205600
CSC,20260115,44.5,44.5,44.5,44.5,600
CSP,20260115,0.43,0.48,0.43,0.46,25300
CSR,20260115,69,69,69,69,100
CSS,20260115,0.76,0.77,0.76,0.77,227100
CTARAF,20260115,4.56,4.58,4.54,4.56,141900
CTW,20260115,2.94,2.98,2.94,2.98,32600
CWT,20260115,0.83,0.86,0.82,0.85,678400
D,20260115,2.42,2.46,2.4,2.44,139500
DCC,20260115,1.2,1.23,1.2,1.23,1547900
DCON,20260115,0.23,0.24,0.23,0.24,1584200
DDD,20260115,5.35,5.45,5.35,5.45,12200
DELTA,20260115,158.5,165.5,155.5,164.5,21586300
DEMCO,20260115,2.3,2.42,2.28,2.4,542100
DEXON,20260115,1.12,1.12,1.09,1.09,5600
DHOUSE,20260115,0.39,0.4,0.39,0.39,6400
DIF,20260115,9.5,9.5,9.45,9.45,4622200
DIMET,20260115,0.05,0.05,0.05,0.05,581500
DITTO,20260115,10.2,10.3,10.1,10.2,755300
DMT,20260115,10.5,10.6,10.5,10.6,183800
DOD,20260115,1.49,1.52,1.48,1.5,199600
DOHOME,20260115,3.32,3.46,3.28,3.44,18021900
DPAINT,20260115,0.59,0.63,0.58,0.6,602500
DREIT,20260115,4.88,4.88,4.86,4.88,38400
DRT,20260115,5,5,4.98,5,103200
DTCENT,20260115,0.87,0.89,0.87,0.89,103700
DUSIT,20260115,11.5,11.8,11.4,11.6,230600
DV8,20260115,4.8,4.84,4.64,4.7,1324600
EA,20260115,2.64,2.72,2.62,2.72,21418900
EASON,20260115,1.08,1.08,1.08,1.08,2300
EAST,20260115,0.66,0.67,0.65,0.67,46800
EASTW,20260115,1.81,1.82,1.75,1.82,322600
ECF,20260115,0.06,0.07,0.06,0.07,5329000
EFORL,20260115,0.13,0.15,0.13,0.14,1648500
EGATIF,20260115,6.15,6.2,6.1,6.2,449100
EGCO,20260115,112,114.5,111.5,114.5,965700
EKH,20260115,4.92,4.94,4.9,4.92,148800
EMC,20260115,0.03,0.03,0.02,0.03,674400
EMPIRE,20260115,1.06,1.1,1.06,1.07,6786100
EP,20260115,1.18,1.18,1.17,1.18,17300
EPG,20260115,2.86,2.92,2.84,2.86,1179900
ERW,20260115,2.04,2.16,2.02,2.14,14895600
ESTAR,20260115,0.2,0.21,0.2,0.2,2157300
ETC,20260115,0.56,0.57,0.55,0.56,1888100
ETE,20260115,0.55,0.56,0.54,0.56,35700
ETL,20260115,0.56,0.57,0.55,0.57,95000
EURO,20260115,4.04,4.04,4.04,4.04,100
EVER,20260115,0.05,0.05,0.04,0.05,1225500
FANCY,20260115,0.31,0.31,0.31,0.31,500
FLOYD,20260115,1.17,1.18,1.17,1.18,125200
FM,20260115,3.58,3.62,3.54,3.58,363900
FMT,20260115,23.9,23.9,23.6,23.7,2800
FN,20260115,0.46,0.46,0.41,0.43,163500
FNS,20260115,0.82,0.84,0.81,0.84,9100
FORTH,20260115,5.6,5.85,5.5,5.75,493800
FPI,20260115,1.65,1.65,1.64,1.65,21000
FPT,20260115,6,6.05,5.8,5.9,14500
FSMART,20260115,5.75,6,5.65,5.9,1092700
FSX,20260115,0.68,0.69,0.67,0.69,10700
FTE,20260115,1.92,1.94,1.91,1.91,184200
FTI,20260115,1.97,1.97,1.92,1.96,3600
FTREIT,20260115,11.3,11.5,11.1,11.1,3023500
FUTURERT,20260115,9.15,9.15,9.1,9.1,130000
FVC,20260115,0.46,0.48,0.46,0.47,118200
GABLE,20260115,3.42,3.44,3.4,3.42,54300
GAHREIT,20260115,4.32,4.32,4.24,4.26,259500
GBX,20260115,0.45,0.47,0.45,0.47,119200
GC,20260115,3.98,3.98,3.96,3.98,287200
GCAP,20260115,0.28,0.29,0.27,0.27,278500
GEL,20260115,0.03,0.03,0.02,0.03,796900
GENCO,20260115,0.25,0.26,0.24,0.26,752000
GFC,20260115,2.78,2.82,2.78,2.8,15800
GFPT,20260115,10.1,10.2,10,10.1,1228600
GGC,20260115,3.3,3.38,3.26,3.3,18100
GJS,20260115,0.11,0.11,0.09,0.1,5759500
GLOBAL,20260115,5.9,6.3,5.85,6.25,12059100
GLORY,20260115,0.65,0.71,0.62,0.64,381100
GPI,20260115,1.58,1.58,1.57,1.58,83200
GPSC,20260115,35.5,36.25,35.5,36.25,4938500
GRAMMY,20260115,4.06,4.06,4.06,4.06,100
GRAND,20260115,0.03,0.04,0.03,0.03,338300
GREEN,20260115,0.62,0.65,0.61,0.64,97500
GROREIT,20260115,7.35,7.35,7.3,7.35,28800
GTB,20260115,0.68,0.69,0.66,0.67,176500
GTV,20260115,0.03,0.04,0.03,0.03,989500
GULF,20260115,43,43.75,42.5,43.25,46417100
GUNKUL,20260115,1.77,1.8,1.76,1.79,10066900
GVREIT,20260115,6.55,6.6,6.5,6.5,327800
GYT,20260115,204,207,204,207,1000
HANA,20260115,15.5,16.3,15.4,16.2,11573300
HANN,20260115,0.85,0.88,0.85,0.87,407900
HARN,20260115,1.95,1.96,1.95,1.95,49800
HEALTH,20260115,0.44,0.49,0.41,0.49,31900
HENG,20260115,0.9,1,0.89,0.99,3160100
HFT,20260115,4.2,4.28,4.2,4.24,102200
HL,20260115,7,7.2,7,7.1,104800
HMPRO,20260115,6.25,6.6,6.25,6.5,27647600
HPF,20260115,5.15,5.2,5.15,5.15,13000
HPT,20260115,0.33,0.34,0.32,0.34,276100
HTC,20260115,15,15.1,15,15,69000
HTECH,20260115,2.72,2.78,2.72,2.76,234300
HUMAN,20260115,4.86,4.92,4.82,4.9,486700
HYDRO,20260115,3.92,4.06,3.84,3.92,837700
I2,20260115,0.7,0.7,0.69,0.7,293900
ICC,20260115,24.7,25,24.7,25,800
ICHI,20260115,13.4,13.6,13.4,13.5,2574400
ICN,20260115,1.55,1.55,1.5,1.55,361600
IDG,20260115,1.63,1.68,1.62,1.65,2047100
IFS,20260115,2.1,2.1,2.1,2.1,300
IHL,20260115,1.6,1.6,1.58,1.6,51900
IIG,20260115,1.61,1.86,1.57,1.77,24948500
III,20260115,3.9,3.92,3.86,3.9,344700
ILINK,20260115,4.64,4.66,4.62,4.64,27200
ILM,20260115,13,13.2,12.9,13,496200
IMH,20260115,3.06,3.08,3,3.06,20000
IMPACT,20260115,10.2,10.4,10.2,10.2,989000
IND,20260115,1.37,1.38,1.34,1.38,159900
INET,20260115,3.6,3.6,3.54,3.6,336800
INETREIT,20260115,11.5,11.6,11.5,11.5,1289200
INGRS,20260115,0.24,0.25,0.24,0.25,238700
INOX,20260115,0.43,0.46,0.41,0.44,4081800
INSET,20260115,1.74,1.79,1.72,1.78,10104500
INSURE,20260115,61,61.5,60,61.5,600
IP,20260115,4.46,4.48,4.42,4.46,117700
IRC,20260115,11.8,11.9,11.5,11.7,44900
IRCP,20260115,0.26,0.28,0.26,0.28,131200
IROYAL,20260115,4.88,4.9,4.86,4.88,35500
IRPC,20260115,1.12,1.16,1.11,1.15,87447100
ISSARA,20260115,6.55,6.6,6.55,6.6,1400
IT,20260115,3.32,3.32,3.32,3.32,20400
ITC,20260115,15.7,16.5,15.6,16.4,5577500
ITD,20260115,0.22,0.23,0.19,0.2,59905300
ITEL,20260115,1.2,1.27,1.2,1.25,1258300
ITNS,20260115,1.5,1.53,1.47,1.51,77100
ITTHI,20260115,1.34,1.34,1.31,1.31,1400
IVF,20260115,0.82,0.84,0.81,0.81,1692700
IVL,20260115,17.2,18.2,17.1,18.1,44817200
J,20260115,0.65,0.68,0.64,0.67,108500
JAK,20260115,0.68,0.68,0.68,0.68,200
JAS,20260115,1.28,1.29,1.24,1.29,24017500
JCK,20260115,0.12,0.13,0.12,0.13,454800
JDF,20260115,1.4,1.42,1.4,1.42,38400
JMART,20260115,5.85,6.5,5.85,6.5,6937900
JMT,20260115,7.8,8.4,7.7,8.35,13710800
JPARK,20260115,2.4,2.4,2.36,2.4,314100
JR,20260115,1.7,1.7,1.68,1.7,70500
JSP,20260115,1.93,1.96,1.93,1.95,73900
JTS,20260115,52.75,55.75,49.25,55.75,2163300
JUBILE,20260115,6.9,7,6.85,6.95,1800
K,20260115,1.09,1.09,1.07,1.07,3100
KAMART,20260115,8.75,8.9,8.75,8.85,480500
KASET,20260115,0.52,0.53,0.51,0.53,59600
KBANK,20260115,192,193.5,191.5,191.5,6462900
KBS,20260115,5.8,5.95,5.8,5.95,147900
KBSPIF,20260115,8.15,8.25,8.15,8.2,162500
KC,20260115,0.03,0.04,0.03,0.03,4600
KCAR,20260115,5.4,5.45,5.35,5.45,41600
KCC,20260115,2.24,2.32,2.22,2.24,19500
KCE,20260115,17.2,18.3,17,18.3,11535200
KCG,20260115,8.2,8.45,8.1,8.45,718300
KCM,20260115,0.17,0.18,0.16,0.17,274900
KGEN,20260115,1.2,1.23,1.19,1.21,289300
KGI,20260115,4,4.02,4,4,529400
KIAT,20260115,0.32,0.33,0.32,0.32,1313500
KISS,20260115,2.84,2.9,2.8,2.9,98800
KJL,20260115,5.85,6,5.75,5.75,151500
KK,20260115,0.83,0.85,0.82,0.83,30300
KKP,20260115,66,66.75,66,66.5,1900500
KLINIQ,20260115,21,21.2,21,21.1,109800
KOOL,20260115,0.28,0.29,0.27,0.29,1121500
KSL,20260115,1.21,1.23,1.2,1.22,609400
KTB,20260115,28.75,29,28.5,28.75,38420100
KTBSTMR,20260115,5.5,5.5,5.4,5.4,215100
KTC,20260115,25.75,27.25,25.75,26.75,34497500
KTIS,20260115,1.95,1.97,1.77,1.95,1194700
KTMS,20260115,1.95,1.95,1.9,1.93,45400
KUMWEL,20260115,1.02,1.04,1.02,1.03,19400
KUN,20260115,0.85,0.85,0.85,0.85,1700
KWM,20260115,0.89,0.91,0.88,0.9,67900
KYE,20260115,292,292,290,291,1000
L&E,20260115,1.06,1.06,1.04,1.05,1700
LALIN,20260115,4.78,4.78,4.76,4.76,8100
LANNA,20260115,15.5,15.7,15.5,15.6,342400
LDC,20260115,0.3,0.31,0.29,0.3,61400
LEE,20260115,2.56,2.56,2.4,2.52,445200
LEO,20260115,1.96,1.99,1.95,1.95,205600
LH,20260115,3.68,3.78,3.66,3.74,30201000
LHFG,20260115,0.89,0.9,0.87,0.89,2164800
LHHOTEL,20260115,13.1,13.1,12.9,12.9,1800000
LHK,20260115,3.38,3.38,3.36,3.36,154500
LHRREIT,20260115,4.36,4.36,4.34,4.34,161200
LHSC,20260115,12.9,12.9,12.6,12.6,794700
LIT,20260115,0.66,0.66,0.64,0.65,30300
LOXLEY,20260115,1.21,1.22,1.2,1.2,493000
LPH,20260115,3.7,3.72,3.68,3.72,19300
LPN,20260115,1.5,1.51,1.48,1.51,348300
LST,20260115,4.72,4.72,4.7,4.72,32400
LTMH,20260115,4.38,4.44,4.38,4.4,45700
LTS,20260115,2.38,2.38,2.2,2.26,966700
LUXF,20260115,9,9,8.95,9,23900
M,20260115,17.3,18.3,17.1,18.3,3370400
M-CHAI,20260115,22.1,22.1,22,22,5200
M-PAT,20260115,1.78,1.78,1.61,1.77,800
M-STOR,20260115,8.1,8.2,8.1,8.2,4100
MADAME,20260115,0.14,0.15,0.13,0.14,9663200
MAGURO,20260115,18.1,19.6,17.8,19.4,962300
MAJOR,20260115,6.8,7.1,6.8,7,1789900
MALEE,20260115,3.78,3.9,3.74,3.9,1036600
MASTEC,20260115,0.96,0.99,0.94,0.99,876700
MASTER,20260115,7.5,8,7.4,7.9,2884800
MATCH,20260115,0.73,0.74,0.68,0.74,7800
MATI,20260115,3.32,3.32,3.32,3.32,1000
MBAX,20260115,1.4,1.42,1.4,1.42,16900
MBK,20260115,17.5,18,17.4,17.8,1102800
MC,20260115,11.3,11.4,11.3,11.4,623900
MCA,20260115,0.94,0.95,0.93,0.94,237200
MCOT,20260115,2.98,3.02,2.96,3,198400
MCS,20260115,8.2,8.3,8.2,8.3,100600
MDX,20260115,2.36,2.4,2.34,2.4,47100
MEB,20260115,13.7,13.9,13.6,13.7,466200
MEDEZE,20260115,6,6.15,6,6.1,291600
MEGA,20260115,34.75,35.25,34.25,34.75,943800
MENA,20260115,0.71,0.71,0.71,0.71,655200
META,20260115,0.06,0.06,0.05,0.06,44900
METCO,20260115,289,291,289,289,12900
MFC,20260115,24.2,24.3,24.2,24.2,3000
MFEC,20260115,5.3,5.3,5.25,5.25,35500
MGC,20260115,4.2,4.32,4.2,4.32,3000
MGI,20260115,5,5.15,5,5.15,91200
MGT,20260115,1.57,1.58,1.57,1.57,25300
MICRO,20260115,0.8,0.82,0.8,0.82,69900
MIDA,20260115,0.2,0.2,0.19,0.19,8400
MII,20260115,4.52,4.54,4.5,4.5,10200
MILL,20260115,0.07,0.07,0.06,0.06,82800
MINT,20260115,22.6,22.8,21.9,22.4,52307300
MITSIB,20260115,0.6,0.6,0.59,0.6,164300
MJD,20260115,0.33,0.33,0.32,0.33,252500
MJLF,20260115,4.88,4.92,4.88,4.92,65800
MK,20260115,0.43,0.47,0.43,0.47,82200
ML,20260115,0.49,0.5,0.49,0.5,45800
MMM,20260115,3.12,3.14,3.1,3.12,234600
MNIT,20260115,1.89,1.9,1.85,1.85,1800
MNRF,20260115,2.1,2.1,2.1,2.1,20000
MODERN,20260115,2.1,2.1,2.08,2.1,15100
MONO,20260115,1.18,1.28,1.18,1.26,16721600
MOONG,20260115,2.06,2.1,2.06,2.08,45900
MORE,20260115,0.03,0.04,0.03,0.03,1060900
MOSHI,20260115,33.5,34.25,33.25,34,396100
MOTHER,20260115,1.14,1.16,1.13,1.15,621300
MPJ,20260115,3.54,3.58,3.54,3.56,68800
MRDIYT,20260115,8.35,8.45,8.3,8.35,2003000
MSC,20260115,7.4,7.6,7.4,7.55,700
MST,20260115,6.7,6.75,6.7,6.7,8100
MTC,20260115,27.75,29.75,27.75,29.5,17048300
MTI,20260115,15.7,15.7,15.6,15.7,22000
MTW,20260115,0.87,0.87,0.79,0.85,76000
MUD,20260115,0.46,0.46,0.43,0.45,24800
MVP,20260115,0.19,0.19,0.18,0.19,276900
NAM,20260115,3.5,3.54,3.46,3.54,7000
NAT,20260115,2.46,2.46,2.4,2.42,21400
NATION,20260115,0.04,0.04,0.03,0.04,570900
NC,20260115,2,2.06,2,2.04,2300
NCAP,20260115,2.48,2.64,2.46,2.62,3542200
NCH,20260115,0.41,0.41,0.39,0.39,66000
NCL,20260115,0.21,0.23,0.21,0.22,170900
NCP,20260115,0.9,0.95,0.9,0.93,43900
NDR,20260115,1.3,1.3,1.3,1.3,41700
NEO,20260115,20,20.1,19.6,19.9,195700
NEP,20260115,0.2,0.2,0.2,0.2,500
NER,20260115,4.68,4.76,4.68,4.74,5512000
NETBAY,20260115,21,21.7,21,21.6,165300
NEWS,20260115,0.01,0.01,0.01,0.01,32988900
NEX,20260115,1.14,1.16,1.12,1.14,30080400
NKT,20260115,3.94,3.94,3.9,3.94,773700
NL,20260115,0.6,0.6,0.58,0.6,84000
NNCL,20260115,1.49,1.52,1.49,1.51,55800
NOBLE,20260115,2.14,2.18,2.14,2.16,549300
NPK,20260115,12.4,12.6,12.4,12.6,500
NRF,20260115,0.31,0.33,0.31,0.33,362900
NSL,20260115,22.1,22.2,21.9,22.1,335300
NTF,20260115,4.96,5.05,4.92,4.92,514800
NTSC,20260115,6.25,6.25,6.15,6.15,22400
NTV,20260115,22.9,22.9,22.5,22.5,23500
NUT,20260115,3.66,3.68,3.66,3.68,23200
NV,20260115,0.55,0.55,0.54,0.54,6100
NVD,20260115,0.8,0.81,0.79,0.81,7900
NYT,20260115,3,3.04,3,3.02,720100
OCC,20260115,8.8,8.8,8.8,8.8,100
OGC,20260115,9.75,9.75,9.7,9.7,1800
OHTL,20260115,319,319,319,319,200
OKJ,20260115,3.96,4.06,3.96,4.04,714200
ONEE,20260115,2.08,2.12,2.08,2.1,132800
ONSENS,20260115,1.01,1.02,1,1.02,986100
OR,20260115,13.4,13.7,13.4,13.7,12828600
ORI,20260115,1.65,1.68,1.64,1.68,1518500
