<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ANI,20260120,2.76,2.84,2.76,2.84,4700
AOT,20260120,52,53.25,51.75,53,26856400
AP,20260120,8.75,8.9,8.7,8.8,4137600
APCO,20260120,2.8,2.82,2.74,2.82,11900
APCS,20260120,1.4,1.4,1.36,1.4,400
APO,20260120,1.87,1.9,1.87,1.87,625500
APP,20260120,2.5,2.54,2.5,2.52,178800
APURE,20260120,2.16,2.18,2.16,2.18,66000
AQUA,20260120,0.15,0.16,0.15,0.15,1602200
ARIN,20260120,0.59,0.6,0.58,0.6,2982500
ARIP,20260120,0.43,0.44,0.42,0.44,987000
ARROW,20260120,5,5.1,5,5.05,43800
AS,20260120,2.78,2.86,2.76,2.82,3641200
ASAP,20260120,1.17,1.22,1.17,1.22,300
ASEFA,20260120,3.5,3.5,3.44,3.44,6200
ASIA,20260120,5.5,5.5,5.5,5.5,1600
ASIAN,20260120,7.45,7.65,7.45,7.6,975200
ASIMAR,20260120,1.52,1.52,1.51,1.52,85400
ASK,20260120,7.25,7.45,7.25,7.3,1132100
ASN,20260120,0.78,0.8,0.78,0.8,8700
ASP,20260120,2.04,2.1,2.02,2.08,1014600
ASW,20260120,6,6.05,5.95,6,137100
ATLAS,20260120,1.66,1.68,1.65,1.68,2132900
ATP30,20260120,0.85,0.88,0.85,0.86,458200
AU,20260120,5.1,5.2,5,5,743400
AUCT,20260120,5.2,5.25,5.15,5.2,357500
AURA,20260120,13.6,13.6,13.3,13.4,1061300
AWC,20260120,2.02,2.12,2.02,2.06,93592900
AXTRART,20260120,12.8,12.8,12.5,12.5,1312000
AYUD,20260120,36.5,36.75,36.25,36.75,12000
B,20260120,0.04,0.04,0.03,0.04,3028500
B-WORK,20260120,5.1,5.15,5.05,5.1,89300
B52,20260120,0.4,0.4,0.38,0.4,166100
BA,20260120,15.5,15.8,15.4,15.5,4669700
BAFS,20260120,8.55,8.75,8.55,8.7,382700
BAM,20260120,8.1,8.3,8.1,8.1,12477100
BANPU,20260120,5.3,5.55,5.25,5.5,98786700
BAREIT,20260120,10.3,10.5,10.3,10.4,1028100
BAY,20260120,25.75,26,25.5,25.75,277600
BBGI,20260120,2.74,2.88,2.72,2.88,877100
BBIK,20260120,14.8,15.1,14.8,15,447800
BBL,20260120,170,172,169.5,170.5,6040800
BC,20260120,0.82,0.88,0.79,0.79,144400
BCH,20260120,10.2,10.4,10.1,10.3,14493300
BCP,20260120,29.5,30,29,30,6202000
BCPG,20260120,7.25,7.4,7.2,7.2,6527600
BDMS,20260120,19.7,20.3,19.5,20.1,157361500
BE8,20260120,4.92,5.05,4.88,4.96,904500
BEAUTY,20260120,0.43,0.44,0.42,0.42,7643800
BEC,20260120,1.84,1.87,1.83,1.85,650400
BEM,20260120,5.2,5.35,5.2,5.25,90034400
BEYOND,20260120,8.6,8.75,8.6,8.7,397700
BGC,20260120,3.92,4,3.92,3.96,305100
BGRIM,20260120,13.9,14.1,13.8,13.9,8084700
BGT,20260120,0.39,0.44,0.37,0.39,258600
BH,20260120,151,156.5,150.5,155,11244500
BIG,20260120,0.29,0.3,0.29,0.3,59900
BIOTEC,20260120,0.18,0.18,0.17,0.17,2315700
BIS,20260120,1.96,1.97,1.96,1.97,57200
BIZ,20260120,4.02,4.06,4.02,4.06,69400
BJC,20260120,14.2,14.7,14.1,14.5,9987100
BJCHI,20260120,0.59,0.6,0.57,0.6,74300
BKA,20260120,0.72,0.73,0.7,0.71,882600
BKD,20260120,1.01,1.01,1,1,41000
BKGI,20260120,1.25,1.29,1.25,1.25,279800
BKIH,20260120,301,302,301,302,3200
BLA,20260120,20.9,21,20.5,20.7,2236000
BLAND,20260120,0.43,0.45,0.43,0.44,4533400
BLC,20260120,4.06,4.08,4.02,4.04,632200
BLESS,20260120,0.21,0.22,0.21,0.22,27300
BM,20260120,1.13,1.15,1.13,1.14,566500
BOFFICE,20260120,5.05,5.1,5.05,5.1,212400
BOL,20260120,5.35,5.4,5.3,5.3,59600
BPP,20260120,11,11.5,10.9,11.5,235200
BPS,20260120,0.42,0.43,0.42,0.42,1300
BR,20260120,1.65,1.66,1.64,1.65,112700
BRI,20260120,1.33,1.41,1.33,1.38,331800
BROCK,20260120,1.2,1.2,1.19,1.2,30100
BRR,20260120,3.66,3.66,3.64,3.66,69700
BRRGIF,20260120,3.78,3.8,3.78,3.8,364200
BSBM,20260120,0.64,0.66,0.64,0.65,207700
BSM,20260120,0.37,0.37,0.36,0.36,4600
BTC,20260120,0.27,0.27,0.26,0.26,5912300
BTG,20260120,18.7,19,18.6,18.6,3065700
BTS,20260120,2.22,2.36,2.2,2.34,80922000
BTSGIF,20260120,2.56,2.58,2.56,2.58,1979700
BTW,20260120,0.11,0.12,0.1,0.11,201700
BUI,20260120,12.4,12.4,12.3,12.4,12600
BVG,20260120,1.75,1.78,1.75,1.78,69200
BWG,20260120,0.27,0.28,0.27,0.27,2097500
BYD,20260120,0.53,0.56,0.53,0.54,7438800
CAZ,20260120,1.63,1.65,1.58,1.63,128900
CBG,20260120,44.25,45,43.75,44.25,5677400
CCET,20260120,5.05,5.15,4.98,5.1,29011300
CCP,20260120,0.24,0.24,0.23,0.24,48300
CEN,20260120,0.87,0.87,0.86,0.86,16700
CENTEL,20260120,33.25,34.75,33,34,7967500
CEYE,20260120,1.79,1.79,1.78,1.79,5500
CFARM,20260120,0.72,0.76,0.72,0.75,1438900
CFRESH,20260120,0.68,0.73,0.67,0.69,2583100
CGD,20260120,0.11,0.12,0.11,0.12,693400
CGH,20260120,0.5,0.5,0.48,0.5,2275800
CH,20260120,1.66,1.68,1.66,1.67,76100
CHAO,20260120,4.5,4.54,4.5,4.5,46200
CHARAN,20260120,15.4,16,15.4,16,900
CHASE,20260120,0.51,0.52,0.5,0.5,1002100
CHAYO,20260120,1.25,1.28,1.24,1.26,2341400
CHEWA,20260120,0.26,0.26,0.24,0.25,167400
CHG,20260120,1.54,1.59,1.54,1.58,22625700
CHIC,20260120,0.24,0.25,0.24,0.25,212900
CHO,20260120,0.06,0.07,0.06,0.06,45000
CHOTI,20260120,63.25,64,63.25,64,5300
CHOW,20260120,1.11,1.11,1.05,1.07,72400
CI,20260120,0.35,0.36,0.34,0.36,208800
CIG,20260120,0.03,0.03,0.02,0.02,1178100
CITY,20260120,1.5,1.56,1.5,1.56,30600
CIVIL,20260120,0.65,0.66,0.63,0.63,105800
CK,20260120,12.8,13.1,12.7,12.8,14403300
CKP,20260120,2.36,2.4,2.34,2.34,2435100
CM,20260120,1.62,1.65,1.62,1.63,12500
CMAN,20260120,2.4,2.42,2.38,2.42,288300
CMC,20260120,0.46,0.48,0.46,0.48,6500
CMO,20260120,0.44,0.46,0.42,0.44,41000
CMR,20260120,1.43,1.43,1.4,1.42,89000
CNT,20260120,1.05,1.06,1.04,1.06,32100
COCOCO,20260120,5.05,5.4,5,5.35,7163500
COLOR,20260120,1.04,1.05,1.04,1.05,71000
COM7,20260120,19.7,20.3,19.5,20.1,15354600
COMAN,20260120,0.4,0.4,0.39,0.4,8200
CPALL,20260120,43.75,44.75,43.5,44.25,44495300
CPANEL,20260120,2.14,2.14,1.98,1.98,93500
CPAXT,20260120,14.9,15.3,14.8,15,18034400
CPF,20260120,21.4,21.5,20.8,21.3,36843100
CPH,20260120,8.15,8.25,8,8.25,15500
CPI,20260120,3.38,3.42,3.38,3.4,262200
CPL,20260120,0.63,0.64,0.61,0.64,102900
CPN,20260120,57.25,58.25,57.25,57.25,8680400
CPNCG,20260120,6.4,6.45,6.35,6.45,742900
CPNREIT,20260120,11.2,11.2,11.1,11.1,2439300
CPR,20260120,2.8,2.8,2.78,2.78,14000
CPT,20260120,1,1,0.99,0.99,1300
CPTREIT,20260120,5.45,5.45,5.35,5.45,114600
CPW,20260120,1.99,2.02,1.99,2,117200
CRANE,20260120,0.43,0.43,0.4,0.43,750700
CRC,20260120,18.8,19.7,18.5,19.4,32338100
CRD,20260120,0.31,0.32,0.3,0.32,60700
CREDIT,20260120,15.2,15.4,15.1,15.2,350400
CSC,20260120,45,45,45,45,1800
CSP,20260120,0.45,0.45,0.43,0.43,21500
CSR,20260120,68.25,68.25,68.25,68.25,100
CSS,20260120,0.77,0.78,0.77,0.77,141200
CTARAF,20260120,4.58,4.58,4.58,4.58,5000
CTW,20260120,2.78,2.84,2.78,2.84,10900
CWT,20260120,0.95,0.97,0.92,0.96,4447600
D,20260120,2.48,2.5,2.46,2.5,149400
DCC,20260120,1.24,1.26,1.24,1.24,660800
DCON,20260120,0.23,0.24,0.23,0.23,311300
DDD,20260120,5.6,5.65,5.5,5.65,13300
DELTA,20260120,167,176,167,171.5,22939200
DEMCO,20260120,2.4,2.62,2.4,2.58,804700
DEXON,20260120,1.1,1.1,1.1,1.1,4500
DHOUSE,20260120,0.43,0.43,0.41,0.42,9900
DIF,20260120,9.5,9.5,9.45,9.45,6287900
DIMET,20260120,0.05,0.05,0.04,0.05,3050000
DITTO,20260120,10.8,11.1,10.7,10.9,1096300
DMT,20260120,10.6,10.6,10.5,10.6,1901100
DOD,20260120,1.53,1.6,1.51,1.57,749700
DOHOME,20260120,3.5,3.66,3.48,3.6,28424400
DPAINT,20260120,0.62,0.64,0.62,0.62,398800
DREIT,20260120,4.88,4.94,4.86,4.9,61100
DRT,20260120,5.05,5.1,5,5.05,105600
DTCENT,20260120,0.9,0.91,0.89,0.91,397900
DTCI,20260120,19.5,21,19.5,21,300
DUSIT,20260120,11.8,12,11.8,11.8,501300
DV8,20260120,4.64,4.64,4.62,4.62,103900
EA,20260120,2.84,2.92,2.82,2.9,69473000
EASON,20260120,1.09,1.1,1.08,1.09,270400
EAST,20260120,0.66,0.68,0.66,0.68,84400
EASTW,20260120,2.08,2.08,1.9,1.99,1176300
ECF,20260120,0.07,0.08,0.07,0.08,726300
EFORL,20260120,0.14,0.15,0.13,0.15,1910200
EGATIF,20260120,6.15,6.2,6.15,6.15,219200
EGCO,20260120,115.5,117,115,116.5,1093900
EKH,20260120,4.98,5,4.96,5,409700
EMC,20260120,0.03,0.03,0.02,0.03,16984400
EMPIRE,20260120,1.06,1.06,0.85,0.85,34287800
EP,20260120,1.17,1.17,1.16,1.17,9800
EPG,20260120,3,3.04,2.98,3.02,1325900
ERW,20260120,2.18,2.28,2.18,2.24,16143600
ESTAR,20260120,0.21,0.21,0.2,0.21,126700
ETC,20260120,0.57,0.59,0.57,0.58,2606000
ETE,20260120,0.54,0.56,0.54,0.56,24800
ETL,20260120,0.54,0.55,0.54,0.55,34800
EURO,20260120,3.9,4,3.86,3.88,32500
EVER,20260120,0.04,0.05,0.04,0.05,82500
FANCY,20260120,0.31,0.32,0.3,0.31,50000
FE,20260120,185,185,185,185,500
FLOYD,20260120,1.18,1.2,1.18,1.2,327600
FM,20260120,3.64,3.66,3.62,3.64,841800
FMT,20260120,23.8,23.8,23.8,23.8,800
FN,20260120,0.45,0.46,0.42,0.45,160200
FNS,20260120,0.79,0.81,0.79,0.8,53700
FORTH,20260120,6.2,6.2,6.05,6.1,585800
FPI,20260120,1.67,1.68,1.67,1.68,11100
FPT,20260120,6.1,6.1,5.95,6,91700
FSMART,20260120,6.45,6.55,6.35,6.4,2765900
FSX,20260120,0.72,0.72,0.7,0.71,41500
FTE,20260120,1.94,1.94,1.9,1.93,26700
FTI,20260120,1.98,2,1.94,1.98,13200
FTREIT,20260120,11.1,11.3,11,11,3947000
FUTURERT,20260120,9.15,9.15,9.1,9.1,186700
FVC,20260120,0.49,0.49,0.47,0.49,416300
GABLE,20260120,3.46,3.48,3.44,3.44,118200
GAHREIT,20260120,4.22,4.36,4.22,4.3,68300
GBX,20260120,0.48,0.5,0.48,0.5,393100
GC,20260120,4,4,3.98,4,149400
GCAP,20260120,0.28,0.29,0.27,0.28,498700
GEL,20260120,0.03,0.05,0.03,0.04,37281600
GENCO,20260120,0.25,0.26,0.24,0.26,214800
GFC,20260120,2.86,2.88,2.72,2.8,77200
GFPT,20260120,10.1,10.2,10.1,10.1,659900
GGC,20260120,3.26,3.4,3.24,3.28,69800
GJS,20260120,0.1,0.11,0.1,0.11,24300
GLOBAL,20260120,6.55,6.9,6.45,6.75,13778500
GLORY,20260120,0.58,0.61,0.58,0.6,126600
GPI,20260120,1.58,1.59,1.57,1.59,608900
GPSC,20260120,38.75,39.5,38.5,38.75,6079900
GRAMMY,20260120,4.06,4.3,4.06,4.12,3500
GRAND,20260120,0.04,0.04,0.03,0.03,78600
GREEN,20260120,0.64,0.64,0.58,0.6,452800
GROREIT,20260120,7.35,7.4,7.35,7.4,5300
GTB,20260120,0.66,0.68,0.66,0.67,63400
GTV,20260120,0.04,0.04,0.03,0.03,2877700
GULF,20260120,45.75,46.75,45.5,45.75,57870100
GUNKUL,20260120,1.81,1.87,1.81,1.85,15450700
GVREIT,20260120,6.6,6.6,6.55,6.6,149100
GYT,20260120,209,209,205,206,900
HANA,20260120,16.7,17,16.6,16.9,10332700
HANN,20260120,0.89,0.91,0.89,0.9,1168300
HARN,20260120,1.95,1.96,1.95,1.95,12800
HEALTH,20260120,0.44,0.49,0.44,0.45,64900
HENG,20260120,0.97,0.98,0.96,0.98,555800
HFT,20260120,4.18,4.26,4.16,4.24,531900
HL,20260120,7.1,7.15,7.05,7.15,112400
HMPRO,20260120,6.8,6.95,6.75,6.8,49890800
HPF,20260120,5.15,5.25,5.15,5.2,176500
HPT,20260120,0.33,0.34,0.33,0.34,548600
HTC,20260120,15.1,15.2,15,15.1,143800
HTECH,20260120,2.86,3.04,2.86,2.96,1542700
HUMAN,20260120,5.05,5.2,5.05,5.1,527600
HYDRO,20260120,3.38,3.46,3.3,3.42,2076500
I2,20260120,0.72,0.74,0.71,0.72,659700
ICC,20260120,25,25.25,25,25.25,300
ICHI,20260120,13.7,14.2,13.7,13.9,12226400
ICN,20260120,1.6,1.61,1.59,1.6,586800
IDG,20260120,1.69,1.72,1.69,1.7,420500
IFS,20260120,2.12,2.14,2.08,2.1,70800
IHL,20260120,1.58,1.59,1.54,1.58,120900
IIG,20260120,1.96,1.99,1.88,1.9,7054900
III,20260120,3.9,3.92,3.88,3.9,1125000
ILINK,20260120,4.64,4.7,4.64,4.64,522400
ILM,20260120,13.1,13.5,13,13,819000
IMH,20260120,3.08,3.08,3.06,3.06,800
IMPACT,20260120,10.1,10.2,10,10.1,912200
IND,20260120,1.42,1.43,1.39,1.42,584100
INET,20260120,3.62,3.64,3.52,3.58,1689700
INETREIT,20260120,11.6,11.7,11.5,11.6,1715700
INGRS,20260120,0.24,0.25,0.24,0.24,988300
INOX,20260120,0.42,0.43,0.41,0.42,926000
INSET,20260120,1.86,1.87,1.85,1.85,2735400
INSURE,20260120,63,65,63,65,300
IP,20260120,4.5,4.58,4.5,4.5,326600
IRC,20260120,11.8,11.8,11.7,11.8,15100
IRCP,20260120,0.27,0.28,0.27,0.27,358000
IROYAL,20260120,4.92,4.92,4.8,4.88,53300
IRPC,20260120,1.18,1.19,1.16,1.17,57478000
ISSARA,20260120,6.65,6.65,6.65,6.65,1500
IT,20260120,3.32,3.36,3.32,3.36,60300
ITC,20260120,16.4,16.6,16.3,16.5,5487500
ITD,20260120,0.22,0.23,0.21,0.22,16841700
ITEL,20260120,1.29,1.3,1.27,1.29,605700
ITNS,20260120,1.49,1.54,1.48,1.48,175600
ITTHI,20260120,1.33,1.33,1.29,1.32,72600
IVF,20260120,0.8,0.81,0.79,0.79,636100
IVL,20260120,19.2,19.4,19,19.2,26693500
J,20260120,0.65,0.67,0.65,0.66,665500
JAK,20260120,0.67,0.67,0.66,0.67,5600
JAS,20260120,1.33,1.35,1.33,1.33,9514300
JCK,20260120,0.13,0.14,0.13,0.14,352300
JDF,20260120,1.4,1.41,1.4,1.41,420300
JMART,20260120,7.15,7.6,7.15,7.55,8404500
JMT,20260120,8.75,9.1,8.7,8.95,12862800
JPARK,20260120,2.4,2.42,2.38,2.38,905600
JR,20260120,1.71,1.72,1.7,1.72,23100
JSP,20260120,1.94,1.97,1.93,1.95,28500
JTS,20260120,57,58,53.5,55.5,1844200
JUBILE,20260120,7,7,6.95,7,7300
K,20260120,1.07,1.08,1.07,1.08,1500
KAMART,20260120,8.85,9,8.85,8.85,1072300
KASET,20260120,0.53,0.53,0.52,0.53,31900
KBANK,20260120,192.5,193.5,191.5,192,8187400
KBS,20260120,6.05,6.2,6.05,6.1,407900
KBSPIF,20260120,8.2,8.25,8.15,8.2,73400
KC,20260120,0.04,0.04,0.03,0.03,16394200
KCAR,20260120,5.5,5.55,5.4,5.5,11900
KCC,20260120,2.26,2.36,2.22,2.32,107900
KCE,20260120,18.6,18.7,18.4,18.5,9874500
KCG,20260120,8.5,8.75,8.45,8.75,658400
KCM,20260120,0.16,0.17,0.16,0.17,436100
KGEN,20260120,1.16,1.2,1.15,1.19,1560800
KGI,20260120,4.08,4.14,4.08,4.14,755200
KIAT,20260120,0.33,0.34,0.32,0.34,2711900
KISS,20260120,2.98,3.02,2.98,3,599100
KJL,20260120,5.9,6.05,5.9,6,6800
KK,20260120,0.84,0.85,0.82,0.84,160500
KKP,20260120,69.25,71,69,69,11480500
KLINIQ,20260120,21.6,22,21.5,21.5,409500
KOOL,20260120,0.29,0.3,0.29,0.29,288700
KPNREIT,20260120,2.06,2.06,2,2,1100
KSL,20260120,1.21,1.24,1.21,1.23,821900
KTB,20260120,28.75,29.25,28.75,29,63186700
KTBSTMR,20260120,5.45,5.45,5.35,5.4,257300
KTC,20260120,27.5,28,27.25,27.75,13814100
KTIS,20260120,1.95,1.98,1.95,1.98,58400
KTMS,20260120,2,2,1.96,1.99,50300
KUMWEL,20260120,1.05,1.05,1.03,1.05,7600
KUN,20260120,0.85,0.86,0.8,0.86,28000
KWM,20260120,0.91,0.91,0.89,0.9,128600
L&E,20260120,1.04,1.04,1.03,1.03,13000
LALIN,20260120,4.7,4.82,4.7,4.78,96700
LANNA,20260120,15.8,15.9,15.6,15.7,615400
LDC,20260120,0.31,0.31,0.29,0.3,353200
LEE,20260120,2.6,2.62,2.58,2.6,67700
LEO,20260120,1.98,1.98,1.96,1.96,49400
LH,20260120,3.9,3.96,3.86,3.94,39527600
LHFG,20260120,0.96,0.98,0.95,0.97,3786600
LHHOTEL,20260120,13,13,12.8,12.9,652900
LHK,20260120,3.38,3.38,3.36,3.38,139400
LHRREIT,20260120,4.38,4.38,4.32,4.32,120800
LHSC,20260120,12.7,12.8,12.5,12.5,587900
LIT,20260120,0.65,0.66,0.63,0.63,51400
LOXLEY,20260120,1.22,1.26,1.22,1.26,93000
LPH,20260120,3.78,3.78,3.72,3.74,96800
LPN,20260120,1.51,1.54,1.51,1.53,500300
LST,20260120,4.7,4.74,4.7,4.74,25200
LTMH,20260120,4.44,4.48,4.44,4.46,12000
LTS,20260120,2.22,2.34,2.22,2.3,230200
LUXF,20260120,9,9,8.95,9,24000
M,20260120,19.6,20,19.6,19.6,4424700
M-CHAI,20260120,22,22.3,22,22.2,36200
MADAME,20260120,0.14,0.15,0.14,0.14,7037100
MAGURO,20260120,19.8,20.8,19.7,20.7,697600
MAJOR,20260120,7,7.2,6.95,7,2567300
MALEE,20260120,4.2,4.22,4.14,4.16,1928000
MASTEC,20260120,0.99,1.02,0.99,1.01,1158200
MASTER,20260120,8.7,9.3,8.7,8.95,4595800
MATCH,20260120,0.69,0.75,0.68,0.75,700
MATI,20260120,3.22,3.22,3.22,3.22,200
MBAX,20260120,1.41,1.42,1.4,1.41,13700
MBK,20260120,18.3,18.5,18.2,18.3,2238000
MC,20260120,11.6,11.6,11.5,11.5,619200
MCA,20260120,0.98,1,0.96,0.98,198000
MCOT,20260120,3.06,3.06,2.98,3.02,7600
MCS,20260120,8.45,8.5,8.35,8.35,398200
MDX,20260120,2.4,2.44,2.38,2.42,112700
MEB,20260120,13.8,14,13.8,14,330300
MEDEZE,20260120,6.15,6.25,6.1,6.1,283300
MEGA,20260120,34.75,35.25,34,34,1562000
MENA,20260120,0.73,0.75,0.73,0.75,891400
META,20260120,0.06,0.06,0.05,0.06,343800
METCO,20260120,289,290,289,289,13300
MFC,20260120,23.3,24.2,23.3,24.2,50700
MFEC,20260120,5.2,5.3,5.2,5.25,169700
MGC,20260120,4.14,4.3,4.14,4.22,2900
MGI,20260120,6,6.35,5.95,6.1,1679500
MGT,20260120,1.62,1.62,1.58,1.58,165800
MICRO,20260120,0.81,0.84,0.81,0.81,458900
MIDA,20260120,0.19,0.19,0.18,0.19,275500
MII,20260120,4.52,4.52,4.5,4.52,8700
MILL,20260120,0.07,0.07,0.07,0.07,82600
MINT,20260120,22.7,23.3,22.5,22.8,34950000
MITSIB,20260120,0.6,0.63,0.6,0.63,842200
MJD,20260120,0.32,0.33,0.32,0.32,57000
MJLF,20260120,4.96,4.98,4.96,4.96,43200
MK,20260120,0.46,0.5,0.46,0.5,87200
ML,20260120,0.49,0.49,0.46,0.48,100700
MMM,20260120,3.16,3.2,3.14,3.16,223400
MNIT,20260120,1.9,1.9,1.86,1.86,4000
MNRF,20260120,2.1,2.1,2.1,2.1,100
MODERN,20260120,2.08,2.1,2,2.04,263200
MONO,20260120,1.34,1.36,1.29,1.29,11341400
MOONG,20260120,2.1,2.14,2.1,2.12,18200
MORE,20260120,0.04,0.04,0.03,0.04,3310900
MOSHI,20260120,34.75,35,34,34,718000
MOTHER,20260120,1.17,1.17,1.15,1.15,705100
MPJ,20260120,3.66,3.76,3.66,3.72,110300
MRDIYT,20260120,8.35,8.4,8.25,8.25,2313700
MSC,20260120,7.45,7.6,7.45,7.6,9100
MST,20260120,6.7,6.75,6.7,6.7,100500
MTC,20260120,30.5,32.25,30.5,31.75,17748300
MTI,20260120,15.7,15.8,15.5,15.7,14100
MTW,20260120,0.85,0.97,0.77,0.79,6207400
MUD,20260120,0.41,0.43,0.37,0.43,4400
MVP,20260120,0.18,0.19,0.17,0.17,243300
NAM,20260120,3.54,3.62,3.54,3.62,19300
NAT,20260120,2.46,2.48,2.46,2.48,7200
NATION,20260120,0.04,0.04,0.03,0.03,633400
NC,20260120,2.06,2.12,2.04,2.08,11100
NCAP,20260120,2.7,2.78,2.7,2.74,2898900
NCH,20260120,0.4,0.41,0.4,0.4,106000
NCL,20260120,0.23,0.24,0.22,0.22,437800
NCP,20260120,0.93,1,0.93,1,60400
NDR,20260120,1.31,1.35,1.31,1.35,125600
NEO,20260120,20.8,20.9,20.5,20.6,148900
NEP,20260120,0.19,0.2,0.19,0.2,9400
NER,20260120,4.8,4.86,4.78,4.82,6264100
NETBAY,20260120,21.9,22.3,21.8,22.2,402600
NEX,20260120,1.15,1.18,1.15,1.16,38485200
NKI,20260120,19.2,19.2,19.2,19.2,300
NKT,20260120,3.96,3.96,3.92,3.94,790400
NL,20260120,0.61,0.61,0.59,0.6,45200
NNCL,20260120,1.51,1.53,1.51,1.53,129100
NOBLE,20260120,2.22,2.28,2.2,2.2,1390800
NPK,20260120,12.6,12.6,12.6,12.6,500
NRF,20260120,0.3,0.31,0.29,0.3,836000
NSL,20260120,22.8,23.5,22.8,23.2,670500
NTF,20260120,5.2,5.25,5.15,5.2,609000
NTSC,20260120,6.25,6.25,6.15,6.25,40400
NTV,20260120,22.5,22.6,22.5,22.6,15900
NUT,20260120,3.7,3.7,3.68,3.7,36500
NV,20260120,0.51,0.52,0.49,0.5,67500
NVD,20260120,0.79,0.8,0.79,0.8,2000
NYT,20260120,3.04,3.06,3.04,3.06,825000
OGC,20260120,9.7,9.7,9.6,9.6,800
OKJ,20260120,4.32,4.38,4.26,4.26,2562800
ONEE,20260120,2.1,2.24,2.1,2.22,1359100
ONSENS,20260120,1.03,1.04,1.01,1.02,559000
OR,20260120,14.3,14.6,14.2,14.5,34649600
ORI,20260120,1.71,1.8,1.71,1.79,6733400
ORN,20260120,0.71,0.71,0.7,0.71,44100
OSP,20260120,17.4,17.6,17.2,17.2,14178000
PACO,20260120,1.24,1.24,1.23,1.24,128900
PAF,20260120,0.69,0.71,0.69,0.69,103600
PANEL,20260120,1.36,1.42,1.36,1.42,15100
