<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260512,28,28,27.5,28,60117
AAPL03,20260512,3.2,3.2,3.16,3.18,116111
AAPL19,20260512,6.25,6.35,6.25,6.35,9238
AAPL80,20260512,9.6,9.6,9.4,9.5,509915
ABBV19,20260512,6.55,6.65,6.5,6.5,92495
ABNB06,20260512,4.62,4.62,4.44,4.46,5415
ADBE03,20260512,1.82,1.82,1.77,1.77,2243899
ADBE06,20260512,2.04,2.04,1.99,2,274215
ADVANT19,20260512,5.95,5.95,5.9,5.95,468776
ADVANT23,20260512,4.06,4.06,3.98,3.98,490022
AFRM03,20260512,2.58,2.68,2.5,2.66,97532
AIA06,20260512,3.6,3.6,3.58,3.58,106
AIA19,20260512,3.58,3.58,3.58,3.58,1016
AIA23,20260512,2.78,2.82,2.74,2.78,128733
AMD03,20260512,7.6,7.6,7.25,7.35,170215
AMD23,20260512,6.35,6.35,6,6.05,86161
AMD80,20260512,3.02,3.06,2.86,2.92,38252435
AMGN06,20260512,2.7,2.7,2.66,2.68,77521
AMZN01,20260512,25.75,26,25.5,25.5,20565
AMZN03,20260512,4.4,4.4,4.34,4.34,1027
AMZN06,20260512,2.18,2.2,2.16,2.18,568751
AMZN23,20260512,2.94,2.94,2.88,2.9,22069
AMZN80,20260512,2.18,2.22,2.14,2.14,5086407
ANET23,20260512,2.56,2.58,2.42,2.44,946128
ANTA13,20260512,1.99,1.99,1.93,1.98,35211
ANTA23,20260512,2.04,2.08,2,2.08,63370
APLD03,20260512,4.42,5,4.24,4.74,1943383
APPL03,20260512,2.5,2.58,2.4,2.58,681476
ASEMI24,20260512,3.54,3.54,3.4,3.4,1017322
ASICS23,20260512,2.92,2.98,2.92,2.98,50087
ASML01,20260512,41.75,42.25,41,41,302318
ASTS03,20260512,2.52,2.74,2.3,2.4,13247151
AVGO23,20260512,3.16,3.18,3.12,3.14,197144
AVGO80,20260512,2.76,2.8,2.72,2.72,3805971
AXP06,20260512,2.56,2.56,2.52,2.52,50638
BABA01,20260512,12.8,12.8,12.5,12.6,54389
BABA06,20260512,5.55,5.6,5.5,5.55,113908
BABA13,20260512,2.34,2.34,2.32,2.34,1658
BABA23,20260512,3.72,3.74,3.68,3.74,133798
BABA80,20260512,5.6,5.65,5.5,5.5,5992882
BAC03,20260512,3.34,3.34,3.26,3.3,33540
BDX06,20260512,1.62,1.62,1.54,1.55,753221
BIDU01,20260512,13.2,13.3,13,13,91044
BIDU06,20260512,5.8,5.8,5.7,5.7,27260
BIDU23,20260512,2.78,2.78,2.74,2.78,86187
BIDU80,20260512,5.85,5.85,5.7,5.7,19097392
BILIBILI01,20260512,3.4,3.46,3.34,3.38,3414189
BIREN23,20260512,9.5,9.5,9.05,9.1,437015
BKNG03,20260512,2.24,2.24,2.12,2.16,10247
BKNG80,20260512,2.7,2.7,2.54,2.56,1857123
BLK06,20260512,3.5,3.5,3.46,3.5,39402
BONDAS19,20260512,6.45,6.45,6.45,6.45,879
BRKB80,20260512,1.55,1.56,1.54,1.55,2486483
BYDCOM01,20260512,0.96,0.96,0.93,0.95,61910
BYDCOM80,20260512,0.42,0.42,0.41,0.41,15379793
CAMBRI80,20260512,6.05,6.2,5.9,6.2,2093844
CATL01,20260512,6.2,6.2,6,6.1,2303940
CATL23,20260512,10.9,10.9,10.7,10.8,184591
CATL80,20260512,27.25,27.25,26.5,26.75,141016
CCJ23,20260512,2.34,2.44,2.3,2.4,407223
CEG23,20260512,2.5,2.56,2.34,2.44,2426459
CHHONGQ19,20260512,13.9,13.9,13.7,13.7,8419
CHMOBILE19,20260512,3.58,3.6,3.56,3.6,106404
CHNXT5023,20260512,8.85,8.9,8.7,8.9,2145446
CMBANK23,20260512,2.18,2.2,2.18,2.18,9936
CME03,20260512,3.04,3.06,3.02,3.06,1489
CN01,20260512,24.6,24.6,24.2,24.4,862748
CN23,20260512,6.1,6.2,6.1,6.2,55
CNBIO24,20260512,1.47,1.52,1.46,1.52,191518
CNEV24,20260512,2.56,2.56,2.56,2.56,11093
CNROBOAI23,20260512,2.78,2.8,2.74,2.74,332559
CNSEMI23,20260512,3.56,3.56,3.44,3.5,1112132
CNSTAR5023,20260512,8.75,8.75,8.6,8.65,12269
CNTECH01,20260512,27,27,26.5,26.75,529174
COSTCO19,20260512,32.75,32.75,32,32.25,12620
CRM01,20260512,3.28,3.28,3.18,3.2,19579
CRM06,20260512,2.36,2.36,2.3,2.3,12833
CRM80,20260512,5.9,5.9,5.7,5.75,32046
CRSP03,20260512,3.6,3.62,3.5,3.5,24299
CRWD06,20260512,3.4,3.52,3.36,3.46,182940
CRWD80,20260512,17.1,17.7,16.8,17.7,365309
CRWV03,20260512,3.72,3.86,3.64,3.7,1150987
CSCO06,20260512,3.92,4.22,3.88,4.08,2077901
CYPC80,20260512,12.9,12.9,12.8,12.9,3962
DASH03,20260512,2.68,2.68,2.54,2.54,3511
DBS19,20260512,15.1,15.1,14.9,15.1,35661
DDOG19,20260512,6.45,6.55,6.35,6.45,482796
DELL19,20260512,8.45,8.45,7.75,8,4958591
DISNEY19,20260512,17.4,17.4,16.9,16.9,10768
DUOL06,20260512,2.2,2.22,2.1,2.12,198823
E1VFVN3001,20260512,44,44.25,43.75,43.75,557544
EOSE03,20260512,1.29,1.5,1.26,1.43,16742265
ESTEE80,20260512,0.93,0.93,0.88,0.88,598970
EXPE06,20260512,2.98,2.98,2.84,2.84,25952
FANUC23,20260512,2.88,2.9,2.86,2.86,399751
FCX23,20260512,2.5,2.64,2.5,2.6,837187
FERRARI80,20260512,1.08,1.08,1.05,1.06,162727
FPTVN11,20260512,1.75,1.76,1.74,1.74,181354
FPTVN19,20260512,8.8,8.85,8.7,8.75,135683
FUEVFVND01,20260512,44.75,44.75,44.25,44.75,50248
GAC03,20260512,2.26,2.26,2.2,2.22,2654
GANFENG23,20260512,3.5,3.5,3.36,3.48,280209
GASVN11,20260512,3.62,3.78,3.62,3.76,17298
GDS23,20260512,2.58,2.58,2.5,2.56,253429
GEELY06,20260512,3.74,3.78,3.72,3.78,1630
GEELY80,20260512,9.45,9.45,9.2,9.35,112646
GEV23,20260512,3.06,3.2,3.06,3.16,2141999
GIGA23,20260512,7.15,7.15,6.9,7,280283
GOLD03,20260512,3.5,3.52,3.5,3.52,128911
