<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260421,12.18,12.25,12.16,12.16,77
2X01BSET50-O,20260421,6.95,6.95,6.95,6.95,10
BMSCG-O,20260421,7.98,7.98,7.98,7.98,28
BMSCITH-O,20260421,12.24,12.24,12.22,12.22,96
BSET100-O,20260421,10.77,10.77,10.6,10.6,37
GLD-O,20260421,6.12,6.13,6.07,6.08,430
TDEX-O,20260421,9.6,9.6,9.52,9.56,137
1DIV,20260421,12.13,12.22,12.13,12.17,4300
1I01BSET50,20260421,3.9,3.91,3.9,3.91,300
2I01BSET50,20260421,3.05,3.05,3.03,3.04,362700
2X01BSET50,20260421,6.98,7.04,6.96,7,102000
BMSCG,20260421,7.98,8.01,7.98,8.01,370100
BMSCITH,20260421,12.22,12.24,12.18,12.18,59400
BSET100,20260421,10.77,10.87,10.77,10.81,15100
CHINA,20260421,7.23,7.28,7.22,7.26,67900
GLD,20260421,6.1,6.12,6.06,6.07,1676800
TDEX,20260421,9.52,9.56,9.51,9.54,806900
UBOT,20260421,13.89,13.89,13.89,13.89,300
2S,20260421,2.68,2.68,2.66,2.68,43200
3BBIF,20260421,6.7,6.7,6.65,6.7,2126700
88TH,20260421,4.76,4.82,4.74,4.8,498100
A5,20260421,1.84,1.84,1.82,1.84,9300
AAI,20260421,3.4,3.42,3.38,3.4,2350000
AAV,20260421,1.11,1.13,1.11,1.11,51289700
ABM,20260421,0.51,0.52,0.5,0.5,38000
ACC,20260421,0.38,0.39,0.37,0.38,2224400
ACE,20260421,1.28,1.28,1.27,1.27,1238900
ACG,20260421,0.68,0.69,0.68,0.69,1200
ADB,20260421,0.6,0.62,0.59,0.62,1696400
ADD,20260421,3.18,3.22,3.16,3.2,19900
ADVANC,20260421,353,354,350,351,5186000
ADVICE,20260421,5.4,5.5,5.4,5.5,656400
AE,20260421,0.07,0.08,0.07,0.08,1229200
AEONTS,20260421,92.25,93.25,92.25,92.75,309500
AF,20260421,0.35,0.35,0.34,0.35,13000
AFC,20260421,3.02,3.02,2.98,2.98,1200
AGE,20260421,1.14,1.19,1.14,1.18,2571400
AH,20260421,13.1,13.2,13,13.2,56100
AHC,20260421,13.6,13.8,13.6,13.8,1900
AI,20260421,2.88,2.92,2.88,2.9,225700
AIE,20260421,1.12,1.15,1.12,1.14,816800
AIMCG,20260421,1.39,1.39,1.34,1.36,79100
AIMIRT,20260421,11.2,11.4,11.2,11.4,785700
AIRA,20260421,1.06,1.07,1.06,1.07,2400
AIT,20260421,4.86,4.88,4.84,4.88,2250700
AJ,20260421,2.62,2.64,2.5,2.6,9781300
AJA,20260421,0.16,0.17,0.15,0.16,2783000
AKP,20260421,0.73,0.73,0.71,0.71,622400
AKR,20260421,0.94,0.95,0.93,0.93,1983600
ALLA,20260421,1.25,1.26,1.24,1.25,406300
ALLY,20260421,4.46,4.48,4.42,4.48,573300
ALPHAX,20260421,0.37,0.37,0.35,0.36,2904000
ALT,20260421,1.34,1.34,1.26,1.27,1925900
ALUCON,20260421,237,237,236,236,700
AMA,20260421,3.9,3.9,3.86,3.88,167600
AMANAH,20260421,0.62,0.66,0.61,0.65,3391600
AMARC,20260421,3.88,3.9,3.82,3.88,2072600
AMARIN,20260421,2.8,2.98,2.8,2.98,2900
AMATA,20260421,20.5,21.3,20.4,21.1,20046800
AMATAR,20260421,6.75,6.75,6.75,6.75,82200
AMATAV,20260421,1.94,1.95,1.94,1.95,60500
AMC,20260421,2.34,2.42,2.32,2.42,5800
AMR,20260421,0.31,0.32,0.31,0.32,132800
ANAN,20260421,0.38,0.38,0.37,0.37,534700
ANI,20260421,2.64,2.68,2.58,2.64,18900
AOT,20260421,55,55,54.5,54.75,8952100
AP,20260421,8.6,8.95,8.6,8.85,11848100
APCO,20260421,2.74,2.74,2.68,2.7,54700
APCS,20260421,1.6,1.65,1.4,1.45,178300
APO,20260421,2.04,2.12,2.04,2.12,806700
APP,20260421,2.88,2.88,2.82,2.84,275100
APURE,20260421,2.14,2.16,2.14,2.14,86800
AQUA,20260421,0.12,0.13,0.12,0.12,1189100
ARIN,20260421,0.49,0.55,0.48,0.53,7100200
ARIP,20260421,0.45,0.45,0.44,0.45,694800
ARROW,20260421,5.4,5.4,5.3,5.3,15800
AS,20260421,2.72,2.76,2.72,2.74,594800
ASAP,20260421,1.13,1.18,1.13,1.18,112900
ASEFA,20260421,4.12,4.14,4.12,4.12,63500
ASIA,20260421,5.5,5.5,5.5,5.5,100
ASIAN,20260421,7,7.05,6.95,7,246600
ASIMAR,20260421,1.43,1.44,1.43,1.44,53300
ASK,20260421,8.2,8.25,8.15,8.25,156700
ASN,20260421,0.65,0.67,0.65,0.67,14300
ASP,20260421,2.1,2.1,2.08,2.1,395700
ASW,20260421,7.4,7.4,7.3,7.35,145600
ATLAS,20260421,1.8,1.85,1.79,1.85,4370500
ATP30,20260421,0.81,0.81,0.8,0.81,508600
AU,20260421,4.78,4.78,4.7,4.72,864300
AUCT,20260421,4.96,4.98,4.96,4.96,325300
AURA,20260421,12.8,13.4,12.7,13.3,3011700
AWC,20260421,2.22,2.24,2.18,2.2,18718400
AXTRART,20260421,13.2,13.3,13.1,13.3,589700
AYUD,20260421,38,38,37.75,37.75,3300
B,20260421,0.03,0.04,0.03,0.03,629400
B-WORK,20260421,5.65,5.7,5.65,5.7,31800
B52,20260421,0.2,0.21,0.2,0.21,564100
BA,20260421,13.9,14.1,13.8,14,9211500
BAFS,20260421,8.45,8.5,8.4,8.45,79000
BAM,20260421,7.3,7.3,7.1,7.1,26910300
BANPU,20260421,5.35,5.45,5.3,5.4,38443200
BAREIT,20260421,10.6,10.7,10.6,10.6,286000
BAY,20260421,26,27.5,25.75,27.5,1293300
BBGI,20260421,3.9,3.96,3.88,3.92,588000
BBIK,20260421,19.2,19.2,19,19.2,590500
BBL,20260421,165,167.5,165,167.5,16798100
BC,20260421,0.74,0.75,0.74,0.75,97500
BCH,20260421,9.85,9.95,9.75,9.8,7840900
BCP,20260421,35,35.75,35,35.25,2366900
BCPG,20260421,6.65,6.75,6.6,6.7,5175300
BCT,20260421,47.5,48,45,45,1300
BDMS,20260421,18.6,18.8,18.6,18.6,22860900
BE8,20260421,5.55,5.65,5.55,5.6,388600
BEAUTY,20260421,0.36,0.37,0.35,0.36,1867900
BEC,20260421,1.89,1.93,1.88,1.92,466400
BEM,20260421,5.4,5.45,5.35,5.4,18546400
BEYOND,20260421,8.35,8.6,8.3,8.55,4800
BGC,20260421,5.7,5.7,5.6,5.7,135500
BGRIM,20260421,12.5,12.5,12.2,12.3,9714800
BGT,20260421,0.38,0.4,0.37,0.4,41100
BH,20260421,177,177.5,173,173.5,3914500
BIG,20260421,0.29,0.31,0.28,0.29,6859100
BIOTEC,20260421,0.28,0.31,0.27,0.28,10209500
BIS,20260421,2.04,2.04,1.97,2.02,8900
BIZ,20260421,4.74,4.74,4.7,4.7,68800
BJC,20260421,14.9,15,14.8,14.9,2103600
BJCHI,20260421,0.78,0.78,0.74,0.77,358900
BKA,20260421,0.8,0.8,0.78,0.78,1541800
BKD,20260421,1.08,1.08,1.06,1.06,12000
BKGI,20260421,1.32,1.32,1.32,1.32,210400
BKIH,20260421,321,323,321,322,13100
BLA,20260421,20.3,20.7,20.3,20.4,1036000
BLAND,20260421,0.44,0.44,0.42,0.43,3218700
BLC,20260421,3.9,3.92,3.88,3.9,283800
BLESS,20260421,0.23,0.26,0.22,0.24,863000
BM,20260421,1,1,0.99,0.99,236900
BOFFICE,20260421,5.45,5.5,5.35,5.45,515100
BOL,20260421,5,5,4.98,5,56200
BPP,20260421,11.4,11.4,11.2,11.2,74700
BPS,20260421,0.42,0.43,0.41,0.42,37400
BR,20260421,1.64,1.65,1.63,1.64,134200
BRI,20260421,1.3,1.31,1.29,1.3,54300
BROCK,20260421,1.2,1.23,1.2,1.23,43500
BRR,20260421,3.74,3.76,3.72,3.76,119800
BRRGIF,20260421,3.74,3.78,3.74,3.76,45600
BSBM,20260421,0.6,0.61,0.58,0.59,236200
BSM,20260421,0.36,0.36,0.34,0.34,10400
BTC,20260421,0.18,0.19,0.18,0.18,6978800
