<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260218,12.1,12.1,12.1,12.1,10
2I01BSET50-O,20260218,3.28,3.28,3.27,3.28,20
2X01BSET50-O,20260218,6.93,6.95,6.93,6.94,110
BMSCG-O,20260218,8.26,8.26,8.26,8.26,2
BMSCITH-O,20260218,11.63,11.67,11.63,11.67,5
CHINA-O,20260218,6.85,6.85,6.85,6.85,2
GLD-O,20260218,6.08,6.12,6.08,6.11,614
TDEX-O,20260218,9.26,9.45,9.26,9.39,332
UBOT-O,20260218,14.49,14.49,14.49,14.49,2
1DIV,20260218,12.05,12.12,12.04,12.11,72200
1I01BSET50,20260218,4.05,4.05,4.05,4.05,400
2I01BSET50,20260218,3.27,3.3,3.25,3.27,6321100
2X01BSET50,20260218,6.95,6.99,6.89,6.94,404000
BMSCG,20260218,8.2,8.32,8.2,8.32,37000
BMSCITH,20260218,11.64,11.68,11.63,11.65,182500
BSET100,20260218,10.6,10.66,10.6,10.61,198500
CHINA,20260218,6.85,6.86,6.83,6.84,26300
GLD,20260218,6.06,6.11,6.06,6.1,1690200
TDEX,20260218,9.34,9.43,9.34,9.37,361900
UBOT,20260218,14.5,14.5,14.49,14.49,4800
UHERO,20260218,8.44,8.49,8.44,8.49,2100
2S,20260218,2.48,2.52,2.48,2.5,123800
3BBIF,20260218,6.55,6.6,6.55,6.6,10599800
88TH,20260218,4.94,5.05,4.9,4.96,3859500
A,20260218,4.84,4.84,4.82,4.82,400
A5,20260218,1.85,1.87,1.83,1.85,55900
AAI,20260218,4.68,4.68,4.58,4.58,5126600
AAV,20260218,1.35,1.36,1.33,1.34,161340000
ABM,20260218,0.63,0.65,0.63,0.65,86600
ACC,20260218,0.45,0.47,0.44,0.44,3411100
ACE,20260218,1.3,1.31,1.29,1.31,1170400
ACG,20260218,0.63,0.63,0.57,0.62,32500
ADB,20260218,0.6,0.6,0.59,0.6,169400
ADD,20260218,4.1,4.14,4.08,4.14,15900
ADVANC,20260218,391,391,386,389,4724600
ADVICE,20260218,6.05,6.15,6,6.05,4636600
AE,20260218,0.09,0.09,0.08,0.09,2261500
AEONTS,20260218,102,102.5,99.25,102.5,2749000
AF,20260218,0.35,0.35,0.33,0.34,8400
AFC,20260218,3.14,3.22,3.14,3.22,7400
AGE,20260218,1.4,1.46,1.4,1.44,2077600
AH,20260218,14.5,14.6,14.4,14.6,125500
AHC,20260218,13.2,13.4,13.2,13.3,44300
AI,20260218,3.14,3.18,3.14,3.18,194900
AIE,20260218,1.09,1.12,1.08,1.11,4621800
AIMCG,20260218,1.63,1.67,1.62,1.67,128600
AIMIRT,20260218,10.9,11,10.8,10.9,899200
AIRA,20260218,1,1.02,1,1.02,23800
AIT,20260218,5.15,5.3,5.15,5.2,2586900
AJ,20260218,1.74,1.8,1.72,1.79,3209900
AJA,20260218,0.16,0.17,0.16,0.17,747300
AKP,20260218,0.72,0.74,0.72,0.72,903500
AKR,20260218,0.9,0.91,0.89,0.89,3400600
AKS,20260218,0.02,0.03,0.02,0.02,971800
ALLA,20260218,1.23,1.25,1.22,1.25,368100
ALLY,20260218,4.5,4.5,4.48,4.5,954200
ALPHAX,20260218,0.52,0.53,0.5,0.5,12066400
ALT,20260218,1.19,1.2,1.17,1.17,655200
ALUCON,20260218,205,207,205,207,1500
