<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260521,28.75,29,28.5,29,39897
AAPL03,20260521,3.28,3.3,3.26,3.28,4019
AAPL19,20260521,6.55,6.55,6.5,6.55,36567
AAPL80,20260521,9.8,9.9,9.75,9.8,196249
ABBV19,20260521,7.05,7.05,6.85,7,28881
ABNB06,20260521,4.3,4.4,4.24,4.38,17172
ADBE03,20260521,1.85,1.85,1.81,1.82,195156
ADBE06,20260521,2.08,2.08,2.02,2.04,198707
ADVANT19,20260521,5.45,5.65,5.45,5.65,188821
ADVANT23,20260521,3.64,3.78,3.64,3.78,893799
AFRM03,20260521,2.68,2.74,2.66,2.74,4272
AIA06,20260521,3.56,3.58,3.56,3.58,77
AIA19,20260521,3.6,3.6,3.56,3.58,283
AIA23,20260521,2.76,2.78,2.7,2.78,22443
AMD03,20260521,6.95,7.4,6.95,7.3,365408
AMD23,20260521,5.8,6.15,5.8,6.1,222141
AMD80,20260521,2.78,2.96,2.76,2.9,31867496
AMGN06,20260521,2.7,2.72,2.68,2.72,19869
AMZN01,20260521,25.25,25.5,25.25,25.5,69284
AMZN03,20260521,4.34,4.34,4.34,4.34,1
AMZN06,20260521,2.14,2.18,2.12,2.18,275744
AMZN23,20260521,2.84,2.9,2.84,2.88,31902
AMZN80,20260521,2.12,2.18,2.12,2.16,3100897
ANET23,20260521,2.6,2.62,2.5,2.56,314612
ANTA13,20260521,1.94,1.96,1.94,1.96,1610
ANTA23,20260521,2,2.02,1.98,2.02,289881
APLD03,20260521,4.14,4.82,4,4.8,979585
APPL03,20260521,2.6,2.64,2.54,2.64,758509
ASEMI24,20260521,3.54,3.56,3.48,3.54,321028
ASICS23,20260521,2.76,2.78,2.72,2.72,8340
ASML01,20260521,41,42.75,40.75,42.75,261301
ASTS03,20260521,2.9,3,2.84,3,3981694
AVGO23,20260521,3.08,3.14,3.08,3.1,115287
AVGO80,20260521,2.72,2.76,2.7,2.74,5810637
AXP06,20260521,2.52,2.54,2.5,2.54,23407
BABA01,20260521,12.2,12.3,12,12.1,184897
BABA06,20260521,5.4,5.4,5.3,5.3,3688
BABA13,20260521,2.26,2.26,2.2,2.24,141491
BABA23,20260521,3.6,3.6,3.5,3.56,187812
BABA80,20260521,5.35,5.4,5.25,5.25,14007969
BAC03,20260521,3.34,3.38,3.34,3.36,6166
BDX06,20260521,1.58,1.62,1.58,1.6,54225
BIDU01,20260521,12.2,12.3,11.9,12,208756
BIDU06,20260521,5.4,5.4,5.3,5.3,18761
BIDU23,20260521,2.56,2.6,2.46,2.5,321994
BIDU80,20260521,5.35,5.4,5.25,5.25,10384788
BILIBILI01,20260521,2.78,2.78,2.7,2.76,890680
BIREN23,20260521,8.1,8.15,7.9,7.95,560286
BKNG03,20260521,2.12,2.16,2.06,2.16,1745
BKNG80,20260521,2.56,2.58,2.48,2.58,271419
BLK06,20260521,3.4,3.42,3.36,3.42,21082
BONDAS19,20260521,6.45,6.45,6.4,6.45,18726
BRKB80,20260521,1.58,1.59,1.56,1.58,3608422
BYDCOM01,20260521,0.86,0.88,0.86,0.86,854803
BYDCOM80,20260521,0.38,0.39,0.37,0.38,6905364
CAMBRI80,20260521,6.4,6.5,6.05,6.15,3045514
CATL01,20260521,6.35,6.45,6.3,6.4,1692763
CATL23,20260521,11.2,11.4,11.2,11.4,45075
CATL80,20260521,27.75,28.5,27.75,28.5,248288
CCJ23,20260521,2.16,2.18,2.12,2.12,339918
CEG23,20260521,2.18,2.32,2.18,2.3,1671615
CHHONGQ19,20260521,13.1,13.3,12.9,13.3,69611
CHMOBILE19,20260521,3.6,3.62,3.6,3.62,1621918
CHMOBILE23,20260521,2.78,2.8,2.78,2.78,20206
CHNXT5023,20260521,8.9,8.9,8.6,8.75,173439
CMBANK23,20260521,2.16,2.18,2.16,2.16,588
CME03,20260521,3.28,3.3,3.16,3.16,168601
