<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260610,29,29,28,28.25,88675
AAPL03,20260610,3.3,3.3,3.16,3.18,47182
AAPL19,20260610,6.6,6.6,6.35,6.4,66887
AAPL80,20260610,9.85,9.9,9.45,9.55,958792
ABBV19,20260610,7.3,7.45,7.3,7.45,76776
ABNB06,20260610,4.42,4.42,4.34,4.34,154
ADBE03,20260610,1.79,1.79,1.72,1.72,528463
ADBE06,20260610,2,2,1.92,1.92,861647
ADVANT19,20260610,5.3,5.3,5.15,5.3,43853
ADVANT23,20260610,3.6,3.62,3.42,3.54,4375110
AFRM03,20260610,2.8,2.8,2.58,2.66,39642
AIA06,20260610,2.94,2.96,2.9,2.96,18593
AIA19,20260610,2.94,2.94,2.9,2.94,84743
AIA23,20260610,2.26,2.34,2.24,2.3,637336
AMD03,20260610,8.25,8.3,7.2,7.55,114360
AMD23,20260610,6.85,6.9,6,6.25,310857
AMD80,20260610,3.28,3.3,2.88,3,30738122
AMGN06,20260610,2.86,2.86,2.82,2.84,35285
AMZN01,20260610,23.9,24.2,23.4,23.6,107189
AMZN03,20260610,4.08,4.08,4,4.02,2627
AMZN06,20260610,2.02,2.06,1.98,2,343945
AMZN23,20260610,2.72,2.74,2.66,2.68,16183
AMZN80,20260610,2.04,2.06,1.98,1.99,6249969
ANET23,20260610,2.9,2.9,2.66,2.7,1098519
ANTA13,20260610,1.94,1.94,1.91,1.91,494
ANTA23,20260610,1.99,1.99,1.97,1.97,33116
APLD03,20260610,5,5.1,4.22,4.42,2011179
APPL03,20260610,3.08,3.12,2.72,2.76,3104789
ASEMI24,20260610,3.76,3.8,3.7,3.72,375182
ASICS23,20260610,2.76,2.76,2.66,2.74,82246
ASML01,20260610,48.25,50,46.75,47.5,309956
ASTS03,20260610,3.2,3.3,2.82,2.84,11279764
AVGO23,20260610,3,3.04,2.78,2.88,1083748
AVGO80,20260610,2.66,2.68,2.44,2.5,11163872
AXP06,20260610,2.56,2.64,2.56,2.56,38212
BABA01,20260610,10.8,10.9,10.6,10.8,69781
BABA06,20260610,4.68,4.84,4.68,4.84,62520
BABA13,20260610,2,2,1.96,1.98,49501
BABA23,20260610,3.12,3.2,3.12,3.2,2679112
BABA80,20260610,4.76,4.78,4.68,4.74,16523734
BAC03,20260610,3.56,3.6,3.54,3.56,87881
BDX06,20260610,1.63,1.66,1.63,1.65,207776
BIDU01,20260610,11,11.3,10.9,11.3,99738
BIDU06,20260610,4.88,4.88,4.82,4.82,2328
BIDU23,20260610,2.32,2.38,2.28,2.36,511820
BIDU80,20260610,4.84,4.92,4.78,4.86,6085087
BILIBILI01,20260610,2.8,2.88,2.78,2.88,2030983
BIREN23,20260610,9.25,9.4,9.15,9.4,243070
BKNG03,20260610,2.24,2.28,2.24,2.26,1091
BKNG80,20260610,2.68,2.74,2.68,2.72,114324
BLK06,20260610,3.3,3.32,3.28,3.3,66367
BONDAS19,20260610,6.45,6.45,6.4,6.45,1535
BRKB80,20260610,1.6,1.62,1.6,1.6,8601117
BYDCOM01,20260610,0.82,0.84,0.8,0.83,772193
BYDCOM80,20260610,0.36,0.37,0.35,0.36,38496297
CAMBRI80,20260610,6.1,6.2,5.7,5.9,895852
CATL01,20260610,6.3,6.35,6.2,6.2,5050999
CATL23,20260610,11.1,11.2,10.9,10.9,282881
CATL80,20260610,27.75,28,27.25,27.5,252309
CCJ23,20260610,2.2,2.2,2.04,2.1,153931
CEG23,20260610,2.08,2.1,2.02,2.06,2272433
CHHONGQ19,20260610,11,11.2,10.8,11.2,15480
CHMOBILE19,20260610,3.46,3.5,3.44,3.44,104091
CHMOBILE23,20260610,2.68,2.7,2.68,2.7,5165
CHNXT5023,20260610,8.85,9,8.8,9,57793
CMBANK23,20260610,2.26,2.28,2.24,2.28,6955
CME03,20260610,2.8,2.84,2.8,2.8,97345
CN01,20260610,24.1,24.1,23.9,24,2638
CN23,20260610,6.05,6.2,6,6.2,9041
CNBIO24,20260610,1.22,1.24,1.22,1.24,55744
CNEV24,20260610,2.24,2.24,2.24,2.24,55
CNROBOAI23,20260610,2.58,2.66,2.54,2.64,397718
CNSEMI23,20260610,3.74,3.74,3.66,3.7,183342
CNSTAR5023,20260610,8.6,8.65,8.45,8.5,8680
CNTECH01,20260610,25.25,25.25,25,25.25,40743
COSTCO19,20260610,32,32.25,31.75,32,19580
CRM01,20260610,3.3,3.32,3.14,3.16,202265
CRM06,20260610,2.4,2.4,2.26,2.26,68138
CRM80,20260610,5.95,5.95,5.65,5.65,262873
CRSP03,20260610,3.48,3.5,3.32,3.4,24630
CRWD06,20260610,4.34,4.34,4.08,4.22,269031
CRWD80,20260610,21.6,21.7,20.3,20.7,523284
CRWV03,20260610,3.48,3.48,3.08,3.18,1766151
CSCO06,20260610,5.1,5.1,4.82,5.1,587713
CYPC80,20260610,13.5,13.6,13.5,13.5,76260
DASH03,20260610,2.52,2.66,2.52,2.52,542266
DBS19,20260610,15.9,16,15.8,15.9,186616
DDOG19,20260610,7.7,7.75,7.2,7.35,581442
DELL19,20260610,13.2,13.3,11.7,11.9,2809917
DISNEY19,20260610,16.3,16.4,16.2,16.3,204863
DUOL06,20260610,2.4,2.56,2.38,2.38,304709
E1VFVN3001,20260610,43,43.25,42.5,42.5,292363
EOSE03,20260610,1.14,1.16,0.97,0.99,17288561
ESTEE80,20260610,0.94,0.96,0.93,0.94,1075783
EXPE06,20260610,3.08,3.08,3.04,3.04,26239
FANUC23,20260610,2.56,2.56,2.5,2.5,463550
FCX23,20260610,2.68,2.72,2.46,2.6,759939
FERRARI80,20260610,1.16,1.2,1.15,1.16,427095
FPTVN11,20260610,1.85,1.86,1.85,1.86,2711
FPTVN19,20260610,9.35,9.4,9.3,9.3,140501
FUEVFVND01,20260610,44.25,44.75,44.25,44.25,32971
GAC03,20260610,2.02,2.04,2,2.04,732
GANFENG23,20260610,2.28,2.4,2.26,2.4,150533
GASVN11,20260610,4.14,4.18,4.12,4.12,6316
GDS23,20260610,2.08,2.1,2.02,2.08,105753
GEELY06,20260610,3.18,3.28,3.18,3.22,8321
GEELY80,20260610,8,8.2,8,8.15,65304
GEV23,20260610,2.78,2.82,2.64,2.68,835926
GIGA23,20260610,9.25,9.4,9,9.1,324735
GOLD03,20260610,3.18,3.2,3.16,3.18,828320
GOLD19,20260610,12.7,12.8,12.6,12.7,1499448
GOLDUS03,20260610,3.3,3.3,3.14,3.18,245519
GOLDUS19,20260610,43.75,43.75,41.75,41.75,469572
GOOG23,20260610,2.98,3.02,2.92,2.94,414595
GOOG80,20260610,5.95,6.05,5.85,5.95,12023704
GOOGL01,20260610,35.5,36,34.75,35,119444
GOOGL03,20260610,6.05,6.1,5.9,5.95,121764
GRAB80,20260610,11.1,11.1,10.6,10.8,577881
GSUS06,20260610,4.94,4.96,4.76,4.82,61257
HAIERS19,20260610,8.85,8.95,8.85,8.85,85670
HANSOH19,20260610,4.78,4.9,4.78,4.88,10213
HERMES80,20260610,6.25,6.45,6.2,6.2,356294
HIMS03,20260610,4.48,4.8,4.32,4.62,643137
HK01,20260610,20.8,20.9,20.7,20.7,45945
HK13,20260610,5.5,5.5,5.45,5.5,5287
HKCE01,20260610,23.9,24,23.9,23.9,5655
HKEX23,20260610,2.06,2.1,2.06,2.1,30324
HKTECH13,20260610,3.96,3.96,3.9,3.96,91416
HONDA19,20260610,2.94,2.98,2.92,2.98,21829
HOOD03,20260610,2.84,2.84,2.7,2.74,739318
HOOD06,20260610,2.82,2.88,2.6,2.7,1805325
HOOD80,20260610,2.8,2.9,2.62,2.74,438108
HORIZON23,20260610,1.22,1.27,1.19,1.27,511072
HPG19,20260610,2.96,3,2.96,3,15440
HSHD23,20260610,6.6,6.7,6.6,6.65,89602
HUAHONG23,20260610,8.4,8.55,8.15,8.25,579173
IBM06,20260610,3.7,3.72,3.52,3.52,8991858
ICBC06,20260610,2.9,2.96,2.9,2.94,59063
ICBC19,20260610,2.92,2.94,2.92,2.92,45037
IFLYTEK80,20260610,2.1,2.12,2.04,2.08,6381
INDIA01,20260610,12.9,13.1,12.9,13,23760
INDIAESG19,20260610,3.98,4.04,3.98,3.98,65756
INTEL03,20260610,7.4,7.5,6.55,6.8,7563703
IONQ03,20260610,4.24,4.26,3.52,3.56,11866435
ISRG01,20260610,3.08,3.14,3.06,3.12,181711
ISRG06,20260610,2.78,2.82,2.78,2.78,259968
ISRG19,20260610,3.5,3.54,3.5,3.54,52305
ITOCHU19,20260610,6.35,6.4,6.3,6.35,3712
JAP03,20260610,3.52,3.52,3.5,3.5,17405
JAPAN10001,20260610,28.25,28.75,28.25,28.25,6225
JAPAN13,20260610,5.4,5.4,5.3,5.4,3109
JD80,20260610,4.7,4.76,4.66,4.66,113173
JDHEAL19,20260610,3.12,3.2,3.12,3.18,107190
JEPI19,20260610,6.1,6.15,6.1,6.15,471404
JGRO19,20260610,10.5,10.5,10.2,10.5,14305
