<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AMATA,20260108,15.7,15.7,15.2,15.3,20804500
AMATAR,20260108,6.8,6.85,6.8,6.8,67600
AMATAV,20260108,1.84,1.85,1.8,1.81,101100
AMC,20260108,1.93,1.95,1.93,1.95,51000
AMR,20260108,0.43,0.43,0.39,0.39,1228500
ANAN,20260108,0.41,0.45,0.41,0.42,2674400
ANI,20260108,2.88,2.9,2.78,2.78,73000
AOT,20260108,50.75,52,50.75,51.5,24964900
AP,20260108,8.85,9,8.75,9,11694100
APCO,20260108,2.8,2.82,2.8,2.82,1300
APCS,20260108,1.49,1.49,1.41,1.41,10100
APO,20260108,1.81,1.81,1.78,1.78,55300
APP,20260108,2.5,2.6,2.46,2.56,880500
APURE,20260108,2.16,2.16,2.14,2.16,11700
AQUA,20260108,0.15,0.16,0.14,0.15,1985100
ARIN,20260108,0.59,0.64,0.58,0.58,8315000
ARIP,20260108,0.43,0.44,0.42,0.42,280800
ARROW,20260108,5.1,5.1,5,5.1,29000
AS,20260108,3.48,3.54,3.26,3.34,4281000
ASAP,20260108,1.22,1.22,1.22,1.22,1000
ASEFA,20260108,3.48,3.48,3.42,3.48,2400
ASIAN,20260108,7.2,7.25,7.15,7.2,336800
ASIMAR,20260108,1.54,1.54,1.52,1.54,6600
ASK,20260108,7.15,7.2,7.1,7.15,96200
ASN,20260108,0.82,0.83,0.82,0.83,31700
ASP,20260108,2,2.04,2,2.02,155900
ASW,20260108,6,6,6,6,11400
ATLAS,20260108,1.86,1.86,1.77,1.77,7725000
ATP30,20260108,0.86,0.86,0.85,0.86,226000
AU,20260108,4.82,5.05,4.78,5.05,1885000
AUCT,20260108,5.45,5.45,5.3,5.35,662100
AURA,20260108,14.2,14.2,14,14,389700
AWC,20260108,2.08,2.1,2.04,2.06,39782600
AXTRART,20260108,13.3,13.3,13.2,13.3,402300
AYUD,20260108,35,35,35,35,5300
B,20260108,0.04,0.05,0.03,0.04,1843900
B-WORK,20260108,5.1,5.1,5.1,5.1,644700
B52,20260108,0.4,0.41,0.39,0.39,251300
BA,20260108,15.6,16.3,15.5,16.2,11148800
BAFS,20260108,8.65,8.65,8.45,8.6,155500
BAM,20260108,7.95,8.1,7.95,8,5556800
BANPU,20260108,5,5.1,4.98,5,83797500
BAREIT,20260108,10.3,10.4,10.3,10.3,31100
BAY,20260108,26,26.25,25.75,26.25,112900
BBGI,20260108,2.76,2.8,2.68,2.74,2320800
BBIK,20260108,15.5,15.5,14.5,14.9,1054600
BBL,20260108,170,174,169.5,173.5,6948600
BC,20260108,0.78,0.79,0.78,0.78,83000
BCH,20260108,10.8,10.8,10.2,10.3,27629700
BCP,20260108,28,28.75,27.5,28.25,9236200
BCPG,20260108,6.85,6.95,6.8,6.8,3789300
BCT,20260108,52.5,52.5,52.5,52.5,100
BDMS,20260108,19.4,19.6,19.3,19.4,42078900
BE8,20260108,4.94,4.94,4.8,4.84,456800
BEAUTY,20260108,0.51,0.51,0.49,0.49,5305800
BEC,20260108,1.89,1.9,1.86,1.9,349000
BEM,20260108,5.2,5.25,5.2,5.25,9438800
BEYOND,20260108,8.8,8.85,8.8,8.8,56400
BGC,20260108,3.92,3.92,3.9,3.92,79800
BGRIM,20260108,14.6,14.7,14.5,14.6,3359500
BGT,20260108,0.38,0.38,0.36,0.38,114900
BH,20260108,154.5,155.5,151,154.5,5518200
BIG,20260108,0.29,0.3,0.28,0.28,715700
BIOTEC,20260108,0.18,0.19,0.18,0.19,1118600
BIS,20260108,1.96,1.96,1.92,1.94,81800
BIZ,20260108,4,4,3.98,3.98,55800
BJC,20260108,14.3,14.3,14.1,14.2,6348000
BJCHI,20260108,0.58,0.58,0.56,0.57,245100
BKA,20260108,0.79,0.81,0.78,0.78,1701300
BKD,20260108,1.05,1.05,1.04,1.04,35000
BKGI,20260108,1.26,1.27,1.24,1.24,107000
BKIH,20260108,299,300,298,299,14900
BLA,20260108,20.7,21.1,20.7,21,1412600
BLAND,20260108,0.43,0.44,0.43,0.44,1860800
BLC,20260108,4,4.04,3.96,4,382500
BLESS,20260108,0.22,0.23,0.22,0.23,12700
BM,20260108,1.15,1.15,1.12,1.12,941600
BOFFICE,20260108,5.05,5.1,5,5.1,161000
BOL,20260108,5.3,5.4,5.3,5.4,84900
BPP,20260108,11.1,11.1,10.8,10.8,270800
BPS,20260108,0.42,0.44,0.42,0.43,91100
BR,20260108,1.65,1.66,1.64,1.66,126900
BRI,20260108,1.52,1.52,1.5,1.5,69900
BROCK,20260108,1.28,1.28,1.23,1.23,11400
BRR,20260108,3.66,3.66,3.62,3.62,34700
BRRGIF,20260108,3.76,3.78,3.76,3.78,16200
BSBM,20260108,0.66,0.67,0.65,0.65,122600
BSM,20260108,0.38,0.38,0.37,0.37,24100
BTC,20260108,0.27,0.27,0.26,0.27,1539400
BTG,20260108,18.6,18.6,18.2,18.4,2780100
BTNC,20260108,11.8,12,11.8,11.8,500
BTS,20260108,2.28,2.3,2.26,2.26,15649000
BTSGIF,20260108,2.58,2.6,2.58,2.6,189800
BTW,20260108,0.11,0.11,0.1,0.1,52400
BUI,20260108,12.3,12.4,12.3,12.4,19300
BVG,20260108,1.69,1.72,1.69,1.7,177900
BWG,20260108,0.28,0.29,0.27,0.28,14713600
BYD,20260108,0.54,0.55,0.53,0.54,1801600
CAZ,20260108,1.73,1.73,1.7,1.71,64400
CBG,20260108,43.25,43.5,42,42.25,3137500
CCET,20260108,4.5,4.5,4.44,4.44,14425200
CCP,20260108,0.25,0.25,0.24,0.25,140000
CEN,20260108,0.97,1,0.92,0.92,773700
CENTEL,20260108,32.75,33,32.5,33,2598100
CEYE,20260108,1.75,1.78,1.7,1.78,2300
CFARM,20260108,0.7,0.71,0.69,0.7,536200
CFRESH,20260108,0.69,0.7,0.67,0.68,201100
CGD,20260108,0.1,0.11,0.1,0.1,173400
CGH,20260108,0.5,0.5,0.49,0.5,514300
CH,20260108,1.58,1.58,1.55,1.55,20700
CHAO,20260108,4.5,4.54,4.48,4.5,162500
CHARAN,20260108,16.6,17.9,16.4,16.7,15600
CHASE,20260108,0.52,0.52,0.5,0.5,680200
CHAYO,20260108,1.35,1.35,1.31,1.31,1976000
CHEWA,20260108,0.25,0.27,0.25,0.27,104500
CHG,20260108,1.53,1.55,1.51,1.52,8830400
CHIC,20260108,0.25,0.25,0.23,0.24,438200
CHO,20260108,0.06,0.07,0.06,0.07,223600
CHOTI,20260108,60.25,60.25,60.25,60.25,500
CHOW,20260108,1.14,1.14,1.1,1.11,22100
CI,20260108,0.35,0.35,0.33,0.35,122900
CIG,20260108,0.03,0.03,0.02,0.03,211400
CITY,20260108,1.57,1.57,1.57,1.57,100
CIVIL,20260108,0.6,0.62,0.6,0.62,11800
CK,20260108,12.3,12.4,12,12.1,3905100
CKP,20260108,2.4,2.44,2.38,2.38,2556100
CM,20260108,1.68,1.69,1.65,1.67,63100
CMAN,20260108,2.34,2.4,2.34,2.38,123900
CMC,20260108,0.49,0.49,0.48,0.49,14400
CMO,20260108,0.35,0.36,0.34,0.36,8500
CMR,20260108,1.4,1.4,1.39,1.4,220600
CNT,20260108,0.99,1.01,0.99,1,26800
COCOCO,20260108,4.98,5.1,4.96,4.96,1500900
COLOR,20260108,1.04,1.04,1.04,1.04,200
COM7,20260108,19.9,20.3,19.6,19.7,10038500
COMAN,20260108,0.44,0.45,0.43,0.44,18900
CPALL,20260108,43.25,43.5,42.75,43,22304800
CPANEL,20260108,2.1,2.18,2.1,2.18,6300
CPAXT,20260108,15.7,15.8,15.4,15.5,11126300
CPF,20260108,21.4,21.7,21.3,21.6,16703600
CPH,20260108,8.2,8.3,8.2,8.3,2600
CPI,20260108,3.28,3.32,3.28,3.28,59400
CPL,20260108,0.69,0.69,0.65,0.67,117700
CPN,20260108,55.75,56.25,55,56,6553900
CPNCG,20260108,6.35,6.4,6.35,6.4,44600
CPNREIT,20260108,11.5,11.5,11.4,11.5,1158400
CPR,20260108,2.78,2.84,2.76,2.76,102700
CPT,20260108,0.99,1,0.97,1,92600
CPTREIT,20260108,5.45,5.5,5.4,5.5,157600
CPW,20260108,1.99,2,1.94,1.97,110000
CRANE,20260108,0.41,0.41,0.38,0.4,529400
CRC,20260108,17.9,18,17.2,17.4,17685600
CRD,20260108,0.33,0.34,0.31,0.34,296400
CREDIT,20260108,15.4,15.7,15.4,15.4,29100
CSP,20260108,0.45,0.45,0.42,0.42,433200
CSR,20260108,69,69,69,69,100
CSS,20260108,0.77,0.78,0.77,0.77,260900
CTARAF,20260108,4.56,4.6,4.54,4.56,125700
CTW,20260108,2.94,2.94,2.92,2.92,13500
CWT,20260108,0.92,0.94,0.9,0.91,650100
D,20260108,2.48,2.48,2.44,2.46,198100
DCC,20260108,1.22,1.24,1.2,1.21,754600
DCON,20260108,0.23,0.24,0.23,0.24,2084800
DDD,20260108,5.4,5.55,5.35,5.4,25700
DELTA,20260108,174,176,160,162,98418900
DEMCO,20260108,2.24,2.4,2.1,2.12,2182900
DEXON,20260108,1.09,1.09,1.04,1.04,43200
DHOUSE,20260108,0.39,0.4,0.39,0.4,8000
DIF,20260108,9.45,9.5,9.45,9.5,7819600
DIMET,20260108,0.06,0.06,0.05,0.05,338500
DITTO,20260108,11.1,11.2,10.9,10.9,743800
DMT,20260108,10.5,10.6,10.5,10.5,491800
DOD,20260108,1.58,1.58,1.54,1.55,98900
DOHOME,20260108,3.6,3.64,3.5,3.52,18041700
DPAINT,20260108,0.66,0.69,0.66,0.67,705200
DREIT,20260108,4.86,4.92,4.86,4.9,27200
DRT,20260108,5.1,5.1,5,5.05,113500
DTCENT,20260108,0.88,0.89,0.88,0.89,26900
DTCI,20260108,19.3,19.4,19.3,19.4,1200
DUSIT,20260108,12.2,12.2,11.9,11.9,335800
DV8,20260108,4.8,4.8,4.54,4.66,256000
EA,20260108,2.78,2.8,2.68,2.72,26944600
EASON,20260108,1.09,1.09,1.05,1.07,355600
EAST,20260108,0.68,0.69,0.66,0.68,221300
EASTW,20260108,1.94,1.95,1.9,1.91,838800
ECF,20260108,0.1,0.1,0.09,0.1,4077100
EFORL,20260108,0.14,0.15,0.14,0.14,3153500
EGATIF,20260108,6.15,6.2,6.15,6.2,167100
EGCO,20260108,117,117,114,114.5,1357400
EKH,20260108,4.94,4.96,4.94,4.94,142600
EMC,20260108,0.03,0.03,0.02,0.02,1058300
EMPIRE,20260108,1.19,1.22,1.18,1.19,2263400
EP,20260108,1.19,1.19,1.18,1.18,312400
EPG,20260108,2.96,3.02,2.92,2.96,1535500
ERW,20260108,2.34,2.34,2.22,2.22,26038500
ESTAR,20260108,0.2,0.22,0.19,0.2,6453400
ETC,20260108,0.58,0.58,0.57,0.57,1385700
ETE,20260108,0.58,0.58,0.57,0.58,24500
ETL,20260108,0.57,0.58,0.56,0.58,72200
EURO,20260108,3.98,4.04,3.92,4.04,1200
EVER,20260108,0.04,0.05,0.04,0.05,347900
FANCY,20260108,0.33,0.33,0.31,0.32,20600
FLOYD,20260108,1.17,1.19,1.17,1.17,119700
FM,20260108,3.62,3.64,3.6,3.64,382000
FMT,20260108,23.9,23.9,23.8,23.8,800
FN,20260108,0.47,0.47,0.43,0.43,198000
FNS,20260108,0.85,0.85,0.84,0.84,14000
FORTH,20260108,6.05,6.05,5.85,5.85,374100
FPI,20260108,1.64,1.65,1.64,1.65,10500
FPT,20260108,6.1,6.1,6,6,23700
FSMART,20260108,6.05,6.1,6,6.05,658700
FSX,20260108,0.7,0.74,0.7,0.73,25400
FTE,20260108,1.9,1.93,1.9,1.9,158600
FTI,20260108,1.93,2.02,1.93,1.97,27500
FTREIT,20260108,11.8,11.9,11.7,11.9,2203200
FUTURERT,20260108,9.15,9.15,9.1,9.1,203500
FVC,20260108,0.49,0.49,0.48,0.48,215800
GABLE,20260108,3.4,3.42,3.36,3.36,208400
GAHREIT,20260108,4.64,4.64,4.34,4.38,90300
GBX,20260108,0.48,0.48,0.47,0.47,626900
GC,20260108,3.98,4,3.98,4,213500
GCAP,20260108,0.28,0.3,0.28,0.29,195000
GEL,20260108,0.03,0.03,0.02,0.03,309600
GENCO,20260108,0.26,0.26,0.26,0.26,84400
GFC,20260108,2.94,2.94,2.9,2.9,33600
GFPT,20260108,10.6,10.6,10.4,10.4,1719800
GGC,20260108,3.42,3.52,3.34,3.4,19600
GJS,20260108,0.12,0.12,0.1,0.11,8151800
GLOBAL,20260108,6.7,6.75,6.3,6.45,14887000
GLORY,20260108,0.79,0.8,0.76,0.79,2900
GPI,20260108,1.57,1.58,1.57,1.58,135100
GPSC,20260108,36.5,37.25,36.5,37.25,3827800
GRAMMY,20260108,4.4,4.4,4.4,4.4,800
GRAND,20260108,0.03,0.04,0.03,0.04,1511100
GREEN,20260108,0.64,0.64,0.63,0.64,52500
GROREIT,20260108,7.45,7.5,7.4,7.4,81700
GTB,20260108,0.67,0.68,0.67,0.67,11100
GTV,20260108,0.04,0.04,0.03,0.03,3176500
GULF,20260108,42.75,43.25,42,42.5,24376300
GUNKUL,20260108,1.87,1.87,1.85,1.85,5898100
GVREIT,20260108,6.55,6.6,6.55,6.6,360400
GYT,20260108,198,198,198,198,300
HANA,20260108,16.2,16.3,16.1,16.1,5281800
HANN,20260108,0.93,0.93,0.9,0.91,2048200
HARN,20260108,1.95,1.96,1.94,1.95,26900
HEALTH,20260108,0.46,0.47,0.45,0.45,46000
HENG,20260108,0.95,0.96,0.94,0.95,369000
HFT,20260108,4.12,4.18,4.12,4.16,313700
HL,20260108,7.15,7.15,7.05,7.1,62900
HMPRO,20260108,6.7,6.75,6.6,6.65,21817400
HPF,20260108,5.2,5.2,5.15,5.15,10100
HPT,20260108,0.33,0.34,0.33,0.34,722200
HTC,20260108,15.1,15.2,15,15.1,123500
HTECH,20260108,2.92,2.96,2.92,2.94,141300
HUMAN,20260108,4.94,4.96,4.9,4.9,389900
HYDRO,20260108,3.22,4.02,3.2,3.5,8507700
I2,20260108,0.73,0.74,0.71,0.71,1720900
ICHI,20260108,13.6,13.7,13.5,13.5,2657200
ICN,20260108,1.7,1.7,1.67,1.68,363100
IDG,20260108,1.75,1.77,1.71,1.72,1761800
IFS,20260108,2.1,2.1,2.1,2.1,18400
IHL,20260108,1.62,1.62,1.54,1.62,14800
IIG,20260108,1.49,1.55,1.46,1.46,2491700
III,20260108,3.96,3.98,3.94,3.98,573500
ILINK,20260108,4.72,4.72,4.68,4.7,84600
ILM,20260108,13.7,13.8,13.5,13.7,147500
IMH,20260108,3.08,3.08,3.02,3.08,6000
IMPACT,20260108,10.4,10.4,10.3,10.4,812300
IND,20260108,1.39,1.4,1.37,1.37,773800
INET,20260108,3.64,3.68,3.62,3.62,458300
INETREIT,20260108,11.4,11.5,11.3,11.4,1266500
INGRS,20260108,0.25,0.25,0.24,0.25,718700
INOX,20260108,0.45,0.46,0.42,0.43,9836400
INSET,20260108,1.71,1.71,1.64,1.64,1461200
INSURE,20260108,64.5,65,57,63.5,1800
IP,20260108,4.36,4.42,4.36,4.38,234300
IRC,20260108,11.9,12,11.8,11.8,15800
IRCP,20260108,0.28,0.29,0.27,0.28,426800
IROYAL,20260108,4.9,4.9,4.84,4.84,41800
IRPC,20260108,1.07,1.09,1.06,1.07,39055700
IT,20260108,3.46,3.46,3.46,3.46,13300
ITC,20260108,16.7,16.9,16.3,16.4,3856600
ITD,20260108,0.27,0.27,0.25,0.27,2591500
ITEL,20260108,1.32,1.37,1.31,1.34,3094600
ITNS,20260108,1.5,1.53,1.47,1.53,172000
ITTHI,20260108,1.33,1.33,1.3,1.32,39100
IVF,20260108,0.83,0.84,0.81,0.81,82900
IVL,20260108,16.9,17.1,16.6,16.7,20087300
J,20260108,0.7,0.7,0.68,0.69,121800
JAS,20260108,1.33,1.33,1.3,1.3,26435800
JCK,20260108,0.13,0.14,0.12,0.13,479500
JDF,20260108,1.4,1.4,1.39,1.39,63900
JMART,20260108,7.15,7.25,6.85,6.85,7725200
JMT,20260108,9.25,9.3,8.8,8.85,12820500
JPARK,20260108,2.68,2.7,2.64,2.64,400700
JR,20260108,1.68,1.7,1.68,1.69,104500
JSP,20260108,1.87,1.92,1.87,1.92,35500
JTS,20260108,58.75,61.25,55,60.25,832900
JUBILE,20260108,7.15,7.15,6.95,7,3400
K,20260108,1.11,1.11,1.08,1.08,31800
KAMART,20260108,9.1,9.15,9,9,1534800
KASET,20260108,0.55,0.56,0.53,0.56,301600
KBANK,20260108,192,196,191.5,194.5,12425400
KBS,20260108,5.8,5.8,5.75,5.8,181900
KBSPIF,20260108,8.1,8.15,8.1,8.1,13700
KC,20260108,0.03,0.03,0.03,0.03,25200
KCAR,20260108,5.4,5.45,5.4,5.45,37900
KCC,20260108,2.48,2.48,2.3,2.3,50400
KCE,20260108,18.4,18.5,18,18,12729600
KCG,20260108,8.25,8.3,8.15,8.15,866700
KCM,20260108,0.17,0.2,0.16,0.16,160900
KDH,20260108,82,82,82,82,2000
KGEN,20260108,1.36,1.36,1.27,1.3,2557600
KGI,20260108,3.98,4,3.96,3.98,598800
KIAT,20260108,0.32,0.33,0.32,0.33,2068800
KISS,20260108,2.98,3.02,2.94,2.94,516900
KJL,20260108,6.1,6.1,6.05,6.05,17400
KK,20260108,0.85,0.87,0.83,0.85,175200
KKP,20260108,66.25,67.5,66,67.5,3679300
KLINIQ,20260108,21.2,21.4,21.2,21.2,88900
KOOL,20260108,0.28,0.29,0.28,0.29,237600
KPNREIT,20260108,1.91,1.91,1.91,1.91,8000
KSL,20260108,1.28,1.28,1.22,1.25,2261100
KTB,20260108,28,29,28,28.75,57125800
KTBSTMR,20260108,5.5,5.55,5.35,5.55,134300
KTC,20260108,26.25,26.5,26,26,14493000
KTIS,20260108,1.96,1.97,1.93,1.97,204400
KTMS,20260108,1.98,1.98,1.97,1.97,2300
KUMWEL,20260108,1.03,1.03,1.02,1.02,400
KUN,20260108,0.81,0.83,0.81,0.83,1700
KWM,20260108,0.9,0.9,0.89,0.89,50300
KYE,20260108,288,290,288,289,2200
L&E,20260108,1.12,1.12,1.01,1.01,129900
LALIN,20260108,4.76,4.78,4.76,4.76,53700
LANNA,20260108,15.3,15.3,15.2,15.2,72300
LDC,20260108,0.3,0.31,0.29,0.29,962300
LEE,20260108,2.6,2.6,2.6,2.6,100
LEO,20260108,1.96,1.96,1.94,1.95,12500
LH,20260108,3.9,3.96,3.88,3.92,29094600
LHFG,20260108,0.9,0.93,0.9,0.91,3045900
LHHOTEL,20260108,13.3,13.3,13.2,13.3,613200
LHK,20260108,3.38,3.38,3.36,3.38,178600
LHRREIT,20260108,4.4,4.48,4.4,4.42,128400
LHSC,20260108,13.1,13.1,12.8,13,364200
LIT,20260108,0.65,0.69,0.64,0.65,463200
LOXLEY,20260108,1.28,1.3,1.23,1.23,393600
LPH,20260108,3.74,3.76,3.74,3.74,43700
LPN,20260108,1.55,1.55,1.52,1.53,972000
LST,20260108,4.7,4.72,4.7,4.7,25400
LTMH,20260108,4.5,4.5,4.44,4.44,2600
LTS,20260108,2.56,2.56,2.54,2.54,101500
LUXF,20260108,9,9,9,9,6200
M,20260108,18.5,18.6,18.1,18.1,3638600
M-CHAI,20260108,22,22.5,21.9,21.9,24600
M-PAT,20260108,1.9,1.9,1.82,1.9,300
MADAME,20260108,0.12,0.13,0.12,0.13,1382500
MAGURO,20260108,20.5,20.5,20.2,20.3,150400
MAJOR,20260108,7.1,7.1,6.9,6.95,1411200
MALEE,20260108,4.18,4.18,4.06,4.08,816100
MASTEC,20260108,1.05,1.05,1.03,1.03,406700
MASTER,20260108,8.8,8.85,8.4,8.7,4238900
MATCH,20260108,0.73,0.73,0.7,0.7,10200
MATI,20260108,3.32,3.32,3.32,3.32,1000
MBAX,20260108,1.43,1.43,1.41,1.41,41600
MBK,20260108,18,18.3,17.8,18.1,2578200
MC,20260108,11.4,11.4,11.3,11.4,670700
MCA,20260108,0.98,0.98,0.94,0.94,892500
MCOT,20260108,3.08,3.1,3.08,3.08,44500
MCS,20260108,8.3,8.3,8.25,8.3,223300
MDX,20260108,2.46,2.48,2.4,2.4,101100
MEB,20260108,15.4,15.5,15.3,15.3,66300
MEDEZE,20260108,6.3,6.35,6.25,6.3,225800
MEGA,20260108,36.5,37,36.25,37,1408800
MENA,20260108,0.76,0.76,0.74,0.76,260800
META,20260108,0.06,0.07,0.05,0.06,609300
METCO,20260108,289,291,288,288,7700
MFC,20260108,24.3,24.5,24.3,24.3,2000
MFEC,20260108,5.3,5.35,5.25,5.25,31600
MGC,20260108,4.34,4.5,4,4.44,15900
MGI,20260108,5.75,5.85,5.55,5.55,225400
MGT,20260108,1.62,1.63,1.61,1.62,23800
MICRO,20260108,0.86,0.87,0.83,0.83,80800
MIDA,20260108,0.2,0.21,0.19,0.21,327900
MII,20260108,4.46,4.48,4.46,4.48,24600
MILL,20260108,0.07,0.07,0.06,0.07,403900
MINT,20260108,23.6,24,23.6,23.8,13811300
MITSIB,20260108,0.61,0.61,0.59,0.61,81700
MJD,20260108,0.33,0.34,0.33,0.33,9200
MJLF,20260108,4.94,4.98,4.92,4.94,38800
MK,20260108,0.58,0.59,0.58,0.58,16000
ML,20260108,0.48,0.52,0.47,0.5,469800
MMM,20260108,3.36,3.5,3.32,3.34,2578400
MNIT,20260108,1.88,1.91,1.86,1.91,5600
MNRF,20260108,2.12,2.14,2.12,2.14,41000
MODERN,20260108,2.14,2.2,2.14,2.2,200
MONO,20260108,1.18,1.24,1.15,1.2,15694900
MOONG,20260108,2.04,2.04,2,2.02,28900
MORE,20260108,0.04,0.05,0.04,0.04,1832300
MOSHI,20260108,35.25,35.25,34.25,34.5,119400
MOTHER,20260108,1.18,1.22,1.17,1.17,1319800
MPJ,20260108,3.5,3.54,3.5,3.52,137200
MRDIYT,20260108,8.6,8.7,8.55,8.55,2002800
MSC,20260108,7.7,7.7,7.7,7.7,4600
MST,20260108,6.75,6.75,6.7,6.75,15100
MTC,20260108,31.25,31.25,30,30,12693600
MTI,20260108,15.5,15.5,15.4,15.4,19700
MTW,20260108,0.83,0.86,0.81,0.81,404100
MUD,20260108,0.52,0.52,0.5,0.5,1700
MVP,20260108,0.24,0.25,0.22,0.22,743900
NAM,20260108,3.54,3.56,3.48,3.48,14400
NAT,20260108,2.64,2.66,2.62,2.64,4000
NATION,20260108,0.04,0.04,0.03,0.04,271500
NC,20260108,2.1,2.14,2.08,2.14,2100
NCAP,20260108,3.02,3.02,2.88,2.9,2251300
NCH,20260108,0.4,0.41,0.4,0.4,28700
NCL,20260108,0.23,0.24,0.21,0.23,2037400
NCP,20260108,0.96,0.99,0.95,0.99,60000
NDR,20260108,1.31,1.33,1.31,1.31,57500
NEO,20260108,20.2,20.2,19.5,20.2,302600
NEP,20260108,0.19,0.2,0.19,0.2,400
NER,20260108,4.62,4.64,4.58,4.62,4888700
NETBAY,20260108,21.9,22,21.7,21.8,143300
NEWS,20260108,0.01,0.02,0.01,0.01,757880900
NEX,20260108,1.19,1.19,1.16,1.17,17017600
NKI,20260108,18.6,18.6,18.5,18.5,200
NKT,20260108,3.96,3.98,3.96,3.96,232500
NL,20260108,0.67,0.68,0.66,0.67,73600
NNCL,20260108,1.48,1.49,1.48,1.49,30700
NOBLE,20260108,2.18,2.2,2.16,2.16,1329500
NOVA,20260108,8.7,8.7,8.65,8.65,1560800
NPK,20260108,12.2,12.2,12.2,12.2,200
NRF,20260108,0.31,0.33,0.3,0.31,246900
NSL,20260108,24,24,23.4,23.7,498600
NTF,20260108,5.6,5.6,5.25,5.3,1992400
NTSC,20260108,6.35,6.35,6.2,6.25,165600
NTV,20260108,22.9,23,22.8,22.8,7800
NUT,20260108,3.88,3.88,3.84,3.88,15100
NV,20260108,0.58,0.59,0.53,0.53,11800
NVD,20260108,0.79,0.83,0.79,0.8,2100
NYT,20260108,3.04,3.06,3.02,3.04,574900
OCC,20260108,9.3,9.3,9.3,9.3,100
OGC,20260108,9.95,10,9.95,10,300
OKJ,20260108,4.22,4.22,4.14,4.14,645400
ONEE,20260108,2.16,2.16,2.12,2.14,74500
ONSENS,20260108,1.11,1.12,1.1,1.11,589000
OR,20260108,13.5,13.9,13.5,13.8,26196000
ORI,20260108,1.78,1.8,1.76,1.77,2741300
ORN,20260108,0.69,0.7,0.69,0.69,477900
