<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260416,12.27,12.27,12.2,12.2,18
BMSCITH-O,20260416,12.36,12.45,12.36,12.36,129
BSET100-O,20260416,10.94,10.95,10.94,10.94,65
CHINA-O,20260416,7.01,7.2,7.01,7.2,17
GLD-O,20260416,6.09,6.13,6.01,6.13,603
TDEX-O,20260416,9.63,9.69,9.51,9.62,512
1DIV,20260416,12.26,12.27,12.14,12.14,26300
1I01BSET50,20260416,3.86,3.89,3.86,3.89,52200
2I01BSET50,20260416,2.97,3.02,2.94,3.02,704100
2X01BSET50,20260416,7.22,7.25,7.08,7.1,200400
BMSCG,20260416,7.91,7.94,7.91,7.94,21100
BMSCITH,20260416,12.46,12.47,12.29,12.29,1318600
BSET100,20260416,10.92,10.95,10.83,10.83,137600
CHINA,20260416,7.07,7.23,7.07,7.2,520400
GLD,20260416,6.1,6.11,6.09,6.1,971900
TDEX,20260416,9.62,9.69,9.59,9.6,2033800
UBOT,20260416,13.59,13.59,13.59,13.59,1100
UHERO,20260416,8.39,8.39,8.39,8.39,1100
2S,20260416,2.66,2.7,2.66,2.7,26600
3BBIF,20260416,6.65,6.7,6.65,6.65,2394900
88TH,20260416,4.86,4.94,4.8,4.84,1314500
A5,20260416,1.82,1.84,1.82,1.84,1200
AAI,20260416,3.44,3.44,3.38,3.44,4259400
AAV,20260416,1.13,1.13,1.11,1.11,99858100
ABM,20260416,0.53,0.53,0.52,0.52,21300
ACC,20260416,0.38,0.41,0.38,0.39,8468700
ACE,20260416,1.28,1.29,1.27,1.28,202800
ACG,20260416,0.7,0.72,0.68,0.72,168500
ADB,20260416,0.58,0.59,0.58,0.59,38100
ADD,20260416,3.26,3.3,3.18,3.24,118500
ADVANC,20260416,364,372,361,368,15163200
ADVICE,20260416,5.35,5.5,5.35,5.4,949400
AE,20260416,0.08,0.08,0.07,0.07,1564300
AEONTS,20260416,93.75,94.25,92.75,93,389900
AF,20260416,0.34,0.35,0.34,0.35,2500
AFC,20260416,2.98,3,2.98,3,6000
AGE,20260416,1.16,1.16,1.14,1.15,952500
AH,20260416,13,13.2,12.9,13.1,66500
AHC,20260416,13.4,13.7,13.3,13.3,7800
AI,20260416,2.9,2.92,2.9,2.92,67200
AIE,20260416,1.17,1.17,1.14,1.15,855500
AIMCG,20260416,1.28,1.31,1.28,1.31,215400
AIMIRT,20260416,11.3,11.3,11.1,11.2,219500
AIRA,20260416,1.1,1.11,1.1,1.11,21600
AIT,20260416,4.86,4.88,4.84,4.86,718600
AJ,20260416,3.36,3.4,3.24,3.26,10339600
AJA,20260416,0.16,0.17,0.16,0.16,692500
AKP,20260416,0.68,0.72,0.68,0.72,1851900
AKR,20260416,0.94,0.94,0.92,0.94,3253900
ALLA,20260416,1.25,1.26,1.25,1.25,294800
ALLY,20260416,4.36,4.4,4.34,4.36,286400
ALPHAX,20260416,0.39,0.39,0.37,0.38,6208600
ALT,20260416,1.33,1.35,1.3,1.33,1610600
