<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260204,11.26,11.26,11.26,11.26,20
2I01BSET50-O,20260204,3.96,3.96,3.95,3.95,28
2X01BSET50-O,20260204,5.85,5.85,5.85,5.85,1
BMSCITH-O,20260204,10.65,10.67,10.65,10.67,11
BSET100-O,20260204,9.7,9.7,9.7,9.7,3
GLD-O,20260204,6.39,6.45,6.35,6.37,2689
TDEX-O,20260204,8.6,8.62,8.6,8.61,360
1DIV,20260204,11.21,11.28,11.21,11.23,33900
1I01BSET50,20260204,4.45,4.45,4.45,4.45,800
2I01BSET50,20260204,3.97,3.98,3.92,3.92,1519200
2X01BSET50,20260204,5.81,5.86,5.8,5.86,44100
ABFTH,20260204,1383,1386,1383,1386,250
BMSCG,20260204,7.53,7.53,7.53,7.53,300
BMSCITH,20260204,10.61,10.69,10.61,10.69,216400
BSET100,20260204,9.67,9.71,9.67,9.71,142500
CHINA,20260204,6.91,6.96,6.86,6.94,59400
GLD,20260204,6.39,6.45,6.31,6.33,13627200
TDEX,20260204,8.52,8.62,8.52,8.61,303800
2S,20260204,2.5,2.52,2.5,2.5,30200
3BBIF,20260204,6.6,6.7,6.6,6.65,26626600
88TH,20260204,4.5,4.52,4.46,4.46,182300
A5,20260204,1.84,1.84,1.82,1.84,2400
AAI,20260204,4.24,4.28,4.22,4.28,1095400
AAV,20260204,1.18,1.18,1.14,1.15,162291300
ABM,20260204,0.59,0.6,0.59,0.6,9600
ACC,20260204,0.39,0.4,0.38,0.38,1947100
ACE,20260204,1.3,1.3,1.29,1.3,983900
ACG,20260204,0.58,0.58,0.58,0.58,200
ADB,20260204,0.56,0.58,0.56,0.57,4900
ADD,20260204,3.92,4.1,3.92,4.1,3400
ADVANC,20260204,376,381,370,374,13632200
ADVICE,20260204,5.9,5.9,5.75,5.75,986400
AE,20260204,0.09,0.09,0.08,0.09,919300
AEONTS,20260204,96,96,95,95.5,626100
AF,20260204,0.34,0.34,0.32,0.32,8000
AFC,20260204,3.24,3.28,3.24,3.28,1300
AGE,20260204,1.25,1.27,1.24,1.26,382700
AH,20260204,13,13.1,12.9,13.1,76100
AHC,20260204,13,13.1,13,13,11400
AI,20260204,3,3,2.98,2.98,45500
AIE,20260204,1.02,1.03,1.01,1.01,349600
AIMCG,20260204,1.68,1.68,1.66,1.66,76600
AIMIRT,20260204,10.9,10.9,10.8,10.8,98800
AIRA,20260204,0.94,0.97,0.93,0.97,23700
AIT,20260204,5,5.05,4.96,4.98,342500
AJ,20260204,1.78,1.78,1.71,1.73,1111800
AJA,20260204,0.15,0.15,0.14,0.14,4522600
AKP,20260204,0.67,0.67,0.66,0.66,528200
AKR,20260204,0.84,0.84,0.83,0.84,280400
AKS,20260204,0.02,0.03,0.02,0.02,903500
ALLA,20260204,1.18,1.18,1.16,1.18,35100
ALLY,20260204,4.4,4.42,4.38,4.42,358300
ALPHAX,20260204,0.48,0.5,0.48,0.5,5971100
ALT,20260204,1.1,1.13,1.08,1.09,512600
ALUCON,20260204,199.5,199.5,199,199,300
AMA,20260204,4.1,4.1,4.08,4.08,105600
AMANAH,20260204,0.75,0.75,0.72,0.73,169600
AMARC,20260204,2.6,2.6,2.56,2.58,699200
AMARIN,20260204,2.2,2.2,2.16,2.16,26000
AMATA,20260204,15.5,15.7,15.4,15.6,8119200
AMATAR,20260204,6.7,6.7,6.7,6.7,1800
AMATAV,20260204,1.8,1.8,1.79,1.79,74900
AMC,20260204,2.08,2.08,2.06,2.06,200
AMR,20260204,0.4,0.4,0.38,0.38,158900
ANAN,20260204,0.4,0.41,0.4,0.4,1322600
ANI,20260204,2.74,2.76,2.7,2.74,26200
AOT,20260204,51.5,52.25,51.25,52.25,15188900
AP,20260204,8.9,8.95,8.8,8.85,4967200
APCO,20260204,2.82,2.86,2.78,2.86,11700
APCS,20260204,1.33,1.33,1.33,1.33,100
APO,20260204,1.85,1.92,1.84,1.9,921700
APP,20260204,2.54,2.56,2.54,2.54,178900
APURE,20260204,2.14,2.18,2.14,2.18,45100
AQUA,20260204,0.14,0.15,0.14,0.15,253800
ARIN,20260204,0.56,0.57,0.52,0.52,5009800
ARIP,20260204,0.43,0.44,0.43,0.43,255300
ARROW,20260204,5,5,5,5,7500
AS,20260204,2.8,2.88,2.78,2.86,2011100
ASAP,20260204,1.15,1.38,1.15,1.22,40800
ASEFA,20260204,3.52,3.52,3.48,3.5,39700
ASIA,20260204,5.9,5.9,5.85,5.85,4300
ASIAN,20260204,7.45,7.5,7.4,7.45,494200
ASIMAR,20260204,1.52,1.54,1.5,1.5,398900
ASK,20260204,7.4,7.5,7.4,7.45,886400
ASN,20260204,0.77,0.77,0.74,0.74,7800
ASP,20260204,2.08,2.1,2.08,2.08,249400
ASW,20260204,6.05,6.1,6.05,6.1,43200
ATLAS,20260204,1.68,1.68,1.64,1.66,2448500
ATP30,20260204,0.88,0.88,0.87,0.88,197600
AU,20260204,5,5.05,4.96,5,317400
AUCT,20260204,5.25,5.25,5.2,5.2,1063400
AURA,20260204,12.7,12.7,12.4,12.4,969800
AWC,20260204,2.28,2.3,2.22,2.26,43877600
AXTRART,20260204,12.9,13,12.8,13,360700
AYUD,20260204,36.75,37,36.5,37,8300
B,20260204,0.04,0.04,0.03,0.04,201600
B-WORK,20260204,5.1,5.2,5.1,5.2,54900
B52,20260204,0.28,0.28,0.27,0.28,21500
BA,20260204,16,16,15.6,15.6,5457900
BAFS,20260204,8.7,8.75,8.65,8.7,103600
BAM,20260204,7.85,7.9,7.7,7.75,9008600
BANPU,20260204,5.35,5.45,5.35,5.4,40864000
BAREIT,20260204,10.7,10.7,10.6,10.6,100400
BAY,20260204,25.5,25.75,25.25,25.5,122500
BBGI,20260204,2.96,2.96,2.94,2.96,98400
BBIK,20260204,14.8,14.9,14.6,14.6,277400
BBL,20260204,157,158.5,156.5,156.5,9237000
BC,20260204,0.71,0.72,0.7,0.7,67400
BCH,20260204,9.9,10.1,9.85,9.95,13103700
BCP,20260204,30.5,31.5,30.25,31.5,13190000
BCPG,20260204,7.4,7.45,7.3,7.4,7484100
BCT,20260204,53,53,51.5,51.75,1400
BDMS,20260204,19.7,20,19.7,19.9,44375300
BE8,20260204,4.74,4.76,4.66,4.66,268700
BEAUTY,20260204,0.41,0.42,0.38,0.38,15449500
BEC,20260204,1.82,1.83,1.81,1.82,333600
BEM,20260204,5.2,5.2,5.1,5.2,16936900
BEYOND,20260204,8.35,8.4,8.25,8.4,97900
BGC,20260204,4.16,4.18,4.14,4.16,246000
BGRIM,20260204,13.5,13.5,13.1,13.3,11589600
BGT,20260204,0.4,0.4,0.37,0.38,11100
BH,20260204,165.5,166.5,164,165,2108800
BIG,20260204,0.29,0.29,0.28,0.29,1073800
BIOTEC,20260204,0.17,0.18,0.17,0.17,313100
BIS,20260204,1.88,1.91,1.88,1.9,78500
BIZ,20260204,4.26,4.28,4.24,4.28,23800
BJC,20260204,14.6,14.7,14.4,14.6,9226800
BJCHI,20260204,0.58,0.59,0.57,0.57,19900
BKA,20260204,0.87,0.87,0.82,0.85,3360400
BKD,20260204,1,1.02,1,1.02,13600
BKGI,20260204,1.28,1.28,1.26,1.26,38400
BKIH,20260204,301,302,301,301,10400
BLA,20260204,20.8,21,20.6,20.7,1316300
BLAND,20260204,0.44,0.45,0.43,0.44,2474800
BLC,20260204,3.98,4,3.94,4,237900
BLESS,20260204,0.2,0.2,0.2,0.2,850000
BM,20260204,1.01,1.02,1,1,1433500
BOFFICE,20260204,5.2,5.25,5.15,5.25,46600
BOL,20260204,5.15,5.15,5.05,5.1,26700
BPP,20260204,11.3,11.4,11.1,11.1,464600
BPS,20260204,0.42,0.42,0.41,0.41,193000
BR,20260204,1.66,1.69,1.66,1.67,198600
BRI,20260204,1.42,1.43,1.33,1.38,134800
BRR,20260204,3.92,3.98,3.86,3.88,113100
BRRGIF,20260204,3.78,3.8,3.78,3.8,480700
BSBM,20260204,0.59,0.59,0.56,0.58,238800
BSM,20260204,0.36,0.36,0.36,0.36,2600
BTC,20260204,0.21,0.22,0.21,0.22,661000
BTG,20260204,17,17.2,16.9,17.1,3133500
BTNC,20260204,14.5,14.8,14.5,14.8,600
BTS,20260204,2.2,2.2,2.16,2.16,36353200
BTSGIF,20260204,2.6,2.62,2.58,2.6,2698100
