<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AU,20260311,4.82,4.88,4.82,4.82,318600
AUCT,20260311,5.15,5.2,5.1,5.15,96700
AURA,20260311,12.8,13.4,12.4,13.3,3781600
AWC,20260311,2.08,2.14,2.06,2.06,78832800
AXTRART,20260311,12.5,12.6,12.4,12.5,1348800
AYUD,20260311,36.75,37.5,36.5,37.25,3400
B,20260311,0.03,0.04,0.03,0.04,114500
B-WORK,20260311,5.3,5.4,5.3,5.4,91600
B52,20260311,0.29,0.29,0.28,0.29,12100
BA,20260311,13.9,14.1,13.7,14,16212700
BAFS,20260311,8.3,8.35,8.15,8.25,141600
BAM,20260311,7.1,7.25,7.05,7.15,15701700
BANPU,20260311,5.85,5.9,5.7,5.7,69753400
BAREIT,20260311,10.8,10.9,10.7,10.8,561700
BAY,20260311,25.25,26,25.25,26,687500
BBGI,20260311,3.52,3.8,3.5,3.72,3827000
BBIK,20260311,20,20.8,19.9,20,1943900
BBL,20260311,167,169.5,166.5,167,7110600
BC,20260311,0.7,0.72,0.68,0.69,364900
BCH,20260311,9.85,9.95,9.75,9.75,11314100
BCP,20260311,34.75,36.5,34.75,36.25,6042600
BCPG,20260311,6.9,6.9,6.35,6.35,45809400
BCT,20260311,45.75,45.75,44,44,4200
BDMS,20260311,18.9,19,18.7,18.7,81145400
BE8,20260311,5.7,5.8,5.55,5.55,412600
BEAUTY,20260311,0.35,0.36,0.34,0.34,4524000
BEC,20260311,2.06,2.06,2,2.02,888700
BEM,20260311,5.4,5.45,5.3,5.3,31253900
BEYOND,20260311,8.6,8.9,8.6,8.85,26300
BGC,20260311,4.3,4.4,4.3,4.36,72400
BGRIM,20260311,12,12.3,11.6,11.6,23209100
BGT,20260311,0.38,0.41,0.38,0.41,72400
BH,20260311,178,183,177.5,179,6008700
BIG,20260311,0.29,0.3,0.29,0.3,303500
BIOTEC,20260311,0.19,0.19,0.18,0.19,1282200
BIS,20260311,1.94,2,1.92,1.94,36500
BIZ,20260311,4.92,4.92,4.78,4.8,320500
BJC,20260311,13.7,14,13.6,13.6,8705700
BJCHI,20260311,0.58,0.59,0.57,0.58,225200
BKA,20260311,0.9,0.92,0.86,0.86,935700
BKD,20260311,1.1,1.1,1.08,1.09,32800
BKGI,20260311,1.37,1.37,1.36,1.37,127100
BKIH,20260311,308,308,307,308,1900
BLA,20260311,19.5,19.9,19.4,19.6,1129000
BLAND,20260311,0.42,0.43,0.42,0.42,1022600
BLC,20260311,3.94,3.96,3.9,3.92,309800
BLESS,20260311,0.21,0.21,0.2,0.21,44500
BM,20260311,1,1.01,0.99,0.99,761000
BOFFICE,20260311,5.2,5.35,5.2,5.35,1360800
BOL,20260311,5.05,5.1,5.05,5.05,36300
BPP,20260311,12.3,12.4,12,12,211400
BPS,20260311,0.42,0.42,0.41,0.41,27700
BR,20260311,1.61,1.61,1.6,1.61,24900
BRI,20260311,1.4,1.42,1.39,1.4,314600
BROCK,20260311,1.35,1.35,1.35,1.35,1100
BRR,20260311,3.78,3.8,3.7,3.74,111800
BRRGIF,20260311,3.68,3.7,3.68,3.7,108500
BSBM,20260311,0.56,0.57,0.55,0.55,65400
BSM,20260311,0.4,0.4,0.36,0.36,1000
BTC,20260311,0.2,0.21,0.2,0.2,1913800
BTG,20260311,21.2,21.2,19.9,20,8883700
BTNC,20260311,19.9,19.9,19.6,19.6,3900
BTS,20260311,2.08,2.12,2.06,2.06,46966400
BTSGIF,20260311,2.52,2.54,2.5,2.52,1484400
BTW,20260311,0.09,0.1,0.08,0.09,279900
BUI,20260311,12.5,12.7,12.5,12.6,143400
BVG,20260311,1.68,1.74,1.68,1.7,127600
BWG,20260311,0.31,0.35,0.31,0.34,160767200
BYD,20260311,0.52,0.53,0.51,0.51,6793200
CAZ,20260311,1.51,1.54,1.48,1.54,104900
CBG,20260311,35.5,36.5,35.5,35.5,2861500
CCET,20260311,4.86,4.94,4.76,4.78,64425000
CCP,20260311,0.25,0.26,0.25,0.25,566500
CEN,20260311,0.56,0.58,0.55,0.56,10356400
CENTEL,20260311,33.25,34,32.75,33.25,5359000
CEYE,20260311,1.49,1.5,1.49,1.5,600
CFARM,20260311,0.74,0.76,0.74,0.76,225500
CFRESH,20260311,0.7,0.72,0.7,0.7,253900
CGD,20260311,0.11,0.12,0.1,0.11,449500
CGH,20260311,0.43,0.45,0.43,0.43,421200
CH,20260311,1.69,1.69,1.66,1.67,12500
CHAO,20260311,4.46,4.54,4.44,4.44,26100
CHARAN,20260311,16.8,16.8,16.6,16.6,300
CHASE,20260311,0.49,0.5,0.49,0.49,445300
CHAYO,20260311,1.09,1.11,1.07,1.07,1350800
CHEWA,20260311,0.19,0.19,0.18,0.18,154500
CHG,20260311,1.48,1.49,1.47,1.48,10752200
CHIC,20260311,0.26,0.3,0.26,0.29,137700
CHOW,20260311,1.3,1.31,1.24,1.24,17900
CI,20260311,0.32,0.33,0.31,0.32,129100
CIG,20260311,0.03,0.03,0.02,0.03,16600
CITY,20260311,1.33,1.33,1.2,1.21,69400
CIVIL,20260311,0.89,0.89,0.86,0.87,43400
CK,20260311,15.6,15.7,15.3,15.4,5570000
CKP,20260311,2.32,2.34,2.3,2.32,3549200
CM,20260311,1.61,1.61,1.61,1.61,100
CMAN,20260311,2.68,2.72,2.68,2.68,3061000
CMC,20260311,0.42,0.42,0.41,0.42,9400
CMO,20260311,0.91,0.94,0.84,0.84,5750300
CMR,20260311,1.38,1.38,1.37,1.38,54600
CNT,20260311,1.05,1.07,1.05,1.07,200600
COCOCO,20260311,5.9,6,5.75,5.75,1701600
COLOR,20260311,1,1,1,1,2600
COM7,20260311,22.7,23.8,22.7,23.5,27412000
COMAN,20260311,0.54,0.55,0.48,0.55,65500
CPALL,20260311,47.5,47.75,46.5,46.75,53384700
CPANEL,20260311,1.96,1.99,1.93,1.99,351600
CPAXT,20260311,14.8,15,14.6,14.6,10399900
CPF,20260311,19.2,19.3,18.8,18.8,39830100
CPH,20260311,9.15,9.55,9.15,9.25,522600
CPI,20260311,3.62,3.62,3.58,3.58,1397000
CPL,20260311,0.62,0.67,0.62,0.63,266900
CPN,20260311,63.5,65,63.5,64,8275500
CPNCG,20260311,6.2,6.25,6.15,6.2,234800
CPNREIT,20260311,11.5,11.7,11.5,11.5,2546300
CPR,20260311,2.7,2.84,2.68,2.68,68500
CPT,20260311,0.98,1,0.98,1,96000
CPTREIT,20260311,5.55,5.6,5.45,5.55,553100
CPW,20260311,2.12,2.22,2.12,2.2,259800
CRANE,20260311,0.43,0.43,0.43,0.43,3400
CRC,20260311,18.2,18.6,18,18,19291100
CRD,20260311,0.34,0.35,0.33,0.35,179000
CREDIT,20260311,16.8,17,16.7,16.9,267200
CSC,20260311,45.25,45.5,44.75,45.25,11600
CSP,20260311,0.4,0.4,0.38,0.38,5500
CSR,20260311,71.5,71.5,71.5,71.5,100
CSS,20260311,0.77,0.78,0.76,0.76,78400
CTARAF,20260311,4.58,4.6,4.58,4.6,4400
CTW,20260311,3,3.1,3,3.08,34200
CWT,20260311,0.84,0.87,0.84,0.86,685000
D,20260311,2.7,2.74,2.66,2.66,388200
DCC,20260311,1.18,1.22,1.18,1.22,1370800
DCON,20260311,0.22,0.23,0.22,0.22,171900
DDD,20260311,6.05,6.1,5.85,6,28400
DELTA,20260311,261,267,258,258,19737900
DEMCO,20260311,2.36,2.42,2.36,2.38,92900
DHOUSE,20260311,0.37,0.39,0.37,0.39,56700
DIF,20260311,9.5,9.55,9.45,9.5,7250000
DIMET,20260311,0.05,0.05,0.04,0.05,2366800
DITTO,20260311,11,11.3,10.8,11.1,1700700
DMT,20260311,10.9,11,10.8,11,25471600
DOD,20260311,1.79,1.79,1.73,1.73,726400
DOHOME,20260311,3.28,3.38,3.28,3.28,8967000
DPAINT,20260311,0.65,0.66,0.64,0.64,185300
DREIT,20260311,4.8,4.8,4.74,4.76,163500
DRT,20260311,4.82,4.84,4.82,4.84,110400
DTCENT,20260311,0.85,0.87,0.85,0.85,717400
DUSIT,20260311,10.3,10.8,10.3,10.5,450000
DV8,20260311,4.24,4.3,4.16,4.2,365200
EA,20260311,2.74,2.78,2.68,2.68,34153900
EASON,20260311,1.11,1.14,1.1,1.14,611900
EAST,20260311,0.69,0.71,0.69,0.69,977400
EASTW,20260311,2.66,2.7,2.6,2.6,726000
EFORL,20260311,0.14,0.14,0.13,0.13,4460900
EGATIF,20260311,6.1,6.15,6,6.1,2289800
EGCO,20260311,113.5,114,112.5,113,827300
EKH,20260311,4.98,5,4.98,5,472400
EMC,20260311,0.02,0.03,0.01,0.02,23704600
EMPIRE,20260311,0.58,0.65,0.58,0.61,16773800
EP,20260311,1.19,1.24,1.18,1.19,648400
EPG,20260311,3.48,3.48,3.36,3.36,2491700
ERW,20260311,2.66,2.74,2.62,2.62,29776600
ESTAR,20260311,0.22,0.23,0.22,0.22,542700
ETC,20260311,0.61,0.63,0.61,0.62,3119000
ETE,20260311,0.6,0.61,0.59,0.61,179700
ETL,20260311,0.5,0.63,0.5,0.54,11324500
EURO,20260311,4.28,4.3,4.24,4.26,33800
EVER,20260311,0.05,0.05,0.04,0.04,781900
FANCY,20260311,0.28,0.28,0.28,0.28,4100
FLOYD,20260311,1.11,1.12,1.11,1.12,644000
FM,20260311,3.82,3.84,3.78,3.82,561900
FMT,20260311,22.5,22.5,22.4,22.4,200
FN,20260311,0.43,0.45,0.41,0.41,23100
FNS,20260311,0.58,0.62,0.58,0.62,172100
FORTH,20260311,7.25,7.3,7.05,7.05,1602600
FPI,20260311,1.67,1.72,1.67,1.71,57100
FPT,20260311,6.1,6.3,6.1,6.3,200
FSMART,20260311,6.3,6.3,6.2,6.2,1439200
FSX,20260311,1.17,1.35,1.15,1.2,1571600
FTE,20260311,1.99,2,1.91,1.96,120300
FTI,20260311,1.72,1.72,1.64,1.66,203900
FTREIT,20260311,10.9,11.2,10.9,11.1,2774500
FUTURERT,20260311,8.9,8.95,8.9,8.95,40300
FVC,20260311,0.32,0.34,0.31,0.32,3597700
GABLE,20260311,3.96,4,3.94,3.94,552900
GAHREIT,20260311,4.38,4.38,4.36,4.38,6700
GBX,20260311,0.58,0.58,0.55,0.55,195100
GC,20260311,4.38,4.42,4.36,4.4,43000
GCAP,20260311,0.27,0.28,0.26,0.28,681500
GEL,20260311,0.03,0.04,0.03,0.03,706000
GENCO,20260311,0.27,0.27,0.25,0.26,405200
GFC,20260311,2.9,2.94,2.9,2.92,13300
GFPT,20260311,8.95,9.1,8.95,9.05,1721700
GGC,20260311,2.98,3.02,2.94,2.94,127400
GJS,20260311,0.1,0.11,0.1,0.1,134700
GLOBAL,20260311,6.6,6.8,6.6,6.65,6299300
GLORY,20260311,0.59,0.6,0.55,0.59,9200
GPI,20260311,1.66,1.66,1.63,1.65,147400
GPSC,20260311,34.75,35,33.5,33.5,7046200
GRAMMY,20260311,3.9,3.94,3.8,3.8,44500
GREEN,20260311,0.6,0.61,0.6,0.6,15400
GROREIT,20260311,7.75,7.85,7.7,7.7,13600
GTB,20260311,0.73,0.73,0.72,0.72,114300
GTV,20260311,0.04,0.04,0.03,0.03,10627800
GULF,20260311,56.5,56.75,54.5,54.5,53589700
GUNKUL,20260311,2.22,2.28,2.2,2.22,41321600
GVREIT,20260311,6.35,6.45,6.35,6.35,593800
GYT,20260311,183.5,183.5,183.5,183.5,100
HANA,20260311,23.7,24.6,23.6,24,54177800
HANN,20260311,1.01,1.04,0.99,0.99,3028700
HARN,20260311,2.04,2.04,2,2.04,1300
HEALTH,20260311,0.4,0.4,0.39,0.4,700
HENG,20260311,0.88,0.9,0.88,0.88,851000
HFT,20260311,4.08,4.16,4.08,4.1,443600
HL,20260311,6.7,6.8,6.7,6.75,38200
HMPRO,20260311,6.4,6.5,6.3,6.35,36375100
HPF,20260311,5.55,5.55,5.5,5.55,65800
HTC,20260311,15.7,15.9,15.6,15.8,66400
HTECH,20260311,2.72,2.86,2.72,2.8,820400
HUMAN,20260311,4.5,4.5,4.48,4.5,1928700
HYDRO,20260311,2.58,2.74,2.58,2.74,91900
I2,20260311,0.66,0.67,0.65,0.65,455000
ICHI,20260311,14.3,14.4,14.1,14.3,5358300
ICN,20260311,1.71,1.78,1.71,1.78,260200
IDG,20260311,1.56,1.56,1.5,1.5,570300
IFS,20260311,1.9,1.91,1.87,1.89,4000
IHL,20260311,1.46,1.47,1.45,1.46,10000
IIG,20260311,1.4,1.42,1.36,1.36,333800
III,20260311,3.94,4,3.94,3.96,533200
ILINK,20260311,4.58,4.7,4.58,4.64,303500
ILM,20260311,13.4,13.9,13.4,13.4,428000
IMH,20260311,2.98,2.98,2.94,2.98,11200
IMPACT,20260311,10.8,11.5,10.8,11.5,990100
IND,20260311,1.16,1.17,1.14,1.14,937100
INET,20260311,3.48,3.5,3.46,3.46,447700
INETREIT,20260311,12.2,12.3,12.1,12.1,1972600
INGRS,20260311,0.29,0.29,0.28,0.28,14800
INOX,20260311,0.39,0.4,0.38,0.38,105600
INSET,20260311,2.56,2.68,2.52,2.54,6369600
IP,20260311,3.96,3.96,3.88,3.88,127700
IRC,20260311,11.3,11.4,11.2,11.3,27100
IRCP,20260311,0.26,0.27,0.26,0.26,39300
IROYAL,20260311,5.65,5.7,5.5,5.65,313600
IRPC,20260311,1.18,1.18,1.14,1.14,68494400
ISSARA,20260311,7.3,7.3,7.2,7.25,6600
IT,20260311,4.08,4.1,4.04,4.08,49800
ITC,20260311,15,15.3,14.7,14.9,2776100
ITD,20260311,0.23,0.24,0.22,0.23,2847200
ITEL,20260311,1.2,1.24,1.18,1.18,2048900
ITNS,20260311,1.74,1.75,1.68,1.72,190100
ITTHI,20260311,1.16,1.21,1.16,1.17,270500
IVF,20260311,0.78,0.79,0.75,0.78,326000
IVL,20260311,19.3,19.6,18.9,18.9,20825400
J,20260311,0.64,0.64,0.62,0.63,75200
JAK,20260311,0.78,0.79,0.78,0.78,41000
JAS,20260311,1.18,1.33,1.17,1.25,175781600
JCK,20260311,0.12,0.13,0.12,0.13,1020400
JDF,20260311,1.98,2,1.98,1.98,291600
JMART,20260311,7.45,7.55,7.15,7.15,11106500
JMT,20260311,9.1,9.3,8.8,8.8,13467200
JPARK,20260311,3.16,3.22,3.08,3.08,1747100
JR,20260311,1.76,1.76,1.74,1.76,264800
JSP,20260311,1.95,1.96,1.92,1.96,23800
JTS,20260311,59.5,63.25,57.5,58.25,3148200
JUBILE,20260311,7.35,7.4,7.3,7.3,10700
K,20260311,1.07,1.07,1.05,1.07,900
KAMART,20260311,9.5,9.95,9.35,9.45,4012000
KASET,20260311,0.58,0.59,0.57,0.57,252100
KBANK,20260311,188.5,191,187,189.5,18543300
KBS,20260311,6.15,6.15,6.1,6.15,628800
KBSPIF,20260311,8.25,8.25,8.2,8.2,60400
KC,20260311,0.03,0.03,0.02,0.03,5500
KCAR,20260311,4.9,4.9,4.88,4.88,38500
KCC,20260311,2.1,2.24,2.1,2.1,211800
KCE,20260311,19.7,20.3,19.6,19.6,40386900
KCG,20260311,9.6,10.2,9.55,9.85,2887000
KCM,20260311,0.17,0.17,0.16,0.17,5400
KGEN,20260311,1.12,1.26,1.12,1.26,2972000
KGI,20260311,4.32,4.34,4.3,4.32,1805300
KIAT,20260311,0.35,0.35,0.34,0.35,1459800
KISS,20260311,3.3,3.4,3.3,3.32,898200
KJL,20260311,5.85,5.9,5.75,5.75,58300
KK,20260311,0.98,1.02,0.98,0.99,88600
KKP,20260311,72.25,72.75,71.75,72,3201400
KLINIQ,20260311,26,26,25.25,25.5,342000
KOOL,20260311,0.29,0.29,0.28,0.29,696900
KPNREIT,20260311,1.9,1.9,1.89,1.89,1100
KSL,20260311,1.26,1.28,1.25,1.25,714400
KTB,20260311,34.25,34.75,34,34.25,67533600
KTBSTMR,20260311,5.4,5.45,5.4,5.45,134000
KTC,20260311,29.25,29.5,28.75,28.75,19645800
KTIS,20260311,1.9,1.9,1.87,1.89,50400
KTMS,20260311,1.91,1.93,1.9,1.92,129100
KUMWEL,20260311,1.11,1.11,1.09,1.1,7700
KUN,20260311,0.71,0.72,0.7,0.71,47200
KWC,20260311,283,283,283,283,200
KWM,20260311,0.85,0.87,0.85,0.86,115900
KYE,20260311,289,289,285,289,1200
L&E,20260311,0.9,0.9,0.88,0.88,6700
LALIN,20260311,4.82,4.82,4.76,4.78,45900
LANNA,20260311,15.5,15.5,15.3,15.3,279800
LDC,20260311,0.25,0.26,0.25,0.25,351500
LEE,20260311,2.72,2.72,2.66,2.68,775900
LEO,20260311,1.82,1.96,1.82,1.85,270100
LH,20260311,3.76,3.82,3.76,3.76,26444700
LHFG,20260311,1,1.02,1,1,6798400
LHHOTEL,20260311,12.9,13,12.8,13,1226100
LHK,20260311,3.32,3.36,3.32,3.34,35400
LHRREIT,20260311,4.24,4.26,4.24,4.26,7700
LHSC,20260311,14,14,13.9,13.9,501400
LIT,20260311,0.64,0.66,0.62,0.62,200100
LOXLEY,20260311,1.37,1.38,1.36,1.37,314000
LPH,20260311,3.74,3.74,3.68,3.68,14300
LPN,20260311,1.57,1.57,1.54,1.55,561700
LST,20260311,4.64,4.68,4.6,4.6,53600
LTMH,20260311,4.7,4.72,4.64,4.68,2700
LTS,20260311,2.04,2.36,2.04,2.22,6023600
LUXF,20260311,8.85,8.9,8.85,8.9,200
M,20260311,19.4,20.5,19.4,20,6701700
M-CHAI,20260311,18.8,19.1,18.7,19,27400
M-PAT,20260311,1.28,1.29,1.28,1.29,3000
MADAME,20260311,0.54,0.56,0.53,0.55,37200
MAGURO,20260311,22,23.3,21.4,21.4,1767400
MAJOR,20260311,8.15,8.15,7.9,8,5742300
MALEE,20260311,4.76,4.86,4.56,4.58,3397300
MASTEC,20260311,1.52,1.52,1.36,1.38,23323700
MASTER,20260311,9.85,10,9.5,9.5,2043100
MATCH,20260311,0.85,0.88,0.83,0.88,800
MATI,20260311,3.16,3.16,3.06,3.06,400
MBAX,20260311,1.57,1.6,1.57,1.59,44300
MBK,20260311,18.6,18.7,18.4,18.4,800600
MC,20260311,11.1,11.2,11,11.1,1225800
MCA,20260311,1.12,1.15,1.12,1.15,109400
MCOT,20260311,6.55,6.7,6.15,6.15,1963300
MCS,20260311,9.3,9.5,9.3,9.45,608300
MDX,20260311,2.4,2.44,2.34,2.34,337300
MEB,20260311,14.3,14.5,14.1,14.1,167100
MEDEZE,20260311,6.3,6.4,6.25,6.25,401600
MEGA,20260311,34,36,33.75,35.25,1255900
MENA,20260311,0.69,0.71,0.68,0.7,642900
METCO,20260311,261,265,261,265,1000
MFC,20260311,23.8,24,23.6,23.8,85000
MFEC,20260311,5.85,5.85,5.8,5.8,47700
MGC,20260311,4.16,4.2,4.12,4.12,31300
MGI,20260311,5.35,5.55,5.25,5.3,452500
MGT,20260311,1.87,1.87,1.84,1.84,258700
MICRO,20260311,0.93,0.97,0.93,0.95,1094100
MIDA,20260311,0.23,0.24,0.23,0.24,84700
MII,20260311,4.92,4.92,4.9,4.9,83400
MINT,20260311,22.7,23.5,22.6,23,40375200
MITSIB,20260311,0.55,0.56,0.55,0.55,210700
MJD,20260311,0.35,0.36,0.34,0.35,22300
MJLF,20260311,5.1,5.15,5.05,5.1,187300
MK,20260311,0.53,0.53,0.51,0.53,28100
ML,20260311,0.41,0.5,0.41,0.45,375400
MMM,20260311,2.76,2.78,2.7,2.72,1064900
MNIT,20260311,1.96,1.96,1.95,1.95,5200
MNRF,20260311,2.16,2.16,2.1,2.1,14100
MODERN,20260311,2.04,2.06,2.04,2.06,4600
MONO,20260311,1.13,1.15,1.1,1.11,13892700
MOONG,20260311,2.2,2.22,2.18,2.2,80100
MORE,20260311,0.04,0.04,0.03,0.03,3065100
MOSHI,20260311,33,33.25,32.5,33,536700
MOTHER,20260311,1.15,1.19,1.14,1.15,938700
MPJ,20260311,3.96,3.96,3.92,3.92,98700
MRDIYT,20260311,8.9,9.2,8.85,9,3455200
MSC,20260311,7.1,7.15,7.1,7.1,11400
MST,20260311,6.85,6.9,6.8,6.85,25200
MTC,20260311,31.25,32.25,31,31.25,16140100
MTI,20260311,15.8,16.1,15.8,16.1,6824100
MTW,20260311,0.83,0.84,0.8,0.81,247900
MUD,20260311,0.78,0.9,0.72,0.73,35300
NAM,20260311,3.72,3.76,3.72,3.72,1800
NAT,20260311,2.34,2.36,2.34,2.36,1200
NATION,20260311,0.04,0.04,0.04,0.04,443500
NC,20260311,1.85,1.95,1.84,1.85,71500
NCAP,20260311,2.86,2.88,2.72,2.72,7192600
NCH,20260311,0.39,0.4,0.39,0.39,108500
NCL,20260311,0.22,0.23,0.22,0.23,159100
NCP,20260311,1.02,1.05,1.02,1.02,3900
NDR,20260311,1.48,1.48,1.47,1.47,273000
NEO,20260311,20.2,20.4,20.2,20.3,171500
NEP,20260311,0.21,0.21,0.21,0.21,200
NER,20260311,4.72,4.76,4.7,4.7,5577100
NETBAY,20260311,18.8,19,18.7,18.8,675300
NEX,20260311,1.04,1.08,1.01,1.01,38192400
NKI,20260311,12.9,12.9,12.5,12.5,1700
NKT,20260311,4.16,4.2,4.16,4.2,42900
NL,20260311,0.59,0.63,0.59,0.63,1175800
NNCL,20260311,1.56,1.57,1.55,1.56,25700
NOBLE,20260311,2.22,2.3,2.2,2.24,680900
NPK,20260311,16,16,16,16,100
NSL,20260311,22.7,23.3,22.7,22.9,987000
NTF,20260311,12.3,12.9,11.4,11.6,20574400
NTSC,20260311,6.45,6.55,6.4,6.55,17900
NTV,20260311,22.9,22.9,22.9,22.9,12100
NUT,20260311,4.1,4.2,4.1,4.1,43600
NV,20260311,0.53,0.53,0.49,0.52,58400
NVD,20260311,0.76,0.76,0.76,0.76,1200
NYT,20260311,3.8,3.94,3.78,3.9,10891400
OGC,20260311,9,9.5,8.85,9.5,5100
OHTL,20260311,288,288,285,287,1700
OKJ,20260311,3.62,3.7,3.62,3.64,652000
ONEE,20260311,2.7,2.76,2.7,2.7,835700
ONSENS,20260311,1.2,1.2,1.17,1.17,1887400
OR,20260311,11.2,11.4,11.1,11.1,31087600
ORI,20260311,1.89,1.93,1.87,1.88,2525200
ORN,20260311,0.78,0.79,0.78,0.79,513400
OSP,20260311,14.8,14.9,14.3,14.3,15596600
PACO,20260311,1.28,1.3,1.28,1.29,79900
PAF,20260311,0.68,0.68,0.65,0.67,75000
PANEL,20260311,1.25,1.26,1.22,1.24,29500
PAP,20260311,1.99,2,1.96,1.96,55600
PATO,20260311,7.05,7.1,7,7.1,17600
PCC,20260311,2.74,2.74,2.7,2.74,86400
PCE,20260311,2.36,2.36,2.3,2.3,1220300
PCSGH,20260311,3.04,3.08,3.04,3.06,23800
PDG,20260311,3.02,3.08,3.02,3.08,30600
