<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260526,30,30,29.5,30,364008
AAPL03,20260526,3.34,3.4,3.34,3.4,8503
AAPL19,20260526,6.8,6.8,6.75,6.8,2476
AAPL80,20260526,10.2,10.2,10.1,10.2,104269
ABBV19,20260526,7.2,7.2,7,7.1,68878
ABNB06,20260526,4.36,4.36,4.36,4.36,152
ADBE03,20260526,1.78,1.78,1.78,1.78,20011
ADBE06,20260526,2,2.02,1.99,2.02,93832
ADVANT19,20260526,5.45,5.5,5.3,5.45,1176218
ADVANT23,20260526,3.68,3.7,3.62,3.7,2155857
AFRM03,20260526,2.7,2.74,2.64,2.72,11476
AIA06,20260526,3.56,3.58,3.52,3.56,4422
AIA19,20260526,3.56,3.58,3.52,3.54,15988
AIA23,20260526,2.74,2.76,2.7,2.72,74362
AMD03,20260526,7.8,7.85,7.75,7.85,42503
AMD23,20260526,6.6,6.6,6.4,6.5,60319
AMD80,20260526,3.08,3.14,3.06,3.14,9090881
AMGN06,20260526,2.76,2.8,2.74,2.76,37704
AMZN01,20260526,25.5,26,25.5,26,401719
AMZN03,20260526,4.4,4.4,4.36,4.4,1045
AMZN06,20260526,2.2,2.2,2.18,2.18,12166
AMZN23,20260526,2.94,2.94,2.92,2.92,15669
AMZN80,20260526,2.2,2.2,2.18,2.18,1239435
ANET23,20260526,2.96,2.98,2.84,2.9,636534
ANTA13,20260526,1.94,1.94,1.93,1.94,1366
ANTA23,20260526,1.97,1.99,1.97,1.99,10500
APLD03,20260526,5.2,5.25,5.1,5.15,403199
APPL03,20260526,2.68,2.68,2.64,2.64,272970
ASEMI24,20260526,3.78,3.8,3.74,3.74,1102770
ASICS23,20260526,2.78,2.78,2.78,2.78,43430
ASML01,20260526,45,45.5,44.25,44.75,407247
ASTS03,20260526,3.56,3.74,3.54,3.74,2912128
AVGO23,20260526,3.14,3.14,3.08,3.1,440397
AVGO80,20260526,2.74,2.74,2.7,2.74,2192743
AXP06,20260526,2.56,2.58,2.56,2.56,11308
BABA01,20260526,12,12.2,12,12.2,39666
BABA06,20260526,5.3,5.4,5.3,5.4,1897
BABA13,20260526,2.3,2.3,2.28,2.3,9904
BABA23,20260526,3.54,3.6,3.5,3.5,2350438
BABA80,20260526,5.35,5.4,5.3,5.3,5703027
BAC03,20260526,3.48,3.48,3.34,3.4,1210
BDX06,20260526,1.6,1.61,1.59,1.6,21833
BIDU01,20260526,12.1,12.3,12,12.3,825796
BIDU06,20260526,5.35,5.35,5.35,5.35,40810
BIDU23,20260526,2.54,2.6,2.54,2.6,204592
BIDU80,20260526,5.3,5.35,5.25,5.3,1909323
BILIBILI01,20260526,2.72,2.74,2.68,2.74,548708
BIREN23,20260526,8.5,8.8,8.5,8.6,661807
BKNG03,20260526,2.28,2.28,2.2,2.2,6780
BKNG80,20260526,2.66,2.66,2.62,2.64,20408
BLK06,20260526,3.52,3.54,3.5,3.54,4219
BONDAS19,20260526,6.45,6.5,6.45,6.5,1067
BRKB80,20260526,1.59,1.6,1.58,1.59,1302749
BYDCOM01,20260526,0.88,0.9,0.87,0.89,424291
BYDCOM80,20260526,0.39,0.4,0.38,0.39,5357513
CAMBRI80,20260526,6.85,6.85,6.7,6.75,1431882
CATL01,20260526,6.35,6.4,6.1,6.1,5335587
CATL23,20260526,11.2,11.3,10.9,11,114522
CATL80,20260526,28.25,28.25,27.5,27.75,176296
CCJ23,20260526,2.18,2.18,2.16,2.18,36801
CEG23,20260526,2.42,2.44,2.4,2.44,577352
CHHONGQ19,20260526,12.5,13.1,12.5,12.9,91804
CHMOBILE19,20260526,3.58,3.58,3.56,3.56,58687
CHMOBILE23,20260526,2.74,2.82,2.74,2.82,10160
CHNXT5023,20260526,9.1,9.15,9,9.15,46456
CMBANK23,20260526,2.16,2.18,2.12,2.18,122344
CME03,20260526,3.24,3.24,3.12,3.18,18219
CN01,20260526,24.3,24.6,24.3,24.3,70119
CN23,20260526,6.15,6.25,6.15,6.25,301
CNBIO24,20260526,1.37,1.37,1.36,1.37,37446
CNEV24,20260526,2.46,2.48,2.44,2.44,97685
CNROBOAI23,20260526,2.86,2.9,2.82,2.9,42905
CNSEMI23,20260526,4.08,4.16,4,4.16,145771
CNSTAR5023,20260526,9.85,9.85,9.3,9.35,110323
CNTECH01,20260526,26.25,26.5,26,26.25,106431
COSTCO19,20260526,34,34,33.5,33.5,10023
CRM01,20260526,3.26,3.3,3.26,3.3,3934
CRM80,20260526,5.95,5.95,5.9,5.9,960130
CRSP03,20260526,3.3,3.36,3.3,3.36,20433
CRWD06,20260526,4.3,4.34,4.28,4.34,6830
CRWD80,20260526,21.8,21.8,21.5,21.5,225003
CRWV03,20260526,3.52,3.56,3.5,3.52,526321
CSCO06,20260526,4.94,5,4.86,4.96,310068
CYPC80,20260526,12.9,13.1,12.9,13.1,998
DASH03,20260526,2.64,2.66,2.64,2.66,126
DBS19,20260526,15.9,16.1,15.9,16,24845
DDOG19,20260526,7.35,7.35,7.15,7.15,106922
DELL19,20260526,10.2,10.2,9.9,10.1,2307141
DISNEY19,20260526,16.8,17,16.7,16.9,14216
DUOL06,20260526,2.18,2.2,2.16,2.16,117807
E1VFVN3001,20260526,44.25,44.25,44,44,197042
EOSE03,20260526,1.32,1.36,1.32,1.36,1931304
ESTEE80,20260526,0.96,0.97,0.95,0.96,337535
EXPE06,20260526,2.82,2.86,2.78,2.82,571
FANUC23,20260526,3.1,3.18,3.08,3.18,47147
FCX23,20260526,2.56,2.6,2.56,2.58,47036
FERRARI80,20260526,1.16,1.17,1.09,1.11,1186041
FPTVN11,20260526,1.84,1.85,1.84,1.84,174895
FPTVN19,20260526,9.3,9.4,9.25,9.25,532594
FUEVFVND01,20260526,44,44.75,44,44.25,330890
GAC03,20260526,2.22,2.22,2.18,2.18,6341
GANFENG23,20260526,2.8,2.82,2.76,2.82,404561
GASVN11,20260526,4.14,4.14,4.08,4.08,31270
GDS23,20260526,2.04,2.06,2,2.04,207044
GEELY06,20260526,3.2,3.22,3.14,3.22,13496
GEELY80,20260526,7.95,8.05,7.9,7.95,67278
GEV23,20260526,3.16,3.18,3.1,3.14,306491
GIGA23,20260526,11.5,11.8,11.3,11.8,165142
GOLD03,20260526,3.42,3.44,3.4,3.42,151565
GOLD19,20260526,13.7,13.7,13.6,13.7,238083
GOLDUS03,20260526,3.42,3.44,3.38,3.42,95996
GOLDUS19,20260526,45.5,45.5,45.25,45.25,48971
GOOG23,20260526,3.18,3.2,3.1,3.14,96034
GOOG80,20260526,6.3,6.3,6.2,6.2,2811959
GOOGL01,20260526,37.25,37.5,36.75,37.25,442561
GOOGL03,20260526,6.5,6.5,6.3,6.35,39904
GRAB80,20260526,11.5,11.6,11.4,11.6,14830
GSUS06,20260526,4.68,4.7,4.66,4.7,1734
HAIERS19,20260526,8.35,8.4,8.3,8.35,49420
HANSOH19,20260526,5.7,5.75,5.7,5.7,22005
HERMES80,20260526,6.25,6.3,6.15,6.15,109402
HIMS03,20260526,3.86,3.94,3.86,3.92,81728
HK01,20260526,21.5,21.6,21.5,21.6,19839
HK13,20260526,5.7,5.7,5.4,5.6,6603
HKCE01,20260526,24.4,24.7,24.4,24.6,2703
HKEX23,20260526,2.22,2.22,2.18,2.18,114273
HKTECH13,20260526,4.08,4.12,4.08,4.12,35159
HONDA19,20260526,2.9,2.92,2.88,2.9,33457
HOOD03,20260526,2.3,2.9,2.3,2.44,11555
HOOD06,20260526,2.42,2.44,2.42,2.44,39070
HOOD80,20260526,2.42,2.44,2.4,2.44,86611
HORIZON23,20260526,1.67,1.68,1.65,1.68,623129
HPG19,20260526,3.02,3.04,2.98,3.02,835432
HSHD23,20260526,6.75,6.85,6.7,6.85,110721
HUAHONG23,20260526,8.6,8.85,8.2,8.55,4042895
IBM06,20260526,3.46,3.5,3.36,3.36,1977920
ICBC06,20260526,2.86,2.86,2.84,2.84,8706
ICBC19,20260526,2.86,2.88,2.84,2.84,4370
IFLYTEK80,20260526,2.34,2.34,2.34,2.34,8307
INDIA01,20260526,13.1,13.3,13,13.1,96460
INDIAESG19,20260526,4.08,4.08,4.02,4.02,20357
INTEL03,20260526,7.9,8.05,7.9,8.05,992970
IONQ03,20260526,4.38,4.48,4.18,4.28,5646385
ISRG01,20260526,3.22,3.22,3.18,3.22,80509
ISRG06,20260526,2.88,2.9,2.88,2.88,13038
ISRG19,20260526,3.58,3.64,3.58,3.62,15477
ITOCHU19,20260526,6.6,6.65,6.55,6.65,19008
JAP03,20260526,3.64,3.64,3.62,3.64,328
JAPAN10001,20260526,29,29.75,28.25,29.75,26726
JAPAN13,20260526,5.55,5.6,5.55,5.6,6789
JD80,20260526,4.96,4.96,4.92,4.94,548367
JDHEAL19,20260526,3.3,3.32,3.26,3.32,190757
