<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260605,30,30.25,29.75,30,17980
AAPL03,20260605,3.42,3.42,3.38,3.4,43976
AAPL19,20260605,6.8,6.85,6.8,6.8,10578
AAPL80,20260605,10.2,10.3,10.1,10.1,751940
ABBV19,20260605,7.2,7.4,7.2,7.35,64247
ABNB06,20260605,4.46,4.46,4.34,4.34,8585
ADBE03,20260605,1.9,1.93,1.87,1.89,285923
ADBE06,20260605,2.14,2.16,2.1,2.12,1199385
ADVANT19,20260605,5.55,5.55,5.45,5.5,139627
ADVANT23,20260605,3.76,3.76,3.7,3.72,1333981
AFRM03,20260605,2.72,2.82,2.72,2.78,293352
AIA06,20260605,3.12,3.16,3.08,3.14,103120
AIA19,20260605,3.12,3.14,3.1,3.1,126100
AIA23,20260605,2.4,2.48,2.32,2.42,1620358
AMD03,20260605,8.5,8.65,8.2,8.35,178843
AMD23,20260605,7.05,7.25,6.85,6.9,225102
AMD80,20260605,3.38,3.48,3.26,3.3,16056336
AMGN06,20260605,2.82,2.86,2.8,2.82,66788
AMZN01,20260605,24.3,24.5,24.2,24.2,71240
AMZN03,20260605,4.18,4.18,4.12,4.12,2611
AMZN06,20260605,2.04,2.1,2.04,2.06,1161623
AMZN23,20260605,2.76,2.78,2.74,2.76,71530
AMZN80,20260605,2.06,2.1,2.04,2.04,3943449
ANET23,20260605,2.94,3.06,2.84,2.94,1341660
ANTA13,20260605,1.92,1.92,1.9,1.9,583
ANTA23,20260605,1.95,1.96,1.93,1.93,124143
APLD03,20260605,4.7,4.86,4.56,4.76,140292
APPL03,20260605,3.12,3.18,3,3.1,976126
ASEMI24,20260605,3.94,3.94,3.8,3.84,1250745
ASICS23,20260605,2.7,2.7,2.66,2.7,91867
ASML01,20260605,46,48,45.5,46,471486
ASTS03,20260605,3.44,3.66,3.34,3.46,12853072
AVGO23,20260605,3.04,3.16,3,3.06,3698113
AVGO80,20260605,2.72,2.78,2.66,2.7,26313252
