<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260114,13.87,13.87,11.38,11.45,7
2I01BSET50-O,20260114,4.66,4.66,4.64,4.66,73
2X01BSET50-O,20260114,5.01,5.01,5.01,5.01,19
BMSCITH-O,20260114,10.7,10.7,10.7,10.7,1
BSET100-O,20260114,8.93,9.02,8.93,9.02,36
CHINA-O,20260114,7.09,7.1,6.99,6.99,120
GLD-O,20260114,5.71,5.82,5.71,5.78,600
TDEX-O,20260114,8.2,8.28,8.19,8.25,292
1DIV,20260114,11.39,11.45,11.35,11.45,16400
2I01BSET50,20260114,4.72,4.72,4.66,4.67,263100
2X01BSET50,20260114,4.96,5.03,4.95,5.03,122200
BMSCITH,20260114,9.69,9.75,9.68,9.69,49100
BSET100,20260114,8.93,9.03,8.93,9.02,11700
CHINA,20260114,7.07,7.1,6.98,7,247800
GLD,20260114,5.74,5.78,5.74,5.78,2106700
TDEX,20260114,8.19,8.26,8.19,8.24,283300
UBOT,20260114,14.29,14.29,14.29,14.29,600
UHERO,20260114,9.39,9.39,9.39,9.39,300
2S,20260114,2.46,2.48,2.44,2.44,800
3BBIF,20260114,6.45,6.45,6.4,6.4,5011400
88TH,20260114,4,4.12,3.94,4.02,2082100
A,20260114,4.86,4.86,4.86,4.86,100
A5,20260114,1.83,1.83,1.82,1.83,3000
AAI,20260114,4.04,4.1,4.04,4.06,1205600
AAV,20260114,1.12,1.14,1.12,1.13,23199900
ACC,20260114,0.4,0.41,0.39,0.39,1967700
ACE,20260114,1.3,1.3,1.29,1.3,996000
ACG,20260114,0.56,0.58,0.53,0.58,4500
ADB,20260114,0.57,0.59,0.56,0.58,2900
ADD,20260114,3.18,3.18,3.16,3.16,4300
ADVANC,20260114,335,342,334,338,6899900
ADVICE,20260114,5.7,5.8,5.7,5.75,172900
AE,20260114,0.08,0.09,0.08,0.08,1632100
AEONTS,20260114,96,97.5,96,97,432500
AF,20260114,0.28,0.28,0.27,0.27,38300
AFC,20260114,3.48,3.62,3.48,3.62,6500
AGE,20260114,1.23,1.24,1.23,1.23,322600
AH,20260114,12.7,12.7,12.1,12.3,221700
AHC,20260114,13.1,13.1,13.1,13.1,200
AI,20260114,3,3,2.98,3,76100
AIE,20260114,0.99,1.02,0.99,1,376500
AIMCG,20260114,1.69,1.71,1.66,1.69,221600
AIMIRT,20260114,10.6,10.7,10.5,10.6,300400
AIT,20260114,4.92,4.94,4.92,4.92,220600
AJ,20260114,1.7,1.76,1.68,1.72,2470400
AJA,20260114,0.17,0.18,0.16,0.16,5081600
AKP,20260114,0.58,0.59,0.57,0.57,459200
AKR,20260114,0.85,0.86,0.85,0.86,1589000
AKS,20260114,0.01,0.02,0.01,0.02,1384500
ALLA,20260114,1.17,1.18,1.16,1.16,46100
ALLY,20260114,4.44,4.46,4.44,4.46,113700
ALPHAX,20260114,0.52,0.52,0.5,0.5,17679400
ALT,20260114,1.05,1.06,1.02,1.05,586400
ALUCON,20260114,197,197.5,197,197.5,200
AMA,20260114,4.1,4.12,4.08,4.1,88900
AMANAH,20260114,0.72,0.73,0.72,0.72,195100
AMARC,20260114,2.26,2.28,2.16,2.18,1964800
AMARIN,20260114,1.95,2.16,1.95,2.16,17600
AMATA,20260114,15.1,15.2,14.7,14.9,10076900
AMATAR,20260114,6.8,6.8,6.7,6.75,5400
AMATAV,20260114,1.79,1.79,1.76,1.78,93000
AMC,20260114,1.97,1.98,1.97,1.98,4300
AMR,20260114,0.4,0.4,0.39,0.39,56200
ANAN,20260114,0.39,0.4,0.39,0.4,355000
ANI,20260114,2.7,2.7,2.62,2.7,49800
AOT,20260114,50.75,51.75,50,51,20573600
AP,20260114,8.4,8.6,8.4,8.6,6543800
APCO,20260114,2.82,2.86,2.82,2.86,4100
APCS,20260114,1.43,1.43,1.43,1.43,400
APO,20260114,1.87,1.96,1.87,1.95,5241400
APP,20260114,2.52,2.52,2.44,2.5,202100
APURE,20260114,2.16,2.16,2.14,2.16,201800
AQUA,20260114,0.15,0.16,0.15,0.15,569300
ARIN,20260114,0.54,0.56,0.54,0.55,1110300
ARIP,20260114,0.42,0.43,0.41,0.43,198100
