<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260513,28,28.25,27.75,27.75,75788
AAPL03,20260513,3.16,3.22,3.16,3.22,43003
AAPL19,20260513,6.3,6.4,6.3,6.35,47223
AAPL80,20260513,9.5,9.6,9.5,9.55,328239
ABBV19,20260513,6.6,6.85,6.6,6.7,490392
ABNB06,20260513,4.44,4.44,4.36,4.38,5863
ADBE03,20260513,1.77,1.8,1.73,1.74,28106
ADBE06,20260513,2,2,1.94,1.96,296488
ADVANT19,20260513,5.75,5.85,5.7,5.85,364101
ADVANT23,20260513,3.92,3.94,3.82,3.92,778427
AFRM03,20260513,2.68,2.76,2.66,2.74,30774
AIA06,20260513,3.58,3.64,3.54,3.54,24046
AIA19,20260513,3.64,3.64,3.6,3.6,2002
AIA23,20260513,2.76,2.78,2.76,2.76,100366
AMD03,20260513,7.25,7.55,6.95,7.5,153944
AMD23,20260513,6,6.25,5.85,6.25,471358
AMD80,20260513,2.9,3.02,2.76,2.98,37273902
AMGN06,20260513,2.68,2.74,2.68,2.72,66671
AMZN01,20260513,25.5,25.5,25.25,25.5,17200
AMZN03,20260513,4.34,4.36,4.26,4.34,424397
AMZN06,20260513,2.18,2.18,2.14,2.14,249148
AMZN23,20260513,2.86,2.9,2.86,2.9,20733
AMZN80,20260513,2.16,2.18,2.12,2.16,7803401
ANET23,20260513,2.44,2.64,2.42,2.62,1704408
ANTA13,20260513,1.98,1.98,1.97,1.97,6761
ANTA23,20260513,2,2.06,2,2.06,32156
APLD03,20260513,4.78,4.9,4.48,4.84,972385
APPL03,20260513,2.58,2.68,2.58,2.68,647770
ASEMI24,20260513,3.4,3.54,3.38,3.54,1394543
ASICS23,20260513,2.98,3.02,2.72,2.8,146558
ASML01,20260513,41.25,41.5,39.75,41.5,211267
ASTS03,20260513,2.38,2.58,2.3,2.44,6217987
AVGO23,20260513,3.12,3.16,3,3.14,185521
AVGO80,20260513,2.72,2.78,2.64,2.76,4610902
AXP06,20260513,2.52,2.56,2.52,2.52,35201
BABA01,20260513,12.4,12.5,12.2,12.5,69078
BABA06,20260513,5.5,5.55,5.4,5.55,6731
BABA13,20260513,2.32,2.34,2.26,2.32,38821
BABA23,20260513,3.64,3.7,3.62,3.7,254049
BABA80,20260513,5.5,5.6,5.4,5.55,12209110
BAC03,20260513,3.28,3.32,3.26,3.32,18961
BDX06,20260513,1.57,1.61,1.55,1.6,301171
BIDU01,20260513,12.9,12.9,12.7,12.9,117152
BIDU06,20260513,5.65,5.75,5.6,5.75,24784
BIDU23,20260513,2.7,2.76,2.66,2.76,243800
BIDU80,20260513,5.6,5.75,5.55,5.75,10089487
BILIBILI01,20260513,3.34,3.38,3.3,3.38,189917
BIREN23,20260513,9.1,9.35,9,9.35,332517
BKNG03,20260513,2.16,2.2,2.16,2.18,545
BKNG80,20260513,2.58,2.64,2.58,2.6,1095449
BLK06,20260513,3.48,3.56,3.48,3.56,25143
BONDAS19,20260513,6.4,6.45,6.4,6.45,8135
BRKB80,20260513,1.55,1.59,1.55,1.57,2617333
BYDCOM01,20260513,0.91,0.94,0.91,0.93,403316
BYDCOM80,20260513,0.41,0.41,0.4,0.41,4853865
CAMBRI80,20260513,6.15,6.3,6.05,6.3,1439674
CATL01,20260513,6.2,6.35,6.15,6.2,4697430
CATL23,20260513,10.8,11.2,10.8,11.1,97855
CATL80,20260513,27,28,27,27.5,240546
CCJ23,20260513,2.42,2.42,2.28,2.4,383698
CEG23,20260513,2.44,2.44,2.32,2.4,560136
CHHONGQ19,20260513,13.9,14.1,13.8,14.1,43209
CHMOBILE19,20260513,3.58,3.6,3.56,3.6,50139
CHMOBILE23,20260513,2.76,2.78,2.76,2.78,13546
CHNXT5023,20260513,8.85,9.05,8.8,9.05,62254
CMBANK23,20260513,2.18,2.18,2.18,2.18,2296
CME03,20260513,3.08,3.1,3.08,3.1,21893
CN01,20260513,24.5,24.8,24.3,24.8,140083
CN23,20260513,6.2,6.3,6.1,6.1,8022
CNBIO24,20260513,1.46,1.46,1.45,1.46,23178
CNEV24,20260513,2.54,2.58,2.54,2.58,54
CNROBOAI23,20260513,2.76,2.82,2.74,2.82,190761
CNSEMI23,20260513,3.48,3.64,3.46,3.62,334156
CNSTAR5023,20260513,8.65,8.85,8.65,8.8,407
CNTECH01,20260513,26.5,27,26.5,27,210809
COSTCO19,20260513,32.5,33.25,32.5,32.75,28712
CRM01,20260513,3.18,3.2,3.08,3.1,183053
CRM06,20260513,2.3,2.3,2.2,2.22,87389
CRM80,20260513,5.7,5.7,5.55,5.55,64830
CRSP03,20260513,3.5,3.5,3.38,3.48,35861
CRWD06,20260513,3.46,3.58,3.46,3.54,905379
CRWD80,20260513,17.5,17.8,17.3,17.7,387848
CRWV03,20260513,3.68,3.68,3.3,3.54,1712428
CSCO06,20260513,4.06,4.06,3.96,4.04,1295608
CYPC80,20260513,12.9,12.9,12.8,12.9,11910
DASH03,20260513,2.56,2.58,2.52,2.52,1708
DBS19,20260513,15.1,15.3,15.1,15.2,22047
DDOG19,20260513,6.6,6.65,6.35,6.45,449340
DELL19,20260513,7.9,7.95,7.4,7.95,2845258
DISNEY19,20260513,17,17.3,17,17.1,1580
DUOL06,20260513,2.12,2.2,2.08,2.18,375047
E1VFVN3001,20260513,44,44.25,43.75,43.75,521709
EOSE03,20260513,1.43,1.5,1.27,1.42,18472485
ESTEE80,20260513,0.89,0.92,0.89,0.92,670461
EXPE06,20260513,2.86,2.9,2.86,2.88,10132
FANUC23,20260513,2.84,2.92,2.8,2.92,425009
FCX23,20260513,2.6,2.72,2.54,2.7,4907758
FERRARI80,20260513,1.06,1.08,1.04,1.06,133853
FPTVN11,20260513,1.74,1.77,1.72,1.77,1559620
FPTVN19,20260513,8.7,9,8.7,8.95,331684
FUEVFVND01,20260513,44.5,44.75,44.25,44.5,412625
GAC03,20260513,2.22,2.28,2.22,2.26,2006
GANFENG23,20260513,3.3,3.36,3.28,3.36,708975
GASVN11,20260513,3.78,4.08,3.78,4.08,126933
GDS23,20260513,2.56,2.68,2.54,2.56,912785
GEELY06,20260513,3.54,3.56,3.5,3.56,19365
GEELY80,20260513,8.9,8.95,8.75,8.95,94907
GEV23,20260513,3.14,3.22,3.06,3.22,2657956
GIGA23,20260513,6.95,7.8,6.95,7.8,664943
GOLD03,20260513,3.52,3.52,3.48,3.52,54210
GOLD19,20260513,13.9,14,13.8,13.8,214885
GOLDUS03,20260513,3.52,3.52,3.48,3.5,167471
GOLDUS19,20260513,46.75,46.75,46.25,46.5,87117
GOOG23,20260513,3.12,3.14,3.08,3.14,253032
GOOG80,20260513,6.25,6.3,6.15,6.25,6821881
GOOGL01,20260513,37,37.25,36.5,37,77675
GOOGL03,20260513,6.3,6.35,6.2,6.3,145100
GRAB80,20260513,11.9,12,11.7,12,14502
GSUS06,20260513,4.32,4.38,4.3,4.38,75493
HAIERS19,20260513,8.7,8.7,8.65,8.7,95888
HANSOH19,20260513,5.95,6.05,5.95,5.95,6003
HERMES80,20260513,6.1,6.3,5.95,6.05,183338
HIMS03,20260513,4.06,4.32,4,4.08,1170016
HK01,20260513,22,22,21.8,21.9,14414
HK13,20260513,5.8,5.8,5.55,5.65,1928
HKCE01,20260513,25.25,25.25,24.9,25,1995
HKEX23,20260513,2.26,2.26,2.2,2.22,108806
HKTECH13,20260513,4.16,4.18,4.12,4.18,218667
HONDA19,20260513,2.6,2.62,2.6,2.62,95735
