<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BOFFICE,20260119,5.05,5.05,5,5.05,215500
BOL,20260119,5.35,5.35,5.25,5.3,31300
BPP,20260119,10.8,11,10.8,11,52900
BPS,20260119,0.43,0.43,0.41,0.42,53600
BR,20260119,1.66,1.67,1.65,1.66,149400
BRI,20260119,1.36,1.39,1.35,1.38,54400
BROCK,20260119,1.2,1.24,1.2,1.24,21200
BRR,20260119,3.6,3.66,3.6,3.62,47800
BRRGIF,20260119,3.78,3.78,3.76,3.78,26700
BSBM,20260119,0.64,0.66,0.64,0.64,129600
BSM,20260119,0.37,0.37,0.35,0.35,16300
BTC,20260119,0.26,0.27,0.26,0.26,4601800
BTG,20260119,18.6,18.8,18.5,18.7,4840200
BTS,20260119,2.18,2.26,2.14,2.22,49744700
BTSGIF,20260119,2.54,2.56,2.54,2.56,1406200
BTW,20260119,0.12,0.12,0.1,0.11,14600
BUI,20260119,12.2,12.4,12.2,12.4,2300
BVG,20260119,1.73,1.78,1.73,1.76,166600
BWG,20260119,0.27,0.28,0.27,0.27,5109600
BYD,20260119,0.53,0.54,0.52,0.54,4444100
CAZ,20260119,1.62,1.63,1.59,1.59,57200
CBG,20260119,43.5,44.75,43.25,44.25,3472100
CCET,20260119,4.92,5.1,4.92,5.05,43202300
CCP,20260119,0.24,0.24,0.23,0.24,429000
CEN,20260119,0.87,0.87,0.86,0.86,12100
CENTEL,20260119,32.75,33.25,32.5,33.25,2841600
CEYE,20260119,1.78,1.8,1.78,1.8,11200
CFARM,20260119,0.7,0.73,0.7,0.73,439000
CFRESH,20260119,0.68,0.68,0.67,0.67,344700
CGD,20260119,0.11,0.12,0.11,0.11,1561200
CGH,20260119,0.49,0.5,0.49,0.5,576900
CH,20260119,1.66,1.66,1.66,1.66,600
CHAO,20260119,4.48,4.5,4.48,4.5,42100
CHARAN,20260119,15.5,18.3,15.5,18.3,200
CHASE,20260119,0.49,0.51,0.49,0.5,493300
CHAYO,20260119,1.22,1.25,1.21,1.24,2618200
CHEWA,20260119,0.26,0.26,0.24,0.26,246400
CHG,20260119,1.53,1.55,1.52,1.54,7355900
CHIC,20260119,0.24,0.25,0.23,0.24,63200
CHO,20260119,0.06,0.07,0.06,0.06,221600
CHOTI,20260119,62.5,62.5,62.5,62.5,600
CHOW,20260119,1.14,1.14,1.11,1.11,7800
CI,20260119,0.35,0.35,0.34,0.35,93300
CIG,20260119,0.03,0.03,0.03,0.03,704100
CITY,20260119,1.51,1.57,1.5,1.57,10100
CIVIL,20260119,0.6,0.65,0.6,0.65,280900
CK,20260119,13.1,13.2,12.3,12.7,10726400
CKP,20260119,2.38,2.38,2.32,2.34,2928700
CM,20260119,1.63,1.65,1.62,1.65,16800
CMAN,20260119,2.38,2.42,2.38,2.38,287600
CMC,20260119,0.46,0.48,0.46,0.47,26700
CMO,20260119,0.39,0.44,0.39,0.44,267100
CMR,20260119,1.42,1.43,1.41,1.42,47500
CNT,20260119,1.02,1.06,0.97,1.06,59900
COCOCO,20260119,5,5.05,4.98,5,705800
COLOR,20260119,1.04,1.05,1.03,1.03,53600
COM7,20260119,19.5,19.9,19.4,19.8,6413600
COMAN,20260119,0.4,0.41,0.39,0.4,5200
CPALL,20260119,42.5,43.75,42.25,43.5,59861400
CPANEL,20260119,2.1,2.16,2.04,2.08,34200
CPAXT,20260119,14.6,15.1,14.5,15,12289700
CPF,20260119,21.7,21.9,21.5,21.6,18732700
CPH,20260119,8.15,8.2,8.15,8.2,4100
CPI,20260119,3.4,3.4,3.38,3.38,81500
CPL,20260119,0.64,0.64,0.62,0.63,68000
CPN,20260119,57.5,58.5,57.25,57.25,6971600
CPNCG,20260119,6.45,6.45,6.4,6.45,147500
CPNREIT,20260119,11.2,11.2,11.1,11.2,2253600
CPR,20260119,2.78,2.78,2.72,2.78,28300
CPT,20260119,1,1,0.99,0.99,300
CPTREIT,20260119,5.4,5.45,5.35,5.45,38700
CPW,20260119,1.99,2,1.94,1.98,127200
CRANE,20260119,0.42,0.43,0.42,0.42,335100
CRC,20260119,18.2,18.8,18,18.5,11834600
CRD,20260119,0.31,0.32,0.31,0.32,34700
CREDIT,20260119,14.9,15.1,14.9,15.1,161100
CSC,20260119,45,45,45,45,200
CSP,20260119,0.46,0.47,0.44,0.44,22900
CSS,20260119,0.77,0.77,0.76,0.77,319600
CTARAF,20260119,4.56,4.58,4.56,4.58,50000
CTW,20260119,2.74,2.78,2.74,2.78,2900
CWT,20260119,0.87,0.95,0.87,0.94,6506700
D,20260119,2.48,2.48,2.44,2.48,98900
DCC,20260119,1.24,1.25,1.23,1.24,454700
DCON,20260119,0.24,0.24,0.23,0.24,81200
DDD,20260119,5.4,5.7,5.3,5.7,41600
DELTA,20260119,166,170.5,165.5,168,10534900
DEMCO,20260119,2.48,2.48,2.34,2.38,254100
DEXON,20260119,1.08,1.12,1.08,1.1,6200
DHOUSE,20260119,0.42,0.42,0.42,0.42,600
DIF,20260119,9.45,9.5,9.45,9.5,4109300
DIMET,20260119,0.06,0.06,0.04,0.04,578600
DITTO,20260119,10.7,10.8,10.6,10.7,402600
DMT,20260119,10.6,10.6,10.5,10.6,371300
DOD,20260119,1.52,1.53,1.5,1.53,118400
DOHOME,20260119,3.44,3.5,3.44,3.5,9770600
DPAINT,20260119,0.61,0.64,0.61,0.63,332000
DREIT,20260119,4.88,4.88,4.82,4.88,130400
DRT,20260119,5,5.1,5,5.05,340200
DTCENT,20260119,0.88,0.9,0.88,0.9,436000
DUSIT,20260119,11.7,11.8,11.6,11.8,126400
DV8,20260119,4.66,4.7,4.56,4.62,248500
EA,20260119,2.82,2.88,2.8,2.84,38198800
EASON,20260119,1.09,1.09,1.08,1.09,56800
EAST,20260119,0.65,0.68,0.65,0.67,150900
EASTW,20260119,1.84,2.12,1.81,2.06,1375100
ECF,20260119,0.07,0.08,0.06,0.07,2223300
EFORL,20260119,0.14,0.15,0.13,0.14,2040100
EGATIF,20260119,6.15,6.2,6.15,6.2,151300
EGCO,20260119,114,116.5,114,115.5,848400
EKH,20260119,4.92,5,4.92,5,374000
EMC,20260119,0.02,0.03,0.02,0.03,248400
EMPIRE,20260119,1.08,1.08,1.06,1.06,3426900
EP,20260119,1.18,1.18,1.16,1.17,13500
EPG,20260119,2.88,3.02,2.86,2.98,1560800
ERW,20260119,2.16,2.2,2.14,2.18,7407300
ESTAR,20260119,0.21,0.21,0.2,0.21,97200
ETC,20260119,0.56,0.57,0.56,0.57,697900
ETE,20260119,0.55,0.56,0.53,0.54,78500
ETL,20260119,0.56,0.56,0.54,0.56,247300
EURO,20260119,3.92,4,3.88,3.88,97500
EVER,20260119,0.05,0.05,0.04,0.05,4300
FANCY,20260119,0.32,0.32,0.31,0.31,6500
FLOYD,20260119,1.17,1.18,1.17,1.18,183300
FM,20260119,3.62,3.64,3.58,3.64,634500
FMT,20260119,23.8,23.8,23.8,23.8,900
FN,20260119,0.42,0.46,0.42,0.46,180600
FNS,20260119,0.81,0.82,0.78,0.81,127100
FORTH,20260119,5.95,6.25,5.95,6.1,1217200
FPI,20260119,1.66,1.67,1.66,1.67,23500
FPT,20260119,6.05,6.05,6,6.05,13200
FSMART,20260119,6.1,6.5,6.1,6.4,2650000
FSX,20260119,0.72,0.72,0.69,0.69,18100
FTE,20260119,1.92,1.94,1.92,1.93,322500
FTI,20260119,1.98,1.98,1.95,1.98,3300
FTREIT,20260119,11,11.2,11,11.1,2757100
FUTURERT,20260119,9.15,9.15,9.1,9.15,416100
FVC,20260119,0.48,0.49,0.47,0.48,70400
GABLE,20260119,3.42,3.44,3.4,3.42,154500
GAHREIT,20260119,4.36,4.36,4.26,4.26,251900
GBX,20260119,0.48,0.48,0.46,0.48,142800
GC,20260119,3.98,4,3.98,4,84000
GCAP,20260119,0.29,0.29,0.27,0.28,219100
GEL,20260119,0.03,0.04,0.03,0.04,17532000
GENCO,20260119,0.26,0.26,0.26,0.26,2700
GFC,20260119,2.86,2.88,2.84,2.86,20000
GFPT,20260119,10.3,10.3,10,10.2,2360400
GGC,20260119,3.28,3.28,3.26,3.26,63300
GJS,20260119,0.1,0.11,0.09,0.11,2945800
GLOBAL,20260119,6.4,6.6,6.3,6.5,4457000
GLORY,20260119,0.62,0.62,0.6,0.61,23700
GPI,20260119,1.58,1.58,1.58,1.58,123400
GPSC,20260119,38.25,39,37.75,39,5496200
GRAMMY,20260119,4.2,4.2,4.18,4.18,4100
GRAND,20260119,0.03,0.04,0.03,0.04,420900
GREEN,20260119,0.63,0.67,0.62,0.63,360400
GROREIT,20260119,7.3,7.4,7.3,7.4,362500
GTB,20260119,0.67,0.68,0.65,0.66,313700
GTV,20260119,0.03,0.04,0.03,0.04,484900
GULF,20260119,45.5,45.75,44.75,45.5,30254900
GUNKUL,20260119,1.81,1.83,1.79,1.81,12681900
GVREIT,20260119,6.6,6.6,6.55,6.6,211200
GYT,20260119,209,209,209,209,100
HANA,20260119,16.4,17,16.2,16.8,11911100
HANN,20260119,0.89,0.9,0.87,0.9,574700
HARN,20260119,1.96,1.96,1.94,1.95,12200
HEALTH,20260119,0.49,0.49,0.42,0.44,12200
HENG,20260119,0.97,0.98,0.96,0.97,373500
HFT,20260119,4.2,4.26,4.2,4.24,140100
HL,20260119,7.05,7.1,7,7.1,165600
HMPRO,20260119,6.75,6.85,6.65,6.75,33441700
HPF,20260119,5.15,5.2,5.15,5.15,10700
HPT,20260119,0.33,0.34,0.33,0.34,20900
HTC,20260119,15,15.1,14.9,15,298000
HTECH,20260119,2.78,2.86,2.76,2.86,175700
HUMAN,20260119,4.96,5.05,4.94,5,497200
HYDRO,20260119,3.9,3.9,3.3,3.3,2856400
HYDROGEN,20260119,8,8,8,8,1200
I2,20260119,0.71,0.74,0.71,0.72,819900
ICC,20260119,25,25,25,25,100
ICHI,20260119,13.7,13.7,13.6,13.6,1580900
ICN,20260119,1.6,1.6,1.58,1.59,230700
IDG,20260119,1.7,1.72,1.66,1.68,1413500
IFS,20260119,2.1,2.12,2.1,2.12,2500
IHL,20260119,1.56,1.59,1.56,1.58,31700
IIG,20260119,1.88,1.97,1.83,1.91,15495600
III,20260119,3.92,3.92,3.88,3.92,727400
ILINK,20260119,4.66,4.66,4.62,4.64,73300
ILM,20260119,13.1,13.2,12.9,13,235700
IMH,20260119,3.06,3.08,3.06,3.08,6500
IMPACT,20260119,10.3,10.3,10.1,10.1,1121900
IND,20260119,1.42,1.47,1.42,1.42,1052200
INET,20260119,3.66,3.66,3.58,3.6,12428300
INETREIT,20260119,11.6,11.6,11.5,11.6,736800
INGRS,20260119,0.25,0.25,0.24,0.24,760100
INOX,20260119,0.42,0.43,0.41,0.41,1130600
INSET,20260119,1.88,1.88,1.83,1.86,3401300
INSURE,20260119,62.5,62.5,62,62,2000
IP,20260119,4.46,4.54,4.46,4.52,206100
IRC,20260119,11.7,11.8,11.6,11.8,14300
IRCP,20260119,0.28,0.29,0.27,0.28,131600
IROYAL,20260119,4.88,4.9,4.84,4.88,39200
IRPC,20260119,1.16,1.19,1.15,1.19,60734500
ISSARA,20260119,6.65,6.65,6.6,6.6,600
IT,20260119,3.32,3.32,3.28,3.32,124500
ITC,20260119,16.4,16.5,16,16.4,3850500
ITD,20260119,0.19,0.23,0.19,0.22,49315400
ITEL,20260119,1.23,1.29,1.23,1.28,1592500
ITNS,20260119,1.5,1.56,1.46,1.46,331300
ITTHI,20260119,1.29,1.33,1.29,1.33,29200
IVF,20260119,0.8,0.81,0.79,0.8,726800
IVL,20260119,18.5,19.3,18.5,19.2,30588700
J,20260119,0.66,0.67,0.65,0.67,115700
JAK,20260119,0.67,0.68,0.66,0.68,14200
JAS,20260119,1.32,1.34,1.31,1.33,11386000
JCK,20260119,0.13,0.14,0.12,0.14,3674200
JCT,20260119,84.25,84.25,84,84,200
JDF,20260119,1.38,1.41,1.38,1.41,138800
JMART,20260119,7.05,7.25,6.95,7.2,7746000
JMT,20260119,8.55,8.85,8.45,8.75,10794100
JPARK,20260119,2.38,2.4,2.36,2.38,608900
JR,20260119,1.71,1.72,1.7,1.72,27300
JSP,20260119,1.91,1.95,1.91,1.94,13700
JTS,20260119,52.5,58,52,57,682400
JUBILE,20260119,7.1,7.1,6.9,7,12400
K,20260119,1.08,1.08,1.07,1.07,3200
KAMART,20260119,8.9,8.9,8.8,8.85,628700
KASET,20260119,0.53,0.54,0.51,0.53,142600
KBANK,20260119,194,194,191.5,191.5,7940100
KBS,20260119,6.05,6.15,6.05,6.15,261600
KBSPIF,20260119,8.2,8.25,8.15,8.15,88700
KC,20260119,0.03,0.04,0.03,0.03,36500
KCAR,20260119,5.5,5.5,5.5,5.5,13400
KCC,20260119,2.16,2.26,2.16,2.26,213400
KCE,20260119,18.1,18.7,18,18.6,9985300
KCG,20260119,8.35,8.45,8.25,8.4,437900
KCM,20260119,0.16,0.17,0.16,0.16,203100
KGEN,20260119,1.18,1.19,1.13,1.16,2425000
KGI,20260119,4.04,4.08,4.02,4.08,663800
KIAT,20260119,0.32,0.33,0.32,0.33,2674800
KISS,20260119,2.98,2.98,2.92,2.98,93600
KJL,20260119,5.95,6.05,5.85,5.85,75500
KK,20260119,0.84,0.85,0.81,0.84,69800
KKP,20260119,67.25,67.75,67,67.75,2379300
KLINIQ,20260119,21.3,21.6,21.2,21.6,96700
KOOL,20260119,0.29,0.3,0.29,0.29,1783400
KPNREIT,20260119,2,2,2,2,200
KSL,20260119,1.21,1.22,1.21,1.21,879100
KTB,20260119,28.75,29.25,28.75,29,29932600
KTBSTMR,20260119,5.4,5.4,5.4,5.4,77200
KTC,20260119,27.25,27.75,26.75,27.5,16667100
KTIS,20260119,1.96,1.97,1.94,1.97,9900
KTMS,20260119,1.96,1.96,1.93,1.94,23500
KUMWEL,20260119,1.03,1.03,1.03,1.03,39600
KUN,20260119,0.73,0.86,0.73,0.86,114600
KWC,20260119,280,280,280,280,1000
KWM,20260119,0.9,0.9,0.89,0.89,7300
KYE,20260119,292,292,289,292,2600
L&E,20260119,1.03,1.04,1,1.04,83100
LALIN,20260119,4.76,4.78,4.76,4.76,111500
LANNA,20260119,15.7,15.9,15.6,15.7,280600
LDC,20260119,0.31,0.31,0.3,0.3,100200
LEE,20260119,2.58,2.58,2.56,2.58,104800
LEO,20260119,1.98,1.98,1.95,1.96,57400
LH,20260119,3.86,3.88,3.8,3.86,15634600
LHFG,20260119,0.95,0.96,0.94,0.95,3097300
LHHOTEL,20260119,12.8,13,12.8,12.9,749600
LHK,20260119,3.38,3.38,3.36,3.36,69100
LHRREIT,20260119,4.34,4.4,4.32,4.4,189100
LHSC,20260119,12.5,12.8,12.5,12.7,502700
LIT,20260119,0.65,0.65,0.64,0.64,73500
LOXLEY,20260119,1.21,1.23,1.2,1.23,252300
LPH,20260119,3.72,3.76,3.72,3.74,48600
LPN,20260119,1.51,1.52,1.5,1.52,121200
LST,20260119,4.7,4.72,4.7,4.72,9000
LTMH,20260119,4.4,4.48,4.4,4.48,200
LTS,20260119,2.24,2.26,2.2,2.24,55100
LUXF,20260119,9,9,9,9,31300
M,20260119,18.8,19.6,18.5,19.6,5094800
M-CHAI,20260119,22,22.3,22,22,10700
M-STOR,20260119,7.25,7.25,7.25,7.25,5500
MADAME,20260119,0.15,0.15,0.13,0.15,4549300
MAGURO,20260119,19.5,19.9,19.3,19.8,224300
MAJOR,20260119,7,7.05,6.85,7.05,1364400
MALEE,20260119,4.08,4.2,4.06,4.12,1794500
MASTEC,20260119,0.99,1.01,0.99,0.99,260000
MASTER,20260119,8.45,8.85,8.25,8.7,3295000
MATCH,20260119,0.74,0.74,0.69,0.69,500
MATI,20260119,3.22,3.22,3.22,3.22,200
MBAX,20260119,1.4,1.42,1.4,1.41,9500
MBK,20260119,18.2,18.3,18,18.2,1267700
MC,20260119,11.5,11.6,11.4,11.6,1338200
MCA,20260119,0.99,1,0.97,0.98,142700
MCOT,20260119,2.96,3,2.96,3,89000
MCS,20260119,8.4,8.5,8.4,8.45,603700
MDX,20260119,2.4,2.42,2.4,2.4,167900
MEB,20260119,13.7,14,13.7,13.8,212500
MEDEZE,20260119,6.1,6.15,6.05,6.1,148800
MEGA,20260119,35.25,35.5,34.5,35,578000
MENA,20260119,0.72,0.73,0.71,0.73,623000
META,20260119,0.05,0.07,0.05,0.06,614000
METCO,20260119,291,291,289,289,20000
MFC,20260119,24.8,24.8,24.2,24.2,7400
MFEC,20260119,5.3,5.3,5.2,5.2,61900
MGC,20260119,4.42,4.42,4.18,4.34,37300
MGI,20260119,5.85,6.2,5.8,6,968600
MGT,20260119,1.63,1.65,1.62,1.62,61600
MICRO,20260119,0.81,0.82,0.8,0.82,178000
MIDA,20260119,0.19,0.2,0.18,0.19,147400
MII,20260119,4.5,4.52,4.5,4.52,5600
MILL,20260119,0.06,0.07,0.06,0.07,223600
MINT,20260119,22.2,22.6,22.1,22.5,23859500
MITSIB,20260119,0.59,0.6,0.59,0.6,232400
MJD,20260119,0.33,0.33,0.32,0.33,42600
MJLF,20260119,4.92,4.96,4.92,4.96,25100
MK,20260119,0.45,0.48,0.45,0.48,38000
ML,20260119,0.49,0.5,0.48,0.49,38200
MMM,20260119,3.24,3.24,3.12,3.16,542900
MNIT,20260119,1.89,1.9,1.89,1.9,1600
MODERN,20260119,2.08,2.1,2.04,2.08,71800
MONO,20260119,1.32,1.36,1.3,1.35,13344100
MOONG,20260119,2.1,2.14,2.08,2.1,38600
MORE,20260119,0.03,0.04,0.03,0.03,42600
MOSHI,20260119,34.5,35.25,34.25,34.75,861800
MOTHER,20260119,1.16,1.19,1.15,1.17,753900
MPJ,20260119,3.8,3.8,3.68,3.74,97400
MRDIYT,20260119,8.3,8.5,8.25,8.35,2598700
MSC,20260119,7.6,7.6,7.6,7.6,200
MST,20260119,6.75,6.75,6.7,6.7,3700
MTC,20260119,29.25,31,29,30.5,13313800
MTI,20260119,16.1,16.1,15.7,15.8,27100
MTW,20260119,0.87,1,0.85,0.86,193200
MUD,20260119,0.42,0.44,0.42,0.43,6700
MVP,20260119,0.17,0.19,0.17,0.18,361300
NAM,20260119,3.54,3.56,3.5,3.54,5100
NAT,20260119,2.4,2.54,2.4,2.42,24300
NATION,20260119,0.04,0.04,0.03,0.04,1404700
NC,20260119,2.06,2.06,2.04,2.06,1100
NCAP,20260119,2.62,2.72,2.62,2.68,2101900
NCH,20260119,0.41,0.42,0.4,0.41,28400
NCL,20260119,0.24,0.25,0.24,0.24,234500
NCP,20260119,0.93,0.95,0.93,0.94,4400
NDR,20260119,1.3,1.31,1.3,1.31,747300
NEO,20260119,20.2,20.8,20.2,20.7,276100
NEP,20260119,0.2,0.2,0.19,0.19,22800
NER,20260119,4.78,4.8,4.74,4.8,3509100
NETBAY,20260119,21.9,22,21.7,21.9,264400
NEWS,20260119,0.01,0.01,0.01,0.01,54305500
NEX,20260119,1.15,1.17,1.14,1.15,13582000
NKT,20260119,3.92,3.96,3.92,3.94,293900
NL,20260119,0.61,0.61,0.58,0.6,47300
NNCL,20260119,1.5,1.52,1.49,1.52,10300
NOBLE,20260119,2.2,2.26,2.18,2.22,1126200
NRF,20260119,0.3,0.31,0.29,0.31,254200
NSL,20260119,22.5,22.9,22.3,22.9,466400
NTF,20260119,5.05,5.35,4.98,5.15,1731100
NTSC,20260119,6.25,6.3,6.25,6.25,33100
NTV,20260119,22.4,22.9,22.4,22.6,3000
NUT,20260119,3.7,3.72,3.66,3.7,40400
NV,20260119,0.52,0.52,0.49,0.5,574000
NVD,20260119,0.77,0.79,0.77,0.77,6300
NYT,20260119,3.06,3.06,3.02,3.04,623800
OGC,20260119,9.6,9.6,9.6,9.6,2600
OKJ,20260119,4.04,4.34,4.04,4.28,5651600
ONEE,20260119,2.1,2.12,2.06,2.1,306100
ONSENS,20260119,1.03,1.03,1.01,1.03,534200
OR,20260119,14.2,14.4,14,14.2,18801500
ORI,20260119,1.69,1.73,1.69,1.72,2425900
ORN,20260119,0.7,0.71,0.7,0.71,861300
OSP,20260119,17.7,17.7,17.1,17.4,16327700
