<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260622,29,29,28.5,29,13492
AAPL03,20260622,3.3,3.3,3.24,3.24,3248
AAPL19,20260622,6.55,6.55,6.45,6.5,17021
AAPL80,20260622,9.8,9.8,9.7,9.8,618267
ABBV19,20260622,7.1,7.2,7.1,7.15,5869
ABBV80,20260622,7.1,7.25,7.1,7.2,2399
ABNB06,20260622,4.7,4.7,4.64,4.68,3447
ADBE03,20260622,1.42,1.43,1.42,1.42,166910
ADBE06,20260622,1.61,1.62,1.6,1.62,187527
ADVANT19,20260622,6.6,6.65,6.55,6.55,1187041
ADVANT23,20260622,4.44,4.5,4.42,4.48,632158
AFRM03,20260622,3.02,3.04,3,3.02,31965
AIA06,20260622,3.12,3.16,3.1,3.12,5491
AIA19,20260622,3.1,3.14,3.1,3.14,3812
AIA23,20260622,2.4,2.42,2.38,2.42,53703
ALAB01,20260622,6.1,6.35,5.9,6,3402511
AMAT01,20260622,5.7,5.95,5.6,5.75,559604
AMAT23,20260622,8.2,8.3,8.1,8.3,77993
AMD03,20260622,8.85,8.9,8.75,8.85,18060
AMD23,20260622,7.35,7.4,7.25,7.4,57868
AMD80,20260622,3.5,3.56,3.48,3.56,4004000
AMGN06,20260622,2.78,2.8,2.72,2.78,2080
AMZN01,20260622,23.5,23.6,23.4,23.5,39660
AMZN03,20260622,3.96,4.02,3.96,4.02,15015
AMZN06,20260622,1.99,2,1.99,1.99,20785
AMZN23,20260622,2.68,2.68,2.64,2.66,69241
AMZN80,20260622,2.02,2.02,1.98,2,4613026
ANET23,20260622,2.98,3.14,2.98,3.14,14989
ANET80,20260622,5.4,5.65,5.35,5.65,278360
ANTA13,20260622,1.79,1.81,1.79,1.81,577
ANTA23,20260622,1.8,1.86,1.8,1.86,649175
APLD03,20260622,4.96,5.1,4.92,5.05,86350
APPL03,20260622,2.68,2.68,2.56,2.58,118179
ASEMI23,20260622,9.05,9.05,8.9,9,117117
ASEMI24,20260622,4.52,4.56,4.48,4.52,1023918
ASICS23,20260622,2.62,2.62,2.54,2.6,74571
ASML01,20260622,52,53,52,53,184877
ASTS01,20260622,3.56,3.56,3.44,3.5,637416
ASTS03,20260622,2.6,2.64,2.58,2.6,1249097
AVGO23,20260622,3.06,3.06,3.02,3.04,394604
AVGO80,20260622,2.66,2.7,2.66,2.66,1772827
AXP06,20260622,2.84,2.84,2.76,2.76,37962
BABA01,20260622,9.85,9.9,9.7,9.85,66804
BABA06,20260622,4.34,4.38,4.3,4.38,35747
BABA13,20260622,1.81,1.81,1.78,1.81,28084
BABA23,20260622,2.88,2.96,2.86,2.94,206698
BABA80,20260622,4.32,4.36,4.28,4.36,7769461
BAC03,20260622,3.78,3.78,3.7,3.72,5098
BDX06,20260622,1.58,1.6,1.58,1.6,105684
BIDU01,20260622,10.4,10.6,10.3,10.6,21902
BIDU06,20260622,4.58,4.64,4.56,4.64,1635
BIDU23,20260622,2.18,2.22,2.16,2.22,40700
BIDU80,20260622,4.58,4.62,4.54,4.56,5893128
BILIBILI01,20260622,2.66,2.68,2.64,2.68,169864
BIREN23,20260622,10,11.2,10,11.2,835191
BKNG80,20260622,2.8,2.84,2.8,2.84,5254
BLK06,20260622,3.5,3.5,3.48,3.48,43379
BOEING80,20260622,7.35,7.35,7.35,7.35,20
BONDAS19,20260622,6.5,6.5,6.45,6.5,6519
BONDUS01,20260622,9.55,9.6,9.55,9.6,8675660
BRKB23,20260622,5.4,5.45,5.4,5.4,31
BRKB80,20260622,1.62,1.62,1.6,1.61,842387
BYDCOM01,20260622,0.75,0.76,0.74,0.76,612088
BYDCOM80,20260622,0.33,0.34,0.32,0.33,40212860
CAMBRI80,20260622,7,7.15,6.9,7.1,1336149
CATL01,20260622,7.05,7.2,7.05,7.15,5565752
CATL23,20260622,12.3,12.7,12.3,12.7,981242
CATL80,20260622,31,31.75,31,31,265425
CCJ23,20260622,2.14,2.2,2.14,2.18,213353
CEG23,20260622,2.26,2.28,2.24,2.24,440834
CHHONGQ19,20260622,9.35,9.65,9.3,9.55,58197
CHMOBILE19,20260622,3.32,3.36,3.32,3.36,75602
CHMOBILE23,20260622,2.58,2.62,2.58,2.62,38190
CHNXT5023,20260622,9.8,9.95,9.7,9.95,12225
CMBANK23,20260622,2.18,2.26,2.14,2.26,4458
CME03,20260622,2.7,2.74,2.7,2.74,10648
CN01,20260622,25,26,24.9,26,82677
CN23,20260622,6.25,6.55,6.25,6.55,713227
CNBIO24,20260622,1.22,1.24,1.22,1.24,13228
CNEV24,20260622,2.3,2.3,2.26,2.26,10400
CNRE80,20260622,2.54,2.64,2.54,2.62,409162
CNROBOAI23,20260622,2.7,2.74,2.68,2.74,187775
CNSEMI23,20260622,4.42,4.54,4.36,4.54,189975
CNSTAR5023,20260622,9.75,9.95,9.7,9.9,59294
CNTECH01,20260622,24.4,24.6,24.2,24.6,50158
COHR23,20260622,6.4,6.6,6.4,6.6,225497
COIN01,20260622,3.46,3.46,3.36,3.4,25177
COIN23,20260622,2.72,2.74,2.72,2.72,3205
COIN80,20260622,5.45,5.45,5.4,5.45,26332
COSTCO19,20260622,31.5,31.5,31,31.5,15350
CRM01,20260622,2.8,2.8,2.78,2.8,10675
CRM06,20260622,2.02,2.06,2,2.02,104170
CRM80,20260622,5.05,5.05,5,5.05,8965
CRSP03,20260622,3.54,3.56,3.54,3.54,3610
CRWD06,20260622,4.48,4.56,4.48,4.56,30850
CRWD80,20260622,22.1,22.6,22.1,22.6,80390
CRWV03,20260622,3.76,3.9,3.76,3.9,275864
CSCO06,20260622,4.86,4.92,4.86,4.9,173754
CYPC80,20260622,12.9,13.1,12.9,13.1,5976
DASH03,20260622,2.86,2.86,2.84,2.84,5765
DBS19,20260622,16.7,16.9,16.7,16.9,28658
DDOG19,20260622,7.25,7.3,7.2,7.25,198971
DELL19,20260622,13.6,13.6,13.3,13.6,640828
DISCO24,20260622,1.23,1.27,1.23,1.27,1005042
DISNEY19,20260622,17.1,17.2,17,17,8860
DUOL06,20260622,2.62,2.62,2.56,2.56,36132
E1VFVN3001,20260622,43.5,44,43.25,44,207904
EOSE03,20260622,1.21,1.25,1.21,1.24,1638251
ESTEE80,20260622,0.93,0.93,0.92,0.93,5444
EXPE06,20260622,3.22,3.22,3.18,3.18,9354
FANUC23,20260622,3.04,3.04,2.92,2.94,185296
FCX23,20260622,2.8,2.82,2.78,2.82,102669
FERRARI80,20260622,1.18,1.18,1.15,1.16,80171
FPTVN11,20260622,1.78,1.78,1.77,1.77,566918
FPTVN19,20260622,8.95,9,8.9,8.9,252165
FUEVFVND01,20260622,44.5,44.75,44.25,44.75,32403
GAC03,20260622,1.87,1.91,1.87,1.91,15307
GANFENG23,20260622,2.38,2.46,2.38,2.46,185666
GASVN11,20260622,4.1,4.12,4.08,4.1,15169
GDS23,20260622,1.78,1.8,1.77,1.8,223095
GEELY06,20260622,2.94,2.98,2.92,2.96,13394
GEELY80,20260622,7.35,7.4,7.3,7.3,16075
GEV23,20260622,3.24,3.34,3.24,3.32,1031144
GEV80,20260622,37,37,36.25,37,15293
GIGA23,20260622,14.2,15.1,14.1,15.1,217197
GOLD03,20260622,3.22,3.24,3.16,3.18,265433
GOLD19,20260622,12.6,12.8,12.6,12.8,124643
GOLDUS03,20260622,3.2,3.2,3.16,3.18,34927
GOLDUS19,20260622,42,42.5,41.75,42.25,59462
GOLDUS80,20260622,12.7,12.8,12.6,12.8,261311
GOOG23,20260622,3,3,2.96,3,78876
GOOG80,20260622,6,6,5.9,5.95,4741876
GOOGL01,20260622,35.25,35.5,35,35,30098
GOOGL03,20260622,5.95,6,5.95,6,17971
GRAB80,20260622,11.5,11.8,11.5,11.6,13498
GSEMI24,20260622,2.84,2.86,2.8,2.86,136862
GSUS06,20260622,5.25,5.3,5.1,5.2,55336
HAIERS19,20260622,8.4,8.45,8.35,8.4,42750
HANSOH19,20260622,4.96,4.98,4.94,4.96,268045
HERMES80,20260622,6.6,6.6,6.35,6.4,251637
HIMS03,20260622,6.1,6.1,5.7,5.85,417768
HITACHI24,20260622,1.24,1.27,1.24,1.24,33451
HK01,20260622,20.2,20.4,20.2,20.4,16285
HK13,20260622,5.4,5.4,5.4,5.4,3408
HKCE01,20260622,22.7,22.7,22.6,22.7,4944
HKEX23,20260622,2.02,2.06,2.02,2.06,46402
HKTECH13,20260622,3.84,3.86,3.8,3.86,658104
HONDA19,20260622,2.9,2.92,2.9,2.9,2082
HOOD03,20260622,3.64,3.64,3.54,3.54,1037
HOOD06,20260622,3.52,3.54,3.5,3.52,11591
HOOD80,20260622,3.54,3.56,3.52,3.52,2082378
HORIZON23,20260622,1.08,1.11,1.07,1.1,167221
HPG19,20260622,3,3.02,3,3.02,5126
HSHD23,20260622,6.3,6.35,6.25,6.35,175355
HUAHONG23,20260622,9.9,10,9.7,9.9,787736
IBM06,20260622,3.26,3.28,3.24,3.26,864533
ICBC06,20260622,2.86,2.92,2.86,2.92,258
ICBC19,20260622,2.88,2.92,2.88,2.9,3908
IFLYTEK80,20260622,2.08,2.12,2.08,2.12,20605
INDIA01,20260622,13.5,13.6,13.4,13.4,251508
INDIAESG19,20260622,4.16,4.18,4.12,4.14,31719
INTEL01,20260622,4.46,4.68,4.44,4.62,4822796
INTEL03,20260622,8.9,9.45,8.75,9.2,5777594
INTEL23,20260622,6.15,6.7,6.15,6.6,1718723
IONQ03,20260622,3.58,3.7,3.58,3.7,787957
ISRG01,20260622,3.02,3.02,2.96,2.98,63868
ISRG06,20260622,2.72,2.74,2.66,2.68,7155
ISRG19,20260622,3.36,3.36,3.36,3.36,1
ITOCHU19,20260622,6.3,6.3,6.25,6.3,32407
JAP03,20260622,3.6,3.6,3.6,3.6,53524
JAPAN10001,20260622,29.75,30,29.5,30,6368
JAPAN13,20260622,5.95,6,5.95,5.95,67016
JD80,20260622,4.48,4.54,4.44,4.52,45363
JDHEAL19,20260622,2.84,2.86,2.8,2.86,371563
JEPI19,20260622,6.2,6.2,6.15,6.2,304432
JGRO19,20260622,10.6,10.6,10.6,10.6,209
JLMAG80,20260622,7.9,8.3,7.9,8.15,136287
JNJ03,20260622,3.78,3.84,3.76,3.78,12231
JPANIME24,20260622,1.15,1.17,1.15,1.17,1781
JPMUS06,20260622,3.58,3.62,3.54,3.56,25286
JPMUS19,20260622,21.4,21.5,21.3,21.4,4697
JPROBOAI24,20260622,1.48,1.48,1.44,1.44,108201
JPSEMI24,20260622,1.72,1.78,1.72,1.77,392287
JTEK19,20260622,12,12,11.9,12,2750
KEYENCE23,20260622,2.82,2.88,2.82,2.88,352339
KINGSOFT23,20260622,1.59,1.63,1.59,1.63,31698
KIOXIA23,20260622,14.3,14.4,13.8,14.1,3386557
KLAC01,20260622,5.9,6.35,5.6,5.75,476719
KLAC23,20260622,8.45,8.6,8.4,8.55,48205
KO80,20260622,2.64,2.64,2.62,2.64,23240
KONAMI24,20260622,0.95,0.97,0.95,0.97,4610
KUAISH01,20260622,2.46,2.46,2.42,2.42,1317
KUAISH06,20260622,1.96,1.96,1.92,1.94,11158
KUAISH23,20260622,1.4,1.41,1.36,1.36,1004764
KUAISH80,20260622,1.96,1.98,1.92,1.93,2823803
LENOVO13,20260622,5.35,5.35,5.1,5.25,78478
LITE01,20260622,3.86,3.9,3.8,3.84,1734193
LITE23,20260622,5.6,5.65,5.55,5.65,831076
LLY23,20260622,3.64,3.66,3.64,3.66,1237
LLY80,20260622,1.8,1.82,1.79,1.81,2716794
LOREAL80,20260622,1.43,1.47,1.42,1.43,227531
LPGOLD13,20260622,1.87,1.87,1.85,1.87,6992
LRCX01,20260622,5.4,5.5,5.25,5.3,1145072
LRCX23,20260622,4.98,5.05,4.9,4.92,279549
LULU06,20260622,1.85,1.85,1.84,1.85,5490
LVMH01,20260622,12,12,11.6,11.6,329747
MA80,20260622,1.62,1.62,1.61,1.62,1044494
MAOGEP80,20260622,2.3,2.3,2.28,2.3,6837
MEITUAN19,20260622,1,1.02,0.99,1.01,229150
MEITUAN23,20260622,1.87,1.88,1.86,1.86,1273
MEITUAN80,20260622,2.96,3.06,2.96,3.02,753853
MELI06,20260622,2.16,2.18,2.16,2.16,13393
MELI23,20260622,5.25,5.45,5.25,5.45,7116
META01,20260622,5.55,5.6,5.5,5.6,42791
META06,20260622,2.32,2.38,2.32,2.36,14486
META23,20260622,2.24,2.3,2.24,2.26,2468
META80,20260622,2.36,2.38,2.34,2.36,6346154
MICRON01,20260622,23,24.1,23,24.1,3207046
MICRON03,20260622,12.1,12.9,12.1,12.9,131345
MICRON19,20260622,24.7,25.75,24.7,25.5,63465
MICRON23,20260622,7.2,7.8,7.2,7.75,2793250
MICRON80,20260622,37.75,38.75,37.5,38.75,1479642
MIDEA80,20260622,3.52,3.52,3.48,3.52,20490
MITSU19,20260622,7.95,8,7.9,7.95,68228
MIXUE80,20260622,10.5,10.5,10.2,10.3,9359
MNSO80,20260622,9.6,9.65,9.5,9.55,24729
MNST06,20260622,4.24,4.26,4.24,4.24,33155
MONTAGE80,20260622,19,19.7,18.9,19.7,690646
MOUTAI80,20260622,5.95,6.1,5.95,6,14380
MP23,20260622,6.55,6.75,6.55,6.75,5073
MP80,20260622,19.8,20.1,19.8,20.1,294
MRVL06,20260622,10.4,10.5,10.3,10.4,490047
MRVL23,20260622,8.55,9,8.5,8.6,3228418
MRVL80,20260622,10.3,10.5,10.2,10.4,3080112
MS06,20260622,4.96,4.96,4.88,4.9,60726
MSFT01,20260622,3.7,3.7,3.64,3.7,573130
MSFT03,20260622,2.6,2.6,2.5,2.52,181
MSFT06,20260622,3.18,3.18,3.1,3.14,166228
MSFT19,20260622,4.16,4.16,4.14,4.16,44619
MSFT23,20260622,2.32,2.34,2.3,2.34,89816
MSFT80,20260622,6.25,6.3,6.2,6.25,924029
MSN11,20260622,3.62,3.62,3.58,3.62,203
MUFG19,20260622,6.8,6.8,6.75,6.8,17771
MUFG23,20260622,2.74,2.8,2.7,2.8,52521
MWG11,20260622,4.02,4.02,4,4,27031
MWG19,20260622,10,10,9.9,10,299763
NAURA23,20260622,3.98,4.12,3.9,4.12,1559789
NAURA80,20260622,35.75,36.25,35,36.25,186628
NBIS01,20260622,5.6,5.65,5.45,5.6,184166
NBIS03,20260622,9.35,9.5,9.3,9.45,424080
NBIS23,20260622,9.3,9.55,9.3,9.5,10992985
NDAQ06,20260622,2.72,2.76,2.7,2.7,35361
NDX01,20260622,25.75,26.25,25.75,26,123032
NEE80,20260622,2.88,2.9,2.84,2.9,296239
NEM06,20260622,3.46,3.48,3.32,3.34,19394
NEM23,20260622,2.18,2.18,2.1,2.12,8088
NET03,20260622,3.74,3.76,3.68,3.68,27108
NETEASE80,20260622,7.95,8.05,7.9,8.05,15963
NFLX06,20260622,2.58,2.58,2.54,2.54,29157
NFLX80,20260622,2.56,2.58,2.52,2.56,1041607
NIKE80,20260622,0.74,0.75,0.73,0.74,97470
NIKKEI80,20260622,15.4,15.6,15.3,15.6,43442
NINTENDO19,20260622,14.4,14.4,14.3,14.3,139318
NINTENDO23,20260622,1.27,1.27,1.25,1.26,38955
NONGFU80,20260622,1.76,1.77,1.74,1.76,26825
NOVOB80,20260622,1.48,1.49,1.45,1.47,2079129
NOW19,20260622,3.12,3.14,3.08,3.12,542418
NVDA01,20260622,20.1,20.3,20,20.2,289423
NVDA03,20260622,4.6,4.6,4.58,4.6,20514
NVDA06,20260622,4.58,4.62,4.56,4.6,64878
NVDA19,20260622,28,28,27.5,27.75,5616
NVDA23,20260622,3.26,3.3,3.26,3.28,155047
NVDA80,20260622,34,34.75,34,34.25,614508
NVTS03,20260622,7.7,7.9,7.7,7.8,5572043
NVTS23,20260622,7.7,7.95,7.7,7.9,227883
OIL03,20260622,3.22,3.22,3.12,3.16,761842
OIL24,20260622,15.9,16.1,15.7,15.7,1090
ON23,20260622,7.7,8.2,7.7,8.2,174418
ONON03,20260622,2.52,2.78,2.52,2.78,15340
ORCL01,20260622,3.74,3.76,3.72,3.74,27176
ORCL06,20260622,2.48,2.48,2.38,2.38,2426569
ORCL19,20260622,6.1,6.15,5.95,6.05,93930
PANW80,20260622,9.3,9.5,9.3,9.5,98271
PEP80,20260622,0.94,0.94,0.93,0.94,84168
PETROCN80,20260622,3.82,3.9,3.82,3.88,93079
PFIZER19,20260622,16.7,16.7,16.6,16.7,13619
PINGAN01,20260622,5.2,5.25,5.15,5.25,21529
PINGAN80,20260622,2.28,2.32,2.26,2.3,9621336
PLTR01,20260622,3.8,3.84,3.78,3.82,243904
PLTR03,20260622,2.84,2.94,2.78,2.82,31330
PLTR06,20260622,2.82,2.86,2.78,2.8,148721
PLTR23,20260622,2.24,2.28,2.18,2.22,170581
POPMART23,20260622,1.63,1.63,1.6,1.6,4984
POPMART80,20260622,6.85,6.85,6.65,6.7,93711
PYPL06,20260622,2.84,2.84,2.78,2.8,20124
QCOM06,20260622,3.72,3.76,3.66,3.68,1175005
QQQM19,20260622,20.1,20.1,19.9,20,190511
RBLX06,20260622,1.41,1.42,1.4,1.41,677187
REMX03,20260622,3.06,3.18,3.06,3.18,96757
RGTI03,20260622,3.42,3.46,3.42,3.44,397218
RKLB01,20260622,3.52,3.52,3.4,3.44,232812
RKLB03,20260622,6.85,6.95,6.5,6.9,883439
RKLB23,20260622,1.74,1.74,1.7,1.73,13586
RKLB80,20260622,3.44,3.5,3.4,3.44,1980729
SANOFI80,20260622,2.84,2.84,2.74,2.76,423281
SANRIO23,20260622,1.4,1.42,1.39,1.42,114004
SANRIO80,20260622,9.6,9.6,9.6,9.6,11000
SBUX80,20260622,1.66,1.67,1.65,1.65,4754
SEAGATE23,20260622,7.45,7.75,7.35,7.7,946649
SEMB19,20260622,5.4,5.4,5.35,5.35,10327
SENSE23,20260622,1.54,1.56,1.53,1.56,28105
SGX19,20260622,6.05,6.1,6.05,6.1,16000
SHOP03,20260622,2.38,2.38,2.38,2.38,14
SHOP06,20260622,1.8,1.81,1.76,1.76,1173
SIA19,20260622,18.5,18.7,18.5,18.6,33678
SIL03,20260622,2.78,2.8,2.72,2.74,241733
SINGTEL80,20260622,11.1,11.1,11,11.1,58040
SINOBIO19,20260622,3.74,3.76,3.72,3.76,32436
SMCI03,20260622,2.06,2.1,1.99,2.1,475149
SMFG19,20260622,13.4,13.6,13.4,13.5,64281
SMIC01,20260622,4.66,4.8,4.64,4.76,628624
SMIC03,20260622,3.3,3.34,3.3,3.34,54513
SMIC13,20260622,2.34,2.4,2.3,2.36,24216
SMIC23,20260622,3.86,3.96,3.8,3.92,6076746
SNDK03,20260622,18.1,18.8,18,18.7,164850
SNDK23,20260622,8.95,9.4,8.9,9.35,1657630
SNDK80,20260622,7.1,7.5,7.1,7.5,3462879
SNOW06,20260622,3.78,3.88,3.76,3.84,48996
SNOW23,20260622,3.46,3.5,3.44,3.5,4591
SOFI23,20260622,5.95,5.95,5.8,5.9,173543
SOFTBANK23,20260622,2.82,2.84,2.78,2.8,608514
SOFTBANK80,20260622,14.6,14.9,14.6,14.6,56040
SONY80,20260622,3.2,3.28,3.2,3.26,22432
SP50001,20260622,24.8,25.25,24.7,25,67252
SP500US19,20260622,14.5,14.5,14.4,14.5,7696
SP500US80,20260622,2.9,2.92,2.88,2.9,110184
SPBOND80,20260622,8.35,8.4,8.3,8.3,7708
SPCOM80,20260622,3.58,3.6,3.54,3.6,4640
SPENGY80,20260622,3.56,3.58,3.52,3.54,31144
SPFIN80,20260622,17.6,17.7,17.5,17.6,533
SPHLTH80,20260622,4.94,4.96,4.9,4.9,2338
SPOT06,20260622,1.92,1.92,1.92,1.92,11489
SPTECH80,20260622,12.7,12.7,12.5,12.7,6072
STAR5001,20260622,56,57.5,55.5,57.25,73818
STEG19,20260622,27.75,27.75,27.25,27.5,2270
SUNNY19,20260622,3.36,3.38,3.32,3.34,1052337
SUNNY80,20260622,3.34,3.36,3.32,3.32,40901
SUSHI23,20260622,2.9,2.9,2.86,2.88,34233
SYNP03,20260622,2.96,3,2.92,3,2602
SYNP23,20260622,6.05,6.1,5.95,6.1,17691
TAIWAN19,20260622,46.25,47.5,46,47.5,122153
TAIWANAI13,20260622,20.2,20.6,20.2,20.5,12589
TAIWANHD13,20260622,35.75,35.75,35,35.75,1487
TEL23,20260622,5.8,6.05,5.8,6.05,175137
TEL80,20260622,15.7,16,15.6,15.9,106929
TENCENT01,20260622,4.18,4.2,4.12,4.14,167654
TENCENT06,20260622,1.84,1.85,1.8,1.84,10731
TENCENT19,20260622,9.1,9.1,9,9,33770
TENCENT23,20260622,2.06,2.08,2.02,2.08,41478
TENCENT80,20260622,18.3,18.4,18,18.3,2158678
TER01,20260622,5.2,5.2,5.1,5.2,1033651
TER23,20260622,7.3,7.3,7.15,7.3,56375
THAIBEV19,20260622,11.1,11.2,11,11.1,23860
TME23,20260622,0.89,0.92,0.88,0.91,63324
TOYOTA80,20260622,5.7,5.7,5.6,5.6,103973
TRIPCOM23,20260622,1.49,1.49,1.48,1.49,64287
TRIPCOM80,20260622,1.49,1.49,1.47,1.48,5863697
TSLA01,20260622,38.75,38.75,38,38.5,80024
TSLA03,20260622,4.38,4.38,4.26,4.34,293
TSLA23,20260622,2.52,2.52,2.46,2.5,6326
TSLA80,20260622,2.58,2.6,2.56,2.6,5841232
UBER06,20260622,2.34,2.36,2.34,2.34,25501
UBTECH23,20260622,1.76,1.8,1.74,1.79,2080795
UNH19,20260622,6.55,6.6,6.55,6.55,8657
UNIQLO80,20260622,17,17,16.6,16.7,1622
UOB19,20260622,10,10.1,10,10,30229
USTR24,20260622,1.16,1.17,1.16,1.17,19125
VCB11,20260622,3.08,3.1,3.08,3.1,1491
VCB19,20260622,7.75,7.8,7.75,7.8,14673
VENTURE19,20260622,4.42,4.44,4.4,4.44,5533
VHM19,20260622,19,19.7,18.9,19.6,33117
VISA06,20260622,1.35,1.36,1.34,1.36,7762
VISA80,20260622,1.34,1.35,1.34,1.34,2873657
VNFIN24,20260622,1.86,1.86,1.86,1.86,5
VNM19,20260622,7.45,7.5,7.45,7.5,50164
VRT01,20260622,4.3,4.46,4.2,4.32,240000
VRT23,20260622,3.22,3.3,3.2,3.3,3034335
VT03,20260622,3.52,3.54,3.44,3.48,147240
WMT06,20260622,3.84,3.88,3.82,3.86,111168
WORLD03,20260622,4.3,4.3,4.22,4.28,30311
WORLDA01,20260622,5.1,5.15,5.1,5.1,394830
WUXI06,20260622,3.16,3.28,3.14,3.28,82030
