<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV-O,20260408,12.3,12.31,12.3,12.31,91
2X01BSET50-O,20260408,7.14,7.14,7,7,44
BMSCG-O,20260408,7.94,7.94,7.94,7.94,10
BMSCITH-O,20260408,12.2,12.2,12.16,12.16,59
BSET100-O,20260408,10.87,10.88,10.86,10.86,93
CHINA-O,20260408,7,7.01,7,7.01,15
GLD-O,20260408,6.09,6.12,6.09,6.09,1088
TDEX-O,20260408,9.58,9.62,9.57,9.61,341
UHERO-O,20260408,7.99,7.99,5.61,5.61,18
1DIV,20260408,12.3,12.32,12.24,12.3,35000
1I01BSET50,20260408,3.89,3.89,3.89,3.89,4100
2I01BSET50,20260408,3.02,3.03,3,3.01,1283900
2X01BSET50,20260408,7.1,7.15,7.08,7.11,532800
BMSCITH,20260408,12.19,12.2,12.13,12.15,217700
BSET100,20260408,10.83,10.89,10.83,10.85,37800
CHINA,20260408,6.96,7.03,6.9,7.02,101300
GLD,20260408,6.12,6.14,6.08,6.1,2415200
TDEX,20260408,9.57,9.62,9.57,9.6,418400
UBOT,20260408,12.39,12.39,12.39,12.39,100
UHERO,20260408,7.89,7.9,7.89,7.9,600
2S,20260408,2.64,2.72,2.6,2.64,105800
3BBIF,20260408,6.6,6.65,6.6,6.6,5008100
88TH,20260408,4.84,4.96,4.84,4.92,2035200
A5,20260408,1.84,1.84,1.79,1.82,20500
AAI,20260408,3.44,3.48,3.42,3.44,3573500
AAV,20260408,1.11,1.14,1.1,1.13,233487200
ABM,20260408,0.54,0.56,0.52,0.53,9900
ACC,20260408,0.36,0.38,0.36,0.37,3727600
ACE,20260408,1.29,1.29,1.28,1.28,414000
ACG,20260408,0.78,0.78,0.65,0.71,87500
ADB,20260408,0.6,0.6,0.58,0.59,124700
ADD,20260408,3.4,3.44,3.4,3.44,22100
ADVANC,20260408,368,368,363,363,7590700
ADVICE,20260408,5.45,5.55,5.4,5.4,1476600
AE,20260408,0.08,0.09,0.07,0.08,2266900
AEONTS,20260408,92,94.5,91.25,94.25,1550100
AF,20260408,0.35,0.35,0.34,0.34,73200
AFC,20260408,2.98,3,2.94,3,1800
AGE,20260408,1.19,1.2,1.16,1.17,4466400
AH,20260408,13.2,13.2,13,13,58500
AHC,20260408,13.9,14,13.5,13.5,2600
AI,20260408,2.94,2.94,2.9,2.92,171500
AIE,20260408,1.17,1.18,1.16,1.18,2541800
AIMCG,20260408,1.29,1.3,1.28,1.3,3200
AIMIRT,20260408,11.1,11.2,11,11.2,284600
AIRA,20260408,1.1,1.12,1.1,1.12,2100
AIT,20260408,4.84,4.86,4.82,4.84,293000
AJ,20260408,2.9,3.12,2.72,3.06,18523900
AJA,20260408,0.16,0.17,0.16,0.17,627500
AKP,20260408,0.68,0.7,0.68,0.7,375000
AKR,20260408,0.93,0.93,0.92,0.93,1408600
ALLA,20260408,1.24,1.25,1.23,1.25,1115000
ALLY,20260408,4.32,4.32,4.3,4.32,387900
ALPHAX,20260408,0.36,0.39,0.34,0.38,119615000
ALT,20260408,1.14,1.45,1.14,1.42,24863900
ALUCON,20260408,234,234,233,233,3000
AMA,20260408,3.92,3.92,3.88,3.9,93700
AMANAH,20260408,0.64,0.66,0.64,0.65,745900
AMARC,20260408,3.34,3.48,3.34,3.4,1019700
AMARIN,20260408,2.8,2.98,2.78,2.9,22100
AMATA,20260408,19.8,20.2,19.7,19.9,20643600
AMATAR,20260408,6.8,6.8,6.65,6.75,593200
AMATAV,20260408,1.93,1.96,1.93,1.95,53000
AMC,20260408,2.4,2.44,2.4,2.4,11900
AMR,20260408,0.33,0.34,0.32,0.32,191300
ANAN,20260408,0.37,0.39,0.37,0.37,1505800
ANI,20260408,2.6,2.66,2.48,2.54,688000
AOT,20260408,54.5,54.75,54,54.5,36286400
AP,20260408,8.55,8.7,8.55,8.6,8702700
APCO,20260408,2.74,2.76,2.7,2.74,28700
APCS,20260408,1.26,1.26,1.23,1.23,254200
APO,20260408,2.2,2.26,2.16,2.18,3760100
APP,20260408,2.76,2.78,2.74,2.74,473600
APURE,20260408,2.16,2.18,2.14,2.16,86600
AQUA,20260408,0.12,0.13,0.12,0.13,921300
ARIN,20260408,0.5,0.52,0.5,0.5,1002600
ARIP,20260408,0.44,0.45,0.43,0.45,343000
ARROW,20260408,5.2,5.25,5.15,5.25,45000
AS,20260408,2.68,2.78,2.68,2.74,745800
ASAP,20260408,1.17,1.2,1.12,1.15,132000
ASEFA,20260408,4.14,4.16,4.1,4.14,160800
ASIA,20260408,6,6,5.85,6,30500
ASIAN,20260408,7.1,7.15,7,7.1,267600
ASIMAR,20260408,1.48,1.48,1.46,1.47,18400
ASK,20260408,8.35,8.6,8.35,8.45,139000
ASN,20260408,0.66,0.68,0.66,0.68,600
ASP,20260408,2.06,2.1,2.06,2.1,614200
ASW,20260408,7.25,7.3,7.2,7.25,137400
ATLAS,20260408,1.88,1.89,1.83,1.86,7662800
ATP30,20260408,0.81,0.83,0.81,0.82,359200
AU,20260408,4.8,4.82,4.72,4.76,546100
AUCT,20260408,5,5.1,5,5.1,418200
AURA,20260408,13.8,14.1,13.8,14,823100
AWC,20260408,2.2,2.28,2.16,2.28,87757500
AXTRART,20260408,12.8,13.2,12.8,13.1,1513000
AYUD,20260408,37,37,37,37,3300
B,20260408,0.04,0.04,0.03,0.03,3495900
B-WORK,20260408,5.7,5.75,5.65,5.75,27700
B52,20260408,0.23,0.23,0.21,0.22,314500
BA,20260408,13.8,13.9,13.6,13.9,17584000
BAFS,20260408,8.35,8.45,8.35,8.4,117500
BAM,20260408,7.3,7.4,7.3,7.3,15189000
BANPU,20260408,5.8,5.8,5.7,5.75,135747100
BAREIT,20260408,10.6,10.8,10.6,10.8,1189300
BAY,20260408,26,26,25.75,26,93800
BBGI,20260408,4.06,4.2,4.04,4.16,2292100
BBIK,20260408,19.4,19.9,19.3,19.9,1804600
BBL,20260408,167.5,168.5,166.5,167,7320900
BC,20260408,0.67,0.7,0.67,0.7,102500
BCH,20260408,9.9,10.1,9.9,10,12999000
BCP,20260408,37,37.5,36.5,37.5,4373400
BCPG,20260408,6.85,6.95,6.75,6.85,17409600
BCT,20260408,45,45,43.5,44.75,1100
BDMS,20260408,19.3,19.3,19,19.1,55799900
BE8,20260408,5.5,5.6,5.45,5.6,643500
BEAUTY,20260408,0.37,0.38,0.36,0.36,9895400
BEC,20260408,1.91,1.93,1.91,1.93,434500
BEM,20260408,5.35,5.45,5.35,5.4,47153400
BEYOND,20260408,8.6,8.6,8.55,8.6,11800
BGC,20260408,5.65,5.65,5.6,5.6,75600
BGRIM,20260408,12.2,12.3,12,12.2,28305900
BGT,20260408,0.36,0.39,0.36,0.39,27800
BH,20260408,171,173.5,170,173.5,11074100
BIG,20260408,0.28,0.29,0.28,0.29,149800
BIOTEC,20260408,0.28,0.29,0.27,0.28,22634000
BIS,20260408,1.98,1.98,1.97,1.98,16400
BIZ,20260408,4.64,4.66,4.62,4.62,97800
BJC,20260408,15.2,15.3,15,15.2,5814600
BJCHI,20260408,0.73,0.77,0.72,0.73,659900
BKA,20260408,0.91,0.92,0.9,0.9,554800
BKD,20260408,1.08,1.08,1.07,1.07,43400
BKGI,20260408,1.36,1.36,1.35,1.35,34400
BKIH,20260408,331,334,330,330,55200
BLA,20260408,20.9,20.9,20.7,20.9,1908400
BLAND,20260408,0.42,0.44,0.42,0.44,36101400
BLC,20260408,3.9,3.94,3.88,3.94,776600
BLESS,20260408,0.23,0.24,0.22,0.24,468300
BM,20260408,1,1.01,0.99,1,2054500
BOFFICE,20260408,5.25,5.3,5.2,5.3,128300
BOL,20260408,4.96,5,4.96,5,40000
BPP,20260408,12.3,12.3,12,12,482500
BPS,20260408,0.41,0.42,0.41,0.41,82600
BR,20260408,1.62,1.63,1.62,1.63,129000
BRI,20260408,1.3,1.34,1.3,1.34,570500
BROCK,20260408,1.27,1.34,1.26,1.34,3500
BRR,20260408,3.8,3.82,3.78,3.78,94700
BRRGIF,20260408,3.72,3.72,3.7,3.72,78500
BSBM,20260408,0.61,0.62,0.6,0.61,121400
BSM,20260408,0.37,0.37,0.35,0.37,1400
BTC,20260408,0.19,0.2,0.18,0.19,9858000
BTG,20260408,24.6,24.6,23.9,24,4934400
BTNC,20260408,20.1,20.1,20,20.1,37900
BTS,20260408,2.18,2.2,2.14,2.16,46161600
BTSGIF,20260408,2.56,2.58,2.56,2.58,1126600
BTW,20260408,0.09,0.09,0.08,0.08,560900
BUI,20260408,11,11,10.9,10.9,11500
BVG,20260408,1.6,1.62,1.58,1.62,173300
BWG,20260408,0.33,0.34,0.32,0.34,53839700
BYD,20260408,0.52,0.53,0.51,0.52,4446400
CAZ,20260408,1.45,1.45,1.41,1.43,35700
CBG,20260408,39,39,38.5,39,2727800
CCET,20260408,5.1,5.15,5,5.1,24587600
CCP,20260408,0.26,0.27,0.25,0.27,3022000
CEN,20260408,0.55,0.58,0.53,0.53,269700
CENTEL,20260408,34.25,35.75,33.75,35.75,13208000
CEYE,20260408,1.3,1.31,1.22,1.24,157000
CFARM,20260408,0.86,0.86,0.83,0.83,4543700
CFRESH,20260408,0.91,0.93,0.91,0.92,582300
CGD,20260408,0.11,0.12,0.11,0.11,1101900
CGH,20260408,0.44,0.45,0.43,0.44,1484200
CH,20260408,1.59,1.63,1.54,1.58,349500
CHAO,20260408,4.32,4.36,4.32,4.32,116100
CHASE,20260408,0.46,0.49,0.46,0.48,3099900
CHAYO,20260408,1.01,1.07,1.01,1.07,6112200
CHEWA,20260408,0.18,0.18,0.17,0.18,91500
CHG,20260408,1.43,1.44,1.42,1.43,34630700
CHIC,20260408,0.27,0.28,0.26,0.27,203700
CHOW,20260408,1.36,1.36,1.34,1.36,339200
CI,20260408,0.32,0.33,0.31,0.31,35900
CIG,20260408,0.02,0.03,0.02,0.03,2847800
CIVIL,20260408,0.83,0.86,0.83,0.85,83600
CK,20260408,16.3,16.4,16.1,16.3,5347400
CKP,20260408,2.3,2.36,2.3,2.36,5644500
CM,20260408,1.63,1.64,1.62,1.63,10700
CMAN,20260408,2.54,2.58,2.54,2.58,43200
CMC,20260408,0.37,0.38,0.36,0.36,15900
CMO,20260408,0.72,0.74,0.65,0.7,1835800
CMR,20260408,1.31,1.31,1.3,1.31,174000
CNT,20260408,1.03,1.05,1.03,1.03,11800
COCOCO,20260408,5.65,5.7,5.6,5.7,459100
COLOR,20260408,1.03,1.03,1.02,1.02,204500
COM7,20260408,22.2,22.3,21.8,22.1,18455900
COMAN,20260408,0.61,0.62,0.6,0.61,47400
CPALL,20260408,46.5,47.5,46,47.25,50052800
CPANEL,20260408,1.52,1.57,1.52,1.53,7500
CPAXT,20260408,16,16.2,15.9,16.2,22369000
CPF,20260408,21,21,20.6,20.8,29483700
CPH,20260408,8.2,8.2,8.15,8.2,5200
CPI,20260408,3.54,3.54,3.4,3.4,594900
CPL,20260408,0.64,0.64,0.61,0.61,74000
CPN,20260408,64.5,64.75,64,64.75,8875000
CPNCG,20260408,6.15,6.2,6.15,6.15,146600
CPNREIT,20260408,11.8,11.9,11.7,11.8,3446900
CPR,20260408,2.58,2.64,2.56,2.62,37600
CPT,20260408,1.25,1.29,1.23,1.28,816200
CPTREIT,20260408,5.55,5.65,5.55,5.65,51000
CPW,20260408,2.1,2.16,2.1,2.16,7800
CRANE,20260408,0.38,0.38,0.37,0.37,151100
CRC,20260408,19.9,20,19.7,19.8,12466500
CRD,20260408,0.32,0.35,0.32,0.35,151000
CREDIT,20260408,17,17.2,17,17.1,460900
CSC,20260408,42.5,42.5,42.25,42.25,2700
CSP,20260408,0.52,0.52,0.5,0.5,7000
CSS,20260408,0.78,0.82,0.78,0.81,1653500
CTARAF,20260408,4.6,4.62,4.6,4.62,10300
CTW,20260408,4.68,4.68,4.5,4.5,46900
CWT,20260408,0.82,0.83,0.81,0.82,328300
D,20260408,2.76,2.78,2.76,2.78,168400
DCC,20260408,1.25,1.27,1.25,1.27,802400
DCON,20260408,0.21,0.22,0.21,0.22,293600
DDD,20260408,5.3,5.45,5.3,5.45,1700
DELTA,20260408,290,293,282,284,21654900
DEMCO,20260408,2.2,2.24,2.16,2.18,177500
DHOUSE,20260408,0.39,0.4,0.39,0.4,2000
DIF,20260408,9.55,9.6,9.5,9.6,7931300
DIMET,20260408,0.05,0.06,0.05,0.05,1833800
DITTO,20260408,10.7,10.8,10.6,10.7,722100
DMT,20260408,11.1,11.2,11.1,11.1,158200
DOD,20260408,1.78,1.78,1.75,1.76,319100
DOHOME,20260408,3.6,3.66,3.5,3.56,15738600
DPAINT,20260408,0.68,0.7,0.68,0.69,127000
DREIT,20260408,4.78,4.8,4.76,4.78,25200
DRT,20260408,4.7,4.72,4.68,4.72,108900
DTCENT,20260408,0.89,0.89,0.87,0.89,132400
DTCI,20260408,18.8,18.8,17.5,17.5,8400
DUSIT,20260408,10.2,10.3,10.2,10.2,84100
DV8,20260408,4.92,4.94,4.68,4.84,927800
EA,20260408,2.76,2.76,2.68,2.68,52558100
EASON,20260408,1.11,1.15,1.11,1.11,571400
EAST,20260408,0.63,0.63,0.63,0.63,338000
EASTW,20260408,3.04,3.08,2.94,2.96,2065200
EFORL,20260408,0.14,0.14,0.13,0.13,1634000
EGATIF,20260408,6.15,6.2,6.15,6.2,193500
EGCO,20260408,113.5,114,112.5,114,930000
EKH,20260408,5,5.05,4.98,5,121800
EMC,20260408,0.02,0.02,0.01,0.02,547700
EMPIRE,20260408,0.52,0.6,0.52,0.56,18695200
EP,20260408,1.11,1.12,1.07,1.09,265100
EPG,20260408,3.2,3.3,3.2,3.28,3756900
ERW,20260408,2.64,2.82,2.62,2.8,93096700
ESTAR,20260408,0.23,0.24,0.23,0.24,623100
ETC,20260408,0.71,0.72,0.7,0.71,16145000
ETE,20260408,0.59,0.6,0.59,0.6,3200
ETL,20260408,0.48,0.49,0.47,0.48,84300
EVER,20260408,0.04,0.05,0.04,0.05,390100
F&D,20260408,45,45,40.25,40.25,1400
FANCY,20260408,0.29,0.31,0.29,0.3,172300
FE,20260408,171,171,169.5,169.5,1600
FLOYD,20260408,1.11,1.12,1.11,1.12,199700
FM,20260408,4.2,4.22,4.14,4.2,2300900
FMT,20260408,16.9,17.5,16.9,17.5,2000
FN,20260408,0.5,0.5,0.49,0.49,68500
FNS,20260408,0.53,0.53,0.5,0.5,48400
FORTH,20260408,7.1,7.55,7.1,7.55,4958500
FPI,20260408,1.67,1.67,1.65,1.65,2300
FPT,20260408,6.3,6.3,6,6,3200
FSMART,20260408,6.35,6.7,6.3,6.5,2389500
FSX,20260408,1.22,1.29,1.22,1.22,52400
FTE,20260408,1.98,2.02,1.98,2.02,2100
FTI,20260408,1.83,1.83,1.77,1.8,14800
FTREIT,20260408,11.3,11.4,11,11.3,2423000
FUTURERT,20260408,8.75,8.8,8.75,8.8,67100
FVC,20260408,0.36,0.37,0.35,0.36,580600
GABLE,20260408,3.94,3.98,3.94,3.96,536000
GAHREIT,20260408,4.2,4.26,4.18,4.18,85400
GBX,20260408,0.54,0.56,0.54,0.55,369500
GC,20260408,4.62,4.66,4.62,4.64,957000
GCAP,20260408,0.25,0.27,0.25,0.25,2519100
GEL,20260408,0.04,0.04,0.03,0.03,2703400
GENCO,20260408,0.27,0.27,0.26,0.26,1228400
GFC,20260408,2.82,2.86,2.8,2.84,17200
GFPT,20260408,9.4,9.4,9.35,9.35,676500
GGC,20260408,4,4.02,3.92,3.98,106000
GJS,20260408,0.13,0.14,0.13,0.14,331100
GLOBAL,20260408,6.4,6.5,6.25,6.4,20501900
GLORY,20260408,0.55,0.71,0.55,0.63,700600
GPI,20260408,1.68,1.69,1.65,1.69,1049300
GPSC,20260408,35.5,36.25,35.25,36.25,15203500
GRAMMY,20260408,3.72,3.72,3.56,3.7,5800
GRAND,20260408,0.02,0.03,0.02,0.03,1875600
GREEN,20260408,0.73,0.73,0.7,0.72,716600
