<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260630,28,28.25,27.25,27.5,100362
AAPL03,20260630,3.18,3.28,3.12,3.14,55241
AAPL19,20260630,6.3,6.3,6.25,6.25,19984
AAPL80,20260630,9.45,9.55,9.3,9.4,701204
ABBV19,20260630,8.45,8.5,8.3,8.5,66376
ABBV80,20260630,8.5,8.5,8.35,8.45,23155
ABNB06,20260630,4.9,4.96,4.9,4.9,68678
ADBE03,20260630,1.51,1.55,1.51,1.53,214006
ADBE06,20260630,1.69,1.74,1.69,1.72,1215832
ADVANT19,20260630,6.6,6.75,6.6,6.75,345308
ADVANT23,20260630,4.52,4.56,4.46,4.5,227643
AFRM03,20260630,3.36,3.44,3.3,3.44,34923
AIA06,20260630,3.04,3.08,3.02,3.08,3941
AIA19,20260630,3.04,3.04,3.04,3.04,13538
AIA23,20260630,2.34,2.36,2.32,2.36,129404
ALAB01,20260630,5.85,6.65,5.55,6.6,3236859
AMAT01,20260630,6.05,6.8,5.9,6.6,1215147
AMAT23,20260630,8.75,9.8,8.5,9.5,378654
AMD03,20260630,8.8,9.05,8.3,8.9,43487
AMD23,20260630,7.3,7.55,6.95,7.45,343321
AMD80,20260630,3.52,3.62,3.3,3.54,24178671
AMGN06,20260630,2.98,3.02,2.96,3,94149
AMZN01,20260630,23,24.1,23,23.6,93954
AMZN03,20260630,4,4.08,4,4.04,27102
AMZN06,20260630,1.96,2.04,1.94,2,100367547
AMZN23,20260630,2.6,2.72,2.6,2.68,66934
AMZN80,20260630,1.96,2.06,1.95,2,10174105
ANET23,20260630,2.96,3.08,2.88,3.04,80875
ANET80,20260630,5.3,5.55,5.2,5.5,291739
ANTA13,20260630,1.89,1.89,1.87,1.87,110
ANTA23,20260630,1.92,1.92,1.89,1.89,14364
APLD03,20260630,4.46,4.46,4.04,4.22,1310042
APPL03,20260630,2.7,2.8,2.7,2.78,425110
ASEMI23,20260630,8.85,8.95,8.8,8.8,17588
ASEMI24,20260630,4.44,4.46,4.4,4.4,894878
ASICS23,20260630,2.64,2.72,2.64,2.7,179
ASML01,20260630,50,52.75,49.25,52.5,499648
ASTS01,20260630,3.42,4,3.34,3.92,4109711
ASTS03,20260630,2.56,3,2.52,2.92,30261773
AVGO23,20260630,2.82,2.86,2.74,2.82,264668
AVGO80,20260630,2.48,2.52,2.42,2.48,2777512
AXP06,20260630,2.84,2.84,2.82,2.84,15272
BABA01,20260630,8.95,9.05,8.85,9,89817
BABA06,20260630,3.94,3.96,3.9,3.94,24752
BABA13,20260630,1.65,1.67,1.63,1.67,109653
BABA23,20260630,2.62,2.66,2.58,2.64,180090
BABA80,20260630,3.94,4,3.9,3.98,28827902
BAC03,20260630,3.88,3.9,3.86,3.88,31311
BDX06,20260630,1.71,1.72,1.69,1.72,811983
BIDU01,20260630,10.5,10.6,10.3,10.6,118447
BIDU06,20260630,4.58,4.64,4.58,4.62,11427
BIDU23,20260630,2.18,2.24,2.18,2.24,220733
BIDU80,20260630,4.58,4.66,4.58,4.66,7346021
BILIBILI01,20260630,2.64,2.7,2.64,2.7,169503
BIREN23,20260630,10.7,11.1,10.4,10.4,358658
BKNG03,20260630,2.54,2.58,2.52,2.54,1854
BKNG80,20260630,3.04,3.08,3.04,3.04,330078
BLK06,20260630,3.22,3.22,3.16,3.2,48591
BOEING80,20260630,7.25,7.25,7.1,7.2,47634
BONDAS19,20260630,6.6,6.6,6.6,6.6,127
BONDUS01,20260630,9.65,9.7,9.6,9.7,44530
BRKB23,20260630,5.55,5.55,5.5,5.5,116
BRKB80,20260630,1.65,1.67,1.64,1.65,2040614
BYDCOM01,20260630,0.7,0.71,0.69,0.7,221786
BYDCOM80,20260630,0.31,0.32,0.3,0.31,10053080
CAMBRI80,20260630,7.7,8,7.7,7.9,1278800
CATL01,20260630,6.75,6.8,6.7,6.8,1577873
CATL23,20260630,11.9,12,11.8,12,423390
CATL80,20260630,30,30,29.5,29.75,80584
CCJ23,20260630,2.22,2.22,2.1,2.16,77261
CEG23,20260630,2.22,2.22,2.14,2.16,1072892
CHHONGQ19,20260630,8.4,8.55,8.4,8.55,73801
CHMOBILE19,20260630,3.24,3.26,3.22,3.22,446253
CHMOBILE23,20260630,2.52,2.52,2.48,2.52,95793
CHNXT5023,20260630,9.8,10,9.8,10,52822
CMBANK23,20260630,2.08,2.14,2.06,2.12,75969
CME03,20260630,2.5,2.5,2.42,2.48,213088
CN01,20260630,25,25.5,25,25.25,5379
CN23,20260630,6.35,6.4,6.35,6.4,15110
CNBIO24,20260630,1.35,1.37,1.35,1.35,90773
CNEV24,20260630,2.14,2.2,2.14,2.2,1108
CNRE80,20260630,2.32,2.38,2.32,2.34,29594
CNROBOAI23,20260630,2.78,2.84,2.78,2.82,313847
CNSEMI23,20260630,5.3,5.4,5.25,5.3,279778
CNSTAR5023,20260630,11.3,11.7,11.3,11.7,7151
CNTECH01,20260630,24.1,24.3,23.9,24.3,53062
COHR23,20260630,6.45,6.6,5.7,6.5,2367913
COIN01,20260630,3.12,3.16,3.06,3.1,168449
COIN23,20260630,2.52,2.52,2.44,2.52,41137
COIN80,20260630,5.05,5.05,4.88,4.96,237898
COSTCO19,20260630,31.75,32.25,31.5,31.75,14757
CRM01,20260630,2.94,2.98,2.92,2.92,266453
CRM06,20260630,2.12,2.14,2.1,2.12,47426
CRM80,20260630,5.3,5.35,5.25,5.25,38603
CRSP03,20260630,3.68,3.8,3.62,3.78,167781
CRWD06,20260630,4.74,5,4.74,4.94,287910
CRWD80,20260630,23.6,25.25,23.6,24.8,304676
CRWV03,20260630,3.3,3.3,2.98,3.2,2425187
CSCO06,20260630,4.76,4.9,4.76,4.88,160507
DASH03,20260630,3.1,3.1,3.06,3.08,28345
DBS19,20260630,17,17,16.8,16.9,34983
DDOG19,20260630,8.2,8.4,8.05,8.2,369238
DELL19,20260630,13.3,14,12.5,13.6,1884084
