<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260528,29.75,30.25,29.75,30,11249
AAPL03,20260528,3.38,3.42,3.38,3.4,151399
AAPL19,20260528,6.8,6.85,6.75,6.85,93711
AAPL80,20260528,10.1,10.5,10,10.2,1330924
ABBV19,20260528,6.95,7.1,6.9,7.1,35600
ABNB06,20260528,4.34,4.38,4.3,4.3,9070
ADBE03,20260528,1.74,1.77,1.73,1.77,28065
ADBE06,20260528,1.95,1.99,1.93,1.99,534327
ADVANT19,20260528,5.55,5.55,5.35,5.45,268631
ADVANT23,20260528,3.74,3.74,3.6,3.72,556944
AFRM03,20260528,2.88,2.92,2.86,2.88,417584
AIA06,20260528,3.42,3.48,3.38,3.48,5877
AIA19,20260528,3.42,3.44,3.4,3.44,524
AIA23,20260528,2.62,2.7,2.6,2.7,183179
AMD03,20260528,8.4,8.4,7.8,8.05,100858
AMD23,20260528,7,7.05,6.5,6.7,145034
AMD80,20260528,3.36,3.42,3.1,3.18,52122225
AMGN06,20260528,2.76,2.8,2.72,2.72,3144
AMZN01,20260528,25.5,26.5,25.25,26,24376
AMZN03,20260528,4.32,4.46,4.3,4.44,16596
AMZN06,20260528,2.16,2.24,2.16,2.22,48309
AMZN23,20260528,2.88,2.96,2.88,2.96,60434
AMZN80,20260528,2.16,2.24,2.16,2.2,8574012
ANET23,20260528,2.9,2.9,2.74,2.8,540860
ANTA23,20260528,1.93,1.97,1.92,1.97,141829
APLD03,20260528,5,5.55,4.8,5.5,5544855
APPL03,20260528,2.84,3.16,2.84,3.14,1661562
ASEMI24,20260528,3.9,3.92,3.82,3.9,465245
ASICS23,20260528,2.82,2.82,2.74,2.74,39855
ASML01,20260528,44.75,45.25,43.5,44.25,237522
ASTS03,20260528,4.18,4.28,3.84,4.08,11159223
AVGO23,20260528,3.16,3.22,3.1,3.12,145680
AVGO80,20260528,2.78,2.84,2.72,2.76,5449395
AXP06,20260528,2.56,2.58,2.56,2.56,19785
BABA01,20260528,11.5,11.7,11.3,11.6,97519
BABA06,20260528,5.05,5.1,5.05,5.1,17475
BABA13,20260528,2.16,2.16,2.1,2.16,131281
BABA23,20260528,3.36,3.42,3.34,3.4,246381
BABA80,20260528,5.1,5.15,5,5.1,7306425
BAC03,20260528,3.42,3.42,3.34,3.36,74045
BDX06,20260528,1.61,1.63,1.6,1.62,107996
BIDU01,20260528,11.8,12,11.7,12,79525
BIDU06,20260528,5.1,5.25,5.1,5.25,12948
BIDU23,20260528,2.48,2.56,2.44,2.56,57486
BIDU80,20260528,5.15,5.25,5.1,5.2,9764257
BILIBILI01,20260528,2.62,2.7,2.58,2.7,233761
BIREN23,20260528,8.85,9.1,8.75,9.1,278279
BKNG03,20260528,2.24,2.32,2.24,2.32,43244
BKNG80,20260528,2.68,2.8,2.68,2.8,649715
BLK06,20260528,3.48,3.52,3.48,3.5,1800
BONDAS19,20260528,6.55,6.55,6.45,6.5,1102
BRKB80,20260528,1.58,1.59,1.56,1.57,2360010
BYDCOM01,20260528,0.85,0.86,0.84,0.86,964286
BYDCOM80,20260528,0.38,0.38,0.37,0.38,3648581
CAMBRI80,20260528,6.5,6.75,6.5,6.7,1225664
CATL01,20260528,6.6,6.9,6.5,6.9,7418226
CATL23,20260528,11.6,12,11.5,12,120226
CATL80,20260528,29,30,28.5,29.75,165290
CCJ23,20260528,2.22,2.22,2.16,2.16,830015
CEG23,20260528,2.48,2.48,2.32,2.36,2245932
CHHONGQ19,20260528,12.2,12.2,12.1,12.2,49353
CHMOBILE19,20260528,3.52,3.56,3.48,3.56,776324
CHMOBILE23,20260528,2.68,2.74,2.68,2.74,11772
CHNXT5023,20260528,9.1,9.5,9.1,9.45,39117
CMBANK23,20260528,2.14,2.16,2.14,2.16,60182
CME03,20260528,3.08,3.1,3.02,3.06,63690
CN01,20260528,24.3,24.5,24.2,24.4,40234
CN23,20260528,6.15,6.2,6.1,6.2,16021
CNBIO24,20260528,1.34,1.34,1.3,1.33,77276
CNEV24,20260528,2.42,2.42,2.38,2.4,300897
CNROBOAI23,20260528,2.78,2.86,2.74,2.86,48161
CNSEMI23,20260528,4.04,4.1,4,4.1,132951
CNSTAR5023,20260528,9.3,9.45,9.3,9.4,1707
CNTECH01,20260528,26,26,25.5,26,148785
COSTCO19,20260528,32.75,33.25,32.75,33.25,14286
CRM01,20260528,3.24,3.32,3.14,3.16,179570
CRM06,20260528,2.34,2.38,2.28,2.3,11096
CRM80,20260528,5.8,6,5.65,5.7,1771878
CRSP03,20260528,3.36,3.56,3.36,3.46,425628
CRWD06,20260528,4.24,4.28,4.18,4.24,92093
CRWD80,20260528,21.1,21.4,20.8,21.3,386675
CRWV03,20260528,3.5,3.5,3.26,3.5,3081279
CSCO06,20260528,4.82,4.94,4.82,4.94,65122
CYPC80,20260528,13.1,13.2,13.1,13.2,1813
DASH03,20260528,2.56,2.64,2.56,2.6,12757
DBS19,20260528,15.9,16,15.8,16,42542
DDOG19,20260528,7.3,7.75,7.15,7.75,64352
DELL19,20260528,10.2,10.6,9.8,10.5,2912214
DISNEY19,20260528,17,17.1,16.9,16.9,90814
DUOL06,20260528,2.18,2.24,2.18,2.22,352156
E1VFVN3001,20260528,44,44.25,43.75,44,617394
EOSE03,20260528,1.45,1.46,1.35,1.38,9001174
ESTEE80,20260528,0.95,1,0.95,0.97,1862277
EXPE06,20260528,2.98,3,2.92,2.94,1513
FANUC23,20260528,2.96,3,2.92,3,144717
FCX23,20260528,2.62,2.62,2.56,2.6,712434
FERRARI80,20260528,1.09,1.1,1.07,1.09,917648
FPTVN11,20260528,1.82,1.82,1.77,1.78,275527
FPTVN19,20260528,9.15,9.15,8.95,9.05,212715
FUEVFVND01,20260528,44.75,45,44,44.25,41809
GAC03,20260528,2.16,2.16,2.12,2.14,1261
GANFENG23,20260528,2.68,2.76,2.62,2.76,103877
GASVN11,20260528,3.98,4.18,3.98,4.06,19142
GDS23,20260528,1.9,1.9,1.85,1.9,197534
GEELY06,20260528,3.16,3.16,3.1,3.12,7513
GEELY80,20260528,7.9,7.9,7.8,7.8,29531
GEV23,20260528,3.18,3.18,3.02,3.06,4573561
GIGA23,20260528,11.2,11.5,10.9,11.1,93804
GOLD03,20260528,3.32,3.32,3.28,3.32,620831
GOLD19,20260528,13.3,13.3,13.1,13.3,702804
GOLDUS03,20260528,3.34,3.36,3.28,3.32,214121
GOLDUS19,20260528,44.5,44.75,43.75,44,495425
GOOG23,20260528,3.14,3.18,3.12,3.12,658586
GOOG80,20260528,6.25,6.35,6.2,6.3,8637110
GOOGL01,20260528,37.25,37.75,37,37.5,59512
GOOGL03,20260528,6.3,6.45,6.3,6.4,18983
GRAB80,20260528,11.7,11.9,11.7,11.9,81024
GSUS06,20260528,4.64,4.7,4.6,4.66,12517
HAIERS19,20260528,8.1,8.1,7.95,8.1,162541
HANSOH19,20260528,5.4,5.4,5.2,5.25,38816
HERMES80,20260528,6.3,6.3,6.15,6.2,77580
HIMS03,20260528,4,4.22,3.96,4.14,1129962
HK01,20260528,21,21.1,20.9,21,128683
HK13,20260528,5.5,5.6,5.5,5.6,31222
HKCE01,20260528,23.8,23.9,23.7,23.8,9080
HKEX23,20260528,2.14,2.16,2.12,2.12,12112
HKTECH13,20260528,4,4.08,4,4.08,26185
HONDA19,20260528,2.94,2.96,2.94,2.94,34180
HOOD03,20260528,2.44,2.5,2.44,2.5,16193
HOOD06,20260528,2.42,2.5,2.4,2.48,305813
HOOD80,20260528,2.42,2.5,2.42,2.48,322070
HORIZON23,20260528,1.48,1.5,1.46,1.48,265385
HPG19,20260528,3.04,3.04,3.02,3.02,4817
HSHD23,20260528,6.6,6.75,6.55,6.6,402129
HUAHONG23,20260528,10,10.3,9.95,10.1,2630361
IBM06,20260528,3.26,3.38,3.22,3.38,2889602
ICBC06,20260528,2.76,2.8,2.7,2.8,18391
ICBC19,20260528,2.76,2.76,2.72,2.74,33682
IFLYTEK80,20260528,2.32,2.38,2.32,2.38,96860
INDIA01,20260528,13.1,13.1,12.9,13.1,90239
INDIAESG19,20260528,4.02,4.02,3.96,3.96,12045
INTEL03,20260528,8.1,8.15,7.6,7.7,3953715
IONQ03,20260528,4.08,4.36,3.9,4.14,8922560
ISRG01,20260528,3.18,3.18,3,3.06,394393
ISRG06,20260528,2.84,2.84,2.72,2.74,180009
ISRG19,20260528,3.48,3.48,3.4,3.44,66545
ITOCHU19,20260528,6.6,6.65,6.55,6.65,8612
JAP03,20260528,3.6,3.6,3.6,3.6,406
JAPAN10001,20260528,28.75,29,28.25,28.75,15444
JAPAN13,20260528,5.55,5.55,5.3,5.3,4851
