<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GYT,20260302,207,207,202,206,1300
HANA,20260302,17.9,19.6,17.9,19.2,69053300
HANN,20260302,1.05,1.07,1.03,1.04,5632300
HARN,20260302,2.02,2.04,2,2.02,393000
HEALTH,20260302,0.41,0.41,0.38,0.4,56800
HENG,20260302,0.93,0.95,0.91,0.91,2230100
HFT,20260302,4.22,4.24,4.18,4.22,515600
HL,20260302,7.05,7.1,7,7,183900
HMPRO,20260302,7,7.2,6.95,7.05,76208700
HPF,20260302,5.4,5.5,5.35,5.45,299300
HPT,20260302,0.34,0.34,0.33,0.33,4365700
HTC,20260302,15.7,16,15.5,15.7,584400
HTECH,20260302,2.8,2.82,2.7,2.74,1553500
HUMAN,20260302,5.3,5.3,5,5.1,1969300
HYDRO,20260302,2.62,2.62,2.5,2.62,49900
I2,20260302,0.77,0.77,0.72,0.73,143300
ICC,20260302,24.5,24.5,24.5,24.5,2500
ICHI,20260302,14.2,14.6,14.2,14.3,10284200
ICN,20260302,1.84,1.84,1.81,1.83,474800
IDG,20260302,1.71,1.71,1.6,1.61,1904000
IFS,20260302,2.08,2.12,2.06,2.08,261600
IHL,20260302,1.55,1.56,1.5,1.53,116700
IIG,20260302,1.42,1.42,1.35,1.35,1424300
III,20260302,3.98,4.08,3.94,3.96,1167400
ILINK,20260302,4.82,4.88,4.7,4.74,796400
ILM,20260302,14.3,14.7,14,14.3,725500
IMH,20260302,3,3,2.94,2.98,32900
IMPACT,20260302,11.1,11.2,11,11,611600
IND,20260302,1.2,1.2,1.12,1.15,1423900
INET,20260302,4,4.02,3.7,3.7,4328100
INETREIT,20260302,12.4,12.6,12.3,12.3,4456600
INGRS,20260302,0.3,0.3,0.28,0.28,1418300
INOX,20260302,0.4,0.4,0.38,0.39,3017600
INSET,20260302,2.72,2.76,2.62,2.62,17469300
INSURE,20260302,62.25,62.25,62.25,62.25,100
IP,20260302,4.2,4.2,4.04,4.14,577700
IRC,20260302,11.5,11.7,11.4,11.5,39200
IRCP,20260302,0.28,0.28,0.27,0.27,4180500
IROYAL,20260302,5.6,5.85,5.45,5.45,716400
IRPC,20260302,1.39,1.39,1.3,1.3,109759500
ISSARA,20260302,7.5,7.5,7.4,7.5,900
IT,20260302,4.1,4.1,3.92,3.98,220000
ITC,20260302,16,16.3,15.3,15.4,7224800
ITD,20260302,0.22,0.23,0.21,0.22,6868700
ITEL,20260302,1.32,1.34,1.24,1.27,3446500
ITNS,20260302,1.78,1.82,1.78,1.78,1172100
ITTHI,20260302,1.41,1.41,1.34,1.34,813000
IVF,20260302,0.8,0.84,0.79,0.79,1170400
IVL,20260302,22.4,22.4,20.6,20.9,51888200
J,20260302,0.62,0.65,0.61,0.61,495800
JAK,20260302,0.8,0.8,0.76,0.76,20500
JAS,20260302,1.25,1.27,1.19,1.19,109509700
JCK,20260302,0.13,0.14,0.12,0.12,7429400
JCT,20260302,83.75,83.75,82.75,82.75,900
JDF,20260302,1.99,2,1.97,1.99,985900
JMART,20260302,7.4,7.65,6.75,6.85,20466200
JMT,20260302,10.3,10.5,9.55,9.55,27468200
JPARK,20260302,3.18,3.24,3,3,4325800
JR,20260302,1.77,1.77,1.75,1.77,220600
JSP,20260302,1.99,1.99,1.93,1.96,288200
JTS,20260302,82,83.5,64,64.5,6427900
JUBILE,20260302,7.5,7.5,7.1,7.3,8300
K,20260302,0.8,1.1,0.8,1.1,11400
KAMART,20260302,9.15,9.2,9,9.05,4345100
KASET,20260302,0.61,0.62,0.6,0.62,157400
KBANK,20260302,196.5,199.5,196,197,23274400
KBS,20260302,6,6,5.9,5.95,995600
KBSPIF,20260302,8.35,8.35,8.2,8.25,372700
KC,20260302,0.02,0.02,0.02,0.02,3430900
KCAR,20260302,4.94,5.05,4.94,5,80500
KCC,20260302,2.38,2.44,2.32,2.36,614700
KCE,20260302,18.8,19.3,18.2,18.2,25168700
KCG,20260302,9.55,10,9.55,9.6,3176800
KCM,20260302,0.17,0.19,0.16,0.16,265400
KDH,20260302,88.75,88.75,88.75,88.75,100
KGEN,20260302,1.17,1.24,1.14,1.18,3502100
KGI,20260302,4.38,4.46,4.38,4.4,5653500
KIAT,20260302,0.34,0.35,0.33,0.34,6609300
KISS,20260302,3.56,3.56,3.36,3.4,1774000
KJL,20260302,6,6.05,5.8,5.8,330400
KK,20260302,0.99,1.02,0.98,0.98,367900
KKP,20260302,76,77.25,75.25,75.25,7407400
KLINIQ,20260302,24.7,25.5,24,25,561100
KOOL,20260302,0.3,0.3,0.29,0.3,1039400
KPNREIT,20260302,1.85,1.99,1.85,1.87,10700
KSL,20260302,1.26,1.29,1.25,1.28,1006800
KTB,20260302,33.75,34.25,33.5,33.5,91383800
KTBSTMR,20260302,5.6,5.6,5.5,5.55,117900
KTC,20260302,31.75,32.75,31.25,31.5,31173700
KTIS,20260302,1.9,1.9,1.89,1.89,19700
KTMS,20260302,2.04,2.04,1.95,1.95,298300
KUMWEL,20260302,1.12,1.15,1,1.08,128800
KUN,20260302,0.72,0.74,0.7,0.74,77700
KWC,20260302,281,281,281,281,200
KWM,20260302,0.94,0.94,0.9,0.92,393100
KYE,20260302,292,292,287,288,8600
L&E,20260302,1.06,1.06,1.06,1.06,1500
LALIN,20260302,4.78,4.8,4.76,4.8,75600
LANNA,20260302,15.1,15.1,14.5,14.6,1088800
LDC,20260302,0.28,0.29,0.27,0.28,467700
LEE,20260302,2.66,2.72,2.66,2.7,429100
LEO,20260302,1.91,1.94,1.9,1.9,295800
LH,20260302,4.2,4.24,4,4.02,105914100
LHFG,20260302,1,1.02,0.98,0.98,18513200
LHHOTEL,20260302,13.7,13.9,13.5,13.6,5505700
LHK,20260302,3.4,3.46,3.38,3.4,191900
LHRREIT,20260302,4.2,4.32,4.2,4.28,58400
LHSC,20260302,14.3,14.3,14,14,1930200
LIT,20260302,0.74,0.74,0.72,0.72,373600
LOXLEY,20260302,1.51,1.54,1.48,1.5,1213200
LPH,20260302,3.76,3.76,3.68,3.7,292300
LPN,20260302,1.6,1.61,1.58,1.59,1111700
LST,20260302,4.76,4.76,4.7,4.76,109900
LTMH,20260302,4.48,4.66,4.44,4.54,213300
LTS,20260302,2.3,2.42,2.28,2.28,3896100
LUXF,20260302,8.9,8.95,8.5,8.9,90300
M,20260302,21.5,21.9,20.7,20.7,6507700
M-CHAI,20260302,21.7,22.3,20.2,20.2,75100
MADAME,20260302,0.57,0.59,0.56,0.58,541300
MAGURO,20260302,22.9,23.3,22.6,22.6,878500
MAJOR,20260302,7.8,8.05,7.7,7.85,2887900
MALEE,20260302,4.54,4.86,4.54,4.68,10571200
MASTEC,20260302,1.26,1.32,1.23,1.25,16144200
MASTER,20260302,10.2,10.7,9.75,9.75,6155400
MBAX,20260302,1.81,1.84,1.71,1.79,120600
MBK,20260302,20.1,20.2,19.3,19.4,4577400
MC,20260302,11.6,11.6,11.2,11.2,5241300
MCA,20260302,1.13,1.14,1.07,1.09,476600
MCOT,20260302,6.4,6.55,6,6.3,1729900
MCS,20260302,9.4,9.7,9.35,9.45,1686800
MDX,20260302,2.68,2.68,2.46,2.46,1379400
MEB,20260302,14.5,14.5,14.1,14.1,153400
MEDEZE,20260302,6.6,6.8,6.5,6.5,1632500
MEGA,20260302,36,36.25,34.25,34.25,1985500
MENA,20260302,0.76,0.77,0.75,0.75,927000
META,20260302,0.04,0.05,0.04,0.04,8424800
METCO,20260302,275,275,271,272,11200
MFC,20260302,23.8,24.2,23.7,23.9,21700
MFEC,20260302,5.85,5.85,5.75,5.75,294500
MGC,20260302,4.58,4.58,4.36,4.44,120700
MGI,20260302,5.95,6,5.55,5.7,801600
MGT,20260302,1.73,1.82,1.73,1.77,346600
MICRO,20260302,0.96,0.97,0.91,0.94,1870700
MIDA,20260302,0.25,0.26,0.23,0.25,303900
MII,20260302,4.98,4.98,4.84,4.86,79100
MILL,20260302,0.05,0.06,0.05,0.06,852900
MINT,20260302,23.9,24.4,23,23.8,81815200
MIPF,20260302,9.25,9.35,9.25,9.35,1400
MITSIB,20260302,0.58,0.58,0.55,0.57,151600
MJD,20260302,0.36,0.39,0.34,0.34,527100
MJLF,20260302,5.25,5.3,5.2,5.25,117500
MK,20260302,0.57,0.57,0.53,0.53,7900
ML,20260302,0.45,0.45,0.43,0.44,184400
MMM,20260302,2.8,2.98,2.74,2.76,1372600
MNIT,20260302,1.99,1.99,1.89,1.9,4200
MNRF,20260302,2.12,2.14,2.12,2.14,15800
MODERN,20260302,2,2.1,2,2,113500
MONO,20260302,0.91,0.97,0.91,0.93,13437300
MOONG,20260302,2.3,2.3,2.2,2.28,214600
MORE,20260302,0.03,0.04,0.03,0.04,7129500
MOSHI,20260302,36.5,37.25,36.25,36.25,1213700
MOTHER,20260302,1.21,1.21,1.13,1.13,2585700
MPJ,20260302,4.02,4.04,3.94,3.94,790800
MRDIYT,20260302,9.05,9.2,8.85,8.85,5801500
MSC,20260302,7.4,7.5,7.4,7.4,32200
MST,20260302,6.95,7,6.85,6.9,181700
MTC,20260302,35.5,35.75,33.75,34,22522600
MTI,20260302,16,16,15.5,15.5,115300
MTW,20260302,0.87,0.87,0.82,0.85,202400
MUD,20260302,0.64,0.7,0.64,0.7,10400
MVP,20260302,0.11,0.12,0.11,0.12,144300
NAM,20260302,3.8,3.8,3.72,3.72,27400
NAT,20260302,2.5,2.5,2.46,2.46,14700
NATION,20260302,0.04,0.05,0.03,0.04,1010300
NC,20260302,2.14,2.14,1.97,2,99400
NCAP,20260302,2.76,2.82,2.68,2.7,6950600
NCH,20260302,0.47,0.47,0.44,0.44,655500
NCL,20260302,0.21,0.23,0.21,0.23,1444000
NCP,20260302,1.05,1.05,1.01,1.04,88100
NDR,20260302,1.46,1.47,1.45,1.45,109000
NEO,20260302,21.9,22.1,20.6,21.1,574500
NEP,20260302,0.21,0.21,0.2,0.21,10200
NER,20260302,4.8,4.86,4.76,4.78,29675000
NETBAY,20260302,19.6,20.8,19.4,20.1,1263500
NEX,20260302,1.12,1.13,1.04,1.05,42196300
NKI,20260302,15.7,15.8,14,14,8700
NKT,20260302,4.2,4.22,4.2,4.2,465000
NL,20260302,0.61,0.63,0.58,0.6,500600
NNCL,20260302,1.52,1.56,1.5,1.53,379700
NOBLE,20260302,2.5,2.6,2.4,2.42,3180100
NOVA,20260302,8.1,8.1,8,8,700
NPK,20260302,17.6,20,15.9,16.2,11300
NRF,20260302,0.22,0.22,0.19,0.19,1809400
NSL,20260302,23.9,24,23.5,23.7,1503800
NTF,20260302,11.1,11.8,10.6,10.8,14649000
NTSC,20260302,6.45,6.9,6.45,6.9,92300
NTV,20260302,23.5,23.5,23.3,23.3,15100
NUT,20260302,4.16,4.16,3.98,3.98,131900
NV,20260302,0.52,0.54,0.51,0.52,57300
NVD,20260302,0.82,0.82,0.82,0.82,1000
NYT,20260302,3.74,3.8,3.72,3.72,10187300
OHTL,20260302,305,305,305,305,100
OKJ,20260302,3.88,3.94,3.82,3.82,1387000
ONEE,20260302,2.84,2.88,2.78,2.78,2393200
ONSENS,20260302,1.19,1.19,1.08,1.12,4846200
