<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AAPL01,20260602,30,30,29.25,29.25,33777
AAPL03,20260602,3.4,3.4,3.3,3.34,49006
AAPL19,20260602,6.8,6.8,6.65,6.7,221339
AAPL80,20260602,10.2,10.2,9.9,10,712052
ABBV19,20260602,7.15,7.15,6.85,6.9,33722
ABNB06,20260602,4.44,4.5,4.34,4.5,66833
ADBE03,20260602,1.77,1.99,1.77,1.96,494087
ADBE06,20260602,2,2.24,2,2.2,6713711
ADVANT19,20260602,5.35,5.45,5.25,5.45,178353
ADVANT23,20260602,3.52,3.64,3.52,3.64,370806
AFRM03,20260602,3.04,3.04,2.92,2.92,483494
AIA06,20260602,3.42,3.42,3.42,3.42,6796
AIA19,20260602,3.42,3.44,3.4,3.42,3157
AIA23,20260602,2.66,2.66,2.6,2.6,125211
AMD03,20260602,8.55,8.55,8.1,8.25,113597
AMD23,20260602,7.1,7.1,6.75,6.9,697810
AMD80,20260602,3.42,3.42,3.22,3.3,22437160
AMGN06,20260602,2.72,2.76,2.68,2.7,57815
AMZN01,20260602,26.25,26.25,24.7,24.9,110730
AMZN03,20260602,4.44,4.44,4.22,4.24,14261
AMZN06,20260602,2.2,2.22,2.1,2.1,223552
AMZN23,20260602,2.96,2.96,2.82,2.82,59909
AMZN80,20260602,2.22,2.24,2.1,2.12,12353485
ANET23,20260602,2.84,3.12,2.82,3.12,790334
ANTA13,20260602,1.96,1.96,1.95,1.95,444
ANTA23,20260602,1.98,2.02,1.98,1.99,70373
APLD03,20260602,5.45,5.45,5,5.25,852801
APPL03,20260602,3.26,3.32,3.16,3.28,674771
ASEMI24,20260602,3.92,4,3.9,3.96,1464425
ASICS23,20260602,2.9,2.9,2.78,2.88,24364
ASML01,20260602,44.75,45,43.75,45,136236
ASTS03,20260602,3.88,3.88,3.32,3.54,23486700
AVGO23,20260602,3.2,3.64,3.2,3.64,1715660
AVGO80,20260602,2.84,3.26,2.82,3.22,33719629
AXP06,20260602,2.6,2.6,2.52,2.56,364919
BABA01,20260602,12.2,12.4,12,12.4,151405
BABA06,20260602,5.45,5.45,5.35,5.45,64381
BABA13,20260602,2.28,2.28,2.16,2.28,54624
BABA23,20260602,3.6,3.64,3.56,3.64,1963653
BABA80,20260602,5.35,5.45,5.3,5.4,11414460
BAC03,20260602,3.34,3.38,3.32,3.38,1607
BDX06,20260602,1.62,1.64,1.59,1.62,170680
BIDU01,20260602,12.5,12.8,12.4,12.8,139590
BIDU06,20260602,5.45,5.65,5.45,5.65,112546
BIDU23,20260602,2.62,2.7,2.6,2.7,215663
BIDU80,20260602,5.55,5.65,5.45,5.6,5611538
BILIBILI01,20260602,2.98,2.98,2.94,2.98,985053
BIREN23,20260602,10.2,10.5,10,10.3,407374
BKNG03,20260602,2.28,2.3,2.28,2.3,64434
BKNG80,20260602,2.76,2.78,2.74,2.74,57745
BLK06,20260602,3.42,3.46,3.3,3.34,32565
BONDAS19,20260602,6.45,6.45,6.4,6.45,10445
BRKB80,20260602,1.56,1.56,1.53,1.55,7747877
BYDCOM01,20260602,0.91,0.92,0.9,0.91,1126113
BYDCOM80,20260602,0.39,0.41,0.39,0.41,26629631
CAMBRI80,20260602,6.35,6.35,6.25,6.3,1042725
CATL01,20260602,7.2,7.4,7.2,7.4,6187862
CATL23,20260602,12.7,13,12.7,12.9,268850
CATL80,20260602,31.75,32.75,31.75,32.5,562916
CCJ23,20260602,2.28,2.32,2.22,2.28,336386
CEG23,20260602,2.34,2.38,2.16,2.22,1601732
CHHONGQ19,20260602,12,12.2,12,12.1,11826
CHMOBILE19,20260602,3.58,3.58,3.54,3.58,221283
CHMOBILE23,20260602,2.76,2.78,2.72,2.78,18116
CHNXT5023,20260602,9.25,9.3,9.15,9.25,81676
CMBANK23,20260602,2.2,2.24,2.2,2.24,28009
CME03,20260602,3.04,3.04,2.82,2.86,859497
CN01,20260602,24.5,24.6,24.3,24.6,17626
CN23,20260602,6.15,6.25,6.1,6.25,35642
CNBIO24,20260602,1.33,1.33,1.32,1.32,58593
CNEV24,20260602,2.36,2.4,2.36,2.4,43601
CNROBOAI23,20260602,2.72,2.76,2.72,2.74,112951
CNSEMI23,20260602,3.66,3.8,3.66,3.76,1898235
CNSTAR5023,20260602,8.55,8.75,8.55,8.75,118649
CNTECH01,20260602,27,27.5,26.75,27.25,391152
COSTCO19,20260602,32.25,32.25,30.75,31,120790
CRM01,20260602,3.24,3.78,3.24,3.7,4303836
CRM06,20260602,2.34,2.72,2.34,2.68,140984
CRM80,20260602,5.85,6.8,5.85,6.65,1795554
CRSP03,20260602,3.68,3.68,3.52,3.52,112140
CRWD06,20260602,4.4,5.1,4.4,4.98,634356
CRWD80,20260602,22,25.5,22,24.9,561599
CRWV03,20260602,3.54,4.26,3.34,4.22,5344652
CSCO06,20260602,4.82,4.98,4.78,4.92,490740
CYPC80,20260602,13.5,13.6,13,13.6,11675
DASH03,20260602,2.56,2.7,2.56,2.7,20752
DBS19,20260602,16.3,16.5,16.3,16.5,8820
DDOG19,20260602,7.4,9.05,7.4,8.9,1014579
DELL19,20260602,14,15.7,13.1,15.5,10531238
DISNEY19,20260602,16.9,16.9,16.7,16.9,2689
DUOL06,20260602,2.22,2.42,2.18,2.38,700939
E1VFVN3001,20260602,44,44,43.25,43.5,179881
EOSE03,20260602,1.48,1.48,1.35,1.46,18591105
ESTEE80,20260602,0.99,0.99,0.92,0.94,365034
EXPE06,20260602,3.02,3.04,2.92,3.02,21075
FANUC23,20260602,2.86,2.86,2.76,2.84,277396
FCX23,20260602,2.68,2.78,2.62,2.74,422264
FERRARI80,20260602,1.13,1.16,1.11,1.16,346379
FPTVN11,20260602,1.85,1.87,1.85,1.87,273931
FPTVN19,20260602,9.3,9.4,9.3,9.3,230757
FUEVFVND01,20260602,44.25,44.75,43.5,43.5,137706
GAC03,20260602,2.2,2.22,2.2,2.22,5047
GANFENG23,20260602,2.56,2.62,2.54,2.62,470737
GASVN11,20260602,4.22,4.22,4.08,4.1,312425
GDS23,20260602,2.1,2.16,2.1,2.14,189122
GEELY06,20260602,3.1,3.16,3.08,3.16,11492
GEELY80,20260602,7.65,7.9,7.65,7.9,175362
GEV23,20260602,2.98,2.98,2.78,2.86,4128809
GIGA23,20260602,10.1,10.1,9.8,10,192804
GOLD03,20260602,3.38,3.38,3.36,3.38,390202
GOLD19,20260602,13.4,13.6,13.4,13.6,235137
GOLDUS03,20260602,3.4,3.42,3.36,3.4,101680
GOLDUS19,20260602,45,45.5,44.75,45,100433
GOOG23,20260602,3.12,3.12,2.94,2.98,1596574
GOOG80,20260602,6.25,6.25,5.9,5.9,21215530
GOOGL01,20260602,37.25,37.25,35,35.25,912466
GOOGL03,20260602,6.3,6.3,5.95,6,456542
GRAB80,20260602,11.6,11.7,11.3,11.7,110049
GSUS06,20260602,4.72,4.92,4.68,4.9,48088
HAIERS19,20260602,8.45,8.6,8.45,8.6,131181
HANSOH19,20260602,5.2,5.25,5.15,5.2,36828
HERMES80,20260602,6.25,6.25,6.1,6.1,106013
HIMS03,20260602,4.2,4.58,3.94,4.52,1307883
HK01,20260602,21.5,21.9,21.5,21.8,87731
HK13,20260602,5.7,5.7,5.45,5.7,223
HKCE01,20260602,24.6,25,24.5,24.9,6836
HKEX23,20260602,2.14,2.2,2.14,2.2,51071
HKTECH13,20260602,4.22,4.28,4.18,4.26,356681
HONDA19,20260602,2.8,2.84,2.8,2.84,88261
HOOD03,20260602,2.8,3.08,2.74,2.88,2482210
HOOD06,20260602,2.78,3.2,2.76,2.9,3046530
HOOD80,20260602,2.8,3.08,2.76,2.88,1664217
HORIZON23,20260602,1.41,1.45,1.4,1.44,309831
HPG19,20260602,3,3.02,2.98,2.98,41210
HSHD23,20260602,6.75,6.85,6.65,6.85,122155
HUAHONG23,20260602,9.15,9.15,8.7,8.9,2553564
IBM06,20260602,3.64,4.16,3.58,4.04,11318976
ICBC06,20260602,2.78,2.82,2.78,2.82,340
ICBC19,20260602,2.78,2.82,2.78,2.82,2201
IFLYTEK80,20260602,2.34,2.4,2.34,2.36,8
INDIA01,20260602,13,13,12.8,13,131213
INDIAESG19,20260602,3.98,3.98,3.94,3.98,26654
INTEL03,20260602,8,8.25,6.95,7,12729625
IONQ03,20260602,4.56,4.64,4.36,4.5,9703677
ISRG01,20260602,3.08,3.08,2.98,3,899121
ISRG06,20260602,2.76,2.78,2.68,2.7,115743
ISRG19,20260602,3.46,3.46,3.38,3.38,23506
ITOCHU19,20260602,6.3,6.35,6.3,6.3,118717
JAP03,20260602,3.6,3.6,3.58,3.58,2868
JAPAN10001,20260602,28.25,29,28.25,28.75,19621
JAPAN13,20260602,5.45,5.55,5.25,5.4,37287
JD80,20260602,4.82,5,4.76,5,767396
JDHEAL19,20260602,3.26,3.32,3.24,3.32,90278
JEPI19,20260602,6.15,6.15,6.05,6.1,4339007
JGRO19,20260602,10.7,10.9,10.7,10.9,63849
JNJ03,20260602,3.76,3.76,3.62,3.66,466700
JPMUS06,20260602,3.24,3.24,3.2,3.2,188976
JPMUS19,20260602,19.4,19.5,19.2,19.2,8686
JTEK19,20260602,11.7,12,11.6,12,6554
KEYENCE23,20260602,2.86,2.86,2.8,2.86,24333
KINGSOFT23,20260602,1.61,1.64,1.59,1.64,202404
KIOXIA23,20260602,8.85,10.2,8.85,10.2,753080
KO80,20260602,2.62,2.64,2.56,2.58,533810
KUAISH01,20260602,2.5,2.56,2.46,2.48,2114949
KUAISH06,20260602,1.97,2.06,1.97,2.06,30020
KUAISH23,20260602,1.43,1.48,1.41,1.47,3370243
KUAISH80,20260602,2,2.06,1.97,2.04,4097101
